0.00000000000000000000e+00	1.05879880487918853760e-01	8.75586569309234619141e-02	1.16930730640888214111e-01	9.06127840280532836914e-02	1.00456736981868743896e-01	9.84356552362442016602e-02	7.87646993994712829590e-02	8.32996666431427001953e-02	6.97613209486007690430e-02	1.01115122437477111816e-01	9.37505438923835754395e-02	8.26600790023803710938e-02	7.44192674756050109863e-02	7.98365026712417602539e-02	7.15043842792510986328e-02	7.55643025040626525879e-02	7.22426623106002807617e-02	6.57048821449279785156e-02	7.08369165658950805664e-02	9.42112356424331665039e-02	9.65626910328865051270e-02	8.50134938955307006836e-02	6.08076229691505432129e-02	9.99366343021392822266e-02	8.75970274209976196289e-02	7.06335902214050292969e-02	7.60549008846282958984e-02	6.72163367271423339844e-02	7.56283253431320190430e-02	9.01312530040740966797e-02	7.37052038311958312988e-02	7.13888257741928100586e-02	7.87646472454071044922e-02	7.01239109039306640625e-02	5.96979930996894836426e-02	9.10533964633941650391e-02	7.62128606438636779785e-02	8.45229327678680419922e-02	5.86296245455741882324e-02	7.62506574392318725586e-02	6.04974627494812011719e-02	6.97384700179100036621e-02	6.00888095796108245850e-02	5.59258759021759033203e-02	8.91900211572647094727e-02	6.51972442865371704102e-02	8.64798873662948608398e-02	7.97265619039535522461e-02	8.70254710316658020020e-02	7.13526904582977294922e-02	7.91257619857788085938e-02	7.92723894119262695312e-02	5.97633011639118194580e-02	7.43388235569000244141e-02	7.71058574318885803223e-02	6.87808394432067871094e-02	6.78572282195091247559e-02	6.43142759799957275391e-02	8.55142101645469665527e-02	8.05150866508483886719e-02	7.09428340196609497070e-02	5.84511831402778625488e-02	6.38607516884803771973e-02	8.64852815866470336914e-02	7.27992951869964599609e-02	7.09262788295745849609e-02	6.90466463565826416016e-02	6.54247850179672241211e-02	7.27224275469779968262e-02	6.13133870065212249756e-02	5.56551441550254821777e-02	7.07558691501617431641e-02	8.12191292643547058105e-02	5.80980703234672546387e-02	7.11822882294654846191e-02	5.32766059041023254395e-02	7.18444511294364929199e-02	6.43255263566970825195e-02	6.56773597002029418945e-02	6.37577995657920837402e-02	1.00875332951545715332e-01	7.28207528591156005859e-02	6.53375163674354553223e-02	8.09995830059051513672e-02	9.48705151677131652832e-02	6.58521130681037902832e-02	1.07978589832782745361e-01	7.84025937318801879883e-02	6.50809481739997863770e-02	7.74293467402458190918e-02	7.45098888874053955078e-02	7.27392584085464477539e-02	6.16597533226013183594e-02	7.74259865283966064453e-02	6.89713582396507263184e-02	6.73993602395057678223e-02	8.59809815883636474609e-02	7.91491493582725524902e-02	8.33222717046737670898e-02	7.67323672771453857422e-02	
1.05879880487918853760e-01	0.00000000000000000000e+00	1.68432369828224182129e-01	1.78816154599189758301e-01	1.51742413640022277832e-01	1.66122525930404663086e-01	1.50937989354133605957e-01	1.18653669953346252441e-01	1.39519095420837402344e-01	1.07830017805099487305e-01	1.13573446869850158691e-01	7.88845047354698181152e-02	6.98011741042137145996e-02	1.02225720882415771484e-01	7.15393722057342529297e-02	6.94680511951446533203e-02	6.81971758604049682617e-02	5.68602606654167175293e-02	7.40722492337226867676e-02	6.40324801206588745117e-02	1.07680365443229675293e-01	8.60694423317909240723e-02	1.05939403176307678223e-01	8.29876959323883056641e-02	1.14597916603088378906e-01	6.66688382625579833984e-02	4.80221211910247802734e-02	1.22160211205482482910e-01	9.43171679973602294922e-02	7.90734589099884033203e-02	5.34174442291259765625e-02	5.69525584578514099121e-02	5.85386902093887329102e-02	8.32169502973556518555e-02	7.26370140910148620605e-02	4.46414798498153686523e-02	8.34612548351287841797e-02	3.10720801353454589844e-02	6.68109804391860961914e-02	4.59218695759773254395e-02	7.81334489583969116211e-02	5.22164404392242431641e-02	4.54588308930397033691e-02	8.21001976728439331055e-02	5.74135258793830871582e-02	8.00209790468215942383e-02	5.49135133624076843262e-02	7.86959379911422729492e-02	4.77653294801712036133e-02	8.60573723912239074707e-02	3.17389741539955139160e-02	6.86565637588500976562e-02	2.44407728314399719238e-02	5.37881255149841308594e-02	6.53588175773620605469e-02	6.47546425461769104004e-02	3.63648310303688049316e-02	7.48357772827148437500e-02	7.31936395168304443359e-02	4.59667295217514038086e-02	6.54812753200531005859e-02	7.54361450672149658203e-02	6.18740469217300415039e-02	5.21127358078956604004e-02	3.14520969986915588379e-02	6.70167654752731323242e-02	4.81955707073211669922e-02	7.98892229795455932617e-02	3.36745455861091613770e-02	9.49789136648178100586e-02	6.44475519657135009766e-02	8.05865675210952758789e-02	7.80208855867385864258e-02	5.19827455282211303711e-02	7.48942643404006958008e-02	7.52001255750656127930e-02	6.59925341606140136719e-02	7.01988190412521362305e-02	6.30348771810531616211e-02	7.16589316725730895996e-02	3.67920175194740295410e-02	1.14294528961181640625e-01	5.55474683642387390137e-02	1.54410377144813537598e-02	8.47729817032814025879e-02	7.82896503806114196777e-02	6.88919425010681152344e-02	6.46769553422927856445e-02	1.02767288684844970703e-01	8.70638191699981689453e-02	4.70673143863677978516e-02	6.00001737475395202637e-02	7.50698745250701904297e-02	6.79631829261779785156e-02	8.26740041375160217285e-02	7.71192759275436401367e-02	8.88443887233734130859e-02	7.76328667998313903809e-02	1.01233504712581634521e-01	1.01349115371704101562e-01	1.17704153060913085938e-01	
8.75586718320846557617e-02	1.68432399630546569824e-01	0.00000000000000000000e+00	1.93063452839851379395e-01	1.77908748388290405273e-01	1.73540785908699035645e-01	1.52714103460311889648e-01	1.65391296148300170898e-01	1.35734677314758300781e-01	1.27568513154983520508e-01	1.28254592418670654297e-01	1.03823661804199218750e-01	6.17825463414192199707e-02	9.69186648726463317871e-02	1.14212580025196075439e-01	5.99121749401092529297e-02	8.07684957981109619141e-02	6.94615840911865234375e-02	8.21891203522682189941e-02	5.77756315469741821289e-02	9.75529104471206665039e-02	1.00258700549602508545e-01	8.61985683441162109375e-02	6.26774057745933532715e-02	9.17474627494812011719e-02	5.18351197242736816406e-02	4.93098273873329162598e-02	7.88163989782333374023e-02	8.05841535329818725586e-02	7.02125132083892822266e-02	7.21429139375686645508e-02	5.23398071527481079102e-02	5.78343570232391357422e-02	7.47474730014801025391e-02	9.24642011523246765137e-02	4.33721691370010375977e-02	8.81974697113037109375e-02	5.63716664910316467285e-02	5.55350109934806823730e-02	7.09733963012695312500e-02	9.12105590105056762695e-02	4.77038398385047912598e-02	6.92489221692085266113e-02	8.88316333293914794922e-02	6.92294761538505554199e-02	5.63388243317604064941e-02	6.62007406353950500488e-02	8.53343605995178222656e-02	6.34538754820823669434e-02	7.09745809435844421387e-02	4.54839318990707397461e-02	8.33977311849594116211e-02	5.00947684049606323242e-02	6.31545186042785644531e-02	6.94513916969299316406e-02	4.05556187033653259277e-02	6.23748376965522766113e-02	6.51893317699432373047e-02	5.20472079515457153320e-02	6.50683492422103881836e-02	1.02302841842174530029e-01	5.81750124692916870117e-02	8.02523493766784667969e-02	5.73003888130187988281e-02	3.91756817698478698730e-02	5.54579347372055053711e-02	8.13040733337402343750e-02	6.77461028099060058594e-02	3.76178920269012451172e-02	6.47166520357131958008e-02	5.92892169952392578125e-02	7.06394910812377929688e-02	6.74750059843063354492e-02	5.67679107189178466797e-02	5.81816285848617553711e-02	6.49318993091583251953e-02	5.43324649333953857422e-02	4.73839938640594482422e-02	5.66085800528526306152e-02	5.48874214291572570801e-02	3.12882587313652038574e-02	9.58157181739807128906e-02	7.41233229637145996094e-02	2.33506783843040466309e-02	6.50974139571189880371e-02	7.50448703765869140625e-02	6.11079856753349304199e-02	6.37329295277595520020e-02	8.20327401161193847656e-02	6.94088637828826904297e-02	5.04638850688934326172e-02	6.75130859017372131348e-02	7.72186070680618286133e-02	6.69563934206962585449e-02	6.95442855358123779297e-02	7.12644904851913452148e-02	7.71365016698837280273e-02	8.33002105355262756348e-02	7.74505287408828735352e-02	8.89142081141471862793e-02	9.78206694126129150391e-02	
1.16930708289146423340e-01	1.78816124796867370605e-01	1.93063408136367797852e-01	0.00000000000000000000e+00	1.69902056455612182617e-01	1.86726942658424377441e-01	1.85328662395477294922e-01	1.51375561952590942383e-01	1.57086595892906188965e-01	1.15397848188877105713e-01	1.51749402284622192383e-01	1.29070863127708435059e-01	8.72369408607482910156e-02	8.98396521806716918945e-02	8.88569653034210205078e-02	6.56989216804504394531e-02	9.02808308601379394531e-02	6.59087300300598144531e-02	8.34726691246032714844e-02	5.58211505413055419922e-02	8.42644870281219482422e-02	9.35536921024322509766e-02	1.02394022047519683838e-01	6.96734637022018432617e-02	1.00214764475822448730e-01	9.51416939496994018555e-02	7.03741312026977539062e-02	1.02681785821914672852e-01	7.02611953020095825195e-02	9.92138683795928955078e-02	7.25890249013900756836e-02	7.47188776731491088867e-02	8.06229263544082641602e-02	8.29783678054809570312e-02	7.73844420909881591797e-02	5.30971139669418334961e-02	8.32501649856567382812e-02	4.23245504498481750488e-02	7.63644576072692871094e-02	5.11839687824249267578e-02	8.05236250162124633789e-02	7.11079984903335571289e-02	5.26828914880752563477e-02	7.27302879095077514648e-02	6.23997449874877929688e-02	8.04205089807510375977e-02	5.16265928745269775391e-02	7.65057355165481567383e-02	5.83984255790710449219e-02	6.38527423143386840820e-02	4.51977103948593139648e-02	7.78568238019943237305e-02	4.14357185363769531250e-02	5.56213557720184326172e-02	6.32117986679077148438e-02	3.93295288085937500000e-02	6.94881677627563476562e-02	6.99031203985214233398e-02	6.71961605548858642578e-02	5.42948842048645019531e-02	6.75950795412063598633e-02	6.19353801012039184570e-02	6.64594173431396484375e-02	4.93766814470291137695e-02	4.26243767142295837402e-02	5.63271641731262207031e-02	6.03550374507904052734e-02	5.18896877765655517578e-02	3.97821292281150817871e-02	9.05955433845520019531e-02	4.97515201568603515625e-02	6.17538392543792724609e-02	6.42783939838409423828e-02	5.37568181753158569336e-02	5.26219755411148071289e-02	6.14310204982757568359e-02	5.21927028894424438477e-02	5.57200908660888671875e-02	5.72762042284011840820e-02	6.04594498872756958008e-02	1.37879699468612670898e-02	8.62582251429557800293e-02	3.82168740034103393555e-02	1.35599225759506225586e-02	4.78120893239974975586e-02	8.35070386528968811035e-02	5.29967471957206726074e-02	7.17044547200202941895e-02	7.36787021160125732422e-02	5.41700348258018493652e-02	3.58611121773719787598e-02	6.42496794462203979492e-02	8.06928128004074096680e-02	4.29172143340110778809e-02	7.13749229907989501953e-02	6.59374594688415527344e-02	5.58976456522941589355e-02	7.77157694101333618164e-02	1.04792043566703796387e-01	9.67530682682991027832e-02	1.08221992850303649902e-01	
9.06127691268920898438e-02	1.51742354035377502441e-01	1.77908807992935180664e-01	1.69901996850967407227e-01	0.00000000000000000000e+00	2.11748778820037841797e-01	1.94972246885299682617e-01	1.82184696197509765625e-01	1.36451259255409240723e-01	1.16942092776298522949e-01	1.32297620177268981934e-01	1.15595117211341857910e-01	7.21927732229232788086e-02	9.74743366241455078125e-02	1.22125297784805297852e-01	6.86487704515457153320e-02	6.59132897853851318359e-02	8.52368474006652832031e-02	9.82640385627746582031e-02	6.66938126087188720703e-02	6.94398581981658935547e-02	8.17417651414871215820e-02	7.26948380470275878906e-02	3.89155298471450805664e-02	8.34496468305587768555e-02	5.46359866857528686523e-02	8.32591354846954345703e-02	9.19103026390075683594e-02	1.12842261791229248047e-01	8.49126279354095458984e-02	5.94000816345214843750e-02	5.26463836431503295898e-02	5.93166798353195190430e-02	8.53151530027389526367e-02	8.12319666147232055664e-02	6.14611804485321044922e-02	7.10099488496780395508e-02	6.02345019578933715820e-02	8.15822929143905639648e-02	4.28848564624786376953e-02	6.49747401475906372070e-02	6.01893961429595947266e-02	7.34996944665908813477e-02	6.57411515712738037109e-02	1.56935751438140869141e-02	6.08181208372116088867e-02	5.71434497833251953125e-02	8.71550738811492919922e-02	6.20894581079483032227e-02	6.19822591543197631836e-02	4.85999733209609985352e-02	8.69569778442382812500e-02	3.32090854644775390625e-02	7.67001658678054809570e-02	4.80076372623443603516e-02	5.56747615337371826172e-02	5.17674535512924194336e-02	4.29154485464096069336e-02	7.85228610038757324219e-02	6.48064911365509033203e-02	8.49305540323257446289e-02	6.93507790565490722656e-02	1.07889175415039062500e-01	9.28980708122253417969e-02	2.58952528238296508789e-02	6.01972341537475585938e-02	8.07907879352569580078e-02	6.53231889009475708008e-02	6.40807002782821655273e-02	5.45658171176910400391e-02	3.01436632871627807617e-02	2.40305811166763305664e-02	3.53350937366485595703e-02	9.87385958433151245117e-02	5.81493377685546875000e-02	7.67367631196975708008e-02	5.02876639366149902344e-02	5.33121526241302490234e-02	4.63901609182357788086e-02	3.02807092666625976562e-02	4.98513728380203247070e-02	7.60150104761123657227e-02	1.00479036569595336914e-01	4.43256795406341552734e-02	6.33445382118225097656e-02	1.02780237793922424316e-01	8.66191983222961425781e-02	7.43702501058578491211e-02	8.33859741687774658203e-02	7.68057107925415039062e-02	8.91293883323669433594e-02	6.04616850614547729492e-02	6.58097267150878906250e-02	5.50355464220046997070e-02	6.25420659780502319336e-02	9.47677195072174072266e-02	5.35825043916702270508e-02	6.47547841072082519531e-02	9.62793678045272827148e-02	6.78558051586151123047e-02	7.76747539639472961426e-02	
1.00456692278385162354e-01	1.66122555732727050781e-01	1.73540771007537841797e-01	1.86726972460746765137e-01	2.11748749017715454102e-01	0.00000000000000000000e+00	2.33486399054527282715e-01	1.59650579094886779785e-01	1.55115038156509399414e-01	1.52499869465827941895e-01	1.40686467289924621582e-01	8.93038809299468994141e-02	7.91161656379699707031e-02	9.98299717903137207031e-02	1.29466757178306579590e-01	1.03882640600204467773e-01	7.35058337450027465820e-02	8.19380581378936767578e-02	1.04743734002113342285e-01	9.49158221483230590820e-02	3.68786752223968505859e-02	8.79454016685485839844e-02	9.08684432506561279297e-02	5.85240423679351806641e-02	5.67026883363723754883e-02	8.70578140020370483398e-02	9.07300710678100585938e-02	6.38751685619354248047e-02	5.44745475053787231445e-02	6.94319903850555419922e-02	3.45368385314941406250e-02	8.00675749778747558594e-02	5.83591908216476440430e-02	8.25600773096084594727e-02	8.39866697788238525391e-02	3.62584292888641357422e-02	8.99728238582611083984e-02	6.04146122932434082031e-02	6.98354095220565795898e-02	2.78809368610382080078e-02	9.22431498765945434570e-02	5.55202662944793701172e-02	6.30633234977722167969e-02	6.62278980016708374023e-02	2.29924321174621582031e-02	8.31391513347625732422e-02	2.42406576871871948242e-02	6.89475089311599731445e-02	8.11270475387573242188e-02	1.00085988640785217285e-01	6.57546222209930419922e-02	7.69179910421371459961e-02	4.36449795961380004883e-02	5.11201918125152587891e-02	7.70867913961410522461e-02	7.62182921171188354492e-02	9.70121175050735473633e-02	3.76385897397994995117e-02	6.68507814407348632812e-02	2.69555598497390747070e-02	9.95613932609558105469e-02	6.29129856824874877930e-02	4.35159206390380859375e-02	7.61356204748153686523e-02	4.84925061464309692383e-02	8.46420824527740478516e-02	7.62028396129608154297e-02	6.75837248563766479492e-02	5.15474081039428710938e-02	4.65237349271774291992e-02	3.63019704818725585938e-02	2.13285088539123535156e-02	5.04410266876220703125e-02	3.62938791513442993164e-02	5.39716780185699462891e-02	7.73876011371612548828e-02	5.84172904491424560547e-02	6.19450360536575317383e-02	6.59676790237426757812e-02	4.18177247047424316406e-02	3.17792147397994995117e-02	8.24865624308586120605e-02	6.93701505661010742188e-02	4.12152409553527832031e-02	5.16076385974884033203e-02	1.30328714847564697266e-01	7.54769891500473022461e-02	6.66580796241760253906e-02	7.69287198781967163086e-02	6.85608237981796264648e-02	5.63310459256172180176e-02	8.01903158426284790039e-02	5.21156042814254760742e-02	2.77232378721237182617e-02	6.51723593473434448242e-02	6.44492954015731811523e-02	6.16417676210403442383e-02	6.15677386522293090820e-02	1.05347797274589538574e-01	9.15857851505279541016e-02	8.64831879734992980957e-02	
9.84356552362442016602e-02	1.50937944650650024414e-01	1.52714103460311889648e-01	1.85328632593154907227e-01	1.94972276687622070312e-01	2.33486458659172058105e-01	0.00000000000000000000e+00	1.74979329109191894531e-01	1.63285076618194580078e-01	1.17394462227821350098e-01	1.52586445212364196777e-01	1.09480604529380798340e-01	1.14870369434356689453e-01	8.90510976314544677734e-02	1.17026612162590026855e-01	9.28829610347747802734e-02	5.53799867630004882812e-02	8.29176455736160278320e-02	9.65473502874374389648e-02	8.17391723394393920898e-02	4.10746783018112182617e-02	7.90468901395797729492e-02	1.14395901560783386230e-01	9.94159430265426635742e-02	1.16399422287940979004e-01	7.83857852220535278320e-02	6.86002522706985473633e-02	4.98422682285308837891e-02	8.45509320497512817383e-02	6.19968175888061523438e-02	6.34967088699340820312e-02	6.96986019611358642578e-02	5.52605688571929931641e-02	8.90553593635559082031e-02	7.48318582773208618164e-02	5.92370480298995971680e-02	8.09620618820190429688e-02	5.37039339542388916016e-02	8.28554183244705200195e-02	5.53441047668457031250e-02	6.76631033420562744141e-02	6.55776858329772949219e-02	7.86840617656707763672e-02	4.64650839567184448242e-02	6.92223012447357177734e-03	6.46561682224273681641e-02	5.32368123531341552734e-02	9.58363860845565795898e-02	6.08937293291091918945e-02	2.90124416351318359375e-02	5.65859377384185791016e-02	5.26096373796463012695e-02	1.83406025171279907227e-02	8.57089310884475708008e-02	3.67603749036788940430e-02	8.96082073450088500977e-02	3.77548933029174804688e-02	3.94984930753707885742e-02	9.93314683437347412109e-02	5.87212592363357543945e-02	7.57415443658828735352e-02	9.57909524440765380859e-02	8.98835062980651855469e-02	7.59235322475433349609e-02	3.41551601886749267578e-02	4.55744862556457519531e-02	9.05457586050033569336e-02	4.99192625284194946289e-02	5.04389405250549316406e-02	7.01185017824172973633e-02	3.64523380994796752930e-02	2.97890901565551757812e-02	7.09453821182250976562e-02	7.79095739126205444336e-02	3.72063815593719482422e-02	6.85325711965560913086e-02	4.65527176856994628906e-02	6.65519088506698608398e-02	4.11528497934341430664e-02	5.46606183052062988281e-02	5.55022209882736206055e-02	7.57887139916419982910e-02	6.95273727178573608398e-02	5.91368079185485839844e-02	5.63905388116836547852e-02	7.06269890069961547852e-02	7.37564712762832641602e-02	5.04737272858619689941e-02	7.70473629236221313477e-02	5.68322837352752685547e-02	6.84093683958053588867e-02	5.68322390317916870117e-02	7.88805782794952392578e-02	3.11106145381927490234e-02	6.76193237304687500000e-02	7.48856812715530395508e-02	6.29793703556060791016e-02	5.67836612462997436523e-02	9.33188498020172119141e-02	9.33255404233932495117e-02	1.24388404190540313721e-01	
7.87646770477294921875e-02	1.18653647601604461670e-01	1.65391266345977783203e-01	1.51375561952590942383e-01	1.82184696197509765625e-01	1.59650593996047973633e-01	1.74979373812675476074e-01	0.00000000000000000000e+00	2.00921148061752319336e-01	1.40683576464653015137e-01	1.44421488046646118164e-01	1.35315552353858947754e-01	1.00905969738960266113e-01	1.44625201821327209473e-01	9.79772955179214477539e-02	1.05322390794754028320e-01	6.55122846364974975586e-02	8.46876651048660278320e-02	1.14427268505096435547e-01	1.05741515755653381348e-01	7.00217187404632568359e-02	8.01249742507934570312e-02	1.02030903100967407227e-01	7.47632384300231933594e-02	1.12046092748641967773e-01	7.72128999233245849609e-02	6.07296526432037353516e-02	8.80355834960937500000e-02	9.17824953794479370117e-02	8.55427533388137817383e-02	3.96322160959243774414e-02	7.01015889644622802734e-02	5.67086189985275268555e-02	6.32428079843521118164e-02	7.62623995542526245117e-02	4.93070334196090698242e-02	9.61896926164627075195e-02	7.27970004081726074219e-02	6.17057979106903076172e-02	4.76814210414886474609e-02	6.37598186731338500977e-02	6.59183263778686523438e-02	9.78690385818481445312e-02	4.27053123712539672852e-02	4.01597172021865844727e-02	5.64294159412384033203e-02	6.97953253984451293945e-02	6.14361912012100219727e-02	7.64430463314056396484e-02	6.21758997440338134766e-02	4.34998422861099243164e-02	5.19149899482727050781e-02	3.03753912448883056641e-02	4.40312176942825317383e-02	5.87338358163833618164e-02	6.89015686511993408203e-02	8.37583094835281372070e-02	8.68666917085647583008e-02	4.49334830045700073242e-02	4.44492399692535400391e-02	8.99274498224258422852e-02	5.42657971382141113281e-02	7.79549926519393920898e-02	4.53170686960220336914e-02	4.44874763488769531250e-02	3.88236343860626220703e-02	4.98450994491577148438e-02	6.28788322210311889648e-02	7.35911875963211059570e-02	4.27901148796081542969e-02	4.09393012523651123047e-02	1.77861452102661132812e-02	4.08124327659606933594e-02	5.02044260501861572266e-02	5.43776750564575195312e-02	4.95767444372177124023e-02	6.49277567863464355469e-02	4.91652935743331909180e-02	5.58009892702102661133e-02	5.83878457546234130859e-02	6.28781318664550781250e-02	1.03652238845825195312e-01	1.11148759722709655762e-01	8.92459750175476074219e-02	8.84019583463668823242e-02	9.77645516395568847656e-02	1.12832784652709960938e-01	7.36536309123039245605e-02	5.36896288394927978516e-02	5.22920042276382446289e-02	9.14904922246932983398e-02	4.68917489051818847656e-02	6.84196054935455322266e-02	2.19329744577407836914e-02	8.52495878934860229492e-02	4.06655222177505493164e-02	1.87876820564270019531e-02	5.56500256061553955078e-02	1.03212937712669372559e-01	7.81319886445999145508e-02	9.98153164982795715332e-02	
8.32996666431427001953e-02	1.39519184827804565430e-01	1.35734617710113525391e-01	1.57086640596389770508e-01	1.36451333761215209961e-01	1.55115008354187011719e-01	1.63285195827484130859e-01	2.00921118259429931641e-01	0.00000000000000000000e+00	1.40623643994331359863e-01	1.57152816653251647949e-01	1.59354880452156066895e-01	1.00863620638847351074e-01	1.19942918419837951660e-01	1.14960581064224243164e-01	9.17944014072418212891e-02	5.80969750881195068359e-02	8.78384262323379516602e-02	1.04669958353042602539e-01	7.29658305644989013672e-02	8.34901928901672363281e-02	8.08415189385414123535e-02	1.51017472147941589355e-01	7.46060162782669067383e-02	7.22821652889251708984e-02	7.08348304033279418945e-02	1.04771986603736877441e-01	9.24698710441589355469e-02	5.84697276353836059570e-02	7.94464945793151855469e-02	7.26326555013656616211e-02	7.47881978750228881836e-02	5.96698671579360961914e-02	6.06496334075927734375e-02	7.78166651725769042969e-02	7.23150223493576049805e-02	4.96038049459457397461e-02	4.50089275836944580078e-02	5.50898909568786621094e-02	4.39870208501815795898e-02	8.07291269302368164062e-02	6.63584768772125244141e-02	7.12718516588211059570e-02	5.35555630922317504883e-02	4.86712008714675903320e-02	8.61093103885650634766e-02	4.93857711553573608398e-02	6.20444715023040771484e-02	8.05718302726745605469e-02	7.52026289701461791992e-02	4.18206006288528442383e-02	7.09714144468307495117e-02	1.99175626039505004883e-02	5.72674870491027832031e-02	6.77317678928375244141e-02	4.50097024440765380859e-02	7.62153565883636474609e-02	6.92037940025329589844e-02	7.42543935775756835938e-02	5.63880950212478637695e-02	5.25150299072265625000e-02	5.32038211822509765625e-02	1.24244660139083862305e-01	5.44999390840530395508e-02	4.50208038091659545898e-02	2.93464958667755126953e-02	4.31378632783889770508e-02	4.19029891490936279297e-02	4.47521656751632690430e-02	9.56081151962280273438e-02	6.89520984888076782227e-02	2.35042273998260498047e-02	5.09909540414810180664e-02	8.34729373455047607422e-02	6.77687525749206542969e-02	5.36513775587081909180e-02	7.20259845256805419922e-02	3.94212454557418823242e-02	5.99333941936492919922e-02	5.44757694005966186523e-02	4.89102303981781005859e-02	6.79942220449447631836e-02	6.62032067775726318359e-02	5.72954863309860229492e-02	3.79111021757125854492e-02	1.00151821970939636230e-01	8.63218903541564941406e-02	4.96947467327117919922e-02	8.22558701038360595703e-02	9.16103571653366088867e-02	1.13230079412460327148e-01	5.53690195083618164062e-02	6.41629546880722045898e-02	2.88701057434082031250e-02	8.88858437538146972656e-02	5.14168441295623779297e-02	6.55394643545150756836e-02	5.72500824928283691406e-02	1.29903569817543029785e-01	7.39066302776336669922e-02	1.00671440362930297852e-01	
6.97613283991813659668e-02	1.07830017805099487305e-01	1.27568423748016357422e-01	1.15397892892360687256e-01	1.16942122578620910645e-01	1.52499884366989135742e-01	1.17394462227821350098e-01	1.40683591365814208984e-01	1.40623673796653747559e-01	0.00000000000000000000e+00	1.64227858185768127441e-01	9.90083515644073486328e-02	1.39907926321029663086e-01	1.11288771033287048340e-01	7.71437883377075195312e-02	9.78404432535171508789e-02	1.71136543154716491699e-01	6.78998976945877075195e-02	1.35982528328895568848e-01	1.27021491527557373047e-01	7.42830336093902587891e-02	7.42197558283805847168e-02	6.14301264286041259766e-02	5.03562241792678833008e-02	8.24464857578277587891e-02	1.00122630596160888672e-01	8.60256999731063842773e-02	7.77178108692169189453e-02	8.65436792373657226562e-02	9.68144237995147705078e-02	7.90704488754272460938e-02	7.72553980350494384766e-02	8.78728628158569335938e-02	5.83636462688446044922e-02	9.55258607864379882812e-02	5.43334186077117919922e-02	9.90105271339416503906e-02	6.11271262168884277344e-02	1.06110811233520507812e-01	1.16238027811050415039e-01	8.95900577306747436523e-02	9.08547937870025634766e-02	9.07870382070541381836e-02	5.86131811141967773438e-02	4.24398630857467651367e-02	5.18199801445007324219e-02	6.44078850746154785156e-02	8.97974073886871337891e-02	7.45440423488616943359e-02	8.35755765438079833984e-02	7.25380182266235351562e-02	6.54791146516799926758e-02	5.33732473850250244141e-02	8.30286145210266113281e-02	8.27401876449584960938e-02	4.00227159261703491211e-02	7.90569782257080078125e-02	5.69813847541809082031e-02	6.86018466949462890625e-02	5.28845340013504028320e-02	1.03465333580970764160e-01	5.33280670642852783203e-02	4.55477684736251831055e-02	8.89314115047454833984e-02	4.12562638521194458008e-02	2.73539870977401733398e-02	8.70242118835449218750e-02	2.86965966224670410156e-02	6.06168359518051147461e-02	2.77313590049743652344e-02	7.57233053445816040039e-02	4.77691888809204101562e-02	8.41494500637054443359e-02	5.51716089248657226562e-02	6.29959106445312500000e-02	7.18082785606384277344e-02	7.12658166885375976562e-02	6.71684145927429199219e-02	8.11013877391815185547e-02	5.91344833374023437500e-02	5.32262623310089111328e-02	6.87765628099441528320e-02	6.30743205547332763672e-02	2.35434472560882568359e-02	7.90472924709320068359e-02	6.80585950613021850586e-02	1.10790759325027465820e-01	4.08716350793838500977e-02	3.37434709072113037109e-02	5.88136464357376098633e-02	3.67554873228073120117e-02	6.41401857137680053711e-02	7.74735510349273681641e-02	3.28131169080734252930e-02	6.03278279304504394531e-02	7.22135007381439208984e-02	4.25230562686920166016e-02	4.37740534543991088867e-02	7.11100548505783081055e-02	8.82263630628585815430e-02	8.70850533246994018555e-02	
