0.00000000000000000000e+00	4.59696769714355468750e-01	4.81345713138580322266e-01	2.90483027696609497070e-01	3.25771003961563110352e-01	3.68101060390472412109e-01	4.02844846248626708984e-01	3.62078309059143066406e-01	3.68429511785507202148e-01	3.47133010625839233398e-01	3.62835049629211425781e-01	3.41103911399841308594e-01	3.27183991670608520508e-01	3.89568716287612915039e-01	3.75554263591766357422e-01	2.56437599658966064453e-01	3.16672772169113159180e-01	3.34172815084457397461e-01	3.56984168291091918945e-01	3.38903903961181640625e-01	3.65107297897338867188e-01	2.96925365924835205078e-01	3.66493314504623413086e-01	3.16188305616378784180e-01	3.05451989173889160156e-01	2.67779797315597534180e-01	3.42514574527740478516e-01	3.16640615463256835938e-01	3.25490593910217285156e-01	2.71951228380203247070e-01	5.02009212970733642578e-01	2.60556817054748535156e-01	3.11165153980255126953e-01	3.31745535135269165039e-01	2.56195217370986938477e-01	3.13707381486892700195e-01	3.57999622821807861328e-01	3.37801158428192138672e-01	2.86176562309265136719e-01	3.44226181507110595703e-01	3.32157254219055175781e-01	3.25294524431228637695e-01	3.80624234676361083984e-01	2.76739209890365600586e-01	3.84735316038131713867e-01	4.35848206281661987305e-01	2.64620810747146606445e-01	3.05407613515853881836e-01	3.32293182611465454102e-01	2.93164521455764770508e-01	2.86844313144683837891e-01	2.66158699989318847656e-01	3.11271220445632934570e-01	2.79289275407791137695e-01	2.92904287576675415039e-01	2.82022595405578613281e-01	3.95562738180160522461e-01	3.32753300666809082031e-01	3.31350386142730712891e-01	2.27892041206359863281e-01	3.34376782178878784180e-01	3.44851195812225341797e-01	3.43402713537216186523e-01	2.80297279357910156250e-01	3.59576404094696044922e-01	3.70193272829055786133e-01	3.35649877786636352539e-01	2.67702400684356689453e-01	3.28423649072647094727e-01	3.61198395490646362305e-01	2.89265215396881103516e-01	2.72591203451156616211e-01	3.98022115230560302734e-01	2.91860759258270263672e-01	3.09511423110961914062e-01	3.72977316379547119141e-01	
4.59696829319000244141e-01	0.00000000000000000000e+00	6.70657217502593994141e-01	4.69344496726989746094e-01	3.79692792892456054688e-01	2.19676077365875244141e-01	4.75898027420043945312e-01	3.75340104103088378906e-01	4.03243660926818847656e-01	4.80688571929931640625e-01	2.46972024440765380859e-01	3.82080674171447753906e-01	2.86474645137786865234e-01	4.34345006942749023438e-01	2.04723954200744628906e-01	1.73997700214385986328e-01	3.86646151542663574219e-01	3.47504138946533203125e-01	2.81729876995086669922e-01	3.43811869621276855469e-01	4.13446307182312011719e-01	2.07703590393066406250e-01	1.82299017906188964844e-01	4.31823492050170898438e-01	4.37797904014587402344e-01	2.57192492485046386719e-01	4.05897021293640136719e-01	3.52443575859069824219e-01	5.24288535118103027344e-01	2.99127221107482910156e-01	3.23316574096679687500e-01	2.97105729579925537109e-01	3.77328395843505859375e-01	2.62788295745849609375e-01	2.51540899276733398438e-01	3.20705294609069824219e-01	3.49692702293395996094e-01	3.57170343399047851562e-01	3.54315400123596191406e-01	3.37906837463378906250e-01	3.15070867538452148438e-01	3.46759438514709472656e-01	2.15324997901916503906e-01	3.05804133415222167969e-01	4.82295870780944824219e-01	4.24823462963104248047e-01	3.25940251350402832031e-01	1.11799895763397216797e-01	3.36883068084716796875e-01	3.03146481513977050781e-01	1.91191911697387695312e-01	3.13792705535888671875e-01	3.89079332351684570312e-01	4.44211721420288085938e-01	2.24366962909698486328e-01	3.23509931564331054688e-01	3.61478507518768310547e-01	2.98248887062072753906e-01	2.04113245010375976562e-01	1.52365684509277343750e-01	3.38056802749633789062e-01	2.85149574279785156250e-01	4.73106861114501953125e-01	2.59706377983093261719e-01	4.25270199775695800781e-01	2.48938143253326416016e-01	3.39794099330902099609e-01	3.41986656188964843750e-01	2.66347646713256835938e-01	4.65903162956237792969e-01	2.31084704399108886719e-01	3.27566266059875488281e-01	4.89082813262939453125e-01	2.69654989242553710938e-01	4.16738092899322509766e-01	4.36120808124542236328e-01	
4.81345772743225097656e-01	6.70657098293304443359e-01	0.00000000000000000000e+00	1.29365372657775878906e+00	6.53062224388122558594e-01	5.31837582588195800781e-01	4.33688759803771972656e-01	4.56099033355712890625e-01	3.75135898590087890625e-01	2.37632513046264648438e-01	3.52246046066284179688e-01	3.85109305381774902344e-01	2.97649145126342773438e-01	2.09217786788940429688e-01	3.34875822067260742188e-01	2.18552231788635253906e-01	4.52445983886718750000e-01	4.88196015357971191406e-01	3.14399003982543945312e-01	3.25706601142883300781e-01	3.54657053947448730469e-01	3.47639560699462890625e-01	2.63534545898437500000e-01	1.98531150817871093750e-01	4.65126514434814453125e-01	2.28361487388610839844e-01	2.44540095329284667969e-01	4.88310694694519042969e-01	5.37319660186767578125e-01	8.22450757026672363281e-01	3.90688896179199218750e-01	1.51366293430328369141e-01	4.45573568344116210938e-01	2.30018377304077148438e-01	3.90725851058959960938e-01	3.77915143966674804688e-01	2.74588465690612792969e-01	2.73733019828796386719e-01	2.83824443817138671875e-01	4.18214917182922363281e-01	3.70288729667663574219e-01	3.33718657493591308594e-01	3.49326729774475097656e-01	1.24606847763061523438e-01	2.91071891784667968750e-01	3.66291344165802001953e-01	2.68848657608032226562e-01	2.23748683929443359375e-01	2.00820207595825195312e-01	3.59381675720214843750e-01	2.23195433616638183594e-01	2.39790201187133789062e-01	2.51336455345153808594e-01	3.62408280372619628906e-01	3.83251190185546875000e-01	2.91598677635192871094e-01	2.79760956764221191406e-01	2.85908877849578857422e-01	3.56315612792968750000e-01	1.62764191627502441406e-01	3.65359187126159667969e-01	2.38464951515197753906e-01	3.66729021072387695312e-01	2.96911120414733886719e-01	1.35439038276672363281e-01	2.46989667415618896484e-01	3.79019379615783691406e-01	1.71756625175476074219e-01	3.37022304534912109375e-01	4.50828790664672851562e-01	4.21121597290039062500e-01	1.41968369483947753906e-01	1.96947455406188964844e-01	2.31338858604431152344e-01	2.56624817848205566406e-01	3.55779290199279785156e-01	
2.90483087301254272461e-01	4.69344735145568847656e-01	1.29365229606628417969e+00	0.00000000000000000000e+00	1.04224574565887451172e+00	5.29674947261810302734e-01	1.41083014011383056641e+00	4.30185437202453613281e-01	3.91247749328613281250e-01	3.68170738220214843750e-01	4.14831519126892089844e-01	3.78203272819519042969e-01	2.99656748771667480469e-01	3.29482436180114746094e-01	2.65128135681152343750e-01	4.10351157188415527344e-01	3.57042193412780761719e-01	3.90251040458679199219e-01	3.49301099777221679688e-01	3.06303620338439941406e-01	4.03569102287292480469e-01	2.67871975898742675781e-01	4.19182538986206054688e-01	4.10388946533203125000e-01	4.41770076751708984375e-01	2.29513287544250488281e-01	2.62155175209045410156e-01	4.60813045501708984375e-01	2.63895869255065917969e-01	5.51289796829223632812e-01	4.89215910434722900391e-01	2.09952414035797119141e-01	3.78332257270812988281e-01	3.75035166740417480469e-01	3.65939021110534667969e-01	1.97894454002380371094e-01	3.99677634239196777344e-01	2.96330451965332031250e-01	2.04627871513366699219e-01	2.20923185348510742188e-01	4.73612785339355468750e-01	3.18094253540039062500e-01	2.27648615837097167969e-01	1.72029256820678710938e-01	1.48362278938293457031e-01	9.31757688522338867188e-02	2.19572901725769042969e-01	1.57556891441345214844e-01	2.90482759475708007812e-01	2.66651272773742675781e-01	2.93975114822387695312e-01	2.31793284416198730469e-01	4.07736539840698242188e-01	3.11655163764953613281e-01	3.37089180946350097656e-01	2.41144895553588867188e-01	3.05732846260070800781e-01	3.61238241195678710938e-01	2.35340952873229980469e-01	2.06581473350524902344e-01	2.63651609420776367188e-01	1.21191263198852539062e-01	2.04685926437377929688e-01	3.10296773910522460938e-01	2.70462274551391601562e-01	1.75264060497283935547e-01	3.57931375503540039062e-01	1.92480683326721191406e-01	3.25200319290161132812e-01	2.35298037528991699219e-01	4.04809474945068359375e-01	2.17801213264465332031e-01	3.53183388710021972656e-01	2.84730315208435058594e-01	4.67592358589172363281e-01	2.79765397310256958008e-01	
3.25770974159240722656e-01	3.79692673683166503906e-01	6.53062105178833007812e-01	1.04224622249603271484e+00	0.00000000000000000000e+00	1.06093633174896240234e+00	6.35948896408081054688e-01	3.85961651802062988281e-01	7.05241680145263671875e-01	1.87219619750976562500e-01	5.35314679145812988281e-01	2.97348737716674804688e-01	1.40866398811340332031e-01	3.08195590972900390625e-01	2.94470071792602539062e-01	4.91060018539428710938e-01	2.65009284019470214844e-01	4.38098430633544921875e-01	6.16178512573242187500e-01	2.91169881820678710938e-01	2.57369041442871093750e-01	4.12334084510803222656e-01	3.09561371803283691406e-01	4.01569247245788574219e-01	4.66346740722656250000e-01	5.26928901672363281250e-01	3.28201651573181152344e-01	2.82543778419494628906e-01	4.67292666435241699219e-01	9.75011467933654785156e-01	2.48970687389373779297e-01	3.48676979541778564453e-01	3.60203742980957031250e-01	3.70568871498107910156e-01	2.98372268676757812500e-01	3.58698487281799316406e-01	3.24980735778808593750e-01	2.48034715652465820312e-01	3.51816177368164062500e-01	3.78630757331848144531e-01	3.50335478782653808594e-01	2.48407244682312011719e-01	3.44688177108764648438e-01	3.35769295692443847656e-01	2.85107851028442382812e-01	5.02630889415740966797e-01	2.34018802642822265625e-01	1.68146491050720214844e-01	1.43207907676696777344e-01	3.35532426834106445312e-01	1.60718917846679687500e-01	1.60293817520141601562e-01	4.49746847152709960938e-02	2.76848196983337402344e-01	2.12144851684570312500e-02	2.13076829910278320312e-01	1.18996381759643554688e-01	2.66104340553283691406e-01	1.13783240318298339844e-01	6.83254003524780273438e-02	9.00419950485229492188e-02	1.30896806716918945312e-01	5.34064650535583496094e-01	1.38698577880859375000e-01	8.46222639083862304688e-02	5.59735119342803955078e-01	5.31948328018188476562e-01	1.79682850837707519531e-01	2.93604254722595214844e-01	4.41827654838562011719e-01	4.29793238639831542969e-01	8.42108607292175292969e-01	1.92283630371093750000e-01	0.00000000000000000000e+00	1.74510121345520019531e-01	2.89960473775863647461e-01	
3.68101000785827636719e-01	2.19676017761230468750e-01	5.31837224960327148438e-01	5.29674589633941650391e-01	1.06093645095825195312e+00	0.00000000000000000000e+00	5.12187957763671875000e-01	1.00808739662170410156e+00	8.67695987224578857422e-01	4.27748978137969970703e-01	5.17499327659606933594e-01	2.53797292709350585938e-01	3.92211794853210449219e-01	2.39893078804016113281e-01	3.36073756217956542969e-01	1.96247279644012451172e-01	3.82795333862304687500e-01	2.89597451686859130859e-01	2.37351298332214355469e-01	2.75657773017883300781e-01	2.58425712585449218750e-01	2.18385100364685058594e-01	2.43968367576599121094e-01	2.53622651100158691406e-01	2.49803900718688964844e-01	2.55273878574371337891e-01	4.80934321880340576172e-01	1.76381051540374755859e-01	2.42440819740295410156e-01	9.17564153671264648438e-01	4.73066329956054687500e-01	5.51917076110839843750e-01	2.61546671390533447266e-01	3.16484093666076660156e-01	3.32030773162841796875e-01	2.44588732719421386719e-01	2.47144639492034912109e-01	4.88270878791809082031e-01	2.38603591918945312500e-01	3.31221878528594970703e-01	1.59926474094390869141e-01	3.24621021747589111328e-01	4.01772499084472656250e-01	4.00859534740447998047e-01	2.95902669429779052734e-01	2.96064376831054687500e-01	1.37744963169097900391e-01	1.90610051155090332031e-01	4.07191514968872070312e-02	2.62176752090454101562e-01	1.93190574645996093750e-01	1.54233872890472412109e-01	9.29872393608093261719e-02	1.98956906795501708984e-01	2.44680881500244140625e-01	1.11846566200256347656e-01	3.04282784461975097656e-01	2.73756146430969238281e-01	1.37288331985473632812e-01	1.70361042022705078125e-01	2.16835200786590576172e-01	3.66161525249481201172e-01	5.77914237976074218750e-01	3.41935992240905761719e-01	2.24285304546356201172e-01	1.02737474441528320312e+00	5.81436395645141601562e-01	8.21821093559265136719e-02	1.67771577835083007812e-01	3.87753546237945556641e-01	1.59386277198791503906e-01	4.42845940589904785156e-01	3.70842456817626953125e-01	1.66509389877319335938e-01	1.61767899990081787109e-01	2.87024557590484619141e-01	
4.02844905853271484375e-01	4.75897908210754394531e-01	4.33688640594482421875e-01	1.41083014011383056641e+00	6.35949492454528808594e-01	5.12188315391540527344e-01	0.00000000000000000000e+00	1.02154135704040527344e+00	5.17926931381225585938e-01	3.86733293533325195312e-01	4.19473171234130859375e-01	2.92390584945678710938e-01	1.96699500083923339844e-01	3.64745497703552246094e-01	2.82808303833007812500e-01	2.36040711402893066406e-01	3.27241301536560058594e-01	6.16120934486389160156e-01	3.81718158721923828125e-01	3.87156248092651367188e-01	2.87023544311523437500e-01	2.01198458671569824219e-01	2.83402919769287109375e-01	2.86740183830261230469e-01	3.14650058746337890625e-01	2.76095032691955566406e-01	2.61098146438598632812e-01	3.37708234786987304688e-01	3.49993109703063964844e-01	1.26088261604309082031e-01	5.28279602527618408203e-01	2.80218422412872314453e-01	5.63370943069458007812e-01	2.72233963012695312500e-01	3.41961622238159179688e-01	2.54966735839843750000e-01	3.36636781692504882812e-01	2.88457751274108886719e-01	3.43965411186218261719e-01	3.42101216316223144531e-01	3.80965352058410644531e-01	3.87243032455444335938e-01	3.52265238761901855469e-01	3.59257817268371582031e-01	2.71089792251586914062e-01	4.29469406604766845703e-01	3.43085765838623046875e-01	2.88377165794372558594e-01	4.63174104690551757812e-01	2.55898356437683105469e-01	3.81689310073852539062e-01	1.95561647415161132812e-01	3.68804931640625000000e-01	2.59420752525329589844e-01	2.15972423553466796875e-01	2.76380777359008789062e-01	3.25050711631774902344e-01	3.00724923610687255859e-01	1.42873167991638183594e-01	2.76157498359680175781e-01	2.56983160972595214844e-01	2.72935271263122558594e-01	1.93276584148406982422e-01	2.28611588478088378906e-01	3.17088961601257324219e-01	3.00622820854187011719e-01	1.43191933631896972656e-01	2.62745857238769531250e-01	2.40465044975280761719e-01	3.20997357368469238281e-01	2.94425845146179199219e-01	3.05871486663818359375e-01	3.31804990768432617188e-01	3.55593204498291015625e-01	2.71625041961669921875e-01	3.44268739223480224609e-01	
3.62078279256820678711e-01	3.75340044498443603516e-01	4.56099152565002441406e-01	4.30185675621032714844e-01	3.85961890220642089844e-01	1.00808787345886230469e+00	1.02154088020324707031e+00	0.00000000000000000000e+00	6.49100780487060546875e-01	6.75836443901062011719e-01	3.66356015205383300781e-01	4.08350229263305664062e-01	3.45536470413208007812e-01	4.44961547851562500000e-01	3.81073236465454101562e-01	2.97363996505737304688e-01	3.84769558906555175781e-01	3.85128498077392578125e-01	2.79494047164916992188e-01	3.87989878654479980469e-01	3.43453645706176757812e-01	3.03045511245727539062e-01	2.27932572364807128906e-01	3.10532689094543457031e-01	3.84143710136413574219e-01	3.36065649986267089844e-01	1.90856516361236572266e-01	3.43514442443847656250e-01	3.43310236930847167969e-01	2.66665101051330566406e-01	2.68312156200408935547e-01	5.22681534290313720703e-01	4.31983470916748046875e-01	3.87260198593139648438e-01	3.81323575973510742188e-01	2.71189451217651367188e-01	4.51009154319763183594e-01	2.31037855148315429688e-01	2.72096753120422363281e-01	2.17920184135437011719e-01	2.95678377151489257812e-01	2.13577508926391601562e-01	2.83849537372589111328e-01	2.30206966400146484375e-01	1.88787281513214111328e-01	3.61946642398834228516e-01	1.13130569458007812500e-01	1.95276618003845214844e-01	4.68026638031005859375e-01	4.05725002288818359375e-01	4.17018890380859375000e-01	2.88115859031677246094e-01	2.57103085517883300781e-01	3.17644715309143066406e-01	2.77300596237182617188e-01	1.47246241569519042969e-01	2.34211444854736328125e-01	3.63445460796356201172e-01	2.33981966972351074219e-01	2.71075367927551269531e-01	2.69423127174377441406e-01	3.87255430221557617188e-01	2.45333254337310791016e-01	2.61716365814208984375e-01	2.10231184959411621094e-01	2.49154567718505859375e-01	2.18488335609436035156e-01	2.10530996322631835938e-01	3.19236278533935546875e-01	2.13563323020935058594e-01	3.88008117675781250000e-01	3.92855167388916015625e-01	3.50830554962158203125e-01	3.59299898147583007812e-01	3.37878465652465820312e-01	2.67920374870300292969e-01	
3.68429511785507202148e-01	4.03243422508239746094e-01	3.75135898590087890625e-01	3.91248345375061035156e-01	7.05241560935974121094e-01	8.67695748805999755859e-01	5.17927050590515136719e-01	6.49100542068481445312e-01	0.00000000000000000000e+00	4.94969129562377929688e-01	1.48278570175170898438e+00	4.51240658760070800781e-01	3.51284980773925781250e-01	2.38323926925659179688e-01	3.45327615737915039062e-01	4.97195124626159667969e-01	5.50555467605590820312e-01	1.27784371376037597656e-01	3.00748467445373535156e-01	3.92772436141967773438e-01	1.57751679420471191406e-01	2.58288264274597167969e-01	3.97025704383850097656e-01	2.46900916099548339844e-01	2.93442964553833007812e-01	2.77557492256164550781e-01	4.92186665534973144531e-01	3.11975002288818359375e-01	4.22251462936401367188e-01	2.37758278846740722656e-01	4.02171134948730468750e-01	3.75319004058837890625e-01	3.35988283157348632812e-01	4.07033205032348632812e-01	4.83937144279479980469e-01	1.75495028495788574219e-01	2.57709860801696777344e-01	2.50399351119995117188e-01	2.24632501602172851562e-01	2.90351152420043945312e-01	3.01281452178955078125e-01	3.43713045120239257812e-01	9.65014457702636718750e-01	1.11672222614288330078e+00	1.69762849807739257812e-01	2.10420310497283935547e-01	1.42214655876159667969e-01	2.88841724395751953125e-01	2.27214932441711425781e-01	2.55874872207641601562e-01	2.93917536735534667969e-01	2.68248200416564941406e-01	1.63277268409729003906e-01	3.22884082794189453125e-01	3.21594834327697753906e-01	3.39776158332824707031e-01	2.53477454185485839844e-01	3.29865694046020507812e-01	7.78423547744750976562e-02	1.25257968902587890625e-02	3.03767919540405273438e-01	2.85817801952362060547e-01	1.89062952995300292969e-01	1.29680752754211425781e-01	1.87556743621826171875e-01	2.17787981033325195312e-01	4.37881946563720703125e-02	3.15246462821960449219e-01	2.13461637496948242188e-01	4.19216990470886230469e-01	2.10014581680297851562e-01	6.39400005340576171875e-01	2.10905671119689941406e-01	1.45059347152709960938e-01	2.85187602043151855469e-01	3.07688295841217041016e-01	
3.47133100032806396484e-01	4.80688810348510742188e-01	2.37632274627685546875e-01	3.68170380592346191406e-01	1.87219619750976562500e-01	4.27748501300811767578e-01	3.86733293533325195312e-01	6.75836205482482910156e-01	4.94969367980957031250e-01	0.00000000000000000000e+00	3.38734030723571777344e-01	4.21988129615783691406e-01	3.26645135879516601562e-01	3.71790528297424316406e-01	3.64863634109497070312e-01	3.04208993911743164062e-01	4.28667187690734863281e-01	4.84271168708801269531e-01	2.77110457420349121094e-01	2.40769982337951660156e-01	4.88607048988342285156e-01	3.49140286445617675781e-01	9.69502925872802734375e-02	3.65682721138000488281e-01	3.70019435882568359375e-01	2.72594213485717773438e-01	1.84262990951538085938e-01	3.19674611091613769531e-01	3.53729963302612304688e-01	3.35998535156250000000e-01	3.62845480442047119141e-01	1.79850935935974121094e-01	1.50152730941772460938e+00	3.77666234970092773438e-01	9.71633076667785644531e-01	4.10580873489379882812e-01	3.41421365737915039062e-01	5.76973557472229003906e-01	5.06797432899475097656e-01	3.14050436019897460938e-01	7.13415026664733886719e-01	4.37066316604614257812e-01	7.17878103256225585938e-01	5.26425957679748535156e-01	1.89037203788757324219e-01	2.29050219058990478516e-01	1.11163735389709472656e-01	2.77041196823120117188e-01	4.02724385261535644531e-01	2.92469978332519531250e-01	2.54341840744018554688e-01	1.70657277107238769531e-01	2.89614439010620117188e-01	2.44584083557128906250e-01	3.98754596710205078125e-01	3.66660475730895996094e-01	3.00371885299682617188e-01	3.03826808929443359375e-01	1.84599399566650390625e-01	2.75657415390014648438e-01	3.18600296974182128906e-01	3.40679407119750976562e-01	9.28190350532531738281e-02	1.48590564727783203125e-01	8.18228721618652343750e-02	1.33034408092498779297e-01	1.99260234832763671875e-01	2.78939366340637207031e-01	3.88756513595581054688e-01	3.58137965202331542969e-01	3.16061258316040039062e-01	1.53813958168029785156e-01	2.40481138229370117188e-01	2.44727253913879394531e-01	2.38504052162170410156e-01	3.32844614982604980469e-01	
