0.00000000000000000000e+00	3.15706312656402587891e-01	3.38008612394332885742e-01	2.89253532886505126953e-01	2.41422623395919799805e-01	2.28587225079536437988e-01	2.67683297395706176758e-01	2.47299283742904663086e-01	2.77818769216537475586e-01	2.41811960935592651367e-01	2.41147756576538085938e-01	2.41054967045783996582e-01	2.61525332927703857422e-01	2.38235652446746826172e-01	2.40665957331657409668e-01	2.26692453026771545410e-01	2.50248372554779052734e-01	2.35622584819793701172e-01	1.91040053963661193848e-01	2.71594792604446411133e-01	2.55796015262603759766e-01	2.47441083192825317383e-01	2.40639403462409973145e-01	2.37575471401214599609e-01	2.59127676486968994141e-01	2.09632337093353271484e-01	2.06997066736221313477e-01	2.09975868463516235352e-01	2.33923688530921936035e-01	2.61435300111770629883e-01	2.26662844419479370117e-01	2.39651009440422058105e-01	2.55923420190811157227e-01	3.03017586469650268555e-01	2.36007347702980041504e-01	2.93018817901611328125e-01	2.39578217267990112305e-01	2.75824308395385742188e-01	2.07447007298469543457e-01	2.19123989343643188477e-01	1.96274936199188232422e-01	2.82391428947448730469e-01	2.07341656088829040527e-01	1.98181003332138061523e-01	2.07931816577911376953e-01	2.10396319627761840820e-01	2.07784861326217651367e-01	2.17965468764305114746e-01	2.14000046253204345703e-01	2.66602486371994018555e-01	2.20631867647171020508e-01	2.39700406789779663086e-01	2.96573400497436523438e-01	2.34076797962188720703e-01	1.98477536439895629883e-01	2.43612676858901977539e-01	3.21992963552474975586e-01	2.21941918134689331055e-01	2.30648070573806762695e-01	2.37134248018264770508e-01	2.62551009654998779297e-01	2.41355270147323608398e-01	2.39822313189506530762e-01	3.43249469995498657227e-01	2.21988439559936523438e-01	2.84590065479278564453e-01	2.94429004192352294922e-01	2.01082885265350341797e-01	2.04039037227630615234e-01	2.22987413406372070312e-01	2.04239726066589355469e-01	2.06820055842399597168e-01	2.13087052106857299805e-01	2.45949983596801757812e-01	2.75501370429992675781e-01	2.72450506687164306641e-01	2.15822532773017883301e-01	2.47547060251235961914e-01	2.12733745574951171875e-01	2.17158645391464233398e-01	2.41257235407829284668e-01	2.64610886573791503906e-01	2.70034044981002807617e-01	2.81454473733901977539e-01	2.24469333887100219727e-01	2.18822941184043884277e-01	2.79420375823974609375e-01	2.52323478460311889648e-01	2.44424104690551757812e-01	2.72960066795349121094e-01	2.18824088573455810547e-01	2.50690460205078125000e-01	3.37018221616744995117e-01	2.03233286738395690918e-01	2.04934298992156982422e-01	2.56134212017059326172e-01	2.79342532157897949219e-01	2.05227941274642944336e-01	2.17533499002456665039e-01	1.90880775451660156250e-01	1.98307186365127563477e-01	1.97819441556930541992e-01	2.36097946763038635254e-01	2.24860653281211853027e-01	
3.15706312656402587891e-01	0.00000000000000000000e+00	6.71994805335998535156e-01	5.59426724910736083984e-01	4.04404878616333007812e-01	3.56324821710586547852e-01	3.02401810884475708008e-01	2.09630027413368225098e-01	2.61364877223968505859e-01	2.91703581809997558594e-01	2.66679227352142333984e-01	2.68919140100479125977e-01	2.29294121265411376953e-01	3.02290558815002441406e-01	2.41957515478134155273e-01	3.30391228199005126953e-01	2.64754861593246459961e-01	2.85569459199905395508e-01	1.68891787528991699219e-01	1.97701826691627502441e-01	3.25688600540161132812e-01	3.16883325576782226562e-01	2.65597164630889892578e-01	1.86622291803359985352e-01	2.76219218969345092773e-01	1.99708759784698486328e-01	2.40106493234634399414e-01	2.13495582342147827148e-01	2.53716886043548583984e-01	2.48014032840728759766e-01	2.71511167287826538086e-01	1.24918311834335327148e-01	1.32823169231414794922e-01	2.96718418598175048828e-01	2.12213069200515747070e-01	2.15690016746520996094e-01	2.46777564287185668945e-01	2.09679812192916870117e-01	2.29779839515686035156e-01	1.99500218033790588379e-01	2.76753395795822143555e-01	1.94907486438751220703e-01	1.75104528665542602539e-01	1.61309540271759033203e-01	2.64297813177108764648e-01	1.72750070691108703613e-01	2.00398594141006469727e-01	2.41565585136413574219e-01	2.92447596788406372070e-01	1.45649492740631103516e-01	2.28963822126388549805e-01	2.54425257444381713867e-01	2.49388962984085083008e-01	2.10591912269592285156e-01	1.86877042055130004883e-01	2.68099159002304077148e-01	1.86821132898330688477e-01	1.92156866192817687988e-01	2.76883125305175781250e-01	1.89702719449996948242e-01	2.57540285587310791016e-01	2.51056671142578125000e-01	2.37461283802986145020e-01	2.09004998207092285156e-01	1.47760555148124694824e-01	2.04782277345657348633e-01	1.66931092739105224609e-01	1.26997709274291992188e-01	1.43974691629409790039e-01	1.73507019877433776855e-01	1.77985906600952148438e-01	2.93281465768814086914e-01	1.76992788910865783691e-01	2.58490800857543945312e-01	2.93533205986022949219e-01	1.95576041936874389648e-01	1.26703262329101562500e-01	2.50226795673370361328e-01	2.03776299953460693359e-01	1.98767483234405517578e-01	1.94137841463088989258e-01	2.92208045721054077148e-01	2.45337367057800292969e-01	2.27267473936080932617e-01	2.85820066928863525391e-01	2.12896019220352172852e-01	3.17400634288787841797e-01	2.59449452161788940430e-01	2.43781223893165588379e-01	2.46446460485458374023e-01	2.63884007930755615234e-01	1.98091402649879455566e-01	2.55256503820419311523e-01	2.61824548244476318359e-01	2.17807948589324951172e-01	1.67342796921730041504e-01	2.70890772342681884766e-01	2.72498756647109985352e-01	2.67089098691940307617e-01	1.84434711933135986328e-01	3.28879505395889282227e-01	3.45283240079879760742e-01	2.66365826129913330078e-01	1.91177114844322204590e-01	
3.38008552789688110352e-01	6.71994864940643310547e-01	0.00000000000000000000e+00	9.07642841339111328125e-01	3.97260010242462158203e-01	4.01195168495178222656e-01	3.39887738227844238281e-01	1.96195155382156372070e-01	2.46579706668853759766e-01	3.49391669034957885742e-01	3.28152209520339965820e-01	2.54489779472351074219e-01	2.42689341306686401367e-01	2.91558265686035156250e-01	2.63153433799743652344e-01	2.66862839460372924805e-01	2.26000040769577026367e-01	2.83998548984527587891e-01	2.15241193771362304688e-01	1.69787764549255371094e-01	3.02515953779220581055e-01	3.33056956529617309570e-01	2.90471255779266357422e-01	1.75019502639770507812e-01	2.44911789894104003906e-01	2.54476249217987060547e-01	2.35271453857421875000e-01	2.04586654901504516602e-01	2.71660506725311279297e-01	3.66341173648834228516e-01	2.36971706151962280273e-01	1.16919755935668945312e-01	1.70229345560073852539e-01	2.86846727132797241211e-01	2.31346577405929565430e-01	2.33525931835174560547e-01	2.09723621606826782227e-01	2.39852398633956909180e-01	2.67726778984069824219e-01	1.52687564492225646973e-01	1.63926333189010620117e-01	3.49803745746612548828e-01	1.36252716183662414551e-01	1.96164816617965698242e-01	2.55624920129776000977e-01	1.24895751476287841797e-01	2.13613748550415039062e-01	1.95280164480209350586e-01	1.94104403257369995117e-01	1.52659386396408081055e-01	1.72315090894699096680e-01	2.26439803838729858398e-01	2.84569531679153442383e-01	2.05362647771835327148e-01	1.23199701309204101562e-01	2.92949527502059936523e-01	1.77168130874633789062e-01	1.69197380542755126953e-01	2.03686028718948364258e-01	1.97331756353378295898e-01	2.73201167583465576172e-01	2.03679278492927551270e-01	1.67998433113098144531e-01	2.21397131681442260742e-01	1.30414515733718872070e-01	1.98430389165878295898e-01	2.83740967512130737305e-01	1.44917935132980346680e-01	9.91604030132293701172e-02	1.62620604038238525391e-01	1.39042198657989501953e-01	2.38907337188720703125e-01	1.87052965164184570312e-01	2.59592562913894653320e-01	2.39510715007781982422e-01	1.80643379688262939453e-01	1.35548770427703857422e-01	2.30720043182373046875e-01	2.49391108751296997070e-01	1.38855487108230590820e-01	1.16497278213500976562e-01	3.20650786161422729492e-01	2.89911091327667236328e-01	2.04660654067993164062e-01	2.50879973173141479492e-01	2.48120576143264770508e-01	3.16066533327102661133e-01	2.40596473217010498047e-01	2.11470991373062133789e-01	2.58612781763076782227e-01	2.62334048748016357422e-01	2.13020980358123779297e-01	2.89673179388046264648e-01	2.91508883237838745117e-01	2.09836453199386596680e-01	1.87863886356353759766e-01	2.42005586624145507812e-01	2.70626246929168701172e-01	2.67208009958267211914e-01	1.58758938312530517578e-01	3.52808535099029541016e-01	3.16073060035705566406e-01	2.76114165782928466797e-01	2.12664768099784851074e-01	
2.89253532886505126953e-01	5.59426724910736083984e-01	9.07642841339111328125e-01	0.00000000000000000000e+00	8.24728131294250488281e-01	5.93497514724731445312e-01	3.14275920391082763672e-01	2.04695016145706176758e-01	4.01444971561431884766e-01	3.46658170223236083984e-01	2.86306202411651611328e-01	2.73375689983367919922e-01	3.40902388095855712891e-01	2.64591395854949951172e-01	3.76424491405487060547e-01	3.05076360702514648438e-01	1.84468448162078857422e-01	3.06199491024017333984e-01	2.32846140861511230469e-01	1.72475755214691162109e-01	3.34758669137954711914e-01	2.56535023450851440430e-01	3.06294023990631103516e-01	1.83963537216186523438e-01	2.64582812786102294922e-01	2.43295788764953613281e-01	2.88884341716766357422e-01	1.89580440521240234375e-01	3.14335227012634277344e-01	2.55606770515441894531e-01	1.91657900810241699219e-01	1.58662945032119750977e-01	1.20797336101531982422e-01	1.95142745971679687500e-01	2.67623662948608398438e-01	3.10547351837158203125e-01	2.83162772655487060547e-01	1.55652642250061035156e-01	2.68484175205230712891e-01	1.89389973878860473633e-01	2.11691915988922119141e-01	1.73969835042953491211e-01	1.61931097507476806641e-01	1.83433115482330322266e-01	1.67964458465576171875e-01	1.28122866153717041016e-01	1.69420003890991210938e-01	1.39867365360260009766e-01	2.25941598415374755859e-01	1.47571057081222534180e-01	3.03176164627075195312e-01	2.58878052234649658203e-01	2.64912962913513183594e-01	1.21293574571609497070e-01	1.89882099628448486328e-01	2.98284888267517089844e-01	1.69142544269561767578e-01	1.81801766157150268555e-01	1.93771481513977050781e-01	1.81959629058837890625e-01	2.43608474731445312500e-01	1.84684842824935913086e-01	1.65358513593673706055e-01	2.35565543174743652344e-01	4.16852831840515136719e-02	2.14641571044921875000e-01	9.49957966804504394531e-02	9.55450236797332763672e-02	2.02932178974151611328e-01	1.36117100715637207031e-01	1.90964341163635253906e-01	2.07267701625823974609e-01	1.79891914129257202148e-01	2.19348251819610595703e-01	2.74509400129318237305e-01	2.82679498195648193359e-01	1.40032976865768432617e-01	2.63055741786956787109e-01	2.43957638740539550781e-01	1.41704499721527099609e-01	1.99452400207519531250e-01	1.66379749774932861328e-01	2.39910960197448730469e-01	2.32894182205200195312e-01	1.44852221012115478516e-01	1.49869024753570556641e-01	3.15640628337860107422e-01	2.54303157329559326172e-01	1.93581119179725646973e-01	2.68667638301849365234e-01	2.40104377269744873047e-01	1.69490456581115722656e-01	2.36941039562225341797e-01	3.03699135780334472656e-01	2.48697996139526367188e-01	1.44265621900558471680e-01	2.33118534088134765625e-01	2.25561857223510742188e-01	2.77138233184814453125e-01	3.26823890209197998047e-01	3.14552903175354003906e-01	3.64517569541931152344e-01	2.35501259565353393555e-01	2.65814781188964843750e-01	
2.41422563791275024414e-01	4.04404759407043457031e-01	3.97260010242462158203e-01	8.24727654457092285156e-01	0.00000000000000000000e+00	7.20839202404022216797e-01	5.35487771034240722656e-01	3.89519214630126953125e-01	2.89843082427978515625e-01	3.66865992546081542969e-01	3.75395417213439941406e-01	3.32397162914276123047e-01	2.87053525447845458984e-01	3.57746183872222900391e-01	3.80878329277038574219e-01	2.67597436904907226562e-01	3.60436260700225830078e-01	2.45429992675781250000e-01	2.34635949134826660156e-01	2.09162116050720214844e-01	2.04657435417175292969e-01	2.38155364990234375000e-01	3.23439359664916992188e-01	1.66894972324371337891e-01	2.07948699593544006348e-01	2.66877830028533935547e-01	2.64082849025726318359e-01	1.91219568252563476562e-01	3.17024171352386474609e-01	2.39313840866088867188e-01	2.66003131866455078125e-01	2.05438673496246337891e-01	2.59770691394805908203e-01	1.87092244625091552734e-01	1.91748499870300292969e-01	2.15232491493225097656e-01	3.50479662418365478516e-01	2.32686161994934082031e-01	2.38165915012359619141e-01	1.26295447349548339844e-01	1.80934965610504150391e-01	2.29119002819061279297e-01	2.51127481460571289062e-01	1.70264661312103271484e-01	1.74443483352661132812e-01	9.43744182586669921875e-02	2.15881705284118652344e-01	2.23521411418914794922e-01	3.06486546993255615234e-01	2.12728977203369140625e-01	2.73600518703460693359e-01	1.62369191646575927734e-01	1.87646687030792236328e-01	1.61276459693908691406e-01	1.96263074874877929688e-01	1.42257928848266601562e-01	1.41088426113128662109e-01	1.10932409763336181641e-01	2.01511621475219726562e-01	1.86454534530639648438e-01	3.88711810111999511719e-01	1.50649964809417724609e-01	1.06675326824188232422e-01	2.16042846441268920898e-01	2.09082782268524169922e-01	1.75995528697967529297e-01	2.23074555397033691406e-01	1.09613835811614990234e-01	2.19710350036621093750e-01	8.15590620040893554688e-02	2.61754631996154785156e-01	1.89612746238708496094e-01	2.09296286106109619141e-01	2.14939892292022705078e-01	1.96679711341857910156e-01	2.02966868877410888672e-01	1.64218783378601074219e-01	2.01876997947692871094e-01	4.37368333339691162109e-01	1.16061508655548095703e-01	3.24380278587341308594e-01	3.48353326320648193359e-01	2.87880301475524902344e-01	1.58053338527679443359e-01	1.95788383483886718750e-01	3.92759561538696289062e-01	4.14485275745391845703e-01	3.99816215038299560547e-01	1.51675686240196228027e-01	1.90278410911560058594e-01	2.56120681762695312500e-01	5.47989606857299804688e-02	1.40556395053863525391e-01	2.21911430358886718750e-01	2.27600216865539550781e-01	2.56260216236114501953e-01	2.43106007575988769531e-01	3.67637336254119873047e-01	2.55973517894744873047e-01	1.82610392570495605469e-01	2.41571366786956787109e-01	2.48031735420227050781e-01	1.41566574573516845703e-01	2.25363239645957946777e-01	
2.28587269783020019531e-01	3.56324911117553710938e-01	4.01195168495178222656e-01	5.93497395515441894531e-01	7.20839321613311767578e-01	0.00000000000000000000e+00	5.78605711460113525391e-01	4.25513982772827148438e-01	4.99364733695983886719e-01	3.88880133628845214844e-01	4.28941845893859863281e-01	5.02874553203582763672e-01	2.41422593593597412109e-01	2.74996161460876464844e-01	3.53018105030059814453e-01	3.61699581146240234375e-01	3.12548100948333740234e-01	4.33529257774353027344e-01	3.22972118854522705078e-01	2.36161708831787109375e-01	2.38077163696289062500e-01	2.28149831295013427734e-01	2.92362868785858154297e-01	2.33451485633850097656e-01	1.79731681942939758301e-01	3.39118182659149169922e-01	3.40385854244232177734e-01	2.58462250232696533203e-01	2.22671449184417724609e-01	2.87317156791687011719e-01	1.67008697986602783203e-01	2.33364999294281005859e-01	2.03597426414489746094e-01	1.99423730373382568359e-01	2.62172460556030273438e-01	2.64342904090881347656e-01	3.48589718341827392578e-01	2.30833709239959716797e-01	2.75339424610137939453e-01	1.55870258808135986328e-01	2.58005023002624511719e-01	2.90150046348571777344e-01	1.35908722877502441406e-01	2.61448502540588378906e-01	2.49528527259826660156e-01	1.27840876579284667969e-01	9.45295691490173339844e-02	2.95908927917480468750e-01	1.15252047777175903320e-01	1.76179647445678710938e-01	1.84677302837371826172e-01	1.80560529232025146484e-01	2.06186175346374511719e-01	1.34517729282379150391e-01	1.99689805507659912109e-01	1.77042007446289062500e-01	1.54553830623626708984e-01	1.79326355457305908203e-01	2.63190090656280517578e-01	3.18387746810913085938e-01	1.71663582324981689453e-01	1.15051478147506713867e-01	1.03007227182388305664e-01	1.15328371524810791016e-01	7.15524554252624511719e-02	1.62492454051971435547e-01	1.51987433433532714844e-01	1.16806805133819580078e-01	1.68989241123199462891e-01	1.37496352195739746094e-01	1.52840614318847656250e-01	3.09781491756439208984e-01	2.86656737327575683594e-01	2.11240887641906738281e-01	1.78602516651153564453e-01	1.63235425949096679688e-01	7.93253779411315917969e-02	1.85643911361694335938e-01	2.29398071765899658203e-01	9.70233976840972900391e-02	2.93157279491424560547e-01	4.24504697322845458984e-01	3.62523198127746582031e-01	2.34199345111846923828e-01	2.42008686065673828125e-01	2.71308779716491699219e-01	3.28686118125915527344e-01	2.31496453285217285156e-01	1.20609700679779052734e-01	1.15609943866729736328e-01	2.43015766143798828125e-01	1.64776384830474853516e-01	1.70453861355781555176e-01	2.05941498279571533203e-01	2.92111694812774658203e-01	1.58018529415130615234e-01	1.74882471561431884766e-01	3.10818493366241455078e-01	3.09863209724426269531e-01	2.39700317382812500000e-01	2.45407819747924804688e-01	3.34824621677398681641e-01	2.72807240486145019531e-01	1.91880345344543457031e-01	
2.67683357000350952148e-01	3.02401930093765258789e-01	3.39887768030166625977e-01	3.14275920391082763672e-01	5.35488009452819824219e-01	5.78605830669403076172e-01	0.00000000000000000000e+00	5.42132258415222167969e-01	3.61200630664825439453e-01	4.17500495910644531250e-01	3.64551186561584472656e-01	3.53150367736816406250e-01	2.78435230255126953125e-01	3.59193861484527587891e-01	4.25306379795074462891e-01	3.12974214553833007812e-01	3.10488462448120117188e-01	3.47125232219696044922e-01	3.10087740421295166016e-01	1.60808026790618896484e-01	2.68727421760559082031e-01	2.16002643108367919922e-01	2.21699953079223632812e-01	2.86851167678833007812e-01	1.73859804868698120117e-01	3.22102248668670654297e-01	3.36218774318695068359e-01	2.90915131568908691406e-01	2.78329074382781982422e-01	3.68901908397674560547e-01	2.37328588962554931641e-01	4.13490235805511474609e-01	2.81362235546112060547e-01	2.23887205123901367188e-01	2.86664843559265136719e-01	1.18168413639068603516e-01	1.65549337863922119141e-01	2.84827530384063720703e-01	2.44502604007720947266e-01	1.74428224563598632812e-01	1.88685774803161621094e-01	1.49381697177886962891e-01	2.17387259006500244141e-01	1.41996324062347412109e-01	1.08763575553894042969e-01	2.15908944606781005859e-01	1.45676970481872558594e-01	8.84206295013427734375e-02	3.43798220157623291016e-01	1.30828678607940673828e-01	2.45439589023590087891e-01	2.00365722179412841797e-01	2.38842487335205078125e-01	2.15608656406402587891e-01	2.61504232883453369141e-01	1.67380511760711669922e-01	1.67311728000640869141e-01	1.90293729305267333984e-01	2.41369783878326416016e-01	2.47384011745452880859e-01	1.87388479709625244141e-01	1.90638959407806396484e-01	1.59642577171325683594e-01	1.99639022350311279297e-01	8.50753188133239746094e-02	2.37738370895385742188e-01	2.50352323055267333984e-01	1.21886670589447021484e-01	1.71667575836181640625e-01	2.30326831340789794922e-01	2.08301186561584472656e-01	2.02775359153747558594e-01	1.75296783447265625000e-01	1.93043172359466552734e-01	2.55819141864776611328e-01	2.95250236988067626953e-01	9.39247608184814453125e-02	2.79423952102661132812e-01	3.43738138675689697266e-01	1.53308510780334472656e-01	2.52993285655975341797e-01	3.30434262752532958984e-01	2.26609289646148681641e-01	4.83740270137786865234e-01	2.29063808917999267578e-01	3.38744521141052246094e-01	2.37483799457550048828e-01	2.12566614151000976562e-01	1.56586825847625732422e-01	1.99075281620025634766e-01	1.59501433372497558594e-01	1.93793535232543945312e-01	1.30443364381790161133e-01	2.00852572917938232422e-01	2.53618657588958740234e-01	1.88768148422241210938e-01	1.25376284122467041016e-01	2.93900907039642333984e-01	1.77937388420104980469e-01	2.35429227352142333984e-01	2.96945869922637939453e-01	3.04496109485626220703e-01	2.27838426828384399414e-01	2.04794704914093017578e-01	
2.47299283742904663086e-01	2.09630042314529418945e-01	1.96195125579833984375e-01	2.04694777727127075195e-01	3.89518976211547851562e-01	4.25514101982116699219e-01	5.42132258415222167969e-01	0.00000000000000000000e+00	4.42551553249359130859e-01	3.76176536083221435547e-01	3.86170387268066406250e-01	4.36232089996337890625e-01	7.12547242641448974609e-01	3.97167682647705078125e-01	2.09747314453125000000e-01	3.64940226078033447266e-01	4.25090193748474121094e-01	2.87455081939697265625e-01	1.96806907653808593750e-01	3.86566191911697387695e-01	2.39970862865447998047e-01	2.23294317722320556641e-01	3.14251065254211425781e-01	3.02508533000946044922e-01	2.54431128501892089844e-01	2.92071640491485595703e-01	1.26764535903930664062e-01	2.49488711357116699219e-01	2.60955691337585449219e-01	1.97204351425170898438e-01	2.21282005310058593750e-01	2.67167150974273681641e-01	3.46974849700927734375e-01	2.99339175224304199219e-01	2.15948581695556640625e-01	1.06386601924896240234e-01	2.65086054801940917969e-01	2.12404817342758178711e-01	2.04596817493438720703e-01	3.23234587907791137695e-01	2.54341602325439453125e-01	2.03924357891082763672e-01	2.02502459287643432617e-01	2.45406210422515869141e-01	2.38577187061309814453e-01	2.02643275260925292969e-01	2.76298820972442626953e-01	2.24509954452514648438e-01	2.02470630407333374023e-01	2.38743543624877929688e-01	2.45725512504577636719e-01	2.31904268264770507812e-01	1.62913948297500610352e-01	2.20939606428146362305e-01	9.06206965446472167969e-02	1.15381717681884765625e-01	2.38502651453018188477e-01	1.39468252658843994141e-01	2.27403521537780761719e-01	1.33075714111328125000e-01	2.59429812431335449219e-01	2.04088449478149414062e-01	2.55683511495590209961e-01	1.70928359031677246094e-01	2.83710420131683349609e-01	2.17894315719604492188e-01	1.81561470031738281250e-01	1.76079630851745605469e-01	2.13542222976684570312e-01	2.07137525081634521484e-01	1.81397616863250732422e-01	2.19216287136077880859e-01	2.66753882169723510742e-01	9.95488166809082031250e-02	2.21914201974868774414e-01	2.43204534053802490234e-01	2.67638742923736572266e-01	2.42779970169067382812e-01	1.73902481794357299805e-01	2.01972931623458862305e-01	2.18196272850036621094e-01	1.97253048419952392578e-01	2.28097021579742431641e-01	2.96294987201690673828e-01	2.93002605438232421875e-01	2.78944283723831176758e-01	3.36014032363891601562e-01	2.40373551845550537109e-01	2.11529180407524108887e-01	1.97582542896270751953e-01	2.31362640857696533203e-01	1.76904201507568359375e-01	2.48066917061805725098e-01	1.82722747325897216797e-01	1.71743869781494140625e-01	1.58969670534133911133e-01	1.99121296405792236328e-01	1.52641832828521728516e-01	2.89832949638366699219e-01	2.06062555313110351562e-01	1.50220453739166259766e-01	1.73599094152450561523e-01	2.05803528428077697754e-01	1.85485869646072387695e-01	
2.77818739414215087891e-01	2.61364787817001342773e-01	2.46579736471176147461e-01	4.01444911956787109375e-01	2.89843320846557617188e-01	4.99364614486694335938e-01	3.61200571060180664062e-01	4.42551672458648681641e-01	0.00000000000000000000e+00	5.70161581039428710938e-01	5.79975247383117675781e-01	1.10481035709381103516e+00	3.52149903774261474609e-01	3.28641474246978759766e-01	4.14708852767944335938e-01	4.49365615844726562500e-01	3.69542062282562255859e-01	4.05589699745178222656e-01	3.57173860073089599609e-01	2.69117057323455810547e-01	2.46597528457641601562e-01	2.09591150283813476562e-01	3.81970822811126708984e-01	2.27211773395538330078e-01	2.55296379327774047852e-01	3.57983708381652832031e-01	2.31444776058197021484e-01	2.60837614536285400391e-01	3.07173311710357666016e-01	3.10503005981445312500e-01	3.02726507186889648438e-01	2.50808954238891601562e-01	1.46009027957916259766e-01	2.15897798538208007812e-01	2.83580183982849121094e-01	2.95244991779327392578e-01	1.70276522636413574219e-01	1.64776325225830078125e-01	3.70291352272033691406e-01	1.75496250391006469727e-01	2.73554980754852294922e-01	7.36469328403472900391e-02	1.64861202239990234375e-01	2.17569470405578613281e-01	1.97269856929779052734e-01	2.41711735725402832031e-01	1.49427175521850585938e-01	2.00457811355590820312e-01	2.88050115108489990234e-01	2.15806484222412109375e-01	8.72654914855957031250e-02	1.92583143711090087891e-01	2.05962777137756347656e-01	1.19120299816131591797e-01	2.08981275558471679688e-01	1.61795139312744140625e-01	1.73528611660003662109e-01	8.57309103012084960938e-02	2.21416950225830078125e-01	1.90033316612243652344e-01	2.05833435058593750000e-01	1.58859997987747192383e-01	2.30064898729324340820e-01	2.28019058704376220703e-01	1.76178574562072753906e-01	2.08450794219970703125e-01	1.92462325096130371094e-01	2.56432712078094482422e-01	3.55538427829742431641e-01	1.98388695716857910156e-01	9.24409031867980957031e-02	2.14634656906127929688e-01	2.36058652400970458984e-01	2.53666758537292480469e-01	9.49182510375976562500e-02	1.94471895694732666016e-01	1.88539624214172363281e-01	1.25317871570587158203e-01	1.17007017135620117188e-01	1.01505070924758911133e-01	2.01786935329437255859e-01	1.30053341388702392578e-01	2.27178573608398437500e-01	1.07524603605270385742e-01	1.39524787664413452148e-01	1.89462155103683471680e-01	3.51788103580474853516e-01	2.21086740493774414062e-01	2.08478331565856933594e-01	2.32553958892822265625e-01	1.45285606384277343750e-01	2.46075034141540527344e-01	2.00755670666694641113e-01	1.62253141403198242188e-01	1.26489877700805664062e-01	1.20591998100280761719e-01	2.53690063953399658203e-01	2.28745698928833007812e-01	2.09001421928405761719e-01	1.13737404346466064453e-01	2.79283523559570312500e-01	3.50725471973419189453e-01	2.64570057392120361328e-01	2.42645397782325744629e-01	
2.41811960935592651367e-01	2.91703552007675170898e-01	3.49391669034957885742e-01	3.46658229827880859375e-01	3.66866171360015869141e-01	3.88880193233489990234e-01	4.17500436305999755859e-01	3.76176655292510986328e-01	5.70161581039428710938e-01	0.00000000000000000000e+00	5.81025838851928710938e-01	3.90869736671447753906e-01	6.73712134361267089844e-01	7.53248333930969238281e-01	6.07441067695617675781e-01	3.37947249412536621094e-01	3.19924712181091308594e-01	3.28933835029602050781e-01	3.86453866958618164062e-01	2.76880979537963867188e-01	2.36129105091094970703e-01	2.56494283676147460938e-01	3.45514357089996337891e-01	2.81625092029571533203e-01	1.71649515628814697266e-01	3.62496018409729003906e-01	6.11039519309997558594e-01	3.32605063915252685547e-01	2.28379607200622558594e-01	2.83103942871093750000e-01	2.34909236431121826172e-01	2.13045358657836914062e-01	1.79853558540344238281e-01	3.00428092479705810547e-01	3.27719926834106445312e-01	2.12834894657135009766e-01	2.68147885799407958984e-01	1.95003628730773925781e-01	3.50238204002380371094e-01	2.63674378395080566406e-01	2.37394988536834716797e-01	1.85193777084350585938e-01	1.36128187179565429688e-01	1.48489058017730712891e-01	2.31200158596038818359e-01	1.54852211475372314453e-01	1.41534686088562011719e-01	2.12709188461303710938e-01	1.69928371906280517578e-01	1.84615373611450195312e-01	1.80550694465637207031e-01	1.55710518360137939453e-01	2.34009861946105957031e-01	1.37100338935852050781e-01	2.00933694839477539062e-01	6.83382153511047363281e-02	1.16881549358367919922e-01	1.13113224506378173828e-01	3.11184704303741455078e-01	1.87216877937316894531e-01	2.52868771553039550781e-01	1.23187124729156494141e-01	1.43082678318023681641e-01	1.80326759815216064453e-01	1.22376084327697753906e-01	9.35194492340087890625e-02	2.00288593769073486328e-01	1.15212500095367431641e-01	2.02060103416442871094e-01	1.38261318206787109375e-01	2.48591661453247070312e-01	1.76880776882171630859e-01	1.95711016654968261719e-01	2.86757647991180419922e-01	1.72151088714599609375e-01	1.74454927444458007812e-01	2.17258393764495849609e-01	2.00914919376373291016e-01	2.18427181243896484375e-01	5.26051819324493408203e-02	2.15580940246582031250e-01	3.08604300022125244141e-01	2.48095989227294921875e-01	1.05774223804473876953e-01	3.57058882713317871094e-01	1.52871251106262207031e-01	1.64468228816986083984e-01	1.75645887851715087891e-01	1.40003517270088195801e-01	1.25445365905761718750e-01	2.08054065704345703125e-01	1.53799593448638916016e-01	2.17220574617385864258e-01	1.53623163700103759766e-01	1.99963986873626708984e-01	1.13552153110504150391e-01	2.06471264362335205078e-01	3.33333909511566162109e-01	2.53168284893035888672e-01	3.35965216159820556641e-01	2.40265250205993652344e-01	2.33128428459167480469e-01	2.42585837841033935547e-01	2.12057963013648986816e-01	
