39,204,0.621194
187,191,0.603733
40,200,0.597823
114,150,0.567182
82,185,0.525393
40,204,0.469913
184,186,0.464806
80,185,0.449234
112,133,0.443834
37,202,0.424742
110,111,0.416979
103,108,0.407103
65,183,0.403204
157,158,0.402357
104,108,0.400205
157,161,0.396986
41,43,0.393395
36,204,0.378135
104,107,0.371380
185,189,0.369903
186,190,0.363834
65,195,0.355142
137,144,0.352472
42,44,0.350763
147,149,0.347618
99,101,0.341756
191,194,0.341258
196,200,0.338994
42,43,0.338196
193,197,0.337718
41,42,0.333101
36,39,0.332751
183,184,0.332611
109,130,0.319725
60,62,0.312697
58,66,0.311858
125,130,0.309703
183,188,0.302711
98,102,0.302056
83,180,0.290504
44,46,0.285805
54,66,0.284341
107,109,0.282899
98,169,0.279710
34,36,0.268810
112,151,0.268066
153,155,0.265257
197,201,0.264577
65,198,0.264201
141,153,0.262496
145,150,0.260039
58,182,0.259793
183,195,0.259766
43,46,0.259462
35,36,0.255117
58,63,0.254467
35,37,0.251441
155,156,0.249737
66,182,0.248573
78,79,0.248425
192,196,0.246708
192,195,0.246502
101,102,0.246459
118,122,0.245130
85,199,0.244051
187,195,0.242265
68,182,0.240234
178,179,0.239907
49,57,0.237731
187,194,0.237440
192,193,0.236730
57,62,0.236198
121,125,0.235289
188,195,0.228908
43,44,0.228266
128,130,0.227827
191,192,0.227328
69,72,0.226396
158,161,0.225039
57,63,0.224204
188,192,0.220885
80,81,0.219733
187,188,0.219677
33,34,0.218728
96,152,0.216749
181,198,0.214912
111,151,0.211197
36,201,0.208962
99,102,0.208579
39,40,0.208190
112,135,0.207943
40,41,0.204323
193,196,0.201522
84,183,0.201004
189,190,0.199517
105,124,0.198904
22,23,0.197207
53,56,0.196048
103,104,0.194929
150,153,0.193063
36,40,0.192200
105,128,0.190752
155,158,0.190272
124,128,0.190147
40,201,0.188023
82,188,0.187877
187,192,0.187487
73,182,0.187384
113,152,0.186992
158,159,0.186879
200,204,0.184191
108,111,0.183662
205,206,0.182737
118,119,0.180877
65,84,0.180720
144,150,0.180496
194,197,0.180080
107,128,0.179195
43,48,0.179178
43,45,0.174920
98,152,0.174909
65,194,0.174578
46,48,0.174048
145,153,0.173343
128,129,0.173201
45,47,0.172711
99,148,0.172136
79,80,0.171889
155,159,0.171738
148,151,0.171589
82,83,0.171374
99,145,0.171095
103,169,0.169903
73,83,0.169729
59,79,0.168889
127,128,0.168805
172,173,0.167995
64,191,0.166925
100,101,0.165883
84,199,0.165313
195,199,0.164573
159,163,0.164389
114,137,0.164221
98,99,0.163696
151,152,0.163339
132,134,0.162801
114,153,0.162672
184,187,0.162387
191,195,0.161333
61,184,0.160692
95,98,0.159942
129,130,0.159409
143,146,0.157963
100,169,0.156765
35,39,0.156713
47,48,0.156690
98,101,0.156302
162,163,0.153297
161,165,0.153094
185,188,0.152848
123,126,0.152805
83,85,0.152712
150,151,0.152433
63,64,0.152352
123,127,0.152170
156,158,0.152051
38,39,0.151847
164,167,0.151146
113,132,0.149768
84,195,0.148628
78,80,0.148227
193,194,0.146715
107,108,0.144651
47,63,0.144240
125,132,0.144073
44,45,0.143718
58,184,0.143340
23,24,0.143118
196,199,0.142818
38,40,0.142258
109,125,0.142235
35,38,0.142086
95,170,0.141194
190,191,0.141152
160,162,0.140781
150,152,0.140648
135,136,0.139937
74,76,0.139639
125,128,0.139571
97,98,0.138925
22,25,0.138058
166,167,0.138021
188,191,0.137859
201,205,0.137297
201,204,0.137288
114,145,0.137121
104,105,0.136203
204,205,0.135070
155,160,0.135007
100,167,0.134507
192,194,0.134465
34,35,0.134319
37,44,0.134140
96,113,0.133895
181,199,0.133615
115,134,0.133098
198,202,0.133071
152,153,0.132977
93,95,0.132239
159,160,0.132150
84,85,0.132002
137,141,0.129601
22,24,0.129409
55,56,0.129363
147,148,0.129229
42,198,0.128538
156,179,0.128459
190,192,0.128405
108,110,0.128026
43,49,0.127918
19,22,0.127834
36,37,0.126859
155,162,0.126716
61,186,0.126488
141,142,0.126290
87,181,0.125772
84,181,0.125719
21,25,0.125453
22,27,0.124207
36,205,0.124165
25,27,0.123794
20,25,0.123598
69,116,0.122867
56,60,0.122268
165,166,0.122254
169,171,0.121799
64,65,0.121696
202,206,0.121460
20,21,0.121132
199,202,0.120945
114,141,0.120721
56,57,0.120597
24,26,0.120357
151,153,0.119544
46,47,0.119144
119,120,0.119023
145,148,0.118726
59,60,0.118334
81,182,0.118300
145,151,0.118277
191,193,0.117640
25,26,0.117618
155,157,0.117419
69,71,0.116740
137,138,0.116538
97,170,0.116317
203,207,0.116068
80,186,0.116066
133,135,0.115978
156,157,0.115858
42,194,0.115538
26,27,0.115341
175,176,0.115217
19,20,0.115079
168,169,0.115073
65,187,0.114762
43,47,0.114427
175,177,0.114052
130,131,0.114012
171,172,0.113764
96,125,0.113730
40,197,0.113602
37,42,0.113598
90,179,0.113453
22,26,0.113436
47,49,0.113360
54,63,0.113311
42,46,0.112487
75,76,0.112234
72,76,0.112015
145,168,0.111536
202,205,0.111004
20,22,0.110987
90,93,0.110901
110,112,0.110784
148,149,0.110749
57,59,0.110351
72,116,0.110308
19,25,0.110055
160,161,0.109862
157,160,0.109751
206,207,0.109556
143,147,0.109285
98,108,0.109243
95,97,0.109234
70,71,0.108252
64,187,0.108136
182,184,0.108014
64,184,0.107817
45,48,0.107159
58,61,0.107149
114,115,0.106783
135,150,0.106777
95,157,0.106733
68,72,0.106568
177,178,0.106458
112,149,0.106367
189,192,0.106185
149,152,0.105972
34,38,0.105806
3,6,0.105794
3,45,0.105311
80,184,0.105141
45,46,0.104985
118,120,0.104732
34,37,0.104716
92,94,0.104553
71,73,0.104482
71,94,0.104423
33,35,0.104105
20,23,0.104095
38,190,0.103178
24,25,0.102902
110,129,0.102788
64,66,0.102597
8,10,0.102389
141,144,0.102345
52,154,0.102096
20,26,0.102038
72,75,0.101847
194,195,0.101787
20,24,0.101721
161,162,0.101636
159,161,0.101511
113,134,0.101430
139,140,0.101405
70,180,0.100862
140,141,0.100468
90,92,0.099977
183,187,0.099954
46,49,0.099887
42,197,0.099887
7,9,0.099777
57,60,0.099741
23,25,0.099709
83,84,0.099665
103,189,0.099469
156,160,0.099335
93,94,0.099056
37,198,0.098999
86,180,0.098822
48,49,0.098716
70,72,0.098639
67,181,0.098581
169,170,0.098456
34,39,0.098269
21,22,0.098121
88,179,0.097850
19,21,0.097741
55,59,0.097598
45,49,0.097449
61,64,0.097404
126,127,0.097351
197,200,0.097151
88,89,0.096926
12,13,0.096886
77,78,0.096326
23,26,0.096220
192,197,0.096080
162,166,0.096077
83,86,0.095907
59,184,0.095890
145,152,0.095729
49,50,0.095547
27,35,0.095422
40,42,0.095112
19,23,0.094732
4,6,0.094659
11,15,0.094610
109,128,0.094182
53,57,0.093834
41,197,0.093612
20,27,0.093543
71,116,0.093057
158,162,0.092947
37,201,0.092924
2,5,0.092791
57,64,0.092772
157,162,0.092698
17,20,0.092452
21,26,0.092398
18,21,0.092377
183,198,0.092078
142,146,0.092046
105,109,0.091889
72,74,0.091883
35,201,0.091792
1,2,0.091574
4,5,0.091519
68,71,0.091330
97,145,0.091141
49,63,0.091067
109,131,0.090966
139,142,0.090954
12,15,0.090826
55,81,0.090645
154,156,0.090440
16,17,0.090307
46,53,0.090275
198,199,0.090230
184,185,0.090215
99,100,0.090176
37,40,0.090110
41,48,0.090083
63,66,0.090068
141,145,0.089781
51,54,0.089715
66,68,0.089492
15,17,0.089453
16,23,0.089397
68,73,0.089308
5,63,0.089242
73,76,0.089140
155,163,0.089132
118,121,0.089085
95,96,0.088851
48,50,0.088677
90,94,0.088601
101,148,0.088422
148,150,0.088421
38,41,0.088377
87,202,0.088282
93,179,0.088205
85,179,0.087983
142,144,0.087931
26,28,0.087850
21,24,0.087840
177,179,0.087726
65,181,0.087456
54,55,0.087199
56,59,0.087176
41,45,0.087013
11,14,0.086867
109,113,0.086718
156,162,0.086618
153,160,0.086516
119,123,0.086470
93,177,0.086409
81,185,0.086391
49,52,0.086359
13,14,0.086324
77,123,0.086000
144,149,0.085785
69,93,0.085615
178,180,0.085493
158,163,0.085362
12,14,0.085256
18,22,0.084994
44,47,0.084882
18,27,0.084858
86,88,0.084779
24,27,0.084715
90,91,0.084694
84,188,0.084550
115,136,0.084395
188,189,0.084012
78,81,0.083661
44,48,0.083562
14,17,0.083266
6,9,0.083084
187,190,0.083057
17,21,0.083033
21,27,0.082966
49,144,0.082937
108,169,0.082888
21,23,0.082683
162,164,0.082667
176,177,0.082657
5,9,0.082592
15,16,0.082286
78,201,0.082281
124,154,0.082199
61,62,0.082100
17,22,0.082076
103,105,0.082039
69,156,0.081953
123,124,0.081890
65,192,0.081829
98,103,0.081745
33,36,0.081694
38,43,0.081597
132,133,0.081591
164,168,0.081587
7,15,0.081564
120,121,0.081525
53,55,0.081521
52,72,0.081501
97,160,0.081331
192,200,0.081303
116,179,0.081288
23,27,0.081283
85,203,0.081172
138,140,0.080970
116,139,0.080497
51,52,0.080492
103,196,0.080461
98,171,0.080366
28,29,0.080251
18,20,0.080194
9,10,0.080181
135,137,0.080124
14,30,0.079908
119,121,0.079872
196,203,0.079822
10,24,0.079813
2,13,0.079786
129,131,0.079726
167,168,0.079691
182,183,0.079689
177,180,0.079578
202,203,0.079279
103,109,0.079262
184,188,0.079007
60,64,0.078889
137,148,0.078845
138,139,0.078784
12,16,0.078774
19,32,0.078706
125,134,0.078703
156,161,0.078559
50,53,0.078314
66,69,0.078309
20,32,0.078292
77,79,0.078267
17,27,0.078173
92,179,0.078023
153,154,0.077920
69,177,0.077873
145,147,0.077842
12,24,0.077705
14,15,0.077592
81,184,0.077541
18,25,0.077453
30,31,0.077444
42,45,0.077415
82,84,0.077378
73,81,0.077292
3,8,0.077283
71,74,0.077144
26,30,0.077046
107,130,0.077015
141,155,0.076997
174,176,0.076927
13,25,0.076900
12,17,0.076798
22,30,0.076787
88,90,0.076712
10,11,0.076709
142,145,0.076640
105,107,0.076582
8,9,0.076560
109,110,0.076552
55,68,0.076370
25,31,0.076351
98,173,0.076327
136,138,0.076319
6,7,0.076316
6,8,0.076290
67,71,0.076229
113,115,0.076217
14,20,0.076129
25,32,0.076119
139,160,0.075965
14,25,0.075933
33,37,0.075851
37,41,0.075834
18,26,0.075782
17,25,0.075759
25,28,0.075758
98,100,0.075750
12,30,0.075675
103,111,0.075611
7,51,0.075404
7,71,0.075379
70,177,0.075343
5,6,0.075199
116,155,0.075196
14,22,0.075123
102,169,0.075083
134,159,0.075027
133,134,0.074892
49,51,0.074872
3,5,0.074773
18,23,0.074769
73,202,0.074761
4,7,0.074684
11,18,0.074668
11,13,0.074586
69,94,0.074560
107,125,0.074507
116,141,0.074462
81,82,0.074419
93,205,0.074398
6,18,0.074350
94,95,0.074315
16,18,0.074304
86,179,0.074215
69,70,0.074192
2,4,0.074165
17,18,0.074070
97,163,0.074000
159,168,0.073947
3,14,0.073934
76,79,0.073928
97,101,0.073903
173,176,0.073892
197,204,0.073845
100,102,0.073750
10,12,0.073672
8,14,0.073630
12,25,0.073609
20,30,0.073528
14,16,0.073324
166,168,0.073301
109,190,0.073294
13,15,0.073222
203,206,0.073220
146,147,0.073149
1,14,0.073093
151,160,0.072983
71,72,0.072909
67,198,0.072355
133,136,0.072337
49,54,0.072331
132,135,0.072323
102,152,0.072146
16,20,0.072145
72,139,0.072125
52,53,0.072097
109,132,0.072080
15,22,0.071887
12,27,0.071863
27,32,0.071852
69,115,0.071757
158,160,0.071725
114,154,0.071708
189,191,0.071636
92,93,0.071632
123,160,0.071586
111,113,0.071584
69,155,0.071401
37,38,0.071309
12,31,0.071206
112,114,0.071170
142,155,0.071098
36,200,0.071081
76,81,0.071057
55,72,0.070947
160,177,0.070935
2,20,0.070900
90,168,0.070871
15,28,0.070754
53,115,0.070711
79,82,0.070620
142,143,0.070582
15,18,0.070550
2,14,0.070514
90,178,0.070470
12,20,0.070465
45,189,0.070450
86,90,0.070420
29,31,0.070337
109,111,0.070285
105,110,0.070177
103,107,0.070167
55,182,0.069963
18,24,0.069933
114,135,0.069862
75,89,0.069850
5,8,0.069832
1,3,0.069668
17,31,0.069653
153,163,0.069608
36,38,0.069602
35,41,0.069542
20,28,0.069490
19,24,0.069428
90,177,0.069315
22,31,0.069273
7,12,0.069054
152,156,0.069043
11,25,0.069035
111,152,0.068951
144,148,0.068817
50,51,0.068817
19,26,0.068747
113,125,0.068729
164,166,0.068718
17,19,0.068685
43,51,0.068678
149,155,0.068670
157,177,0.068649
155,178,0.068606
117,119,0.068507
89,179,0.068502
39,190,0.068492
109,112,0.068425
20,31,0.068313
189,196,0.068276
85,88,0.068248
163,164,0.068242
112,150,0.068197
10,14,0.068193
53,54,0.068172
180,183,0.068114
41,201,0.068051
21,32,0.067984
4,15,0.067936
92,177,0.067881
154,155,0.067789
69,117,0.067778
200,203,0.067778
17,24,0.067768
28,31,0.067707
200,201,0.067697
12,21,0.067691
26,31,0.067666
203,204,0.067602
13,20,0.067574
69,179,0.067544
143,144,0.067483
16,24,0.067481
51,121,0.067412
2,8,0.067377
122,123,0.067345
68,69,0.067265
114,138,0.067224
26,32,0.067218
13,17,0.067159
1,7,0.067061
5,10,0.066967
113,114,0.066868
74,75,0.066844
180,182,0.066833
25,30,0.066832
8,11,0.066803
137,145,0.066787
3,12,0.066776
73,180,0.066603
184,189,0.066437
165,167,0.066436
83,87,0.066433
191,196,0.066282
70,155,0.066262
14,31,0.066258
15,25,0.066238
118,136,0.066057
85,198,0.065935
11,12,0.065922
161,163,0.065903
160,164,0.065858
91,175,0.065844
1,30,0.065843
94,124,0.065719
93,178,0.065686
186,189,0.065657
7,11,0.065577
119,168,0.065434
67,179,0.065349
13,30,0.065337
159,162,0.065302
11,17,0.065273
6,14,0.065228
115,118,0.065218
24,32,0.065129
87,179,0.065069
71,154,0.065003
18,31,0.064996
5,7,0.064951
11,16,0.064946
80,127,0.064897
138,196,0.064887
16,21,0.064878
110,113,0.064877
70,74,0.064875
3,4,0.064664
1,17,0.064616
2,9,0.064590
67,87,0.064537
71,117,0.064508
82,126,0.064436
82,183,0.064417
94,117,0.064250
115,139,0.064216
7,13,0.064183
143,145,0.064173
94,155,0.064152
16,25,0.064076
71,93,0.064040
14,28,0.063977
14,18,0.063835
13,16,0.063822
73,75,0.063819
80,192,0.063809
16,31,0.063801
117,155,0.063780
13,28,0.063717
134,136,0.063713
4,16,0.063604
10,13,0.063597
17,28,0.063459
7,8,0.063442
14,24,0.063439
163,170,0.063434
185,187,0.063416
49,118,0.063341
62,149,0.063257
1,16,0.063109
127,189,0.063108
16,26,0.063088
148,193,0.063087
67,202,0.063043
37,205,0.062923
16,22,0.062909
18,28,0.062902
99,173,0.062887
16,27,0.062822
12,28,0.062816
109,193,0.062797
15,21,0.062787
14,21,0.062769
168,170,0.062751
56,62,0.062707
59,81,0.062676
19,27,0.062639
53,121,0.062633
121,132,0.062617
120,142,0.062605
2,7,0.062553
27,30,0.062549
95,160,0.062492
12,18,0.062466
54,140,0.062461
111,112,0.062161
17,30,0.062034
174,175,0.062030
66,187,0.061978
71,166,0.061879
13,31,0.061851
70,124,0.061846
69,76,0.061718
148,167,0.061715
4,9,0.061704
2,11,0.061674
55,69,0.061610
22,28,0.061594
170,172,0.061591
24,30,0.061462
169,172,0.061436
51,55,0.061366
131,132,0.061352
17,23,0.061325
69,178,0.061286
3,25,0.061278
5,58,0.061195
114,133,0.061018
27,28,0.060946
181,202,0.060930
114,151,0.060890
94,142,0.060735
164,170,0.060648
125,129,0.060581
160,163,0.060575
97,155,0.060532
28,35,0.060528
24,28,0.060514
82,189,0.060426
146,148,0.060381
167,170,0.060365
173,174,0.060340
121,134,0.060336
173,175,0.060290
14,27,0.060275
133,165,0.060272
153,159,0.060232
113,130,0.060216
83,126,0.060211
12,26,0.060197
53,67,0.060174
156,159,0.060148
136,156,0.060112
132,136,0.060111
59,80,0.059974
13,22,0.059885
149,162,0.059775
60,61,0.059755
46,116,0.059739
66,135,0.059738
51,56,0.059721
55,66,0.059682
129,148,0.059673
6,12,0.059670
114,144,0.059551
94,154,0.059468
42,48,0.059340
13,21,0.059330
87,178,0.059328
3,30,0.059311
134,135,0.059137
