0.00000000000000000000e+00	2.31423988938331604004e-01	2.27449208498001098633e-01	2.25386485457420349121e-01	2.19770625233650207520e-01	2.10686579346656799316e-01	1.98062568902969360352e-01	1.95490375161170959473e-01	2.04954430460929870605e-01	1.92456841468811035156e-01	1.91652923822402954102e-01	1.94059431552886962891e-01	1.98932483792304992676e-01	1.87902048230171203613e-01	1.91554039716720581055e-01	1.88549414277076721191e-01	1.83032587170600891113e-01	1.88780784606933593750e-01	1.94751635193824768066e-01	1.88683047890663146973e-01	1.87766373157501220703e-01	1.84038534760475158691e-01	1.86513811349868774414e-01	1.84638723731040954590e-01	2.01462239027023315430e-01	1.82883143424987792969e-01	1.89906656742095947266e-01	1.89539164304733276367e-01	1.87488555908203125000e-01	1.85733973979949951172e-01	1.84852465987205505371e-01	1.87014386057853698730e-01	1.96908175945281982422e-01	1.86908140778541564941e-01	1.87977030873298645020e-01	1.96307137608528137207e-01	1.93189710378646850586e-01	1.87696605920791625977e-01	1.89237579703330993652e-01	1.91546946763992309570e-01	1.91490709781646728516e-01	1.94410309195518493652e-01	1.91137462854385375977e-01	1.95081993937492370605e-01	1.90526723861694335938e-01	1.88906133174896240234e-01	1.98086649179458618164e-01	1.92713439464569091797e-01	1.88088491559028625488e-01	1.84522330760955810547e-01	1.92778155207633972168e-01	1.94783285260200500488e-01	1.94152250885963439941e-01	1.96557506918907165527e-01	1.91512808203697204590e-01	1.85431033372879028320e-01	1.95170462131500244141e-01	1.87357991933822631836e-01	1.89942643046379089355e-01	1.88687548041343688965e-01	1.87001332640647888184e-01	1.95446372032165527344e-01	1.90480053424835205078e-01	1.87145873904228210449e-01	1.85876309871673583984e-01	1.88564985990524291992e-01	1.85659468173980712891e-01	2.00733408331871032715e-01	2.03639030456542968750e-01	1.95915877819061279297e-01	1.92746877670288085938e-01	1.90330877900123596191e-01	1.90871357917785644531e-01	1.95224076509475708008e-01	1.91424399614334106445e-01	1.93075120449066162109e-01	1.91344559192657470703e-01	1.97762101888656616211e-01	1.85486212372779846191e-01	1.92051038146018981934e-01	1.98798820376396179199e-01	1.88553020358085632324e-01	1.91706448793411254883e-01	1.92314550280570983887e-01	1.91756069660186767578e-01	1.90883681178092956543e-01	1.94224625825881958008e-01	2.01909273862838745117e-01	1.99863433837890625000e-01	1.87703073024749755859e-01	1.99898004531860351562e-01	2.14032337069511413574e-01	2.14135020971298217773e-01	2.17006832361221313477e-01	2.21504479646682739258e-01	2.28202804923057556152e-01	2.30589553713798522949e-01	2.31362581253051757812e-01	2.32065260410308837891e-01	2.32065260410308837891e-01	2.32065260410308837891e-01	2.32071191072463989258e-01	2.32068911194801330566e-01	2.32068911194801330566e-01	2.32068911194801330566e-01	
2.31423988938331604004e-01	0.00000000000000000000e+00	2.39850848913192749023e-01	2.37059816718101501465e-01	2.24117964506149291992e-01	2.18194037675857543945e-01	2.04148724675178527832e-01	1.99044927954673767090e-01	2.07156762480735778809e-01	2.09946841001510620117e-01	2.08234369754791259766e-01	1.89692243933677673340e-01	1.97333276271820068359e-01	2.02175930142402648926e-01	1.91864758729934692383e-01	1.83601945638656616211e-01	1.90361231565475463867e-01	1.89024925231933593750e-01	1.88937202095985412598e-01	1.91305056214332580566e-01	1.83215603232383728027e-01	1.79381400346755981445e-01	1.82281598448753356934e-01	1.90756797790527343750e-01	2.00425893068313598633e-01	1.80200576782226562500e-01	1.90284729003906250000e-01	1.90124362707138061523e-01	1.98544487357139587402e-01	1.81369230151176452637e-01	1.79982438683509826660e-01	1.84836760163307189941e-01	1.96816295385360717773e-01	1.80133417248725891113e-01	1.84030830860137939453e-01	2.01406806707382202148e-01	1.91639617085456848145e-01	1.83315366506576538086e-01	1.84297293424606323242e-01	1.92724063992500305176e-01	1.85795336961746215820e-01	1.96464627981185913086e-01	1.88305139541625976562e-01	1.94595605134963989258e-01	1.96001946926116943359e-01	1.98299556970596313477e-01	2.05741569399833679199e-01	1.87158942222595214844e-01	1.83641865849494934082e-01	1.85328513383865356445e-01	1.84950903058052062988e-01	1.88579678535461425781e-01	1.92840427160263061523e-01	1.89491435885429382324e-01	1.85273215174674987793e-01	1.85867458581924438477e-01	1.93192094564437866211e-01	1.99480831623077392578e-01	1.83684706687927246094e-01	1.91410213708877563477e-01	1.87003463506698608398e-01	2.04807206988334655762e-01	2.05571576952934265137e-01	1.81008577346801757812e-01	1.80198609828948974609e-01	1.83190524578094482422e-01	1.85889035463333129883e-01	1.94236397743225097656e-01	1.96456283330917358398e-01	1.99303358793258666992e-01	1.86586976051330566406e-01	1.86253741383552551270e-01	1.87551751732826232910e-01	1.91530331969261169434e-01	1.96567744016647338867e-01	1.88541084527969360352e-01	1.88437834382057189941e-01	1.94801241159439086914e-01	1.83276787400245666504e-01	2.05551415681838989258e-01	1.96364611387252807617e-01	1.83360114693641662598e-01	2.05374866724014282227e-01	1.89272657036781311035e-01	1.92243278026580810547e-01	1.87613859772682189941e-01	1.88529953360557556152e-01	2.02363699674606323242e-01	1.91925436258316040039e-01	1.81758701801300048828e-01	1.95723354816436767578e-01	2.14797362685203552246e-01	2.18089073896408081055e-01	2.13689774274826049805e-01	2.18516513705253601074e-01	2.26206943392753601074e-01	2.29420304298400878906e-01	2.30442330241203308105e-01	2.31418848037719726562e-01	2.31418848037719726562e-01	2.31418848037719726562e-01	2.31430009007453918457e-01	2.31423988938331604004e-01	2.31423988938331604004e-01	2.31423988938331604004e-01	
2.27449208498001098633e-01	2.39850848913192749023e-01	0.00000000000000000000e+00	3.90986084938049316406e-01	2.94348835945129394531e-01	2.58012473583221435547e-01	2.58700788021087646484e-01	2.23359748721122741699e-01	2.14363038539886474609e-01	2.18153908848762512207e-01	2.13305279612541198730e-01	1.94327354431152343750e-01	2.25431695580482482910e-01	1.75289005041122436523e-01	1.95262566208839416504e-01	2.18144536018371582031e-01	1.87585920095443725586e-01	1.62352263927459716797e-01	1.85020178556442260742e-01	1.94592654705047607422e-01	2.29444473981857299805e-01	2.04153805971145629883e-01	1.89712777733802795410e-01	1.82766944169998168945e-01	2.35834375023841857910e-01	1.75492346286773681641e-01	1.86686694622039794922e-01	1.92349970340728759766e-01	1.72349080443382263184e-01	2.07394480705261230469e-01	1.78321227431297302246e-01	1.78552895784378051758e-01	1.87503248453140258789e-01	1.77336841821670532227e-01	1.67465373873710632324e-01	1.82988539338111877441e-01	2.08193421363830566406e-01	1.98926180601119995117e-01	1.58386439085006713867e-01	1.83386564254760742188e-01	1.63011252880096435547e-01	2.23891139030456542969e-01	2.00398281216621398926e-01	1.77627548575401306152e-01	2.28094235062599182129e-01	1.98079034686088562012e-01	1.73707515001296997070e-01	1.89325392246246337891e-01	1.96986913681030273438e-01	1.88743561506271362305e-01	2.15417474508285522461e-01	1.88664168119430541992e-01	2.12342500686645507812e-01	1.87673747539520263672e-01	1.55744314193725585938e-01	1.78764164447784423828e-01	1.75853043794631958008e-01	2.12614998221397399902e-01	1.60119354724884033203e-01	1.68031811714172363281e-01	2.01112061738967895508e-01	2.01542556285858154297e-01	1.58587649464607238770e-01	1.63092210888862609863e-01	1.66755586862564086914e-01	1.89288184046745300293e-01	1.88858866691589355469e-01	1.97256267070770263672e-01	1.68900012969970703125e-01	1.56523644924163818359e-01	1.89744055271148681641e-01	2.30755150318145751953e-01	2.03138142824172973633e-01	2.01395839452743530273e-01	2.05577120184898376465e-01	1.96992754936218261719e-01	1.76858544349670410156e-01	1.92450627684593200684e-01	1.74354791641235351562e-01	1.62400126457214355469e-01	1.86525464057922363281e-01	1.83950960636138916016e-01	1.99387148022651672363e-01	1.79737687110900878906e-01	1.83784335851669311523e-01	1.54922753572463989258e-01	1.77240610122680664062e-01	1.97712540626525878906e-01	1.71829462051391601562e-01	1.86962172389030456543e-01	1.48332148790359497070e-01	1.96622923016548156738e-01	1.95055216550827026367e-01	1.93448007106781005859e-01	2.01165512204170227051e-01	2.14667439460754394531e-01	2.22442492842674255371e-01	2.24946692585945129395e-01	2.27436825633049011230e-01	2.27436825633049011230e-01	2.27436825633049011230e-01	2.27460339665412902832e-01	2.27449223399162292480e-01	2.27449223399162292480e-01	2.27449208498001098633e-01	
2.25386470556259155273e-01	2.37059801816940307617e-01	3.90986084938049316406e-01	0.00000000000000000000e+00	3.57062816619873046875e-01	2.79681622982025146484e-01	2.81458914279937744141e-01	2.03039184212684631348e-01	2.40176215767860412598e-01	2.62318015098571777344e-01	1.98694258928298950195e-01	2.08700269460678100586e-01	2.07520037889480590820e-01	1.55501231551170349121e-01	2.05876857042312622070e-01	2.31716454029083251953e-01	2.06011831760406494141e-01	1.66989520192146301270e-01	2.03437119722366333008e-01	1.85757964849472045898e-01	1.91169857978820800781e-01	2.07368165254592895508e-01	1.98131933808326721191e-01	1.76828652620315551758e-01	2.15561002492904663086e-01	2.09656015038490295410e-01	1.76664382219314575195e-01	1.77721902728080749512e-01	2.02519997954368591309e-01	1.78330495953559875488e-01	1.61543428897857666016e-01	1.76670819520950317383e-01	1.93809360265731811523e-01	1.67253643274307250977e-01	1.70109182596206665039e-01	2.06084027886390686035e-01	1.83790802955627441406e-01	1.74259364604949951172e-01	1.68565765023231506348e-01	1.81641519069671630859e-01	2.15901046991348266602e-01	1.86112776398658752441e-01	1.62884056568145751953e-01	1.71808138489723205566e-01	2.33619824051856994629e-01	1.80415749549865722656e-01	1.87362760305404663086e-01	1.78650543093681335449e-01	1.93614304065704345703e-01	1.88111871480941772461e-01	2.01676562428474426270e-01	1.75133466720581054688e-01	2.10413128137588500977e-01	1.80683061480522155762e-01	1.75231993198394775391e-01	1.70784413814544677734e-01	1.87965884804725646973e-01	1.96070998907089233398e-01	1.51473149657249450684e-01	1.70280694961547851562e-01	2.40859299898147583008e-01	2.37527638673782348633e-01	1.65255546569824218750e-01	1.74634993076324462891e-01	1.73954904079437255859e-01	1.66905194520950317383e-01	1.91582545638084411621e-01	1.96229681372642517090e-01	1.66444480419158935547e-01	2.08918318152427673340e-01	2.01617613434791564941e-01	2.13314384222030639648e-01	2.02824518084526062012e-01	2.07429572939872741699e-01	1.85760393738746643066e-01	1.69722795486450195312e-01	1.82653591036796569824e-01	1.94523781538009643555e-01	1.90219730138778686523e-01	1.54886305332183837891e-01	1.78699463605880737305e-01	1.69599771499633789062e-01	1.99620023369789123535e-01	1.83743193745613098145e-01	1.97613179683685302734e-01	1.43348112702369689941e-01	1.75574094057083129883e-01	2.06514090299606323242e-01	1.69885903596878051758e-01	1.74461334943771362305e-01	1.37845933437347412109e-01	1.76651805639266967773e-01	1.91991150379180908203e-01	1.84201478958129882812e-01	1.92914366722106933594e-01	2.09048002958297729492e-01	2.18988537788391113281e-01	2.22165435552597045898e-01	2.25369900465011596680e-01	2.25369900465011596680e-01	2.25369900465011596680e-01	2.25411057472229003906e-01	2.25386470556259155273e-01	2.25386485457420349121e-01	2.25386470556259155273e-01	
2.19770640134811401367e-01	2.24117964506149291992e-01	2.94348776340484619141e-01	3.57062816619873046875e-01	0.00000000000000000000e+00	5.69612383842468261719e-01	2.91847139596939086914e-01	1.98391795158386230469e-01	2.37808957695960998535e-01	2.92137622833251953125e-01	2.57375776767730712891e-01	2.12907165288925170898e-01	1.71475306153297424316e-01	2.11565673351287841797e-01	2.02190428972244262695e-01	2.27256700396537780762e-01	2.15942680835723876953e-01	1.54805466532707214355e-01	1.60222738981246948242e-01	2.02090606093406677246e-01	1.49334013462066650391e-01	1.43062159419059753418e-01	2.03080743551254272461e-01	1.68086081743240356445e-01	2.12113976478576660156e-01	8.03359746932983398438e-02	2.38644450902938842773e-01	2.02786117792129516602e-01	2.06296160817146301270e-01	1.90544873476028442383e-01	1.01014703512191772461e-01	2.11627364158630371094e-01	1.88397243618965148926e-01	1.10479220747947692871e-01	1.23748332262039184570e-01	1.60753622651100158691e-01	1.49127438664436340332e-01	1.94679647684097290039e-01	1.07815340161323547363e-01	2.55451291799545288086e-01	2.16834098100662231445e-01	1.65863931179046630859e-01	1.66516900062561035156e-01	1.51867926120758056641e-01	1.72682404518127441406e-01	2.58583545684814453125e-01	2.68836498260498046875e-01	1.72843754291534423828e-01	1.15723833441734313965e-01	2.36210584640502929688e-01	1.77925288677215576172e-01	1.91919356584548950195e-01	1.16954028606414794922e-01	1.48186340928077697754e-01	2.11218714714050292969e-01	1.40749514102935791016e-01	1.67789727449417114258e-01	1.94974601268768310547e-01	1.24643430113792419434e-01	9.97285246849060058594e-02	1.67748570442199707031e-01	1.62558123469352722168e-01	1.39744415879249572754e-01	1.91489726305007934570e-01	2.08547070622444152832e-01	1.93523868918418884277e-01	2.64965623617172241211e-01	1.82247966527938842773e-01	1.21256440877914428711e-01	1.83377981185913085938e-01	2.15127259492874145508e-01	2.41939559578895568848e-01	2.27001518011093139648e-01	1.37124449014663696289e-01	2.54335224628448486328e-01	1.63657799363136291504e-01	2.31880977749824523926e-01	3.62642496824264526367e-01	2.52669304609298706055e-01	1.42329871654510498047e-01	1.37786060571670532227e-01	1.61713138222694396973e-01	2.09474265575408935547e-01	1.04153871536254882812e-01	2.03074812889099121094e-01	1.85180544853210449219e-01	2.15932756662368774414e-01	1.92236959934234619141e-01	1.79080247879028320312e-01	2.52072334289550781250e-01	2.22646504640579223633e-01	2.01648697257041931152e-01	2.27480322122573852539e-01	2.07444325089454650879e-01	1.86417639255523681641e-01	1.96731060743331909180e-01	2.12500035762786865234e-01	2.14174032211303710938e-01	2.19742074608802795410e-01	2.19742074608802795410e-01	2.19742089509963989258e-01	2.19855904579162597656e-01	2.19770640134811401367e-01	2.19770640134811401367e-01	2.19770640134811401367e-01	
2.10686564445495605469e-01	2.18194052577018737793e-01	2.58012533187866210938e-01	2.79681622982025146484e-01	5.69612383842468261719e-01	0.00000000000000000000e+00	8.93526971340179443359e-01	4.72626835107803344727e-01	3.44708442687988281250e-01	2.03886538743972778320e-01	3.57214063405990600586e-01	3.41615915298461914062e-01	3.43913614749908447266e-01	2.14662104845046997070e-01	1.44322872161865234375e+00	2.23731815814971923828e-01	2.13032096624374389648e-01	2.51139432191848754883e-01	1.82849049568176269531e-01	9.87733602523803710938e-02	1.01614445447921752930e-01	2.78668433427810668945e-01	1.49247050285339355469e-01	1.93049132823944091797e-01	1.66182234883308410645e-01	1.92152142524719238281e-01	2.26931393146514892578e-01	2.31929183006286621094e-01	1.72559499740600585938e-01	1.37011080980300903320e-01	6.49048686027526855469e-02	2.03557580709457397461e-01	1.79794698953628540039e-01	1.95165723562240600586e-01	2.58874595165252685547e-01	9.48971211910247802734e-02	1.12461939454078674316e-01	1.33197754621505737305e-01	4.59310114383697509766e-02	1.38097345829010009766e-01	7.39247202873229980469e-02	7.24700391292572021484e-02	1.31009548902511596680e-01	2.14823812246322631836e-01	1.19598031044006347656e-01	2.32853710651397705078e-01	1.19186013936996459961e-01	1.13797217607498168945e-01	1.68082803487777709961e-01	2.14475721120834350586e-01	1.96761250495910644531e-01	1.12332910299301147461e-01	1.96310639381408691406e-01	2.27027773857116699219e-01	7.68092572689056396484e-02	6.41528367996215820312e-02	1.17438644170761108398e-01	1.67454600334167480469e-01	1.15057647228240966797e-01	1.74628943204879760742e-01	1.16649478673934936523e-01	1.03443413972854614258e-01	2.16565370559692382812e-01	1.62455022335052490234e-01	2.07580119371414184570e-01	1.85625642538070678711e-01	1.06161803007125854492e-01	1.43286406993865966797e-01	8.95073413848876953125e-02	1.86747372150421142578e-01	1.12868010997772216797e-01	1.65636658668518066406e-01	2.10626333951950073242e-01	1.51229217648506164551e-01	6.89500570297241210938e-02	1.55488640069961547852e-01	1.40742450952529907227e-01	1.95705816149711608887e-01	1.23531609773635864258e-01	2.26076871156692504883e-01	1.46544694900512695312e-01	9.62497591972351074219e-02	1.50607705116271972656e-01	1.15438401699066162109e-01	2.01985597610473632812e-01	9.34079885482788085938e-02	1.43243372440338134766e-01	1.46946519613265991211e-01	1.95493847131729125977e-01	7.57071375846862792969e-02	2.94616818428039550781e-01	2.15126454830169677734e-01	1.99876040220260620117e-01	2.10125401616096496582e-01	1.93693637847900390625e-01	1.77010282874107360840e-01	1.93878978490829467773e-01	2.01207250356674194336e-01	2.10652142763137817383e-01	2.10652142763137817383e-01	2.10652142763137817383e-01	2.10924670100212097168e-01	2.10686594247817993164e-01	2.10686594247817993164e-01	2.10686564445495605469e-01	
1.98062568902969360352e-01	2.04148739576339721680e-01	2.58700728416442871094e-01	2.81458914279937744141e-01	2.91847229003906250000e-01	8.93526971340179443359e-01	0.00000000000000000000e+00	4.96636688709259033203e-01	4.92550402879714965820e-01	3.45482587814331054688e-01	5.15795111656188964844e-01	3.76423835754394531250e-01	4.04380053281784057617e-01	3.32782119512557983398e-01	4.31559741497039794922e-01	2.15876638889312744141e-01	1.69569909572601318359e-01	1.73952460289001464844e-01	1.87510609626770019531e-01	2.03993737697601318359e-01	2.55426645278930664062e-01	2.54924058914184570312e-01	1.70431315898895263672e-01	2.27103114128112792969e-01	1.55135467648506164551e-01	2.62852013111114501953e-01	2.29670047760009765625e-01	1.05907499790191650391e-01	1.56002968549728393555e-01	3.83131206035614013672e-01	1.69442951679229736328e-01	1.29295200109481811523e-01	2.18171626329421997070e-01	3.05103868246078491211e-01	1.50278210639953613281e-01	9.56146717071533203125e-02	2.99678951501846313477e-01	8.73520076274871826172e-02	1.40707790851593017578e-01	2.15689301490783691406e-01	1.46562397480010986328e-01	1.64921045303344726562e-01	2.21693754196166992188e-01	2.00876891613006591797e-01	1.13339632749557495117e-01	2.04481273889541625977e-01	1.59370243549346923828e-01	1.10193371772766113281e-01	1.51888936758041381836e-01	1.60558760166168212891e-01	1.98872089385986328125e-01	1.05763852596282958984e-01	1.63592934608459472656e-01	1.64781630039215087891e-01	1.60683035850524902344e-01	2.14632749557495117188e-02	1.49044692516326904297e-01	2.42575198411941528320e-01	1.44845247268676757812e-01	1.12298220396041870117e-01	1.93816423416137695312e-01	7.54066407680511474609e-02	1.59217566251754760742e-01	8.21356177330017089844e-02	1.61859452724456787109e-01	1.35894387960433959961e-01	1.65928244590759277344e-01	1.77389711141586303711e-01	1.45174086093902587891e-01	8.09445381164550781250e-02	1.41250640153884887695e-01	2.98963189125061035156e-01	1.38595402240753173828e-01	1.50343745946884155273e-01	1.15792274475097656250e-01	8.39655697345733642578e-02	1.45354807376861572266e-01	1.65401518344879150391e-01	1.57474756240844726562e-01	2.70730614662170410156e-01	1.24596282839775085449e-01	1.21612608432769775391e-01	1.60711169242858886719e-01	1.29620641469955444336e-01	1.44244015216827392578e-01	3.48986089229583740234e-01	1.93226099014282226562e-01	1.78659647703170776367e-01	1.19074642658233642578e-01	1.64344668388366699219e-01	9.67603921890258789062e-02	1.28538519144058227539e-01	1.91347613930702209473e-01	1.84118062257766723633e-01	1.93143770098686218262e-01	1.71884477138519287109e-01	1.75802558660507202148e-01	1.87003761529922485352e-01	1.98035240173339843750e-01	1.98035240173339843750e-01	1.98035240173339843750e-01	1.98422983288764953613e-01	1.98062568902969360352e-01	1.98062583804130554199e-01	1.98062568902969360352e-01	
1.95490360260009765625e-01	1.99044927954673767090e-01	2.23359778523445129395e-01	2.03039169311523437500e-01	1.98391765356063842773e-01	4.72626715898513793945e-01	4.96636509895324707031e-01	0.00000000000000000000e+00	8.27233195304870605469e-01	9.34017837047576904297e-01	6.65350556373596191406e-01	5.22422730922698974609e-01	1.89627766609191894531e-01	4.47957038879394531250e-01	3.16292345523834228516e-01	4.26468431949615478516e-01	2.72489368915557861328e-01	2.32505381107330322266e-01	2.25267112255096435547e-01	1.37855350971221923828e-01	2.28778243064880371094e-01	2.05412328243255615234e-01	1.78517818450927734375e-01	3.08221518993377685547e-01	2.00508594512939453125e-01	3.64277005195617675781e-01	1.81393384933471679688e-01	1.50157690048217773438e-01	2.28433132171630859375e-01	1.03655040264129638672e-01	1.31649136543273925781e-01	1.62211239337921142578e-01	1.32230430841445922852e-01	2.60290980339050292969e-01	1.06094539165496826172e-01	1.87946796417236328125e-01	1.04257971048355102539e-01	1.14863812923431396484e-01	1.87479972839355468750e-01	1.43513917922973632812e-01	1.82291924953460693359e-01	5.80019354820251464844e-02	9.93405580520629882812e-02	1.41119778156280517578e-01	1.29633128643035888672e-01	1.44522488117218017578e-01	1.56666815280914306641e-01	1.19378626346588134766e-01	1.35713994503021240234e-01	1.27994477748870849609e-01	7.45315551757812500000e-02	1.04672610759735107422e-01	8.27280282974243164062e-02	9.12898182868957519531e-02	4.52730357646942138672e-02	4.76214289665222167969e-02	4.41329479217529296875e-02	1.65171146392822265625e-01	7.86764025688171386719e-02	2.11928248405456542969e-01	3.96382212638854980469e-02	8.94725918769836425781e-02	3.29914689064025878906e-01	2.06240832805633544922e-01	3.62091362476348876953e-01	3.59818041324615478516e-02	8.28604102134704589844e-02	1.82741343975067138672e-01	1.35109126567840576172e-01	2.07500517368316650391e-01	1.25196844339370727539e-01	2.84659475088119506836e-01	2.33113944530487060547e-01	2.06214725971221923828e-01	1.36603355407714843750e-01	1.76182866096496582031e-01	2.21407800912857055664e-01	2.93537020683288574219e-01	8.53760242462158203125e-02	3.79483908414840698242e-01	1.50981426239013671875e-01	1.50994539260864257812e-01	2.29156166315078735352e-01	1.46131753921508789062e-01	9.28636193275451660156e-02	2.12356567382812500000e-01	1.76139712333679199219e-01	2.36265838146209716797e-01	3.72941493988037109375e-02	1.02701246738433837891e-01	1.09132677316665649414e-01	1.84166610240936279297e-01	2.07474485039710998535e-01	1.78934559226036071777e-01	1.77159994840621948242e-01	1.77353620529174804688e-01	1.71778455376625061035e-01	1.82007715106010437012e-01	1.95434793829917907715e-01	1.95434793829917907715e-01	1.95434793829917907715e-01	1.95732802152633666992e-01	1.95490360260009765625e-01	1.95490360260009765625e-01	1.95490360260009765625e-01	
2.04954445362091064453e-01	2.07156777381896972656e-01	2.14363038539886474609e-01	2.40176260471343994141e-01	2.37808927893638610840e-01	3.44708263874053955078e-01	4.92550224065780639648e-01	8.27233076095581054688e-01	0.00000000000000000000e+00	4.15409803390502929688e-01	2.00710803270339965820e-01	4.68746960163116455078e-01	1.47967934608459472656e-01	2.45619386434555053711e-01	1.87643527984619140625e-01	4.00970697402954101562e-01	2.40240871906280517578e-01	1.41099512577056884766e-01	1.92504107952117919922e-01	3.11206221580505371094e-01	1.59877270460128784180e-01	1.54714733362197875977e-01	2.23278462886810302734e-01	2.68482446670532226562e-01	2.17584758996963500977e-01	1.94701254367828369141e-01	1.35497689247131347656e-01	1.58674895763397216797e-01	2.37902104854583740234e-01	1.66685044765472412109e-01	1.21720135211944580078e-01	1.40178322792053222656e-01	3.41649591922760009766e-01	1.85301423072814941406e-01	1.37998580932617187500e-01	1.58652096986770629883e-01	1.99173361063003540039e-01	2.02537596225738525391e-01	2.27779269218444824219e-01	1.77146971225738525391e-01	3.24791312217712402344e-01	1.37473285198211669922e-01	1.52539908885955810547e-01	1.56952977180480957031e-01	2.33646988868713378906e-01	1.82352453470230102539e-01	1.31436228752136230469e-01	2.12789356708526611328e-01	2.28675067424774169922e-01	2.21885323524475097656e-01	1.44795775413513183594e-01	1.54773175716400146484e-01	8.72572362422943115234e-02	1.39919400215148925781e-01	1.34342461824417114258e-01	1.26572251319885253906e-01	1.89616680145263671875e-01	1.13157898187637329102e-01	1.51278078556060791016e-01	1.09899073839187622070e-01	1.55997037887573242188e-01	1.19705915451049804688e-01	1.46189600229263305664e-01	2.36866086721420288086e-01	1.50373011827468872070e-01	1.60132050514221191406e-01	2.16752409934997558594e-01	1.82672291994094848633e-01	1.16775542497634887695e-01	2.30654150247573852539e-01	2.17758357524871826172e-01	1.51650935411453247070e-01	1.56292766332626342773e-01	1.49716794490814208984e-01	1.50089055299758911133e-01	1.11649245023727416992e-01	2.14649617671966552734e-01	1.83844000101089477539e-01	1.39022946357727050781e-01	1.34437590837478637695e-01	1.71709358692169189453e-01	1.73758029937744140625e-01	1.97217583656311035156e-01	1.92164361476898193359e-01	3.10249149799346923828e-01	8.71419608592987060547e-02	1.59225344657897949219e-01	2.47166633605957031250e-01	2.31771290302276611328e-01	1.41558319330215454102e-01	1.06046825647354125977e-01	1.80096864700317382812e-01	2.41563230752944946289e-01	2.37564429640769958496e-01	1.92695438861846923828e-01	1.72432318329811096191e-01	1.83053851127624511719e-01	1.93569749593734741211e-01	2.04946994781494140625e-01	2.04946994781494140625e-01	2.04946994781494140625e-01	2.05254033207893371582e-01	2.04954445362091064453e-01	2.04954430460929870605e-01	2.04954445362091064453e-01	
1.92456826567649841309e-01	2.09946826100349426270e-01	2.18153879046440124512e-01	2.62318015098571777344e-01	2.92137682437896728516e-01	2.03886568546295166016e-01	3.45482587814331054688e-01	9.34017956256866455078e-01	4.15409743785858154297e-01	0.00000000000000000000e+00	5.67400157451629638672e-01	2.67400860786437988281e-01	3.96684467792510986328e-01	5.92918872833251953125e-01	2.01885819435119628906e-01	7.50626623630523681641e-02	2.62525647878646850586e-01	1.98200732469558715820e-01	1.30992621183395385742e-01	2.18575388193130493164e-01	1.71508282423019409180e-01	2.50646173954010009766e-01	1.19384229183197021484e-01	2.14773505926132202148e-01	2.33955055475234985352e-01	3.75323534011840820312e-01	1.45652145147323608398e-01	2.16096401214599609375e-01	3.36073160171508789062e-01	2.15480118989944458008e-01	1.39142423868179321289e-01	1.21234446763992309570e-01	2.69166976213455200195e-01	2.69948363304138183594e-01	1.95195257663726806641e-01	2.16180503368377685547e-01	3.11324745416641235352e-01	1.59115165472030639648e-01	1.64592683315277099609e-01	1.69906437397003173828e-01	2.02727854251861572266e-01	1.77621752023696899414e-01	3.32328677177429199219e-02	1.60402685403823852539e-01	7.26274847984313964844e-02	1.55178397893905639648e-01	1.88969582319259643555e-01	1.17499232292175292969e-01	1.68505758047103881836e-01	9.92184579372406005859e-02	1.31570190191268920898e-01	1.45554125308990478516e-01	1.70148402452468872070e-01	1.70122861862182617188e-01	1.11871600151062011719e-01	2.19557881355285644531e-01	1.15256249904632568359e-01	1.80132091045379638672e-01	1.23324245214462280273e-01	1.40782207250595092773e-01	2.16172039508819580078e-01	1.85829907655715942383e-01	1.37077242136001586914e-01	1.00614696741104125977e-01	2.95071482658386230469e-01	1.20598465204238891602e-01	1.44021451473236083984e-01	1.54306292533874511719e-01	2.08277195692062377930e-01	6.81340694427490234375e-02	2.06567466259002685547e-01	1.95432782173156738281e-01	1.17382794618606567383e-01	1.80314272642135620117e-01	1.88693910837173461914e-01	2.54136353731155395508e-01	1.03573679924011230469e-01	1.73316180706024169922e-01	2.43163675069808959961e-01	1.22100055217742919922e-01	1.12215802073478698730e-01	2.37258106470108032227e-01	9.15831476449966430664e-02	1.77490234375000000000e-01	8.13518762588500976562e-02	2.14001536369323730469e-01	1.69408053159713745117e-01	2.10136353969573974609e-01	9.34412181377410888672e-02	1.56872510910034179688e-01	1.49167478084564208984e-01	2.28197574615478515625e-01	1.80278867483139038086e-01	1.76775872707366943359e-01	1.59987360239028930664e-01	1.78751140832901000977e-01	1.84855684638023376465e-01	1.83124482631683349609e-01	1.92410305142402648926e-01	1.92410305142402648926e-01	1.92410305142402648926e-01	1.92875415086746215820e-01	1.92456841468811035156e-01	1.92456841468811035156e-01	1.92456826567649841309e-01	
