0.00000000000000000000e+00	2.14187815785408020020e-01	9.57354009151458740234e-02	6.82893544435501098633e-02	7.53447711467742919922e-02	7.31921643018722534180e-02	6.97521418333053588867e-02	4.45081889629364013672e-02	6.50648623704910278320e-02	1.52546957135200500488e-01	1.11358940601348876953e-01	1.01017385721206665039e-01	1.20860502123832702637e-01	1.18661761283874511719e-01	8.87133926153182983398e-02	9.53170806169509887695e-02	6.76640570163726806641e-02	1.03191629052162170410e-01	8.80955606698989868164e-02	1.09495624899864196777e-01	9.63912159204483032227e-02	7.33639597892761230469e-02	1.54317051172256469727e-01	9.19182300567626953125e-02	7.02041387557983398438e-02	1.33157059550285339355e-01	1.39754652976989746094e-01	1.06952756643295288086e-01	7.55722075700759887695e-02	8.23546051979064941406e-02	5.39072602987289428711e-02	3.89497429132461547852e-02	5.78148812055587768555e-02	5.59068769216537475586e-02	3.26270759105682373047e-02	4.99584972858428955078e-02	3.05677205324172973633e-02	5.25993704795837402344e-02	6.85422569513320922852e-02	9.02844667434692382812e-02	3.68890464305877685547e-02	7.64477998018264770508e-02	1.03250816464424133301e-01	4.16823029518127441406e-02	8.40270221233367919922e-02	7.86047726869583129883e-02	6.97382837533950805664e-02	3.36546748876571655273e-02	2.76379585266113281250e-02	7.76831805706024169922e-02	4.32059913873672485352e-02	3.72030287981033325195e-02	6.36104196310043334961e-02	3.83205711841583251953e-02	8.93618166446685791016e-02	9.08745676279067993164e-02	8.52123051881790161133e-02	1.41302093863487243652e-01	6.44331276416778564453e-02	4.19294089078903198242e-02	1.01217299699783325195e-01	7.54343122243881225586e-02	4.89008575677871704102e-02	4.14813309907913208008e-02	5.51706105470657348633e-02	6.41091316938400268555e-02	5.56490719318389892578e-02	5.27365207672119140625e-02	7.14297592639923095703e-02	1.13918155431747436523e-01	7.56271332502365112305e-02	7.42193013429641723633e-02	7.88390189409255981445e-02	8.73622447252273559570e-02	7.16947764158248901367e-02	4.45329174399375915527e-02	1.33980229496955871582e-01	3.81985902786254882812e-02	5.78490197658538818359e-02	3.64110618829727172852e-02	8.49639624357223510742e-02	6.20742589235305786133e-02	6.21293336153030395508e-02	5.75408339500427246094e-02	5.75943291187286376953e-02	6.17247521877288818359e-02	8.10632854700088500977e-02	6.97306245565414428711e-02	5.86585998535156250000e-02	8.61969143152236938477e-02	6.00875318050384521484e-02	6.42178803682327270508e-02	7.43414312601089477539e-02	5.73151856660842895508e-02	7.66037255525588989258e-02	6.84287101030349731445e-02	9.53731089830398559570e-02	9.30916368961334228516e-02	5.74534274637699127197e-02	
2.14187785983085632324e-01	0.00000000000000000000e+00	9.50987190008163452148e-02	1.04257866740226745605e-01	1.23315751552581787109e-01	1.31206050515174865723e-01	7.41371586918830871582e-02	6.94833248853683471680e-02	7.51195847988128662109e-02	8.07389467954635620117e-02	9.39009785652160644531e-02	1.18859961628913879395e-01	1.08916923403739929199e-01	1.10936388373374938965e-01	1.25003740191459655762e-01	8.41063410043716430664e-02	8.60065221786499023438e-02	7.91244357824325561523e-02	9.11725759506225585938e-02	1.00839301943778991699e-01	1.10015392303466796875e-01	8.83015394210815429688e-02	1.00719302892684936523e-01	8.95635038614273071289e-02	1.61537319421768188477e-01	9.02866572141647338867e-02	1.21497318148612976074e-01	7.57657289505004882812e-02	7.77059346437454223633e-02	8.02855491638183593750e-02	5.20788282155990600586e-02	4.04939651489257812500e-02	5.91960400342941284180e-02	3.12291532754898071289e-02	4.97588366270065307617e-02	9.58896875381469726562e-02	5.58017492294311523438e-02	5.77756315469741821289e-02	7.90452212095260620117e-02	4.56606149673461914062e-02	4.25942987203598022461e-02	6.77355676889419555664e-02	1.10846266150474548340e-01	4.03707474470138549805e-02	7.49461799860000610352e-02	3.54407280683517456055e-02	7.97814875841140747070e-02	7.54420757293701171875e-02	4.03056591749191284180e-02	6.16164058446884155273e-02	5.10332137346267700195e-02	7.67216533422470092773e-02	1.06416061520576477051e-01	8.23291540145874023438e-02	1.38487681746482849121e-01	6.65681809186935424805e-02	8.32725316286087036133e-02	9.67100411653518676758e-02	6.70267641544342041016e-02	5.32508641481399536133e-02	5.65989017486572265625e-02	4.48092371225357055664e-02	4.52962964773178100586e-02	6.32204860448837280273e-02	3.72740626335144042969e-02	7.01207220554351806641e-02	3.23361605405807495117e-02	7.49029219150543212891e-02	5.84571212530136108398e-02	1.01352319121360778809e-01	1.14146724343299865723e-01	6.09353035688400268555e-02	3.09958159923553466797e-02	7.60170966386795043945e-02	5.09153157472610473633e-02	5.16997426748275756836e-02	2.71357297897338867188e-02	5.19026815891265869141e-02	4.63157743215560913086e-02	7.43045061826705932617e-02	6.54903054237365722656e-02	4.08075451850891113281e-02	7.26086199283599853516e-02	8.12648981809616088867e-02	6.86810165643692016602e-02	7.38203078508377075195e-02	7.05131590366363525391e-02	6.83394521474838256836e-02	9.37536358833312988281e-02	7.96032994985580444336e-02	7.57944136857986450195e-02	7.70009160041809082031e-02	5.66953122615814208984e-02	4.13701832294464111328e-02	8.57235342264175415039e-02	6.86903744935989379883e-02	6.63665086030960083008e-02	7.98838138580322265625e-02	8.19216519594192504883e-02	
9.57354754209518432617e-02	9.50987786054611206055e-02	0.00000000000000000000e+00	2.35923126339912414551e-01	2.19643756747245788574e-01	8.88002514839172363281e-02	1.39531269669532775879e-01	9.08862203359603881836e-02	1.90150916576385498047e-01	6.72326087951660156250e-02	5.85222244262695312500e-02	6.82336390018463134766e-02	6.23032152652740478516e-02	5.25429695844650268555e-02	5.99903762340545654297e-02	1.05532988905906677246e-01	1.20062872767448425293e-01	7.86387026309967041016e-02	8.63111317157745361328e-02	9.00851637125015258789e-02	1.92552179098129272461e-01	7.23775178194046020508e-02	9.82483774423599243164e-02	9.56393331289291381836e-02	6.21534287929534912109e-02	7.30727612972259521484e-02	8.34151208400726318359e-02	8.72495621442794799805e-02	6.33567869663238525391e-02	9.24036204814910888672e-02	7.42713660001754760742e-02	7.41889774799346923828e-02	5.97016736865043640137e-02	6.58399611711502075195e-02	5.14005124568939208984e-02	7.64046758413314819336e-02	8.25125947594642639160e-02	4.15630489587783813477e-02	5.11598438024520874023e-02	8.57906937599182128906e-02	4.17122468352317810059e-02	7.25999325513839721680e-02	4.30440902709960937500e-02	7.82754421234130859375e-02	7.60211646556854248047e-02	5.82576245069503784180e-02	7.49622881412506103516e-02	5.80425485968589782715e-02	6.73550143837928771973e-02	7.36270844936370849609e-02	5.79378455877304077148e-02	5.33782988786697387695e-02	3.50278019905090332031e-02	7.12032169103622436523e-02	7.40028321743011474609e-02	7.46150165796279907227e-02	5.11433258652687072754e-02	9.01777520775794982910e-02	7.04285725951194763184e-02	4.02999222278594970703e-02	6.25443682074546813965e-02	6.61504715681076049805e-02	8.94888043403625488281e-02	6.85273855924606323242e-02	9.26838815212249755859e-02	4.51224818825721740723e-02	6.42905086278915405273e-02	8.98956134915351867676e-02	3.34813371300697326660e-02	6.54487460851669311523e-02	3.80942970514297485352e-02	5.16042709350585937500e-02	4.06963974237442016602e-02	5.92843294143676757812e-02	6.17251098155975341797e-02	9.68677699565887451172e-02	5.91021478176116943359e-02	9.11133214831352233887e-02	3.58422920107841491699e-02	3.42264696955680847168e-02	8.68460759520530700684e-02	5.35731911659240722656e-02	7.54361376166343688965e-02	7.07833319902420043945e-02	8.27434435486793518066e-02	4.55861762166023254395e-02	5.04138544201850891113e-02	5.17957657575607299805e-02	5.95707297325134277344e-02	5.20820170640945434570e-02	4.78568226099014282227e-02	7.18294009566307067871e-02	6.86680823564529418945e-02	7.42635428905487060547e-02	6.31153136491775512695e-02	8.45656171441078186035e-02	5.83628118038177490234e-02	6.90668374300003051758e-02	6.59106299281120300293e-02	
6.82893395423889160156e-02	1.04257911443710327148e-01	2.35922977328300476074e-01	0.00000000000000000000e+00	1.66441649198532104492e-01	7.58972689509391784668e-02	1.45332723855972290039e-01	5.06028532981872558594e-02	7.75752663612365722656e-02	1.10806718468666076660e-01	5.71762025356292724609e-02	9.58913713693618774414e-02	5.80276399850845336914e-02	8.32395404577255249023e-02	7.98341333866119384766e-02	9.19081717729568481445e-02	1.23580127954483032227e-01	1.03340387344360351562e-01	5.52806779742240905762e-02	6.93342983722686767578e-02	1.49314835667610168457e-01	8.97930115461349487305e-02	1.17720812559127807617e-01	9.83245074748992919922e-02	5.27224466204643249512e-02	6.74664527177810668945e-02	5.47043383121490478516e-02	1.07719309628009796143e-01	9.73240137100219726562e-02	8.76611024141311645508e-02	9.51781570911407470703e-02	8.72190296649932861328e-02	4.23954576253890991211e-02	3.82206887006759643555e-02	5.88696897029876708984e-02	6.41546398401260375977e-02	7.97721669077873229980e-02	5.03571927547454833984e-02	5.30171543359756469727e-02	8.79621952772140502930e-02	6.15297183394432067871e-02	5.06710857152938842773e-02	8.02723318338394165039e-02	9.19183194637298583984e-02	9.91692245006561279297e-02	8.69949311017990112305e-02	5.99027574062347412109e-02	6.20040372014045715332e-02	8.16233754158020019531e-02	1.27673193812370300293e-01	7.58443176746368408203e-02	2.27268189191818237305e-02	3.99845466017723083496e-02	8.54360535740852355957e-02	6.93117380142211914062e-02	4.18496429920196533203e-02	8.19999128580093383789e-02	7.72466212511062622070e-02	7.44277611374855041504e-02	3.36077809333801269531e-02	5.77371418476104736328e-02	7.19421505928039550781e-02	9.03390571475028991699e-02	4.63324934244155883789e-02	5.61320632696151733398e-02	8.24224054813385009766e-02	6.14537000656127929688e-02	1.04512631893157958984e-01	3.11365872621536254883e-02	7.19074755907058715820e-02	6.31110072135925292969e-02	9.89169031381607055664e-02	4.95006889104843139648e-02	5.89578151702880859375e-02	4.31893467903137207031e-02	7.37797990441322326660e-02	5.46288490295410156250e-02	8.43425244092941284180e-02	6.68343305587768554688e-02	5.20211011171340942383e-02	4.15497794747352600098e-02	4.43201661109924316406e-02	9.37107503414154052734e-02	5.85196241736412048340e-02	7.87542015314102172852e-02	5.49061447381973266602e-02	5.86736798286437988281e-02	4.38362658023834228516e-02	4.96090203523635864258e-02	7.22145289182662963867e-02	3.92891019582748413086e-02	5.85042908787727355957e-02	5.07141277194023132324e-02	5.22321015596389770508e-02	5.70996850728988647461e-02	7.53760710358619689941e-02	6.58958405256271362305e-02	7.00803548097610473633e-02	1.22206896543502807617e-01	
7.53447860479354858398e-02	1.23315751552581787109e-01	2.19643726944923400879e-01	1.66441828012466430664e-01	0.00000000000000000000e+00	1.19267433881759643555e-01	1.59690007567405700684e-01	6.06637001037597656250e-02	1.05879314243793487549e-01	8.22720825672149658203e-02	7.41443037986755371094e-02	9.72703397274017333984e-02	7.10142403841018676758e-02	6.49915486574172973633e-02	1.06384828686714172363e-01	5.77989071607589721680e-02	1.00512191653251647949e-01	7.69080519676208496094e-02	6.29517287015914916992e-02	5.64399361610412597656e-02	1.38309955596923828125e-01	7.64801949262619018555e-02	8.08819979429244995117e-02	9.62456464767456054688e-02	1.17028608918190002441e-01	7.43573158979415893555e-02	6.39052540063858032227e-02	6.60025104880332946777e-02	1.17757111787796020508e-01	7.84601271152496337891e-02	8.30493271350860595703e-02	5.34720569849014282227e-02	9.32874530553817749023e-02	9.39311087131500244141e-02	7.58734345436096191406e-02	8.16843658685684204102e-02	1.01257920265197753906e-01	4.97055202722549438477e-02	2.80213356018066406250e-02	9.29538756608963012695e-02	3.86170893907546997070e-02	3.91065627336502075195e-02	7.53930807113647460938e-02	7.80507028102874755859e-02	1.28651499748229980469e-01	2.82210707664489746094e-02	5.79275935888290405273e-02	5.57196587324142456055e-02	7.55282863974571228027e-02	1.10276743769645690918e-01	7.56420642137527465820e-02	7.78377354145050048828e-02	1.03211760520935058594e-01	7.22644403576850891113e-02	5.66084831953048706055e-02	5.27384877204895019531e-02	3.92944216728210449219e-02	6.12947940826416015625e-02	8.92516747117042541504e-02	1.68084502220153808594e-02	7.17328190803527832031e-02	4.95019257068634033203e-02	6.39666840434074401855e-02	6.32290393114089965820e-02	2.65965312719345092773e-02	3.82534712553024291992e-02	7.90568590164184570312e-02	1.02395847439765930176e-01	5.47332465648651123047e-02	3.93716245889663696289e-02	1.60617679357528686523e-02	1.92496776580810546875e-02	5.14218658208847045898e-02	5.98917454481124877930e-02	5.39818853139877319336e-02	6.63905963301658630371e-02	7.79222548007965087891e-02	7.77135491371154785156e-02	4.38953787088394165039e-02	7.09429383277893066406e-02	1.19212940335273742676e-01	2.57552564144134521484e-02	5.71886599063873291016e-02	5.78039288520812988281e-02	6.85440227389335632324e-02	5.32244145870208740234e-02	2.61826217174530029297e-02	4.80249226093292236328e-02	9.54462140798568725586e-02	6.62756413221359252930e-02	8.99563878774642944336e-02	7.08534345030784606934e-02	6.19514435529708862305e-02	6.59559816122055053711e-02	8.28648507595062255859e-02	8.86489152908325195312e-02	9.22510325908660888672e-02	7.92465060949325561523e-02	1.14863574504852294922e-01	
7.31921941041946411133e-02	1.31205946207046508789e-01	8.88002514839172363281e-02	7.58972838521003723145e-02	1.19267374277114868164e-01	0.00000000000000000000e+00	1.30951583385467529297e-01	1.28005757927894592285e-01	7.17151612043380737305e-02	9.77623909711837768555e-02	7.74459093809127807617e-02	7.19575136899948120117e-02	1.09749332070350646973e-01	1.50797665119171142578e-01	1.39983713626861572266e-01	9.31169986724853515625e-02	9.67382937669754028320e-02	8.10217410326004028320e-02	1.13957956433296203613e-01	1.28568053245544433594e-01	5.21688312292098999023e-02	1.08504623174667358398e-01	6.26028180122375488281e-02	7.16401189565658569336e-02	5.63285946846008300781e-02	5.85450083017349243164e-02	1.59298449754714965820e-01	1.70483455061912536621e-01	5.01813292503356933594e-02	1.13406941294670104980e-01	8.22273343801498413086e-02	1.53015479445457458496e-01	8.04878622293472290039e-02	5.22163510322570800781e-02	7.78351575136184692383e-02	4.09431383013725280762e-02	4.26442474126815795898e-02	9.98987555503845214844e-02	5.87714761495590209961e-02	5.45444190502166748047e-02	3.66839468479156494141e-02	8.26921910047531127930e-02	8.35994780063629150391e-02	5.79629093408584594727e-02	3.09115126729011535645e-02	6.41013979911804199219e-02	7.58448690176010131836e-02	8.16862881183624267578e-02	7.01792761683464050293e-02	5.24836182594299316406e-02	3.64162027835845947266e-02	7.18914717435836791992e-02	3.48543077707290649414e-02	7.51693025231361389160e-02	5.51233589649200439453e-02	9.39083993434906005859e-02	6.03795051574707031250e-02	6.93348050117492675781e-02	7.21270740032196044922e-02	3.70217561721801757812e-02	2.84777209162712097168e-02	9.84239429235458374023e-02	4.10464555025100708008e-02	7.71906971931457519531e-02	6.79818838834762573242e-02	8.24095308780670166016e-02	8.87014642357826232910e-02	2.50231996178627014160e-02	5.80615103244781494141e-02	7.76575058698654174805e-02	4.33952361345291137695e-02	5.83496838808059692383e-02	6.87649995088577270508e-02	3.94853055477142333984e-02	7.36633986234664916992e-02	4.30333539843559265137e-02	9.32785272598266601562e-02	6.30326867103576660156e-02	5.57582974433898925781e-02	7.04038888216018676758e-02	2.75144577026367187500e-02	3.75435203313827514648e-02	6.58135041594505310059e-02	8.29640328884124755859e-02	5.51194623112678527832e-02	1.02408096194267272949e-01	5.33285140991210937500e-02	8.75443816184997558594e-02	7.78258889913558959961e-02	3.07057946920394897461e-02	8.65828990936279296875e-02	8.34049209952354431152e-02	4.64805662631988525391e-02	5.89714944362640380859e-02	8.13971012830734252930e-02	8.64459127187728881836e-02	6.19749575853347778320e-02	5.31987249851226806641e-02	6.76367208361625671387e-02	
6.97521418333053588867e-02	7.41371735930442810059e-02	1.39531269669532775879e-01	1.45332753658294677734e-01	1.59689977765083312988e-01	1.30951553583145141602e-01	0.00000000000000000000e+00	1.17572821676731109619e-01	1.04005321860313415527e-01	7.14426413178443908691e-02	7.20162987709045410156e-02	6.04431703686714172363e-02	5.13919070363044738770e-02	5.35650700330734252930e-02	8.65406990051269531250e-02	1.30247682332992553711e-01	1.36286199092864990234e-01	8.97584483027458190918e-02	9.63880792260169982910e-02	9.99100506305694580078e-02	1.14153698086738586426e-01	1.06948405504226684570e-01	7.35029503703117370605e-02	7.81095400452613830566e-02	8.64192098379135131836e-02	7.43272304534912109375e-02	7.65727162361145019531e-02	1.00198790431022644043e-01	1.02730877697467803955e-01	8.82695168256759643555e-02	9.99873429536819458008e-02	6.94167688488960266113e-02	1.01487703621387481689e-01	7.53231048583984375000e-02	7.39142447710037231445e-02	9.28419828414916992188e-02	1.06673486530780792236e-01	6.74399212002754211426e-02	6.88935816287994384766e-02	8.45071524381637573242e-02	7.00940415263175964355e-02	7.28524178266525268555e-02	9.38062220811843872070e-02	8.11466053128242492676e-02	7.32280835509300231934e-02	5.04674613475799560547e-02	6.87881857156753540039e-02	5.41753023862838745117e-02	7.71139264106750488281e-02	9.72910523414611816406e-02	8.02169144153594970703e-02	4.23192456364631652832e-02	6.06369599699974060059e-02	7.57931619882583618164e-02	5.62625825405120849609e-02	4.13726195693016052246e-02	6.68870285153388977051e-02	4.44756075739860534668e-02	7.34651982784271240234e-02	4.51404899358749389648e-02	7.62875378131866455078e-02	6.53762519359588623047e-02	9.15846228599548339844e-02	4.04112040996551513672e-02	5.61604350805282592773e-02	6.75890296697616577148e-02	7.27719292044639587402e-02	7.45683237910270690918e-02	4.73933368921279907227e-02	5.61276078224182128906e-02	5.73770031332969665527e-02	3.25483530759811401367e-02	3.99119183421134948730e-02	5.15381395816802978516e-02	5.06215393543243408203e-02	7.89361447095870971680e-02	7.47775435447692871094e-02	7.31703341007232666016e-02	4.66977804899215698242e-02	6.10401555895805358887e-02	6.52566850185394287109e-02	4.10271808505058288574e-02	7.25878402590751647949e-02	5.93829005956649780273e-02	7.54072070121765136719e-02	5.19402697682380676270e-02	4.15605753660202026367e-02	6.42373338341712951660e-02	5.26678487658500671387e-02	5.15978708863258361816e-02	5.78488409519195556641e-02	7.65284150838851928711e-02	5.65980821847915649414e-02	3.83537858724594116211e-02	5.71981966495513916016e-02	6.59082531929016113281e-02	6.48752525448799133301e-02	6.79491534829139709473e-02	6.63144290447235107422e-02	
4.45081740617752075195e-02	6.94833695888519287109e-02	9.08861905336380004883e-02	5.06029427051544189453e-02	6.06637299060821533203e-02	1.28005728125572204590e-01	1.17572881281375885010e-01	0.00000000000000000000e+00	8.21129828691482543945e-02	1.24374017119407653809e-01	1.23384833335876464844e-01	1.47013977169990539551e-01	1.17959633469581604004e-01	8.90733152627944946289e-02	1.41862675547599792480e-01	6.49621933698654174805e-02	9.18931663036346435547e-02	8.02110731601715087891e-02	2.32072383165359497070e-01	1.20533958077430725098e-01	1.20225235819816589355e-01	1.16890475153923034668e-01	1.07286334037780761719e-01	4.74045425653457641602e-02	1.02780923247337341309e-01	1.36151641607284545898e-01	1.18823438882827758789e-01	7.50736147165298461914e-02	9.31307077407836914062e-02	9.59559828042984008789e-02	7.09508508443832397461e-02	2.67327904701232910156e-01	6.13102763891220092773e-02	6.85115903615951538086e-02	8.78003686666488647461e-02	7.28966891765594482422e-02	8.21218043565750122070e-02	7.86206275224685668945e-02	7.77131170034408569336e-02	3.98545414209365844727e-02	8.30085724592208862305e-02	7.13903754949569702148e-02	6.42806440591812133789e-02	6.05015009641647338867e-02	9.29381549358367919922e-02	7.48219937086105346680e-02	4.27672863006591796875e-02	4.73873764276504516602e-02	6.50500357151031494141e-02	4.23402339220046997070e-02	9.96924191713333129883e-02	1.18852823972702026367e-01	7.93284326791763305664e-02	4.80537638068199157715e-02	3.31943780183792114258e-02	3.56856137514114379883e-02	5.74397295713424682617e-02	5.72335869073867797852e-02	1.12523399293422698975e-01	7.82182961702346801758e-02	4.39462661743164062500e-02	5.38910180330276489258e-02	5.07690459489822387695e-02	6.36836737394332885742e-02	6.02904260158538818359e-02	4.69556897878646850586e-02	8.74678194522857666016e-02	7.92046040296554565430e-02	4.76114898920059204102e-02	2.77792960405349731445e-02	5.87745606899261474609e-02	2.19346582889556884766e-02	4.15655374526977539062e-02	5.79560548067092895508e-02	3.69082391262054443359e-02	7.19770789146423339844e-02	3.68559509515762329102e-02	7.29840397834777832031e-02	1.21449083089828491211e-02	4.18656468391418457031e-02	3.83127927780151367188e-02	3.67218405008316040039e-02	6.71795159578323364258e-02	8.37061852216720581055e-02	9.63276699185371398926e-02	3.15849930047988891602e-02	4.48663979768753051758e-02	5.86815178394317626953e-02	2.81249880790710449219e-02	5.05099743604660034180e-02	2.83940434455871582031e-02	3.33535224199295043945e-02	8.25794488191604614258e-02	9.79751497507095336914e-02	1.40711888670921325684e-01	4.72521781921386718750e-02	7.66176730394363403320e-02	4.63484078645706176758e-02	7.02798664569854736328e-02	
6.50649070739746093750e-02	7.51195400953292846680e-02	1.90150916576385498047e-01	7.75753185153007507324e-02	1.05879314243793487549e-01	7.17151388525962829590e-02	1.04005329310894012451e-01	8.21130424737930297852e-02	0.00000000000000000000e+00	7.67712593078613281250e-02	1.20503604412078857422e-01	8.59748274087905883789e-02	1.01293936371803283691e-01	5.51515966653823852539e-02	7.78798162937164306641e-02	1.03335916996002197266e-01	1.41028940677642822266e-01	1.27860844135284423828e-01	1.08562082052230834961e-01	4.90904897451400756836e-02	2.23552748560905456543e-01	7.91309177875518798828e-02	6.70551359653472900391e-02	6.67133629322052001953e-02	6.35977387428283691406e-02	6.51076734066009521484e-02	9.04373228549957275391e-02	7.51483961939811706543e-02	7.79803246259689331055e-02	1.14202067255973815918e-01	8.09675604104995727539e-02	9.90096777677536010742e-02	6.53265863656997680664e-02	5.89038878679275512695e-02	8.24275314807891845703e-02	6.52787312865257263184e-02	7.93144926428794860840e-02	6.98449313640594482422e-02	5.47174662351608276367e-02	7.17644691467285156250e-02	4.86707463860511779785e-02	7.14338570833206176758e-02	4.03153151273727416992e-02	9.33504849672317504883e-02	7.36379846930503845215e-02	3.93887311220169067383e-02	6.06997013092041015625e-02	4.67123016715049743652e-02	5.49525320529937744141e-02	5.17744645476341247559e-02	6.62698745727539062500e-02	8.48377943038940429688e-02	4.61258217692375183105e-02	6.38817474246025085449e-02	6.99961781501770019531e-02	4.51544672250747680664e-02	5.61240166425704956055e-02	6.79370537400245666504e-02	6.23099729418754577637e-02	1.16479903459548950195e-01	7.33725279569625854492e-02	7.17900246381759643555e-02	5.21747320890426635742e-02	5.49582540988922119141e-02	7.08467662334442138672e-02	6.32834136486053466797e-02	6.39688968658447265625e-02	6.82126134634017944336e-02	5.07775843143463134766e-02	6.05057924985885620117e-02	5.33538311719894409180e-02	5.31016588211059570312e-02	4.80276346206665039062e-02	3.28578501939773559570e-02	5.60289770364761352539e-02	6.16763308644294738770e-02	5.54375797510147094727e-02	5.85814267396926879883e-02	8.34639221429824829102e-02	6.31903707981109619141e-02	6.62958696484565734863e-02	6.44209086894989013672e-02	6.88926801085472106934e-02	5.75795620679855346680e-02	8.20389464497566223145e-02	1.10035106539726257324e-01	8.65757167339324951172e-02	4.38024476170539855957e-02	5.43422996997833251953e-02	6.02673292160034179688e-02	6.54047578573226928711e-02	1.33060276508331298828e-01	5.31165823340415954590e-02	5.40266185998916625977e-02	7.08371996879577636719e-02	7.26621299982070922852e-02	8.99775177240371704102e-02	9.32955592870712280273e-02	8.66216421127319335938e-02	
1.52546897530555725098e-01	8.07390064001083374023e-02	6.72325640916824340820e-02	1.10806688666343688965e-01	8.22721272706985473633e-02	9.77622419595718383789e-02	7.14426487684249877930e-02	1.24373957514762878418e-01	7.67712891101837158203e-02	0.00000000000000000000e+00	8.09488147497177124023e-02	5.53565174341201782227e-02	1.43832251429557800293e-01	7.08416849374771118164e-02	1.03781327605247497559e-01	8.26578736305236816406e-02	7.40557461977005004883e-02	1.25293046236038208008e-01	1.03032842278480529785e-01	9.80297178030014038086e-02	7.44091421365737915039e-02	7.70249068737030029297e-02	1.30945891141891479492e-01	9.50714349746704101562e-02	9.55230891704559326172e-02	1.61850526928901672363e-01	1.41336038708686828613e-01	1.26686453819274902344e-01	6.48286789655685424805e-02	9.99169945716857910156e-02	8.59007835388183593750e-02	5.98776042461395263672e-02	9.25699025392532348633e-02	1.02271601557731628418e-01	8.30534845590591430664e-02	7.07168281078338623047e-02	7.59930312633514404297e-02	1.42983481287956237793e-01	5.83123117685317993164e-02	8.01913291215896606445e-02	4.18688505887985229492e-02	1.00507125258445739746e-01	6.01177960634231567383e-02	4.84856367111206054688e-02	7.14385658502578735352e-02	6.74733668565750122070e-02	6.14546984434127807617e-02	1.57495334744453430176e-01	6.56679719686508178711e-02	4.26123291254043579102e-02	5.41699975728988647461e-02	6.73254281282424926758e-02	6.21114522218704223633e-02	6.68336302042007446289e-02	5.13958036899566650391e-02	5.20467162132263183594e-02	1.31714969873428344727e-01	6.15482926368713378906e-02	7.30466246604919433594e-02	6.41938000917434692383e-02	7.07476735115051269531e-02	8.27180594205856323242e-02	3.38661521673202514648e-02	6.65217936038970947266e-02	7.84970372915267944336e-02	2.88099348545074462891e-02	9.66331809759140014648e-02	4.22864556312561035156e-02	2.33715921640396118164e-02	7.68478065729141235352e-02	5.85846453905105590820e-02	5.97135871648788452148e-02	3.78007739782333374023e-02	5.68501502275466918945e-02	5.23457080125808715820e-02	6.18463158607482910156e-02	2.51194387674331665039e-02	5.47998696565628051758e-02	5.85027188062667846680e-02	8.70328694581985473633e-02	3.37887108325958251953e-02	8.11916440725326538086e-02	4.37128990888595581055e-02	6.53522759675979614258e-02	7.38105177879333496094e-02	9.22698825597763061523e-02	6.31498694419860839844e-02	1.14525079727172851562e-01	6.22535645961761474609e-02	6.80545717477798461914e-02	5.51284700632095336914e-02	2.62429565191268920898e-02	9.29215997457504272461e-02	5.89238852262496948242e-02	8.05136710405349731445e-02	3.96659821271896362305e-02	3.97574752569198608398e-02	5.18925935029983520508e-02	6.55168592929840087891e-02	
