0.00000000000000000000e+00	3.49776268005371093750e-01	3.50695759057998657227e-01	3.29648792743682861328e-01	3.32310706377029418945e-01	3.21087211370468139648e-01	3.27661901712417602539e-01	3.24131220579147338867e-01	3.23338478803634643555e-01	3.12986582517623901367e-01	3.28528016805648803711e-01	3.18744987249374389648e-01	3.41885507106781005859e-01	3.18903207778930664062e-01	3.45022588968276977539e-01	3.23074907064437866211e-01	3.33104968070983886719e-01	3.34964990615844726562e-01	3.43376934528350830078e-01	3.43586325645446777344e-01	3.35673332214355468750e-01	3.41194093227386474609e-01	3.30688178539276123047e-01	3.36478471755981445312e-01	3.34089815616607666016e-01	3.28891038894653320312e-01	3.36762666702270507812e-01	3.32966327667236328125e-01	3.36159318685531616211e-01	3.41839641332626342773e-01	3.41879129409790039062e-01	3.26606571674346923828e-01	3.29242706298828125000e-01	3.32314014434814453125e-01	3.47504526376724243164e-01	3.46642136573791503906e-01	3.27766388654708862305e-01	3.44745218753814697266e-01	3.17958950996398925781e-01	3.40460509061813354492e-01	3.55878114700317382812e-01	3.37201029062271118164e-01	3.53546977043151855469e-01	3.58044236898422241211e-01	3.52265655994415283203e-01	3.40909570455551147461e-01	3.23685228824615478516e-01	3.31668019294738769531e-01	3.31155538558959960938e-01	3.22932302951812744141e-01	3.31198930740356445312e-01	3.20275306701660156250e-01	3.39566886425018310547e-01	3.45559537410736083984e-01	3.31998348236083984375e-01	3.25231909751892089844e-01	3.36637765169143676758e-01	3.27537417411804199219e-01	3.34073722362518310547e-01	3.46235185861587524414e-01	3.36661815643310546875e-01	3.23447048664093017578e-01	3.27192366123199462891e-01	3.38572174310684204102e-01	3.21406006813049316406e-01	3.22811692953109741211e-01	3.48388314247131347656e-01	3.16553950309753417969e-01	3.40033888816833496094e-01	3.33435803651809692383e-01	3.23324948549270629883e-01	3.22638720273971557617e-01	3.21444809436798095703e-01	3.41528385877609252930e-01	3.36022496223449707031e-01	3.26810449361801147461e-01	3.50063562393188476562e-01	3.11391830444335937500e-01	3.19970697164535522461e-01	3.34616243839263916016e-01	3.18368345499038696289e-01	3.42846304178237915039e-01	3.22380542755126953125e-01	3.31905484199523925781e-01	3.32187473773956298828e-01	3.61102879047393798828e-01	
3.49776238203048706055e-01	0.00000000000000000000e+00	9.45824623107910156250e-01	7.65946507453918457031e-01	4.21120643615722656250e-01	6.17905974388122558594e-01	3.77313733100891113281e-01	4.74435806274414062500e-01	2.74594724178314208984e-01	5.53414583206176757812e-01	3.33787560462951660156e-01	4.01496171951293945312e-01	2.99318075180053710938e-01	4.62132334709167480469e-01	2.87342548370361328125e-01	2.64987587928771972656e-01	3.53078544139862060547e-01	5.45142173767089843750e-01	3.08138966560363769531e-01	2.48536884784698486328e-01	4.66888248920440673828e-01	2.96063423156738281250e-01	1.60859346389770507812e-01	3.45597445964813232422e-01	4.22543823719024658203e-01	2.29986131191253662109e-01	3.89054894447326660156e-01	3.71263861656188964844e-01	4.04650270938873291016e-01	1.78740024566650390625e-01	2.33291149139404296875e-01	2.76698887348175048828e-01	3.68654966354370117188e-01	4.45171415805816650391e-01	3.58359277248382568359e-01	8.03997814655303955078e-02	8.46425890922546386719e-02	3.43533515930175781250e-01	1.91631495952606201172e-01	1.39595806598663330078e-01	2.39336848258972167969e-01	4.13853645324707031250e-01	3.37920606136322021484e-01	2.33271569013595581055e-01	3.68353247642517089844e-01	3.82873713970184326172e-01	3.55742335319519042969e-01	4.67403054237365722656e-01	4.15161132812500000000e-01	7.32929110527038574219e-02	1.26693427562713623047e-01	2.46272504329681396484e-01	3.70797276496887207031e-01	2.25377619266510009766e-01	4.18138027191162109375e-01	3.11936736106872558594e-01	4.02603447437286376953e-01	2.80890107154846191406e-01	2.89544165134429931641e-01	3.88631343841552734375e-01	4.32208538055419921875e-01	3.83889257907867431641e-01	3.90005588531494140625e-01	3.18553030490875244141e-01	4.08458709716796875000e-01	2.92519152164459228516e-01	2.43710815906524658203e-01	4.44433093070983886719e-01	2.59902536869049072266e-01	2.90051817893981933594e-01	3.96718800067901611328e-01	3.00047695636749267578e-01	1.97827279567718505859e-01	3.95983159542083740234e-01	1.68157041072845458984e-01	2.56590545177459716797e-01	3.66676867008209228516e-01	2.65928626060485839844e-01	3.11365962028503417969e-01	3.43386828899383544922e-01	4.23421561717987060547e-01	3.63526165485382080078e-01	2.21314489841461181641e-01	3.79783570766448974609e-01	3.40450346469879150391e-01	3.16132485866546630859e-01	
3.50695759057998657227e-01	9.45824623107910156250e-01	0.00000000000000000000e+00	5.77200293540954589844e-01	6.12776160240173339844e-01	3.93633127212524414062e-01	4.35224056243896484375e-01	2.89160370826721191406e-01	3.89129221439361572266e-01	3.73212218284606933594e-01	5.37771403789520263672e-01	2.54714012145996093750e-01	4.83728647232055664062e-01	3.27212035655975341797e-01	3.19336414337158203125e-01	3.45833599567413330078e-01	8.94176602363586425781e-01	3.72974812984466552734e-01	2.26713359355926513672e-01	3.60413193702697753906e-01	3.67151021957397460938e-01	4.35469031333923339844e-01	3.09681832790374755859e-01	3.39150607585906982422e-01	5.26726663112640380859e-01	3.36984038352966308594e-01	3.06722879409790039062e-01	3.57847750186920166016e-01	3.49654495716094970703e-01	3.74367713928222656250e-01	3.65876853466033935547e-01	1.76443397998809814453e-01	3.11926305294036865234e-01	3.20931017398834228516e-01	3.89759898185729980469e-01	1.82702243328094482422e-01	2.82059967517852783203e-01	3.32485735416412353516e-01	3.46905529499053955078e-01	2.52583324909210205078e-01	3.68278354406356811523e-01	4.16543602943420410156e-01	2.56668776273727416992e-01	2.27380692958831787109e-01	3.47654223442077636719e-01	2.55033493041992187500e-01	2.02744603157043457031e-01	2.88093626499176025391e-01	2.78340041637420654297e-01	2.49994397163391113281e-01	1.80185735225677490234e-01	3.25117886066436767578e-01	3.57493281364440917969e-01	2.14826196432113647461e-01	3.41069638729095458984e-01	2.97720134258270263672e-01	3.39173495769500732422e-01	2.15369164943695068359e-01	3.35599780082702636719e-01	3.37305426597595214844e-01	3.21530461311340332031e-01	3.98080945014953613281e-01	4.16011393070220947266e-01	3.79656910896301269531e-01	2.61208713054656982422e-01	3.78298699855804443359e-01	3.40321242809295654297e-01	3.15953075885772705078e-01	4.20790493488311767578e-01	1.72637820243835449219e-01	2.73423790931701660156e-01	2.87336111068725585938e-01	2.42398619651794433594e-01	3.40035736560821533203e-01	2.57789492607116699219e-01	1.13606631755828857422e-01	2.77573704719543457031e-01	3.05227756500244140625e-01	1.77922725677490234375e-01	3.47377002239227294922e-01	3.16048443317413330078e-01	2.93658018112182617188e-01	3.62695813179016113281e-01	2.80691385269165039062e-01	2.08311319351196289062e-01	3.09973448514938354492e-01	
3.29648792743682861328e-01	7.65946269035339355469e-01	5.77200412750244140625e-01	0.00000000000000000000e+00	6.19577407836914062500e-01	7.93949425220489501953e-01	5.21317243576049804688e-01	5.11017680168151855469e-01	3.32490503787994384766e-01	5.26226282119750976562e-01	3.07931602001190185547e-01	8.40658545494079589844e-01	3.54114532470703125000e-01	3.86706829071044921875e-01	3.93491387367248535156e-01	4.66281652450561523438e-01	3.08680415153503417969e-01	3.95302295684814453125e-01	2.67475068569183349609e-01	2.73230373859405517578e-01	2.85104691982269287109e-01	3.82434964179992675781e-01	1.52503550052642822266e-01	3.47172677516937255859e-01	3.63316535949707031250e-01	2.52262592315673828125e-01	4.24081265926361083984e-01	4.63015496730804443359e-01	4.26376223564147949219e-01	1.96919858455657958984e-01	2.86444365978240966797e-01	2.29960083961486816406e-01	3.33428323268890380859e-01	3.03844690322875976562e-01	3.59186470508575439453e-01	2.21948921680450439453e-01	3.21186780929565429688e-01	2.35470235347747802734e-01	2.62248694896697998047e-01	1.71913921833038330078e-01	3.59368860721588134766e-01	3.03729772567749023438e-01	3.81328403949737548828e-01	1.28279000520706176758e-01	3.78168821334838867188e-01	3.97075772285461425781e-01	2.39595532417297363281e-01	4.24468994140625000000e-01	3.92955899238586425781e-01	1.51589334011077880859e-01	1.51229381561279296875e-01	3.05154561996459960938e-01	2.53843128681182861328e-01	2.53985702991485595703e-01	3.53341341018676757812e-01	3.18353414535522460938e-01	2.34206676483154296875e-01	1.98320865631103515625e-01	2.79918193817138671875e-01	3.64026486873626708984e-01	3.99340152740478515625e-01	3.28380107879638671875e-01	2.40817189216613769531e-01	4.19237494468688964844e-01	4.18130517005920410156e-01	3.83639097213745117188e-01	3.15143942832946777344e-01	4.44698870182037353516e-01	1.48011803627014160156e-01	3.30075979232788085938e-01	6.52073025703430175781e-01	1.66081190109252929688e-01	2.44430601596832275391e-01	2.98393249511718750000e-01	1.53217136859893798828e-01	1.00193917751312255859e-01	2.71020114421844482422e-01	2.66888022422790527344e-01	3.97035956382751464844e-01	4.64666604995727539062e-01	3.52576613426208496094e-01	3.18673908710479736328e-01	2.53251910209655761719e-01	3.79927635192871093750e-01	3.30214977264404296875e-01	2.59596586227416992188e-01	
3.32310706377029418945e-01	4.21120285987854003906e-01	6.12775981426239013672e-01	6.19577169418334960938e-01	0.00000000000000000000e+00	7.40173697471618652344e-01	1.03174340724945068359e+00	6.82222843170166015625e-01	7.05805063247680664062e-01	5.87208628654479980469e-01	9.76294517517089843750e-01	2.53395199775695800781e-01	4.53940987586975097656e-01	2.74432182312011718750e-01	4.05387163162231445312e-01	3.22597503662109375000e-01	3.79765152931213378906e-01	2.31404662132263183594e-01	2.60454952716827392578e-01	2.34413266181945800781e-01	3.32497954368591308594e-01	1.62575006484985351562e-01	2.77505874633789062500e-01	2.22878515720367431641e-01	6.19248986244201660156e-01	2.92007863521575927734e-01	4.06796455383300781250e-01	3.15790295600891113281e-01	5.27718544006347656250e-01	2.91224777698516845703e-01	3.38530182838439941406e-01	1.90310955047607421875e-01	2.63752281665802001953e-01	2.46351063251495361328e-01	3.57481896877288818359e-01	4.77920293807983398438e-01	1.92434489727020263672e-01	2.39691734313964843750e-01	2.38022089004516601562e-01	2.12539911270141601562e-01	3.06786894798278808594e-01	2.59259164333343505859e-01	1.87281191349029541016e-01	2.39035397768020629883e-01	3.12134385108947753906e-01	3.08631718158721923828e-01	2.93151140213012695312e-01	2.95180439949035644531e-01	3.40727686882019042969e-01	3.22275996208190917969e-01	2.48732924461364746094e-01	3.23315858840942382812e-01	1.61054968833923339844e-01	9.43429172039031982422e-02	3.49963068962097167969e-01	3.52470517158508300781e-01	2.58572697639465332031e-01	2.87509739398956298828e-01	3.28763246536254882812e-01	3.15324783325195312500e-01	3.12769770622253417969e-01	1.91484212875366210938e-01	2.97678351402282714844e-01	1.78157925605773925781e-01	2.93465614318847656250e-01	3.28046202659606933594e-01	2.51243948936462402344e-01	4.91665244102478027344e-01	2.73275792598724365234e-01	2.83807635307312011719e-01	2.41946578025817871094e-01	2.72907972335815429688e-01	3.50385904312133789062e-01	3.73407006263732910156e-01	1.84056997299194335938e-01	3.13983440399169921875e-01	2.30759441852569580078e-01	3.23447227478027343750e-01	3.49136590957641601562e-01	3.71941089630126953125e-01	1.99667453765869140625e-01	2.99670398235321044922e-01	4.05368685722351074219e-01	5.86974263191223144531e-01	4.46506857872009277344e-01	2.23934739828109741211e-01	
3.21087151765823364258e-01	6.17906332015991210938e-01	3.93633306026458740234e-01	7.93949425220489501953e-01	7.40173339843750000000e-01	0.00000000000000000000e+00	1.13105845451354980469e+00	7.04102993011474609375e-01	6.18876457214355468750e-01	1.24394369125366210938e+00	2.36621260643005371094e-01	8.87605905532836914062e-01	3.21662902832031250000e-01	3.04915547370910644531e-01	3.52654218673706054688e-01	3.14162015914916992188e-01	2.99752712249755859375e-01	4.31346535682678222656e-01	2.68073797225952148438e-01	2.48286485671997070312e-01	1.49131000041961669922e-01	3.33009123802185058594e-01	1.21727943420410156250e-01	1.76255941390991210938e-01	3.75413298606872558594e-01	1.72428607940673828125e-01	2.83769845962524414062e-01	2.62765645980834960938e-01	3.20743322372436523438e-01	2.16198682785034179688e-01	2.75007724761962890625e-01	2.80568599700927734375e-01	3.79523634910583496094e-01	2.35448062419891357422e-01	3.33640158176422119141e-01	2.22982883453369140625e-01	2.28796124458312988281e-01	1.70692801475524902344e-01	2.93311715126037597656e-01	2.19046592712402343750e-01	2.85948216915130615234e-01	3.14012050628662109375e-01	2.75301635265350341797e-01	2.02423483133316040039e-01	2.85203695297241210938e-01	1.78858697414398193359e-01	2.60789632797241210938e-01	1.17129564285278320312e-01	4.53176617622375488281e-01	1.07890784740447998047e-01	2.15737700462341308594e-01	1.82206034660339355469e-01	2.59778618812561035156e-01	1.77549242973327636719e-01	3.74358057975769042969e-01	3.37304592132568359375e-01	3.27854037284851074219e-01	2.44903683662414550781e-01	2.72305727005004882812e-01	4.19250726699829101562e-01	2.24685549736022949219e-01	2.45343565940856933594e-01	3.54411005973815917969e-01	3.06889772415161132812e-01	3.53141903877258300781e-01	2.82904386520385742188e-01	3.50562930107116699219e-01	4.67679977416992187500e-01	1.11713349819183349609e-01	4.67698693275451660156e-01	4.35194253921508789062e-01	1.90136075019836425781e-01	2.74572610855102539062e-01	4.44503903388977050781e-01	3.32501173019409179688e-01	2.98200130462646484375e-01	3.29881250858306884766e-01	2.91450381278991699219e-01	4.50052261352539062500e-01	2.57017910480499267578e-01	5.64836263656616210938e-01	4.52721774578094482422e-01	3.67987036705017089844e-01	5.87862968444824218750e-01	3.75094532966613769531e-01	1.30205079913139343262e-01	
3.27661871910095214844e-01	3.77313911914825439453e-01	4.35224533081054687500e-01	5.21317481994628906250e-01	1.03174364566802978516e+00	1.13105893135070800781e+00	0.00000000000000000000e+00	9.17069196701049804688e-01	1.58803701400756835938e+00	1.56980097293853759766e+00	4.76966619491577148438e-01	4.64010000228881835938e-01	2.40752398967742919922e-01	3.03510069847106933594e-01	2.93406188488006591797e-01	3.25806140899658203125e-01	3.05355906486511230469e-01	3.50856781005859375000e-01	2.25092113018035888672e-01	3.37129235267639160156e-01	2.75310993194580078125e-01	1.91473126411437988281e-01	1.87798738479614257812e-01	3.19028258323669433594e-01	3.38194966316223144531e-01	2.35340774059295654297e-01	3.43151211738586425781e-01	2.32276082038879394531e-01	3.11644554138183593750e-01	3.55257570743560791016e-01	3.63612771034240722656e-01	2.68950462341308593750e-01	2.36687660217285156250e-01	2.25834488868713378906e-01	4.13637042045593261719e-01	4.14493560791015625000e-01	2.61328816413879394531e-01	2.09319233894348144531e-01	2.05114960670471191406e-01	2.30310559272766113281e-01	2.75924921035766601562e-01	1.12568795680999755859e-01	2.76638329029083251953e-01	1.83516025543212890625e-01	3.42735171318054199219e-01	1.75855755805969238281e-01	2.09142088890075683594e-01	3.29072117805480957031e-01	3.28527569770812988281e-01	3.31113219261169433594e-01	3.27884793281555175781e-01	7.46628046035766601562e-02	9.37419533729553222656e-02	3.02424013614654541016e-01	4.35598254203796386719e-01	1.14682078361511230469e-01	3.16796362400054931641e-01	2.98286676406860351562e-01	3.48523259162902832031e-01	3.59679818153381347656e-01	3.38945269584655761719e-01	1.80608987808227539062e-01	3.04881811141967773438e-01	2.34445273876190185547e-01	1.13612174987792968750e-01	3.09939861297607421875e-01	2.51576542854309082031e-01	2.49368429183959960938e-01	3.54003310203552246094e-01	2.38399028778076171875e-01	4.00862693786621093750e-01	2.64207482337951660156e-01	3.30649614334106445312e-01	2.12424397468566894531e-01	2.54400134086608886719e-01	2.75746464729309082031e-01	2.29998290538787841797e-01	3.59553098678588867188e-01	3.58609914779663085938e-01	2.32604980468750000000e-01	2.62597680091857910156e-01	1.37390673160552978516e-01	5.20563364028930664062e-01	4.01729345321655273438e-01	3.32918763160705566406e-01	3.12870949506759643555e-01	
3.24131190776824951172e-01	4.74435687065124511719e-01	2.89160192012786865234e-01	5.11017560958862304688e-01	6.82222962379455566406e-01	7.04103469848632812500e-01	9.17068958282470703125e-01	0.00000000000000000000e+00	1.11514866352081298828e+00	8.74215126037597656250e-01	4.54150199890136718750e-01	2.95702695846557617188e-01	3.27571511268615722656e-01	3.36409091949462890625e-01	3.37709009647369384766e-01	2.75896310806274414062e-01	2.33503580093383789062e-01	2.70185351371765136719e-01	3.90061676502227783203e-01	3.38142871856689453125e-01	3.06088924407958984375e-01	2.40248799324035644531e-01	2.37231969833374023438e-01	2.95420169830322265625e-01	3.16881895065307617188e-01	3.88370394706726074219e-01	3.79003286361694335938e-01	3.52251529693603515625e-01	3.33928823471069335938e-01	2.29410886764526367188e-01	2.70614504814147949219e-01	2.81063318252563476562e-01	2.78980493545532226562e-01	3.98633480072021484375e-01	2.69156515598297119141e-01	3.30462694168090820312e-01	2.75077939033508300781e-01	3.86080503463745117188e-01	2.92748212814331054688e-01	1.79162621498107910156e-01	3.39931547641754150391e-01	2.06733405590057373047e-01	2.88733124732971191406e-01	5.81289768218994140625e-01	2.22728192806243896484e-01	2.25703656673431396484e-01	2.09815263748168945312e-01	3.86835813522338867188e-01	1.89432859420776367188e-01	1.54585957527160644531e-01	2.57855057716369628906e-01	2.30362415313720703125e-01	2.78489351272583007812e-01	2.31356978416442871094e-01	2.85133719444274902344e-01	3.77271652221679687500e-01	2.63618409633636474609e-01	3.10546398162841796875e-01	3.71450901031494140625e-01	1.56690537929534912109e-01	3.48961591720581054688e-01	3.70600581169128417969e-01	2.88179874420166015625e-01	3.16951274871826171875e-01	2.60337114334106445312e-01	3.74253869056701660156e-01	2.38179206848144531250e-01	4.70813989639282226562e-01	2.66150355339050292969e-01	3.37100505828857421875e-01	2.47836947441101074219e-01	4.25030112266540527344e-01	3.20049285888671875000e-01	2.85328984260559082031e-01	2.58609056472778320312e-01	3.13621520996093750000e-01	2.92645096778869628906e-01	3.34167242050170898438e-01	4.05532479286193847656e-01	3.16059827804565429688e-01	4.14585947990417480469e-01	3.50550711154937744141e-01	2.56725311279296875000e-01	5.54512500762939453125e-01	4.02675271034240722656e-01	2.86538720130920410156e-01	
3.23338478803634643555e-01	2.74594843387603759766e-01	3.89129161834716796875e-01	3.32490563392639160156e-01	7.05805301666259765625e-01	6.18876457214355468750e-01	1.58803653717041015625e+00	1.11514914035797119141e+00	0.00000000000000000000e+00	9.68532681465148925781e-01	3.61820816993713378906e-01	3.15105438232421875000e-01	3.76274108886718750000e-01	3.19909334182739257812e-01	2.67405390739440917969e-01	1.66419386863708496094e-01	2.64935612678527832031e-01	2.05848455429077148438e-01	2.19963252544403076172e-01	3.44988107681274414062e-01	2.21817255020141601562e-01	3.72063338756561279297e-01	1.22377991676330566406e-01	3.91212105751037597656e-01	2.62154936790466308594e-01	2.70308554172515869141e-01	3.02110433578491210938e-01	2.73480653762817382812e-01	3.69366645812988281250e-01	3.22278678417205810547e-01	3.64895939826965332031e-01	3.86573910713195800781e-01	2.29821860790252685547e-01	2.88770914077758789062e-01	3.17459464073181152344e-01	4.14370596408843994141e-01	1.37318611145019531250e-01	4.72123146057128906250e-01	2.59206533432006835938e-01	1.91856265068054199219e-01	1.89376294612884521484e-01	3.02721202373504638672e-01	3.01023185253143310547e-01	2.86352992057800292969e-01	4.18991565704345703125e-01	2.60404169559478759766e-01	2.82278776168823242188e-01	1.22484445571899414062e-01	2.79133558273315429688e-01	1.54221117496490478516e-01	2.69053816795349121094e-01	2.73464798927307128906e-01	2.99244165420532226562e-01	3.40002536773681640625e-01	3.21494579315185546875e-01	3.72413516044616699219e-01	3.18055033683776855469e-01	1.89643859863281250000e-01	4.17042374610900878906e-01	2.55604028701782226562e-01	4.95238542556762695312e-01	2.29655981063842773438e-01	3.57842445373535156250e-01	2.30398118495941162109e-01	2.59974002838134765625e-01	1.41710519790649414062e-01	2.28199303150177001953e-01	3.10829758644104003906e-01	4.09838438034057617188e-01	2.55026817321777343750e-01	3.61441254615783691406e-01	1.63503170013427734375e-01	3.69923233985900878906e-01	2.98255920410156250000e-01	1.76238894462585449219e-01	2.70165920257568359375e-01	3.03182184696197509766e-01	3.10035467147827148438e-01	1.66359782218933105469e-01	1.62982106208801269531e-01	3.59002947807312011719e-01	1.49677395820617675781e-01	5.51903367042541503906e-01	1.02694785594940185547e+00	7.29223847389221191406e-01	3.42564642429351806641e-01	
3.12986582517623901367e-01	5.53414463996887207031e-01	3.73212218284606933594e-01	5.26226401329040527344e-01	5.87208509445190429688e-01	1.24394345283508300781e+00	1.56980073451995849609e+00	8.74215126037597656250e-01	9.68533039093017578125e-01	0.00000000000000000000e+00	5.52820801734924316406e-01	7.26708412170410156250e-01	4.73251700401306152344e-01	2.80131340026855468750e-01	2.83568024635314941406e-01	2.80408620834350585938e-01	2.61018991470336914062e-01	2.00233221054077148438e-01	2.55356371402740478516e-01	1.76111340522766113281e-01	2.23680019378662109375e-01	2.50334501266479492188e-01	2.32298612594604492188e-01	1.94739818572998046875e-01	3.75617742538452148438e-01	1.85371518135070800781e-01	3.95212769508361816406e-01	2.43916869163513183594e-01	2.93195366859436035156e-01	1.31222724914550781250e-01	3.04844021797180175781e-01	1.38752341270446777344e-01	2.35466599464416503906e-01	1.63233876228332519531e-01	4.15072381496429443359e-01	5.63532114028930664062e-02	2.69776582717895507812e-01	3.28240275382995605469e-01	1.98825955390930175781e-01	1.87508463859558105469e-01	4.21388506889343261719e-01	1.99583411216735839844e-01	1.04676246643066406250e-01	2.67973184585571289062e-01	1.55127823352813720703e-01	2.85441637039184570312e-01	3.02904129028320312500e-01	2.37634301185607910156e-01	2.54430413246154785156e-01	2.89058446884155273438e-01	1.91550970077514648438e-01	2.67136931419372558594e-01	1.62984728813171386719e-01	3.03865671157836914062e-01	3.13635230064392089844e-01	2.07075357437133789062e-01	4.41468834877014160156e-01	1.56201124191284179688e-01	2.02696681022644042969e-01	2.99289822578430175781e-01	2.22992300987243652344e-01	2.27278113365173339844e-01	3.73785018920898437500e-01	2.90669679641723632812e-01	2.36495614051818847656e-01	4.13298487663269042969e-01	3.29535961151123046875e-01	4.78073954582214355469e-01	9.03074145317077636719e-02	4.26171183586120605469e-01	2.63936877250671386719e-01	1.90625429153442382812e-01	1.35368108749389648438e-01	3.06549668312072753906e-01	1.40581011772155761719e-01	1.39817237854003906250e-01	3.75106871128082275391e-01	2.86776423454284667969e-01	2.41933822631835937500e-01	2.56907641887664794922e-01	1.57005417346954345703e+00	2.75413155555725097656e-01	1.16464912891387939453e+00	3.90939474105834960938e-01	2.89833188056945800781e-01	2.87598162889480590820e-01	
