0.00000000000000000000e+00	1.01913630962371826172e-01	1.07363186776638031006e-01	1.17758207023143768311e-01	9.63276624679565429688e-02	7.05351978540420532227e-02	7.43950903415679931641e-02	7.22414925694465637207e-02	6.86269849538803100586e-02	6.10040426254272460938e-02	6.35599941015243530273e-02	8.99266973137855529785e-02	6.46647065877914428711e-02	1.12518079578876495361e-01	5.55062592029571533203e-02	8.34366008639335632324e-02	6.06866963207721710205e-02	6.22378177940845489502e-02	5.42657114565372467041e-02	5.77880218625068664551e-02	6.68271481990814208984e-02	4.21494953334331512451e-02	7.08484798669815063477e-02	6.02387972176074981689e-02	4.59896437823772430420e-02	6.79676532745361328125e-02	6.59577772021293640137e-02	6.02322034537792205811e-02	6.13856017589569091797e-02	4.75907213985919952393e-02	6.23916536569595336914e-02	3.60538065433502197266e-02	6.15384876728057861328e-02	7.64671266078948974609e-02	7.39889442920684814453e-02	5.95820173621177673340e-02	5.55543191730976104736e-02	6.08939789235591888428e-02	5.88533394038677215576e-02	4.12921458482742309570e-02	4.75137196481227874756e-02	5.26229180395603179932e-02	7.79302567243576049805e-02	3.46237160265445709229e-02	5.61910755932331085205e-02	8.10280144214630126953e-02	9.07643660902976989746e-02	9.07881483435630798340e-02	7.45025724172592163086e-02	5.70065192878246307373e-02	5.65858967602252960205e-02	8.29715877771377563477e-02	6.07083849608898162842e-02	7.08707869052886962891e-02	6.55152574181556701660e-02	7.00594857335090637207e-02	7.09897428750991821289e-02	6.54822140932083129883e-02	7.60301351547241210938e-02	5.22096268832683563232e-02	6.62861913442611694336e-02	5.65307848155498504639e-02	5.52345626056194305420e-02	7.26480931043624877930e-02	6.94462507963180541992e-02	8.15537869930267333984e-02	5.81964552402496337891e-02	4.87937480211257934570e-02	5.44113591313362121582e-02	6.28803670406341552734e-02	5.22833243012428283691e-02	6.15641176700592041016e-02	5.14515563845634460449e-02	4.61704432964324951172e-02	5.81207945942878723145e-02	6.61884695291519165039e-02	5.41105419397354125977e-02	6.65980726480484008789e-02	6.79105222225189208984e-02	5.49315176904201507568e-02	3.54853570461273193359e-02	2.76805143803358078003e-02	4.10635061562061309814e-02	3.02750281989574432373e-02	2.17301547527313232422e-02	3.55337858200073242188e-02	3.57842668890953063965e-02	2.90416926145553588867e-02	2.84675378352403640747e-02	2.77180504053831100464e-02	3.27541492879390716553e-02	2.73431539535522460938e-02	3.29485423862934112549e-02	3.41233760118484497070e-02	2.74541415274143218994e-02	3.61338220536708831787e-02	4.20987978577613830566e-02	3.21184433996677398682e-02	3.34787145256996154785e-02	3.23296152055263519287e-02	3.77547219395637512207e-02	3.84363643825054168701e-02	4.24166843295097351074e-02	4.79286015033721923828e-02	4.40428033471107482910e-02	4.82041686773300170898e-02	5.20738735795021057129e-02	
1.01913623511791229248e-01	0.00000000000000000000e+00	1.26415282487869262695e-01	1.02651044726371765137e-01	7.08264112472534179688e-02	8.39993804693222045898e-02	8.03156867623329162598e-02	7.40355327725410461426e-02	5.79808875918388366699e-02	5.78354075551033020020e-02	4.60472740232944488525e-02	8.43474566936492919922e-02	5.49823865294456481934e-02	8.75850617885589599609e-02	8.41108411550521850586e-02	5.55776283144950866699e-02	7.73547142744064331055e-02	5.79815283417701721191e-02	5.97452148795127868652e-02	5.23056983947753906250e-02	5.44636510312557220459e-02	2.95352861285209655762e-02	5.67374974489212036133e-02	3.90577055513858795166e-02	5.11474460363388061523e-02	3.92080731689929962158e-02	6.85908123850822448730e-02	4.90342490375041961670e-02	6.74715414643287658691e-02	6.67412355542182922363e-02	6.28670081496238708496e-02	3.35822962224483489990e-02	6.01978898048400878906e-02	5.54904267191886901855e-02	5.27311861515045166016e-02	7.42010623216629028320e-02	3.81231307983398437500e-02	4.50940504670143127441e-02	4.59082052111625671387e-02	5.13839870691299438477e-02	4.80476394295692443848e-02	4.18177470564842224121e-02	7.70926922559738159180e-02	4.03692014515399932861e-02	5.78986927866935729980e-02	5.73657602071762084961e-02	6.57099634408950805664e-02	7.95465409755706787109e-02	5.50515204668045043945e-02	5.37045523524284362793e-02	8.78242850303649902344e-02	6.55817091464996337891e-02	5.35546168684959411621e-02	5.72308897972106933594e-02	6.26569464802742004395e-02	6.74476101994514465332e-02	6.87044933438301086426e-02	6.27341195940971374512e-02	7.44764506816864013672e-02	5.95992654561996459961e-02	6.07702359557151794434e-02	7.34770074486732482910e-02	3.84719297289848327637e-02	7.99052715301513671875e-02	7.12076127529144287109e-02	6.23473748564720153809e-02	6.99243247509002685547e-02	7.33558088541030883789e-02	6.52830749750137329102e-02	4.34938147664070129395e-02	5.43175041675567626953e-02	6.50731250643730163574e-02	6.29544183611869812012e-02	5.04123792052268981934e-02	6.22149631381034851074e-02	6.27831965684890747070e-02	5.78202158212661743164e-02	6.99407160282135009766e-02	4.98997345566749572754e-02	4.38538528978824615479e-02	3.79930101335048675537e-02	4.65894937515258789062e-02	4.76052016019821166992e-02	3.73820364475250244141e-02	5.55698126554489135742e-02	3.95766682922840118408e-02	5.11334538459777832031e-02	7.52783566713333129883e-02	5.13221397995948791504e-02	4.41706627607345581055e-02	4.62059862911701202393e-02	5.37252798676490783691e-02	5.60649260878562927246e-02	5.74517697095870971680e-02	5.11322468519210815430e-02	5.57893961668014526367e-02	4.03460115194320678711e-02	1.76830217242240905762e-02	3.37749198079109191895e-02	3.85866090655326843262e-02	3.58576923608779907227e-02	4.75684627890586853027e-02	3.81565280258655548096e-02	4.06816601753234863281e-02	4.32918481528759002686e-02	6.20759986340999603271e-02	4.83218654990196228027e-02	
1.07363246381282806396e-01	1.26415282487869262695e-01	0.00000000000000000000e+00	1.59153610467910766602e-01	1.36031404137611389160e-01	1.10896550118923187256e-01	1.04375153779983520508e-01	5.70519939064979553223e-02	6.36801868677139282227e-02	4.76863533258438110352e-02	3.93009111285209655762e-02	7.54849314689636230469e-02	3.29336076974868774414e-02	8.29443410038948059082e-02	5.32230287790298461914e-02	6.90253078937530517578e-02	5.16784861683845520020e-02	7.79652744531631469727e-02	3.41830179095268249512e-02	4.88094426691532135010e-02	6.08774498105049133301e-02	4.02544662356376647949e-02	4.98211011290550231934e-02	6.43505603075027465820e-02	2.74348184466361999512e-02	3.68794947862625122070e-02	5.94764724373817443848e-02	5.17671629786491394043e-02	4.68981266021728515625e-02	6.46316558122634887695e-02	7.42482319474220275879e-02	2.50634253025054931641e-02	7.13473334908485412598e-02	1.11592911183834075928e-01	4.16281893849372863770e-02	7.43394270539283752441e-02	3.77465113997459411621e-02	6.09976351261138916016e-02	5.99497109651565551758e-02	3.47115248441696166992e-02	3.80783453583717346191e-02	5.00455424189567565918e-02	7.14925602078437805176e-02	2.80487835407257080078e-02	4.91916090250015258789e-02	5.59492334723472595215e-02	4.52722385525703430176e-02	7.85661190748214721680e-02	4.31920289993286132812e-02	3.89528647065162658691e-02	7.52091482281684875488e-02	3.73280122876167297363e-02	3.41873392462730407715e-02	6.23431950807571411133e-02	5.75946941971778869629e-02	5.83246499300003051758e-02	6.88637420535087585449e-02	5.64525276422500610352e-02	5.92539235949516296387e-02	4.07642498612403869629e-02	3.94058227539062500000e-02	8.55168178677558898926e-02	3.93274202942848205566e-02	2.21096947789192199707e-02	5.25501668453216552734e-02	3.50760072469711303711e-02	5.16915805637836456299e-02	4.60208058357238769531e-02	4.63736131787300109863e-02	6.85023143887519836426e-02	7.90019705891609191895e-02	2.82849296927452087402e-02	3.99529486894607543945e-02	2.53528840839862823486e-02	5.53502514958381652832e-02	4.59259822964668273926e-02	4.37967702746391296387e-02	5.25644570589065551758e-02	4.84853908419609069824e-02	5.48757016658782958984e-02	7.18104243278503417969e-02	6.06064423918724060059e-02	5.21074384450912475586e-02	3.63608822226524353027e-02	5.20660132169723510742e-02	7.80841484665870666504e-02	5.67002594470977783203e-02	5.76499626040458679199e-02	6.25962540507316589355e-02	7.87981674075126647949e-02	5.65165057778358459473e-02	5.32899126410484313965e-02	4.77090701460838317871e-02	6.00803345441818237305e-02	7.00999796390533447266e-02	6.14429041743278503418e-02	4.56132814288139343262e-02	3.14926281571388244629e-02	4.97035086154937744141e-02	4.76155877113342285156e-02	5.31117841601371765137e-02	6.26870170235633850098e-02	6.34398981928825378418e-02	5.31897768378257751465e-02	7.78798907995223999023e-02	1.03403374552726745605e-01	7.25549831986427307129e-02	
1.17758214473724365234e-01	1.02651059627532958984e-01	1.59153640270233154297e-01	0.00000000000000000000e+00	1.64840966463088989258e-01	8.42860266566276550293e-02	1.30095928907394409180e-01	7.19028115272521972656e-02	7.48732164502143859863e-02	4.69425544142723083496e-02	7.37634375691413879395e-02	6.67730122804641723633e-02	6.39055818319320678711e-02	1.01743184030055999756e-01	4.99921962618827819824e-02	6.39460608363151550293e-02	7.80972242355346679688e-02	6.14090934395790100098e-02	7.89866298437118530273e-02	4.84944395720958709717e-02	7.25505724549293518066e-02	4.49398830533027648926e-02	2.89302840828895568848e-02	6.37170374393463134766e-02	3.84095162153244018555e-02	3.84411066770553588867e-02	6.54740110039710998535e-02	3.28857526183128356934e-02	3.99721264839172363281e-02	5.90174868702888488770e-02	6.90312013030052185059e-02	3.10242101550102233887e-02	6.98926374316215515137e-02	7.68221095204353332520e-02	7.15501233935356140137e-02	8.55223014950752258301e-02	2.45203673839569091797e-02	4.66670542955398559570e-02	6.55035749077796936035e-02	9.45212766528129577637e-02	2.07879021763801574707e-02	7.95872434973716735840e-02	5.86654990911483764648e-02	1.79926082491874694824e-02	4.20384556055068969727e-02	7.87905082106590270996e-02	7.82847627997398376465e-02	7.22053498029708862305e-02	6.10477477312088012695e-02	3.50470095872879028320e-02	4.93704006075859069824e-02	5.19597828388214111328e-02	6.21012225747108459473e-02	6.97430595755577087402e-02	5.12828305363655090332e-02	2.66170576214790344238e-02	9.19188112020492553711e-02	5.36423698067665100098e-02	7.64400288462638854980e-02	3.03463265299797058105e-02	3.93078699707984924316e-02	6.25283494591712951660e-02	2.84751281142234802246e-02	8.24717879295349121094e-02	5.07363677024841308594e-02	3.77141982316970825195e-02	6.11045174300670623779e-02	4.50402051210403442383e-02	5.98672926425933837891e-02	4.16738614439964294434e-02	4.14226278662681579590e-02	1.85556635260581970215e-02	3.86834964156150817871e-02	3.91818583011627197266e-02	5.04856333136558532715e-02	5.41751682758331298828e-02	4.04445752501487731934e-02	6.74979239702224731445e-02	5.19510507583618164062e-02	1.31491571664810180664e-02	3.27454060316085815430e-02	5.15090972185134887695e-02	3.67628410458564758301e-02	3.31187993288040161133e-02	4.13351207971572875977e-02	4.88372370600700378418e-02	6.71058893203735351562e-02	5.77986165881156921387e-02	9.31349694728851318359e-02	4.93560954928398132324e-02	5.76888546347618103027e-02	4.02317941188812255859e-02	3.59508767724037170410e-02	5.90408593416213989258e-02	4.27021458745002746582e-02	6.02369606494903564453e-02	4.12583053112030029297e-02	3.35681699216365814209e-02	5.21072670817375183105e-02	4.63286489248275756836e-02	5.02681061625480651855e-02	5.15927970409393310547e-02	4.23940569162368774414e-02	7.02151656150817871094e-02	3.53344716131687164307e-02	8.83967280387878417969e-02	9.23831388354301452637e-02	
9.63276475667953491211e-02	7.08264261484146118164e-02	1.36031374335289001465e-01	1.64841026067733764648e-01	0.00000000000000000000e+00	1.04423172771930694580e-01	1.27374887466430664062e-01	7.55089446902275085449e-02	1.13566875457763671875e-01	5.74574247002601623535e-02	6.41540884971618652344e-02	7.12157860398292541504e-02	4.63144779205322265625e-02	6.86553791165351867676e-02	2.94274911284446716309e-02	5.67125156521797180176e-02	5.99427223205566406250e-02	3.40644195675849914551e-02	7.81370475888252258301e-02	5.84285818040370941162e-02	3.77213135361671447754e-02	2.88393199443817138672e-02	4.18531596660614013672e-02	9.23008993268013000488e-02	6.08265921473503112793e-02	4.75103482604026794434e-02	4.10390123724937438965e-02	6.02209791541099548340e-02	6.97079971432685852051e-02	6.37212693691253662109e-02	9.25709679722785949707e-02	2.33769416809082031250e-02	8.18937346339225769043e-02	8.49924311041831970215e-02	5.95748797059059143066e-02	4.78518083691596984863e-02	6.78963735699653625488e-02	3.51148024201393127441e-02	3.60572040081024169922e-02	9.05974134802818298340e-02	4.93286401033401489258e-02	5.57008758187294006348e-02	7.19002261757850646973e-02	5.30440062284469604492e-02	3.99460569024085998535e-02	3.42733934521675109863e-02	6.28861412405967712402e-02	5.30079826712608337402e-02	8.84002298116683959961e-02	2.87043228745460510254e-02	5.10312095284461975098e-02	5.34607768058776855469e-02	4.59256097674369812012e-02	6.09784275293350219727e-02	4.16942834854125976562e-02	2.80686393380165100098e-02	6.74471035599708557129e-02	6.35742768645286560059e-02	4.08211648464202880859e-02	4.15834710001945495605e-02	5.88817149400711059570e-02	5.31563162803649902344e-02	2.65170261263847351074e-02	3.39028462767601013184e-02	3.25536504387855529785e-02	7.75589868426322937012e-02	6.39207959175109863281e-02	3.91207411885261535645e-02	5.87897673249244689941e-02	3.94424572587013244629e-02	3.70185449719429016113e-02	2.04957202076911926270e-02	3.23048755526542663574e-02	2.27998420596122741699e-02	4.91463169455528259277e-02	4.25081104040145874023e-02	7.60198757052421569824e-02	4.18781787157058715820e-02	7.48193189501762390137e-02	8.06896239519119262695e-02	3.68027165532112121582e-02	5.35889938473701477051e-02	6.32041767239570617676e-02	4.01258841156959533691e-02	5.64536526799201965332e-02	5.18392175436019897461e-02	4.66561764478683471680e-02	3.80806699395179748535e-02	4.70299869775772094727e-02	4.46008890867233276367e-02	5.34452870488166809082e-02	6.22676610946655273438e-02	4.48939800262451171875e-02	8.87434482574462890625e-02	4.86092865467071533203e-02	7.42679908871650695801e-02	5.87842315435409545898e-02	4.46187183260917663574e-02	7.76878669857978820801e-02	6.05167523026466369629e-02	4.43031191825866699219e-02	4.31685596704483032227e-02	5.49083277583122253418e-02	7.81334340572357177734e-02	6.15983828902244567871e-02	7.70848616957664489746e-02	9.01872292160987854004e-02	
7.05351978540420532227e-02	8.39993953704833984375e-02	1.10896535217761993408e-01	8.42860490083694458008e-02	1.04423157870769500732e-01	0.00000000000000000000e+00	9.32557880878448486328e-02	1.54496490955352783203e-01	1.00442804396152496338e-01	5.09867370128631591797e-02	9.08473506569862365723e-02	8.15796256065368652344e-02	6.31381049752235412598e-02	7.30041861534118652344e-02	7.38429948687553405762e-02	7.39356502890586853027e-02	8.50919187068939208984e-02	4.47783842682838439941e-02	5.90147748589515686035e-02	5.56395873427391052246e-02	3.37073206901550292969e-02	4.38098162412643432617e-02	7.05495551228523254395e-02	1.00236006081104278564e-01	5.76162114739418029785e-02	3.54889705777168273926e-02	7.24236741662025451660e-02	4.27582710981369018555e-02	6.31838515400886535645e-02	1.06609284877777099609e-01	8.79324898123741149902e-02	4.30975705385208129883e-02	5.97074106335639953613e-02	7.16077312827110290527e-02	4.00789156556129455566e-02	9.07961204648017883301e-02	6.18653520941734313965e-02	4.53848466277122497559e-02	4.97971102595329284668e-02	5.40902987122535705566e-02	3.75095903873443603516e-02	9.80715975165367126465e-02	8.44558179378509521484e-02	5.03090620040893554688e-02	4.79815527796745300293e-02	5.36074265837669372559e-02	5.02019897103309631348e-02	4.42582890391349792480e-02	4.49539795517921447754e-02	6.56890571117401123047e-02	6.55137822031974792480e-02	3.27954813838005065918e-02	4.96159493923187255859e-02	2.95332148671150207520e-02	3.42391580343246459961e-02	6.46334141492843627930e-02	4.51655536890029907227e-02	6.33478984236717224121e-02	6.77013918757438659668e-02	3.94167006015777587891e-02	6.59610778093338012695e-02	6.87197521328926086426e-02	1.59543007612228393555e-02	4.64008152484893798828e-02	3.85327488183975219727e-02	3.13296914100646972656e-02	5.26055358350276947021e-02	3.49180996417999267578e-02	5.30114099383354187012e-02	1.87456011772155761719e-02	4.19469252228736877441e-02	6.80210217833518981934e-02	3.41746211051940917969e-02	2.40332558751106262207e-02	4.90791425108909606934e-02	7.17550441622734069824e-02	5.51785156130790710449e-02	5.86375296115875244141e-02	3.37085425853729248047e-02	4.14947047829627990723e-02	2.71507501602172851562e-02	5.61584159731864929199e-02	6.84027895331382751465e-02	3.15670147538185119629e-02	6.29917159676551818848e-02	5.50355389714241027832e-02	3.75895947217941284180e-02	3.76667752861976623535e-02	4.42811325192451477051e-02	4.20632213354110717773e-02	6.78194537758827209473e-02	4.16748747229576110840e-02	4.07809093594551086426e-02	6.07210472226142883301e-02	3.00576612353324890137e-02	6.69383853673934936523e-02	6.56580403447151184082e-02	4.00838553905487060547e-02	5.44269233942031860352e-02	4.62830886244773864746e-02	6.44586160778999328613e-02	5.91842681169509887695e-02	6.83707892894744873047e-02	7.21235945820808410645e-02	6.59742057323455810547e-02	8.51161032915115356445e-02	7.88130611181259155273e-02	
7.43951201438903808594e-02	8.03156793117523193359e-02	1.04375153779983520508e-01	1.30095958709716796875e-01	1.27374917268753051758e-01	9.32557433843612670898e-02	0.00000000000000000000e+00	1.18180178105831146240e-01	1.20907761156558990479e-01	5.72257414460182189941e-02	5.75349554419517517090e-02	4.24512177705764770508e-02	7.90905430912971496582e-02	5.72275817394256591797e-02	3.99020537734031677246e-02	5.19352480769157409668e-02	1.32798284292221069336e-01	7.05986544489860534668e-02	5.12464568018913269043e-02	5.32116405665874481201e-02	1.05166770517826080322e-01	3.64280641078948974609e-02	8.21286067366600036621e-02	4.31463047862052917480e-02	3.69524434208869934082e-02	2.61443853378295898438e-02	4.41984608769416809082e-02	4.91187125444412231445e-02	5.76828792691230773926e-02	8.20670202374458312988e-02	9.01463404297828674316e-02	7.21235200762748718262e-02	8.93080309033393859863e-02	7.15864822268486022949e-02	6.14420399069786071777e-02	5.51387146115303039551e-02	3.72244641184806823730e-02	3.37931290268898010254e-02	7.21730366349220275879e-02	7.11754634976387023926e-02	2.20796316862106323242e-02	1.13569669425487518311e-01	6.10573068261146545410e-02	4.74537387490272521973e-02	6.07857182621955871582e-02	1.09081216156482696533e-01	5.91424778103828430176e-02	7.20954462885856628418e-02	9.47555825114250183105e-02	6.17084726691246032715e-02	3.17607596516609191895e-02	2.00617834925651550293e-02	6.45188614726066589355e-02	5.04738911986351013184e-02	3.92102375626564025879e-02	3.34625691175460815430e-02	7.20989331603050231934e-02	5.70346415042877197266e-02	3.73335406184196472168e-02	4.31417599320411682129e-02	4.75580170750617980957e-02	5.25001958012580871582e-02	3.40801998972892761230e-02	4.99521568417549133301e-02	2.90726944804191589355e-02	3.69649007916450500488e-02	6.11550435423851013184e-02	2.84865573048591613770e-02	6.52313306927680969238e-02	2.84502282738685607910e-02	4.14077118039131164551e-02	5.18927052617073059082e-02	5.70976436138153076172e-02	9.13456082344055175781e-03	2.50606462359428405762e-02	5.74437156319618225098e-02	3.64649519324302673340e-02	5.27013763785362243652e-02	4.29827645421028137207e-02	2.90425568819046020508e-02	3.18569168448448181152e-02	4.61508259177207946777e-02	4.39886897802352905273e-02	3.96215468645095825195e-02	5.13252094388008117676e-02	6.92836269736289978027e-02	9.16831269860267639160e-02	6.26920238137245178223e-02	6.32958337664604187012e-02	9.28623154759407043457e-02	4.20341789722442626953e-02	3.13700810074806213379e-02	5.16984835267066955566e-02	5.99969699978828430176e-02	5.21367713809013366699e-02	5.41065856814384460449e-02	5.68960830569267272949e-02	3.82095649838447570801e-02	5.96863701939582824707e-02	5.55140972137451171875e-02	6.10569566488265991211e-02	4.21047955751419067383e-02	5.68894073367118835449e-02	5.26888072490692138672e-02	4.93488684296607971191e-02	7.09579437971115112305e-02	8.79512280225753784180e-02	
7.22414925694465637207e-02	7.40355551242828369141e-02	5.70519790053367614746e-02	7.19028115272521972656e-02	7.55088627338409423828e-02	1.54496610164642333984e-01	1.18180163204669952393e-01	0.00000000000000000000e+00	1.23234458267688751221e-01	6.17895051836967468262e-02	1.11417032778263092041e-01	6.34251460433006286621e-02	6.39825388789176940918e-02	7.24729970097541809082e-02	5.86861595511436462402e-02	4.03570607304573059082e-02	4.89300265908241271973e-02	6.42920956015586853027e-02	5.45171275734901428223e-02	4.86308969557285308838e-02	2.52600908279418945312e-02	4.48360219597816467285e-02	6.33874610066413879395e-02	5.98741695284843444824e-02	1.57861784100532531738e-02	3.57579663395881652832e-02	8.96094217896461486816e-02	5.28050139546394348145e-02	2.76217535138130187988e-02	4.71542030572891235352e-02	4.93366792798042297363e-02	4.51088324189186096191e-02	5.83053454756736755371e-02	4.75240275263786315918e-02	3.63112315535545349121e-02	8.65413323044776916504e-02	3.36738601326942443848e-02	4.29277494549751281738e-02	4.25305664539337158203e-02	8.33613947033882141113e-02	3.62440571188926696777e-02	6.92698284983634948730e-02	4.18851524591445922852e-02	2.92349904775619506836e-02	6.88600316643714904785e-02	5.61103448271751403809e-02	9.95723381638526916504e-02	9.12075862288475036621e-02	1.19724579155445098877e-01	5.29979243874549865723e-02	6.43065050244331359863e-02	3.66495326161384582520e-02	1.09298504889011383057e-01	4.69085797667503356934e-02	2.55838930606842041016e-02	5.85275813937187194824e-02	5.68199828267097473145e-02	5.50071448087692260742e-02	9.67062488198280334473e-02	6.53879120945930480957e-02	6.42096623778343200684e-02	8.58382657170295715332e-02	2.43185833096504211426e-02	9.32035520672798156738e-02	5.98072558641433715820e-02	9.66154411435127258301e-02	4.85143139958381652832e-02	3.02211418747901916504e-02	4.98985424637794494629e-02	3.02099063992500305176e-02	5.23291751742362976074e-02	2.64678969979286193848e-02	3.58654111623764038086e-02	3.52757349610328674316e-02	6.73155710101127624512e-02	8.00621733069419860840e-02	7.64325261116027832031e-03	5.93896731734275817871e-02	4.75726202130317687988e-02	6.31046071648597717285e-02	6.12249448895454406738e-02	6.28984495997428894043e-02	4.13955897092819213867e-02	3.72989848256111145020e-02	5.29111400246620178223e-02	6.36090412735939025879e-02	2.64157429337501525879e-02	5.94110265374183654785e-02	5.56438937783241271973e-02	2.96819955110549926758e-02	3.50427627563476562500e-02	8.57514664530754089355e-02	3.76568213105201721191e-02	3.80920544266700744629e-02	4.24571260809898376465e-02	6.16759136319160461426e-02	8.37887227535247802734e-02	4.22263294458389282227e-02	8.69011804461479187012e-02	5.60548976063728332520e-02	1.14294059574604034424e-01	5.92379346489906311035e-02	4.82440218329429626465e-02	5.51126897335052490234e-02	6.38003647327423095703e-02	3.93743440508842468262e-02	6.40832632780075073242e-02	
6.86270147562026977539e-02	5.79808801412582397461e-02	6.36801496148109436035e-02	7.48731568455696105957e-02	1.13566830754280090332e-01	1.00442834198474884033e-01	1.20907701551914215088e-01	1.23234398663043975830e-01	0.00000000000000000000e+00	1.00097782909870147705e-01	1.15005843341350555420e-01	4.82145696878433227539e-02	7.42801502346992492676e-02	5.01512587070465087891e-02	5.83441779017448425293e-02	3.99748310446739196777e-02	5.72947338223457336426e-02	3.71280536055564880371e-02	5.52524402737617492676e-02	5.00133559107780456543e-02	3.26749607920646667480e-02	2.25517377257347106934e-02	3.59345600008964538574e-02	6.26140311360359191895e-02	4.81864288449287414551e-02	6.33671507239341735840e-02	4.39044758677482604980e-02	7.83869698643684387207e-02	4.33404222130775451660e-02	6.08240440487861633301e-02	5.10143414139747619629e-02	8.77367034554481506348e-02	9.10075083374977111816e-02	6.75086900591850280762e-02	8.39231833815574645996e-02	7.76205584406852722168e-02	8.14469531178474426270e-02	6.39882609248161315918e-02	7.40405246615409851074e-02	6.26098886132240295410e-02	4.76976558566093444824e-02	8.20830538868904113770e-02	8.21886286139488220215e-02	3.60917821526527404785e-02	7.43189379572868347168e-02	6.85728564858436584473e-02	5.78931346535682678223e-02	6.56450316309928894043e-02	1.01557485759258270264e-01	6.11517056822776794434e-02	6.51128217577934265137e-02	2.67471149563789367676e-02	5.80485090613365173340e-02	4.33349087834358215332e-02	7.10127875208854675293e-02	5.33218756318092346191e-02	5.44981583952903747559e-02	4.43606674671173095703e-02	4.17506769299507141113e-02	3.19061204791069030762e-02	6.45560845732688903809e-02	7.13566616177558898926e-02	3.90469804406166076660e-02	6.04418590664863586426e-02	7.40958675742149353027e-02	6.68997541069984436035e-02	4.55783009529113769531e-02	6.93714544177055358887e-02	4.02804687619209289551e-02	6.36693462729454040527e-02	3.55467274785041809082e-02	8.54254513978958129883e-03	4.93740960955619812012e-02	5.15602603554725646973e-02	5.29586449265480041504e-02	5.91311082243919372559e-02	2.40846499800682067871e-02	4.26165834069252014160e-02	4.91449162364006042480e-02	7.79427364468574523926e-02	5.66370859742164611816e-02	4.42732349038124084473e-02	6.40646591782569885254e-02	4.97279986739158630371e-02	6.61889538168907165527e-02	6.61103799939155578613e-02	3.82514372467994689941e-02	6.87675848603248596191e-02	3.22688892483711242676e-02	5.04393950104713439941e-02	4.86747547984123229980e-02	5.63408806920051574707e-02	3.70971187949180603027e-02	3.01203057169914245605e-02	6.20115324854850769043e-02	6.74415454268455505371e-02	6.30808696150779724121e-02	8.52855965495109558105e-02	6.04136213660240173340e-02	5.36842867732048034668e-02	6.71249702572822570801e-02	4.25850749015808105469e-02	5.32992109656333923340e-02	5.17667010426521301270e-02	3.85295078158378601074e-02	4.35802564024925231934e-02	5.98122030496597290039e-02	
6.10040575265884399414e-02	5.78353926539421081543e-02	4.76863458752632141113e-02	4.69425842165946960449e-02	5.74573352932929992676e-02	5.09867072105407714844e-02	5.72257563471794128418e-02	6.17895200848579406738e-02	1.00097842514514923096e-01	0.00000000000000000000e+00	5.02976253628730773926e-02	6.08891919255256652832e-02	9.06721726059913635254e-02	4.74289730191230773926e-02	5.64665272831916809082e-02	5.03655746579170227051e-02	9.20251682400703430176e-02	5.78600242733955383301e-02	8.51954147219657897949e-02	3.67498062551021575928e-02	5.76470568776130676270e-02	6.41927793622016906738e-02	1.22997231781482696533e-01	5.72808310389518737793e-02	8.14917758107185363770e-02	6.39362856745719909668e-02	4.60300669074058532715e-02	5.18083646893501281738e-02	9.37954559922218322754e-02	5.77054247260093688965e-02	7.59221538901329040527e-02	1.00981496274471282959e-01	7.13404789566993713379e-02	4.89376410841941833496e-02	5.13237640261650085449e-02	3.55018898844718933105e-02	3.22271361947059631348e-02	4.71995994448661804199e-02	1.85472294688224792480e-02	6.07014223933219909668e-02	5.73193952441215515137e-02	8.64151194691658020020e-02	2.17056423425674438477e-02	9.72402021288871765137e-02	4.05062511563301086426e-02	6.42628446221351623535e-02	6.34254738688468933105e-02	2.99765616655349731445e-02	7.91229829192161560059e-02	5.49991205334663391113e-02	9.59841832518577575684e-02	4.65868785977363586426e-02	4.25473675131797790527e-02	7.32424929738044738770e-02	7.34861567616462707520e-02	7.54766836762428283691e-02	9.54551473259925842285e-02	7.09206089377403259277e-02	1.26799523830413818359e-01	8.90984907746315002441e-02	6.37021437287330627441e-02	1.18162177503108978271e-01	1.00661896169185638428e-01	3.69796678423881530762e-02	7.41338208317756652832e-02	6.99055418372154235840e-02	5.73027431964874267578e-02	2.42513716220855712891e-02	2.09156088531017303467e-02	6.07881024479866027832e-02	9.80486646294593811035e-02	5.18954172730445861816e-02	5.94977959990501403809e-02	2.91532725095748901367e-02	4.33481708168983459473e-02	2.37646028399467468262e-02	8.29214677214622497559e-02	2.16512084007263183594e-02	3.03414538502693176270e-02	3.26719507575035095215e-02	2.81098261475563049316e-02	4.47247549891471862793e-02	5.64111992716789245605e-02	5.96910044550895690918e-02	5.05974814295768737793e-02	5.71455582976341247559e-02	4.06065061688423156738e-02	6.39711096882820129395e-02	7.05313310027122497559e-02	4.99423965811729431152e-02	3.99839952588081359863e-02	5.31331673264503479004e-02	7.26497098803520202637e-02	5.15801385045051574707e-02	2.55478695034980773926e-02	6.17930665612220764160e-02	4.25797775387763977051e-02	5.92431351542472839355e-02	4.95470389723777770996e-02	4.97757270932197570801e-02	5.29000833630561828613e-02	7.06602856516838073730e-02	4.04769033193588256836e-02	5.22574707865715026855e-02	6.18934929370880126953e-02	4.59461882710456848145e-02	3.54553014039993286133e-02	
