0.00000000000000000000e+00	8.01269769668579101562e-01	5.12866079807281494141e-01	4.48451370000839233398e-01	3.74914348125457763672e-01	4.48344409465789794922e-01	3.89352917671203613281e-01	3.67812454700469970703e-01	3.53572785854339599609e-01	3.91233056783676147461e-01	3.63834977149963378906e-01	4.17675197124481201172e-01	3.50443452596664428711e-01	3.66835415363311767578e-01	3.28258246183395385742e-01	3.99918615818023681641e-01	3.86282056570053100586e-01	3.26073169708251953125e-01	3.86785209178924560547e-01	4.31490898132324218750e-01	3.30633074045181274414e-01	3.55554580688476562500e-01	3.44699203968048095703e-01	3.22219491004943847656e-01	3.56876105070114135742e-01	3.85553210973739624023e-01	3.24695229530334472656e-01	3.09947222471237182617e-01	3.95926833152770996094e-01	4.80044007301330566406e-01	2.86152362823486328125e-01	3.49158346652984619141e-01	3.30922722816467285156e-01	3.25318157672882080078e-01	3.74382197856903076172e-01	3.14381420612335205078e-01	3.14929276704788208008e-01	3.70400965213775634766e-01	3.63024443387985229492e-01	3.43063950538635253906e-01	3.46330106258392333984e-01	3.01291853189468383789e-01	3.29523563385009765625e-01	2.75182008743286132812e-01	3.17968785762786865234e-01	3.72410058975219726562e-01	2.79857188463211059570e-01	3.38575929403305053711e-01	3.22742402553558349609e-01	3.85627061128616333008e-01	3.76328259706497192383e-01	3.40869873762130737305e-01	3.25444877147674560547e-01	2.78143346309661865234e-01	3.37744653224945068359e-01	3.02041292190551757812e-01	3.39226275682449340820e-01	3.23484897613525390625e-01	3.19629251956939697266e-01	3.10980111360549926758e-01	3.31747174263000488281e-01	3.85723412036895751953e-01	3.27803432941436767578e-01	3.25918376445770263672e-01	3.38609278202056884766e-01	3.41774314641952514648e-01	2.82481372356414794922e-01	2.94223219156265258789e-01	3.04811477661132812500e-01	3.10707181692123413086e-01	3.24269443750381469727e-01	3.39769750833511352539e-01	3.49437028169631958008e-01	
8.01269888877868652344e-01	0.00000000000000000000e+00	7.21785902976989746094e-01	6.10713362693786621094e-01	4.14476305246353149414e-01	3.15546214580535888672e-01	3.81601154804229736328e-01	3.41711580753326416016e-01	4.12481188774108886719e-01	3.65952014923095703125e-01	3.30625742673873901367e-01	5.25910496711730957031e-01	4.43194419145584106445e-01	3.74530375003814697266e-01	2.75482892990112304688e-01	3.64631652832031250000e-01	4.09605264663696289062e-01	3.74833941459655761719e-01	3.29740107059478759766e-01	3.61501008272171020508e-01	3.00221771001815795898e-01	4.02128756046295166016e-01	3.52263987064361572266e-01	3.42232882976531982422e-01	4.36606705188751220703e-01	2.74282515048980712891e-01	3.73550623655319213867e-01	2.53551423549652099609e-01	3.59492957592010498047e-01	4.15050864219665527344e-01	2.72775948047637939453e-01	2.80957579612731933594e-01	4.61027979850769042969e-01	3.71001303195953369141e-01	3.31660151481628417969e-01	3.31010043621063232422e-01	3.16584825515747070312e-01	3.80898475646972656250e-01	3.77129316329956054688e-01	2.93955922126770019531e-01	2.73617982864379882812e-01	3.03117334842681884766e-01	2.65225708484649658203e-01	2.59615242481231689453e-01	3.93705248832702636719e-01	2.82450556755065917969e-01	2.54942655563354492188e-01	2.50332862138748168945e-01	3.41307640075683593750e-01	2.82150387763977050781e-01	3.93461495637893676758e-01	3.57222080230712890625e-01	3.51376265287399291992e-01	3.85745108127593994141e-01	3.80963832139968872070e-01	3.27669382095336914062e-01	3.37621003389358520508e-01	4.17884230613708496094e-01	3.72722983360290527344e-01	3.83236080408096313477e-01	3.07558447122573852539e-01	3.52507561445236206055e-01	3.55916261672973632812e-01	2.69161343574523925781e-01	3.02887797355651855469e-01	3.17870676517486572266e-01	3.20074319839477539062e-01	2.85285472869873046875e-01	3.09594392776489257812e-01	2.57432550191879272461e-01	2.86522418260574340820e-01	3.20249676704406738281e-01	3.40597629547119140625e-01	
5.12865900993347167969e-01	7.21786081790924072266e-01	0.00000000000000000000e+00	1.37036132812500000000e+00	5.76049983501434326172e-01	5.01094222068786621094e-01	3.14070463180541992188e-01	3.03103387355804443359e-01	4.55235362052917480469e-01	4.60483968257904052734e-01	2.42732644081115722656e-01	4.29175555706024169922e-01	4.82097804546356201172e-01	4.31105434894561767578e-01	4.64988470077514648438e-01	5.12564957141876220703e-01	4.14826989173889160156e-01	3.25480818748474121094e-01	3.58013153076171875000e-01	4.72930610179901123047e-01	3.56153786182403564453e-01	2.77807712554931640625e-01	3.17499399185180664062e-01	3.70179653167724609375e-01	3.38489592075347900391e-01	2.99008369445800781250e-01	2.72162973880767822266e-01	2.63110101222991943359e-01	2.39028155803680419922e-01	4.13081943988800048828e-01	2.54775285720825195312e-01	3.31197917461395263672e-01	4.25428450107574462891e-01	3.18829685449600219727e-01	3.71032476425170898438e-01	3.53455364704132080078e-01	3.13117057085037231445e-01	4.40661668777465820312e-01	3.87997984886169433594e-01	2.55821108818054199219e-01	3.21590900421142578125e-01	3.90981256961822509766e-01	2.41507589817047119141e-01	2.07032442092895507812e-01	3.24188411235809326172e-01	2.36769735813140869141e-01	1.77779018878936767578e-01	2.10635364055633544922e-01	2.93649256229400634766e-01	2.95451402664184570312e-01	3.24026405811309814453e-01	3.85574877262115478516e-01	4.00349557399749755859e-01	2.69967496395111083984e-01	5.22971808910369873047e-01	2.70293384790420532227e-01	3.50824177265167236328e-01	3.11927735805511474609e-01	3.28160583972930908203e-01	2.47310936450958251953e-01	2.74280607700347900391e-01	3.60962986946105957031e-01	3.47683966159820556641e-01	4.07317698001861572266e-01	2.35639661550521850586e-01	2.71990239620208740234e-01	2.39063888788223266602e-01	2.43876054883003234863e-01	3.02995175123214721680e-01	2.82800972461700439453e-01	3.42521131038665771484e-01	3.44447523355484008789e-01	3.29977631568908691406e-01	
4.48451519012451171875e-01	6.10713303089141845703e-01	1.37036085128784179688e+00	0.00000000000000000000e+00	8.52179706096649169922e-01	4.99730765819549560547e-01	6.98934257030487060547e-01	4.93821144104003906250e-01	4.87573087215423583984e-01	4.56804811954498291016e-01	3.40569049119949340820e-01	5.40765821933746337891e-01	4.38459694385528564453e-01	4.25303757190704345703e-01	3.88831675052642822266e-01	5.15221774578094482422e-01	5.88452398777008056641e-01	3.62804114818572998047e-01	4.00083601474761962891e-01	4.38581287860870361328e-01	2.75810420513153076172e-01	3.44395577907562255859e-01	2.59107172489166259766e-01	3.83974969387054443359e-01	2.08309948444366455078e-01	4.00075018405914306641e-01	3.25736761093139648438e-01	2.59404122829437255859e-01	3.43718230724334716797e-01	3.40011894702911376953e-01	3.20556819438934326172e-01	2.43085563182830810547e-01	6.45363390445709228516e-01	2.59552955627441406250e-01	4.36579167842864990234e-01	3.93785297870635986328e-01	2.53240287303924560547e-01	3.35382163524627685547e-01	3.55100691318511962891e-01	3.00552546977996826172e-01	3.11683654785156250000e-01	2.98240482807159423828e-01	2.66623795032501220703e-01	2.68348217010498046875e-01	2.93716847896575927734e-01	2.35263049602508544922e-01	3.29574584960937500000e-01	2.84427940845489501953e-01	2.46237099170684814453e-01	2.01185166835784912109e-01	4.13556039333343505859e-01	2.65144765377044677734e-01	2.27522850036621093750e-01	2.21235156059265136719e-01	2.55742907524108886719e-01	1.48606836795806884766e-01	2.99612224102020263672e-01	2.31463611125946044922e-01	2.80215322971343994141e-01	3.18882167339324951172e-01	1.84013545513153076172e-01	2.79940664768218994141e-01	2.39731729030609130859e-01	2.75457620620727539062e-01	3.70263457298278808594e-01	3.15738886594772338867e-01	3.41727137565612792969e-01	2.64618515968322753906e-01	3.30979168415069580078e-01	2.68563836812973022461e-01	3.41020166873931884766e-01	3.44748556613922119141e-01	3.25722903013229370117e-01	
3.74914288520812988281e-01	4.14476245641708374023e-01	5.76049983501434326172e-01	8.52179229259490966797e-01	0.00000000000000000000e+00	9.42384541034698486328e-01	8.22966277599334716797e-01	3.90588462352752685547e-01	5.11431992053985595703e-01	4.42453324794769287109e-01	2.57483541965484619141e-01	4.29171264171600341797e-01	4.23098862171173095703e-01	8.80286157131195068359e-01	4.28671538829803466797e-01	5.98336637020111083984e-01	6.16697847843170166016e-01	3.61614048480987548828e-01	4.51419889926910400391e-01	3.65600526332855224609e-01	4.95980799198150634766e-01	3.80069673061370849609e-01	2.97393381595611572266e-01	3.67113888263702392578e-01	2.35476672649383544922e-01	3.51798355579376220703e-01	3.97964417934417724609e-01	1.82105839252471923828e-01	3.19274961948394775391e-01	3.80245268344879150391e-01	5.20349502563476562500e-01	2.14357316493988037109e-01	4.22792136669158935547e-01	2.08640456199645996094e-01	4.03664052486419677734e-01	4.22844111919403076172e-01	3.16801249980926513672e-01	3.18359553813934326172e-01	4.31816995143890380859e-01	2.25888431072235107422e-01	2.15827763080596923828e-01	3.63503754138946533203e-01	3.18035900592803955078e-01	4.70730245113372802734e-01	3.99062693119049072266e-01	3.38995039463043212891e-01	2.92028963565826416016e-01	2.00491607189178466797e-01	2.88345634937286376953e-01	4.36131417751312255859e-01	2.97624528408050537109e-01	3.88356864452362060547e-01	3.15079152584075927734e-01	1.81761801242828369141e-01	2.78557717800140380859e-01	2.74700105190277099609e-01	4.29184138774871826172e-01	2.23071277141571044922e-01	2.41659879684448242188e-01	2.04919993877410888672e-01	2.50386297702789306641e-01	4.52172815799713134766e-01	2.01565980911254882812e-01	2.28392302989959716797e-01	3.00827682018280029297e-01	3.13632190227508544922e-01	1.85352087020874023438e-01	2.57131397724151611328e-01	2.66435801982879638672e-01	2.79401332139968872070e-01	3.11147391796112060547e-01	3.24588537216186523438e-01	3.22644114494323730469e-01	
4.48344528675079345703e-01	3.15546154975891113281e-01	5.01094341278076171875e-01	4.99730527400970458984e-01	9.42384541034698486328e-01	0.00000000000000000000e+00	9.81197655200958251953e-01	2.37303853034973144531e-01	5.95835268497467041016e-01	4.87945616245269775391e-01	2.83843755722045898438e-01	3.94652307033538818359e-01	6.25387489795684814453e-01	6.89317762851715087891e-01	6.06475532054901123047e-01	9.01821315288543701172e-01	5.80197513103485107422e-01	4.46440041065216064453e-01	9.58181440830230712891e-01	4.86422598361968994141e-01	4.14607703685760498047e-01	3.05530607700347900391e-01	4.54389274120330810547e-01	4.62806880474090576172e-01	5.14545619487762451172e-01	8.29124510288238525391e-01	2.69115865230560302734e-01	2.52010405063629150391e-01	4.66937482357025146484e-01	3.13775837421417236328e-01	1.21738135814666748047e-01	3.48133981227874755859e-01	4.12891805171966552734e-01	1.78529977798461914062e-01	3.48101079463958740234e-01	3.07584583759307861328e-01	1.92056953907012939453e-01	3.14718902111053466797e-01	3.97052705287933349609e-01	4.13731873035430908203e-01	2.05756008625030517578e-01	3.45516860485076904297e-01	4.40486967563629150391e-01	3.90907227993011474609e-01	2.72167742252349853516e-01	3.38134229183197021484e-01	1.68086469173431396484e-01	2.81224906444549560547e-01	2.67264544963836669922e-01	2.92286694049835205078e-01	3.75148952007293701172e-01	4.21472847461700439453e-01	4.04707968235015869141e-01	7.66057372093200683594e-02	2.22695410251617431641e-01	2.72374451160430908203e-01	2.71284043788909912109e-01	3.41687619686126708984e-01	2.10104405879974365234e-01	3.84873569011688232422e-01	1.34623467922210693359e-01	1.44051969051361083984e-01	3.02425205707550048828e-01	2.70261645317077636719e-01	1.96201264858245849609e-01	2.64000058174133300781e-01	1.89925879240036010742e-01	2.51339048147201538086e-01	2.53082931041717529297e-01	2.68505215644836425781e-01	2.82642602920532226562e-01	2.94343978166580200195e-01	3.16095530986785888672e-01	
3.89352738857269287109e-01	3.81601154804229736328e-01	3.14070463180541992188e-01	6.98933899402618408203e-01	8.22966396808624267578e-01	9.81198132038116455078e-01	0.00000000000000000000e+00	4.86623525619506835938e-01	6.57644093036651611328e-01	3.77757728099822998047e-01	3.89382541179656982422e-01	1.03779959678649902344e+00	8.64062368869781494141e-01	1.17112016677856445312e+00	4.16945755481719970703e-01	6.23645365238189697266e-01	4.85288441181182861328e-01	3.71062815189361572266e-01	5.43621122837066650391e-01	4.54208910465240478516e-01	3.24444234371185302734e-01	2.74975955486297607422e-01	4.89708840847015380859e-01	3.38498413562774658203e-01	3.10814201831817626953e-01	6.50520384311676025391e-01	2.76284992694854736328e-01	2.01289653778076171875e-01	3.56802761554718017578e-01	4.51646625995635986328e-01	3.97077620029449462891e-01	4.40513670444488525391e-01	1.62845790386199951172e-01	3.10434162616729736328e-01	3.95028650760650634766e-01	4.41218316555023193359e-01	2.17886149883270263672e-01	2.96336710453033447266e-01	4.09012138843536376953e-01	5.35438239574432373047e-01	2.38920986652374267578e-01	4.38234627246856689453e-01	4.00347769260406494141e-01	3.75226080417633056641e-01	2.87744820117950439453e-01	1.92512810230255126953e-01	1.72910630702972412109e-01	1.72045052051544189453e-01	2.59309947490692138672e-01	3.17527234554290771484e-01	1.78655087947845458984e-01	3.50500047206878662109e-01	3.60148251056671142578e-01	2.17153966426849365234e-01	1.27924263477325439453e-01	2.83194541931152343750e-01	1.87218844890594482422e-01	3.26712667942047119141e-01	1.25091791152954101562e-01	1.55613362789154052734e-01	1.44805490970611572266e-01	2.12944328784942626953e-01	2.01290309429168701172e-01	1.97438061237335205078e-01	2.45393991470336914062e-01	2.74474442005157470703e-01	3.16195189952850341797e-01	2.59372353553771972656e-01	2.84077107906341552734e-01	2.94227063655853271484e-01	3.04472327232360839844e-01	3.33985686302185058594e-01	3.24425727128982543945e-01	
3.67812424898147583008e-01	3.41711521148681640625e-01	3.03103387355804443359e-01	4.93821144104003906250e-01	3.90588462352752685547e-01	2.37304091453552246094e-01	4.86623764038085937500e-01	0.00000000000000000000e+00	5.56961119174957275391e-01	4.72747027873992919922e-01	2.11011719703674316406e+00	7.13604807853698730469e-01	6.47217452526092529297e-01	3.26335668563842773438e-01	7.88506686687469482422e-01	2.97322928905487060547e-01	4.09717023372650146484e-01	3.14588189125061035156e-01	2.82611131668090820312e-01	3.16816866397857666016e-01	1.84542357921600341797e-01	2.58364021778106689453e-01	2.30797529220581054688e-01	3.92634034156799316406e-01	1.65760993957519531250e-01	2.30623602867126464844e-01	4.94453251361846923828e-01	6.19134902954101562500e-01	2.58665502071380615234e-01	3.88694047927856445312e-01	7.81657338142395019531e-01	4.09072667360305786133e-01	2.66068696975708007812e-01	5.14292001724243164062e-01	2.40518152713775634766e-01	1.51827454566955566406e-01	5.87884068489074707031e-01	3.61251115798950195312e-01	2.82211661338806152344e-01	3.13153505325317382812e-01	3.33667904138565063477e-01	1.46273612976074218750e-01	1.56553685665130615234e-01	2.06374794244766235352e-01	2.23567217588424682617e-01	3.11207234859466552734e-01	2.84948170185089111328e-01	1.62601470947265625000e-01	2.02753186225891113281e-01	1.85075879096984863281e-01	3.17874729633331298828e-01	2.97959089279174804688e-01	1.76764518022537231445e-01	1.80449545383453369141e-01	2.49151110649108886719e-01	3.46325993537902832031e-01	2.11376488208770751953e-01	2.15888679027557373047e-01	3.88973951339721679688e-01	2.59205549955368041992e-01	2.38592207431793212891e-01	2.84475564956665039062e-01	1.93247497081756591797e-01	2.52811759710311889648e-01	2.60101079940795898438e-01	2.65082895755767822266e-01	3.31204056739807128906e-01	3.22517514228820800781e-01	3.51821899414062500000e-01	3.33079546689987182617e-01	3.66871833801269531250e-01	3.66683542728424072266e-01	4.11833792924880981445e-01	
3.53572845458984375000e-01	4.12481248378753662109e-01	4.55235242843627929688e-01	4.87573087215423583984e-01	5.11432111263275146484e-01	5.95834553241729736328e-01	6.57644808292388916016e-01	5.56961357593536376953e-01	0.00000000000000000000e+00	7.27668106555938720703e-01	3.99569272994995117188e-01	9.01400029659271240234e-01	3.88315618038177490234e-01	4.03411805629730224609e-01	5.23504674434661865234e-01	6.33614361286163330078e-01	6.01300895214080810547e-01	4.38077747821807861328e-01	4.20022785663604736328e-01	3.31372201442718505859e-01	4.72255408763885498047e-01	5.14354288578033447266e-01	4.11823093891143798828e-01	3.60429584980010986328e-01	1.80404162406921386719e+00	6.63367569446563720703e-01	6.25533521175384521484e-01	4.34335887432098388672e-01	5.16697466373443603516e-01	3.65018308162689208984e-01	2.57510066032409667969e-01	2.37313568592071533203e-01	2.97462642192840576172e-01	2.49524593353271484375e-01	4.92665708065032958984e-01	2.97822535037994384766e-01	1.87150895595550537109e-01	4.69029605388641357422e-01	4.63659346103668212891e-01	2.57239758968353271484e-01	3.85156095027923583984e-01	2.02146232128143310547e-01	1.65580809116363525391e-01	2.83083260059356689453e-01	2.12796390056610107422e-01	1.85340344905853271484e-01	1.11784756183624267578e-01	2.16843307018280029297e-01	4.07190024852752685547e-01	7.83997178077697753906e-02	2.53480970859527587891e-01	2.24903881549835205078e-01	2.53078043460845947266e-01	3.55470478534698486328e-01	2.39080369472503662109e-01	1.15177333354949951172e-01	2.35576808452606201172e-01	4.30844962596893310547e-01	1.99805080890655517578e-01	2.13690340518951416016e-01	2.04893529415130615234e-01	3.01671087741851806641e-01	2.01087772846221923828e-01	1.97236418724060058594e-01	2.00169086456298828125e-01	3.56511712074279785156e-01	2.89394795894622802734e-01	2.90167003870010375977e-01	2.82621264457702636719e-01	2.96446204185485839844e-01	2.88597762584686279297e-01	3.00016105175018310547e-01	3.23585391044616699219e-01	
3.91233086585998535156e-01	3.65951776504516601562e-01	4.60483968257904052734e-01	4.56805169582366943359e-01	4.42453086376190185547e-01	4.87945139408111572266e-01	3.77757251262664794922e-01	4.72747027873992919922e-01	7.27668344974517822266e-01	0.00000000000000000000e+00	4.45399999618530273438e-01	5.98618447780609130859e-01	5.16941368579864501953e-01	5.38115561008453369141e-01	5.11867940425872802734e-01	5.57557523250579833984e-01	4.59504663944244384766e-01	4.99906241893768310547e-01	4.36687409877777099609e-01	2.27171242237091064453e-01	4.12247955799102783203e-01	3.92842710018157958984e-01	4.60979759693145751953e-01	2.85826385021209716797e-01	5.43146789073944091797e-01	6.58638298511505126953e-01	1.06414508819580078125e+00	3.87893915176391601562e-01	3.60285818576812744141e-01	3.28075587749481201172e-01	3.04013192653656005859e-01	2.13935434818267822266e-01	1.18245363235473632812e+00	2.69095659255981445312e-01	6.91269814968109130859e-01	3.41012895107269287109e-01	1.49328351020812988281e-01	7.29050815105438232422e-01	2.65315353870391845703e-01	3.79040062427520751953e-01	2.92030632495880126953e-01	3.94402682781219482422e-01	1.70400559902191162109e-01	2.53564536571502685547e-01	3.28124582767486572266e-01	2.31535971164703369141e-01	1.23431503772735595703e-01	2.11540639400482177734e-01	2.16347396373748779297e-01	3.61723721027374267578e-01	1.91230118274688720703e-01	4.20211493968963623047e-01	4.65828955173492431641e-01	4.77375328540802001953e-01	2.47127830982208251953e-01	2.14685678482055664062e-01	2.98845946788787841797e-01	1.46983802318572998047e-01	1.07567012310028076172e-01	2.98979461193084716797e-01	7.76162743568420410156e-02	2.47546374797821044922e-01	2.83432304859161376953e-01	1.43764376640319824219e-01	2.91291773319244384766e-01	3.02341759204864501953e-01	2.92029201984405517578e-01	2.74470657110214233398e-01	2.91413784027099609375e-01	3.02141189575195312500e-01	3.07175934314727783203e-01	3.37113142013549804688e-01	3.56335282325744628906e-01	
