0.00000000000000000000e+00	4.14456695318222045898e-01	3.72658371925354003906e-01	3.80474388599395751953e-01	3.69545817375183105469e-01	3.07332009077072143555e-01	2.68882930278778076172e-01	2.85211294889450073242e-01	3.35497736930847167969e-01	2.74852484464645385742e-01	2.71449178457260131836e-01	3.11197757720947265625e-01	2.56440192461013793945e-01	2.67050474882125854492e-01	2.33983159065246582031e-01	2.74400293827056884766e-01	3.09381991624832153320e-01	2.98640102148056030273e-01	2.65422731637954711914e-01	2.81613081693649291992e-01	2.31872782111167907715e-01	2.67485558986663818359e-01	3.35719406604766845703e-01	2.77371674776077270508e-01	2.47528225183486938477e-01	2.21531957387924194336e-01	2.53024756908416748047e-01	2.77091383934020996094e-01	2.57162809371948242188e-01	2.54561573266983032227e-01	2.61001229286193847656e-01	2.59934246540069580078e-01	2.73578375577926635742e-01	1.92915812134742736816e-01	1.98931485414505004883e-01	2.38739699125289916992e-01	1.92188322544097900391e-01	3.06307256221771240234e-01	2.35301196575164794922e-01	2.36188247799873352051e-01	2.74205744266510009766e-01	2.25419342517852783203e-01	2.42572739720344543457e-01	2.18991965055465698242e-01	2.73990839719772338867e-01	2.52267450094223022461e-01	2.96864360570907592773e-01	2.97546803951263427734e-01	2.74045586585998535156e-01	2.43322908878326416016e-01	2.55991905927658081055e-01	2.18638136982917785645e-01	3.20886015892028808594e-01	2.76742160320281982422e-01	2.47595861554145812988e-01	2.44784280657768249512e-01	2.78786838054656982422e-01	2.41308301687240600586e-01	2.59239554405212402344e-01	2.54364669322967529297e-01	2.42516398429870605469e-01	2.35631734132766723633e-01	2.48534277081489562988e-01	2.70281076431274414062e-01	3.03420901298522949219e-01	2.77358770370483398438e-01	2.35101208090782165527e-01	2.79100835323333740234e-01	2.58618056774139404297e-01	2.48646453022956848145e-01	3.17085146903991699219e-01	2.61398792266845703125e-01	2.44936764240264892578e-01	2.49132484197616577148e-01	2.83876687288284301758e-01	2.23477140069007873535e-01	2.15915620326995849609e-01	2.29973614215850830078e-01	2.19669967889785766602e-01	2.84384399652481079102e-01	3.05723190307617187500e-01	2.27595925331115722656e-01	2.39161133766174316406e-01	2.15092390775680541992e-01	2.73840159177780151367e-01	3.24195802211761474609e-01	2.40966245532035827637e-01	2.59341657161712646484e-01	2.51409947872161865234e-01	2.51672804355621337891e-01	2.53941476345062255859e-01	2.37741827964782714844e-01	2.66690492630004882812e-01	2.34968870878219604492e-01	2.42123544216156005859e-01	1.93005651235580444336e-01	1.85066014528274536133e-01	2.21400678157806396484e-01	1.79083675146102905273e-01	1.83492541313171386719e-01	2.20954954624176025391e-01	2.18385726213455200195e-01	2.28960141539573669434e-01	
4.14456635713577270508e-01	0.00000000000000000000e+00	5.59212684631347656250e-01	4.51482117176055908203e-01	4.59257632493972778320e-01	3.51680248975753784180e-01	3.76848340034484863281e-01	3.71921747922897338867e-01	3.00054430961608886719e-01	3.28478842973709106445e-01	3.15365433692932128906e-01	3.35288077592849731445e-01	3.41983765363693237305e-01	3.18153411149978637695e-01	2.83642798662185668945e-01	2.67911314964294433594e-01	3.15659105777740478516e-01	2.56501615047454833984e-01	3.06339502334594726562e-01	3.22343558073043823242e-01	2.62801736593246459961e-01	2.46167868375778198242e-01	2.43591457605361938477e-01	2.84160494804382324219e-01	2.45187819004058837891e-01	2.60772347450256347656e-01	2.19927370548248291016e-01	2.34853520989418029785e-01	2.70968765020370483398e-01	1.88227087259292602539e-01	3.10487449169158935547e-01	2.10525661706924438477e-01	2.25484341382980346680e-01	2.15459167957305908203e-01	2.09213525056838989258e-01	2.53406882286071777344e-01	1.99529796838760375977e-01	2.64730632305145263672e-01	2.23741978406906127930e-01	3.61583620309829711914e-01	1.91402018070220947266e-01	2.41836816072463989258e-01	2.23441004753112792969e-01	2.22166240215301513672e-01	1.88255771994590759277e-01	2.70341128110885620117e-01	2.14776962995529174805e-01	2.22891509532928466797e-01	3.03883463144302368164e-01	2.78634399175643920898e-01	2.19142973423004150391e-01	2.27901279926300048828e-01	2.49122411012649536133e-01	2.78938710689544677734e-01	2.53870904445648193359e-01	2.82372206449508666992e-01	1.89934551715850830078e-01	1.65359318256378173828e-01	2.62732267379760742188e-01	2.74730443954467773438e-01	2.14776903390884399414e-01	2.67045438289642333984e-01	2.74339556694030761719e-01	2.43136048316955566406e-01	2.16722190380096435547e-01	1.80274486541748046875e-01	1.99837744235992431641e-01	2.76452779769897460938e-01	2.42346346378326416016e-01	2.76368468999862670898e-01	3.13823968172073364258e-01	2.16148018836975097656e-01	1.98969066143035888672e-01	2.66794562339782714844e-01	1.97395771741867065430e-01	1.52187049388885498047e-01	2.76956439018249511719e-01	2.32648134231567382812e-01	2.36668646335601806641e-01	2.26559102535247802734e-01	2.86690682172775268555e-01	2.81371802091598510742e-01	2.76348173618316650391e-01	2.28040575981140136719e-01	2.33764111995697021484e-01	1.73518329858779907227e-01	2.36288249492645263672e-01	2.08599299192428588867e-01	2.38684952259063720703e-01	2.09598511457443237305e-01	2.39470630884170532227e-01	2.51234143972396850586e-01	1.89184159040451049805e-01	2.32735753059387207031e-01	2.32628226280212402344e-01	2.36202001571655273438e-01	2.57333755493164062500e-01	2.63356208801269531250e-01	2.19129294157028198242e-01	2.95543462038040161133e-01	2.42304846644401550293e-01	2.58506804704666137695e-01	3.16494524478912353516e-01	
3.72658342123031616211e-01	5.59212684631347656250e-01	0.00000000000000000000e+00	6.11988186836242675781e-01	5.29850423336029052734e-01	5.18741488456726074219e-01	4.48107630014419555664e-01	3.15302282571792602539e-01	3.41451227664947509766e-01	3.92546951770782470703e-01	3.85957241058349609375e-01	2.87635445594787597656e-01	3.42378109693527221680e-01	3.79760682582855224609e-01	3.92633318901062011719e-01	2.77254998683929443359e-01	3.22885751724243164062e-01	3.01444172859191894531e-01	3.39191019535064697266e-01	2.96168625354766845703e-01	2.53809213638305664062e-01	2.40913093090057373047e-01	2.05218166112899780273e-01	3.18550169467926025391e-01	2.75971889495849609375e-01	2.99459218978881835938e-01	3.24782133102416992188e-01	2.20096319913864135742e-01	2.32690691947937011719e-01	3.20269644260406494141e-01	3.10510039329528808594e-01	2.35187828540802001953e-01	2.80016779899597167969e-01	1.99347674846649169922e-01	1.86123937368392944336e-01	2.42372453212738037109e-01	1.79634928703308105469e-01	2.48107612133026123047e-01	2.81649827957153320312e-01	2.38225847482681274414e-01	2.24583983421325683594e-01	2.51740396022796630859e-01	2.22074151039123535156e-01	2.73672342300415039062e-01	2.04371303319931030273e-01	2.45102912187576293945e-01	2.22252428531646728516e-01	1.90318375825881958008e-01	3.30630898475646972656e-01	2.30470418930053710938e-01	2.13107526302337646484e-01	2.84614354372024536133e-01	1.89251720905303955078e-01	2.61311829090118408203e-01	2.34247982501983642578e-01	2.16605067253112792969e-01	2.03411340713500976562e-01	1.44527733325958251953e-01	2.16519236564636230469e-01	2.75537729263305664062e-01	2.36514031887054443359e-01	2.58078813552856445312e-01	2.77464151382446289062e-01	3.14748734235763549805e-01	3.23558628559112548828e-01	1.91212147474288940430e-01	1.96524769067764282227e-01	2.63480663299560546875e-01	1.78666770458221435547e-01	2.41309106349945068359e-01	2.99902379512786865234e-01	1.27503246068954467773e-01	1.33463025093078613281e-01	2.46550649404525756836e-01	1.62582367658615112305e-01	1.52657747268676757812e-01	2.10238754749298095703e-01	2.19932109117507934570e-01	1.94814682006835937500e-01	2.00103938579559326172e-01	2.21372127532958984375e-01	1.87387734651565551758e-01	1.72220706939697265625e-01	1.92769229412078857422e-01	2.32663512229919433594e-01	1.67895317077636718750e-01	1.84224665164947509766e-01	1.81367993354797363281e-01	2.91554838418960571289e-01	2.20668673515319824219e-01	2.59731173515319824219e-01	2.19839513301849365234e-01	1.05452001094818115234e-01	2.27096080780029296875e-01	2.11225032806396484375e-01	2.14958608150482177734e-01	2.47333109378814697266e-01	2.55556881427764892578e-01	2.91503220796585083008e-01	2.78829455375671386719e-01	3.00589233636856079102e-01	2.90139198303222656250e-01	3.10447931289672851562e-01	
3.80474388599395751953e-01	4.51482117176055908203e-01	6.11988186836242675781e-01	0.00000000000000000000e+00	6.91295742988586425781e-01	5.23508310317993164062e-01	4.42926973104476928711e-01	6.60798490047454833984e-01	3.06848526000976562500e-01	3.69080662727355957031e-01	4.24889326095581054688e-01	2.99857884645462036133e-01	2.83118903636932373047e-01	3.54599893093109130859e-01	2.98288315534591674805e-01	2.50313043594360351562e-01	2.86720275878906250000e-01	2.42039680480957031250e-01	3.16710174083709716797e-01	2.65883862972259521484e-01	2.88433074951171875000e-01	2.95602858066558837891e-01	3.16676795482635498047e-01	2.44947522878646850586e-01	1.60853445529937744141e-01	2.28957474231719970703e-01	3.15262764692306518555e-01	2.52206057310104370117e-01	3.28354537487030029297e-01	2.56955265998840332031e-01	2.53675818443298339844e-01	2.14804887771606445312e-01	1.73084914684295654297e-01	2.76692450046539306641e-01	2.52899169921875000000e-01	2.71451473236083984375e-01	2.08688199520111083984e-01	1.57315641641616821289e-01	2.54315793514251708984e-01	2.10103750228881835938e-01	3.63632440567016601562e-01	2.36165940761566162109e-01	2.47093379497528076172e-01	2.66117185354232788086e-01	1.76073014736175537109e-01	2.02141195535659790039e-01	3.39110076427459716797e-01	1.58132553100585937500e-01	2.61578500270843505859e-01	2.44261205196380615234e-01	2.91976630687713623047e-01	2.24227905273437500000e-01	2.82903730869293212891e-01	2.19579637050628662109e-01	2.01249420642852783203e-01	2.87095308303833007812e-01	1.92178547382354736328e-01	1.91538482904434204102e-01	2.68574118614196777344e-01	2.53760993480682373047e-01	2.62156724929809570312e-01	2.28397607803344726562e-01	3.08555722236633300781e-01	2.01035350561141967773e-01	2.37667202949523925781e-01	2.73526012897491455078e-01	2.05891847610473632812e-01	1.85246258974075317383e-01	2.16068923473358154297e-01	2.14244157075881958008e-01	2.48865783214569091797e-01	1.42594665288925170898e-01	2.43131935596466064453e-01	2.15898424386978149414e-01	1.57755911350250244141e-01	1.72105133533477783203e-01	2.04841017723083496094e-01	1.59761369228363037109e-01	2.09369331598281860352e-01	2.09203183650970458984e-01	2.47671604156494140625e-01	2.49264359474182128906e-01	2.15865612030029296875e-01	2.82012939453125000000e-01	1.38172805309295654297e-01	1.58542990684509277344e-01	1.85074388980865478516e-01	1.67267560958862304688e-01	1.77064657211303710938e-01	1.83097779750823974609e-01	3.02428185939788818359e-01	2.41865575313568115234e-01	2.37279236316680908203e-01	3.11244785785675048828e-01	1.69969230890274047852e-01	2.01134949922561645508e-01	2.19545334577560424805e-01	2.23060846328735351562e-01	2.89969444274902343750e-01	3.07354658842086791992e-01	2.58348912000656127930e-01	2.20689356327056884766e-01	2.70073056221008300781e-01	
3.69545847177505493164e-01	4.59257632493972778320e-01	5.29850482940673828125e-01	6.91295683383941650391e-01	0.00000000000000000000e+00	5.86717605590820312500e-01	5.19324064254760742188e-01	4.70003783702850341797e-01	4.59729194641113281250e-01	3.99146080017089843750e-01	4.25225555896759033203e-01	3.49391937255859375000e-01	3.83256554603576660156e-01	4.05565381050109863281e-01	5.30640363693237304688e-01	3.69641184806823730469e-01	3.90829443931579589844e-01	2.48117327690124511719e-01	3.77350389957427978516e-01	3.37476313114166259766e-01	2.22109377384185791016e-01	1.97604835033416748047e-01	2.39220619201660156250e-01	3.24599474668502807617e-01	2.62429475784301757812e-01	2.39372789859771728516e-01	2.21446156501770019531e-01	1.53325468301773071289e-01	2.71685898303985595703e-01	3.09261798858642578125e-01	3.46730887889862060547e-01	1.69161975383758544922e-01	1.61835432052612304688e-01	1.28655731678009033203e-01	1.46655499935150146484e-01	1.75215065479278564453e-01	2.15373158454895019531e-01	3.19805979728698730469e-01	2.53607571125030517578e-01	2.26308137178421020508e-01	2.13128209114074707031e-01	2.80849337577819824219e-01	1.50102943181991577148e-01	1.67000293731689453125e-01	1.87434852123260498047e-01	2.38818645477294921875e-01	2.53564476966857910156e-01	1.76953196525573730469e-01	2.58916616439819335938e-01	2.31891930103302001953e-01	2.56914079189300537109e-01	2.66667485237121582031e-01	2.14062333106994628906e-01	2.74498939514160156250e-01	2.34243690967559814453e-01	4.51392114162445068359e-01	2.79740273952484130859e-01	1.86733663082122802734e-01	2.28716671466827392578e-01	2.95198976993560791016e-01	1.87665700912475585938e-01	2.10980474948883056641e-01	3.44774186611175537109e-01	3.35220813751220703125e-01	1.86084330081939697266e-01	2.28285133838653564453e-01	1.29814594984054565430e-01	2.55765140056610107422e-01	2.70432889461517333984e-01	2.24318742752075195312e-01	2.32562124729156494141e-01	1.23618066310882568359e-01	1.46725356578826904297e-01	1.57875388860702514648e-01	9.57084000110626220703e-02	1.61394059658050537109e-01	1.89829051494598388672e-01	1.21620416641235351562e-01	1.54803663492202758789e-01	2.32979357242584228516e-01	3.13824594020843505859e-01	2.69843578338623046875e-01	1.96440875530242919922e-01	1.52729272842407226562e-01	9.47381258010864257812e-02	1.93874478340148925781e-01	2.02166736125946044922e-01	1.66789710521697998047e-01	2.06260114908218383789e-01	2.30112791061401367188e-01	2.68436193466186523438e-01	2.07332611083984375000e-01	2.07584381103515625000e-01	2.51153469085693359375e-01	1.87287151813507080078e-01	2.47033596038818359375e-01	2.28981912136077880859e-01	2.61474847793579101562e-01	2.95999526977539062500e-01	2.80962347984313964844e-01	3.22361111640930175781e-01	2.84460842609405517578e-01	2.58581817150115966797e-01	
3.07332038879394531250e-01	3.51680278778076171875e-01	5.18741309642791748047e-01	5.23508310317993164062e-01	5.86717367172241210938e-01	0.00000000000000000000e+00	7.06816673278808593750e-01	3.82002472877502441406e-01	4.56517219543457031250e-01	5.74711322784423828125e-01	5.37048399448394775391e-01	3.76187741756439208984e-01	3.56832623481750488281e-01	4.31373536586761474609e-01	3.20555329322814941406e-01	3.32202613353729248047e-01	3.40348005294799804688e-01	2.90184974670410156250e-01	3.54612052440643310547e-01	2.10524260997772216797e-01	2.57652819156646728516e-01	2.67138957977294921875e-01	1.97393238544464111328e-01	1.90840423107147216797e-01	2.88524091243743896484e-01	2.94239997863769531250e-01	1.73323571681976318359e-01	2.79441654682159423828e-01	2.65917420387268066406e-01	2.25420355796813964844e-01	3.60285460948944091797e-01	2.92348921298980712891e-01	2.33842015266418457031e-01	2.36245870590209960938e-01	1.91324472427368164062e-01	2.15502589941024780273e-01	1.76419436931610107422e-01	2.76455581188201904297e-01	2.29206204414367675781e-01	2.45958030223846435547e-01	2.52465486526489257812e-01	3.25240254402160644531e-01	1.89169347286224365234e-01	2.26307868957519531250e-01	1.21929824352264404297e-01	3.00101637840270996094e-01	2.54327833652496337891e-01	2.10310399532318115234e-01	2.65567064285278320312e-01	3.47619473934173583984e-01	3.12367975711822509766e-01	2.06364750862121582031e-01	2.46176064014434814453e-01	3.11457216739654541016e-01	2.62509584426879882812e-01	2.45503008365631103516e-01	1.67575001716613769531e-01	1.96179330348968505859e-01	2.33657658100128173828e-01	2.04749941825866699219e-01	2.03955650329589843750e-01	2.15437650680541992188e-01	2.63615667819976806641e-01	2.90803611278533935547e-01	1.86577498912811279297e-01	2.14507937431335449219e-01	1.89612329006195068359e-01	2.99703001976013183594e-01	3.06539654731750488281e-01	1.17303550243377685547e-01	2.37639009952545166016e-01	1.96033358573913574219e-01	2.08864331245422363281e-01	1.69662207365036010742e-01	2.19093084335327148438e-01	1.19825005531311035156e-01	1.27808034420013427734e-01	2.19147205352783203125e-01	1.11850410699844360352e-01	3.50466966629028320312e-01	1.87210381031036376953e-01	2.02297925949096679688e-01	1.95894122123718261719e-01	2.35979974269866943359e-01	1.82040274143218994141e-01	2.29431927204132080078e-01	1.92942917346954345703e-01	2.05538988113403320312e-01	1.56650602817535400391e-01	2.68173456192016601562e-01	2.52596437931060791016e-01	2.14268207550048828125e-01	1.91880643367767333984e-01	2.56766378879547119141e-01	2.02392816543579101562e-01	1.15903377532958984375e-01	2.88641870021820068359e-01	2.83062756061553955078e-01	2.71579563617706298828e-01	2.06599831581115722656e-01	2.64444828033447265625e-01	2.72083312273025512695e-01	2.97663867473602294922e-01	
2.68882870674133300781e-01	3.76848340034484863281e-01	4.48107570409774780273e-01	4.42927032709121704102e-01	5.19324183464050292969e-01	7.06816792488098144531e-01	0.00000000000000000000e+00	5.77712118625640869141e-01	5.85438072681427001953e-01	5.78100442886352539062e-01	5.36957025527954101562e-01	4.09294247627258300781e-01	3.59560430049896240234e-01	4.43375468254089355469e-01	4.28132474422454833984e-01	3.94940316677093505859e-01	4.43446815013885498047e-01	3.31442713737487792969e-01	3.44816148281097412109e-01	2.97337889671325683594e-01	2.78241872787475585938e-01	2.24625587463378906250e-01	2.48980224132537841797e-01	2.62059301137924194336e-01	3.25508058071136474609e-01	2.82096445560455322266e-01	1.99993252754211425781e-01	1.56007647514343261719e-01	2.82783806324005126953e-01	3.36382329463958740234e-01	2.25729763507843017578e-01	2.73561120033264160156e-01	2.01243758201599121094e-01	1.41351640224456787109e-01	1.79123580455780029297e-01	2.18353778123855590820e-01	1.67309761047363281250e-01	3.05536925792694091797e-01	2.07495272159576416016e-01	2.60880887508392333984e-01	2.92767226696014404297e-01	2.79472231864929199219e-01	2.56821334362030029297e-01	2.76298701763153076172e-01	7.08006024360656738281e-02	3.21494996547698974609e-01	1.45372390747070312500e-01	2.02570319175720214844e-01	3.04906606674194335938e-01	2.13245570659637451172e-01	2.55549848079681396484e-01	1.79218769073486328125e-01	2.70573914051055908203e-01	2.10538744926452636719e-01	2.69978821277618408203e-01	3.52984011173248291016e-01	2.01634407043457031250e-01	2.69675493240356445312e-01	1.89668297767639160156e-01	3.60133051872253417969e-01	3.71799826622009277344e-01	1.64012551307678222656e-01	2.54473567008972167969e-01	2.48068153858184814453e-01	1.35775625705718994141e-01	1.73618435859680175781e-01	2.56843328475952148438e-01	3.47580075263977050781e-01	2.83617079257965087891e-01	2.06469535827636718750e-01	1.66292011737823486328e-01	1.64540469646453857422e-01	2.21814513206481933594e-01	1.45983994007110595703e-01	1.86872065067291259766e-01	1.05786621570587158203e-01	2.55177736282348632812e-01	1.21082723140716552734e-01	1.80476129055023193359e-01	2.81250894069671630859e-01	2.72043764591217041016e-01	2.35009849071502685547e-01	1.35280728340148925781e-01	2.32710480690002441406e-01	1.53415024280548095703e-01	1.27579748630523681641e-01	1.69041037559509277344e-01	1.54599070549011230469e-01	1.54120266437530517578e-01	1.44924342632293701172e-01	1.92586004734039306641e-01	1.58814489841461181641e-01	1.33157968521118164062e-01	3.33695769309997558594e-01	2.79597342014312744141e-01	2.82559156417846679688e-01	2.06554651260375976562e-01	2.66517102718353271484e-01	2.17337608337402343750e-01	2.27919161319732666016e-01	1.95508718490600585938e-01	2.25047767162322998047e-01	3.24408352375030517578e-01	
2.85211205482482910156e-01	3.71921837329864501953e-01	3.15302222967147827148e-01	6.60798490047454833984e-01	4.70003664493560791016e-01	3.82002294063568115234e-01	5.77712297439575195312e-01	0.00000000000000000000e+00	4.24715161323547363281e-01	5.45096874237060546875e-01	5.11929035186767578125e-01	4.94261324405670166016e-01	2.87343978881835937500e-01	3.87093305587768554688e-01	3.95593523979187011719e-01	4.47314918041229248047e-01	2.73490846157073974609e-01	2.85419762134552001953e-01	1.88352882862091064453e-01	3.80765557289123535156e-01	3.24965953826904296875e-01	2.74338662624359130859e-01	2.15220808982849121094e-01	3.29030513763427734375e-01	2.71236836910247802734e-01	3.06256711483001708984e-01	1.71721339225769042969e-01	1.35153412818908691406e-01	1.96248412132263183594e-01	2.39674389362335205078e-01	2.88916945457458496094e-01	2.60002076625823974609e-01	3.13887894153594970703e-01	2.01342940330505371094e-01	1.92580759525299072266e-01	1.69124126434326171875e-01	1.24058246612548828125e-01	7.52974152565002441406e-02	3.26870441436767578125e-01	2.07674026489257812500e-01	1.29346072673797607422e-01	2.98505842685699462891e-01	2.65913844108581542969e-01	1.32922291755676269531e-01	1.15539848804473876953e-01	1.58961117267608642578e-01	2.05619096755981445312e-01	3.53962182998657226562e-02	2.36401915550231933594e-01	3.22814881801605224609e-01	1.82925522327423095703e-01	2.76070177555084228516e-01	6.67458832263946533203e-01	3.17302346229553222656e-01	2.16002166271209716797e-01	1.97849988937377929688e-01	1.75491690635681152344e-01	1.89820885658264160156e-01	1.73039078712463378906e-01	3.64977359771728515625e-01	6.13156259059906005859e-01	2.03134953975677490234e-01	2.01518654823303222656e-01	5.83331227302551269531e-01	1.39411926269531250000e-01	1.16753280162811279297e-01	2.32133120298385620117e-01	2.83427953720092773438e-01	9.88398194313049316406e-02	1.34726583957672119141e-01	6.61383271217346191406e-02	3.79443228244781494141e-01	2.48609066009521484375e-01	2.05933183431625366211e-01	1.71312808990478515625e-01	1.01459741592407226562e-01	1.02625250816345214844e-01	1.37263029813766479492e-01	2.07585752010345458984e-01	1.50681674480438232422e-01	2.28160202503204345703e-01	2.26114630699157714844e-01	1.63860380649566650391e-01	1.98969423770904541016e-01	2.81725764274597167969e-01	1.44924700260162353516e-01	3.78390431404113769531e-01	2.00724244117736816406e-01	2.20043420791625976562e-01	1.86129987239837646484e-01	2.38606631755828857422e-01	2.03496515750885009766e-01	2.88296878337860107422e-01	2.13295578956604003906e-01	1.73565566539764404297e-01	3.17911982536315917969e-01	3.58204782009124755859e-01	2.65266895294189453125e-01	2.22960114479064941406e-01	4.13727164268493652344e-01	2.69481718540191650391e-01	2.82905995845794677734e-01	3.35814118385314941406e-01	
3.35497617721557617188e-01	3.00054371356964111328e-01	3.41451227664947509766e-01	3.06848406791687011719e-01	4.59729254245758056641e-01	4.56517279148101806641e-01	5.85437953472137451172e-01	4.24715280532836914062e-01	0.00000000000000000000e+00	5.87752461433410644531e-01	4.28497612476348876953e-01	4.34938609600067138672e-01	5.95167100429534912109e-01	3.32250475883483886719e-01	3.37422192096710205078e-01	3.08141589164733886719e-01	3.83549451828002929688e-01	3.98733139038085937500e-01	4.87030267715454101562e-01	5.32838344573974609375e-01	2.65083730220794677734e-01	1.94157242774963378906e-01	2.05265820026397705078e-01	2.48618602752685546875e-01	2.78879761695861816406e-01	4.09434080123901367188e-01	1.88942253589630126953e-01	1.84750795364379882812e-01	2.46476411819458007812e-01	3.47222805023193359375e-01	2.78745651245117187500e-01	2.64714062213897705078e-01	2.89806485176086425781e-01	2.68809199333190917969e-01	2.47623980045318603516e-01	2.03853279352188110352e-01	2.13544368743896484375e-01	1.94259464740753173828e-01	1.83960080146789550781e-01	2.50030875205993652344e-01	1.79399788379669189453e-01	2.43334293365478515625e-01	2.40152478218078613281e-01	1.62242770195007324219e-01	7.09165334701538085938e-02	3.13027143478393554688e-01	1.58339619636535644531e-01	1.95507526397705078125e-01	1.01978898048400878906e-01	6.94099307060241699219e-01	2.73613750934600830078e-01	2.80315279960632324219e-01	3.46110761165618896484e-01	7.27917909622192382812e-01	3.67862164974212646484e-01	3.72950792312622070312e-01	1.39224231243133544922e-01	4.37631487846374511719e-01	2.98703670501708984375e-01	1.81456267833709716797e-01	2.68715739250183105469e-01	2.39434659481048583984e-01	2.41645038127899169922e-01	3.33645820617675781250e-01	1.73582196235656738281e-01	2.11326718330383300781e-01	2.62644708156585693359e-01	2.53121316432952880859e-01	8.83283615112304687500e-02	1.26259267330169677734e-01	2.40148186683654785156e-01	1.69383466243743896484e-01	1.57854914665222167969e-01	1.55455440282821655273e-01	2.59044766426086425781e-01	4.05635833740234375000e-02	2.01636254787445068359e-01	2.22348749637603759766e-01	6.72333240509033203125e-02	1.81840300559997558594e-01	2.48025000095367431641e-01	1.60147190093994140625e-01	2.01404035091400146484e-01	2.50313520431518554688e-01	2.16571867465972900391e-01	1.81128859519958496094e-01	1.62872850894927978516e-01	1.95468723773956298828e-01	1.34621083736419677734e-01	2.27984011173248291016e-01	1.77511632442474365234e-01	1.90459847450256347656e-01	7.07793235778808593750e-02	2.26577103137969970703e-01	1.88666343688964843750e-01	2.20066010951995849609e-01	1.70262217521667480469e-01	2.45730340480804443359e-01	3.19649159908294677734e-01	2.25564301013946533203e-01	2.52018153667449951172e-01	1.86994194984436035156e-01	2.89508372545242309570e-01	
2.74852514266967773438e-01	3.28478932380676269531e-01	3.92546832561492919922e-01	3.69080483913421630859e-01	3.99146139621734619141e-01	5.74711322784423828125e-01	5.78100442886352539062e-01	5.45097112655639648438e-01	5.87752699851989746094e-01	0.00000000000000000000e+00	4.68801438808441162109e-01	3.32660913467407226562e-01	5.62239706516265869141e-01	6.80945873260498046875e-01	4.40819263458251953125e-01	3.81583094596862792969e-01	5.74512779712677001953e-01	3.58669281005859375000e-01	2.91626751422882080078e-01	4.09321904182434082031e-01	4.22270357608795166016e-01	3.49610924720764160156e-01	2.51534759998321533203e-01	2.57771342992782592773e-01	3.32764148712158203125e-01	4.20908689498901367188e-01	2.35982120037078857422e-01	9.80333089828491210938e-02	3.16513121128082275391e-01	3.22863817214965820312e-01	2.98372387886047363281e-01	3.24673414230346679688e-01	2.63860940933227539062e-01	2.27363765239715576172e-01	3.04034948348999023438e-01	2.20804214477539062500e-01	3.03716480731964111328e-01	2.35135018825531005859e-01	2.80022442340850830078e-01	1.70777082443237304688e-01	2.89808988571166992188e-01	1.82992815971374511719e-01	1.65471971035003662109e-01	2.13062345981597900391e-01	1.58874571323394775391e-01	1.86488926410675048828e-01	1.54470860958099365234e-01	2.26071953773498535156e-01	2.58400678634643554688e-01	2.69243001937866210938e-01	2.11358785629272460938e-01	1.06697499752044677734e-01	2.87179291248321533203e-01	2.31185555458068847656e-01	2.15339958667755126953e-01	3.12653660774230957031e-01	2.28196382522583007812e-01	2.25926458835601806641e-01	2.55493760108947753906e-01	2.01825499534606933594e-01	2.33060956001281738281e-01	3.71426939964294433594e-01	1.91319108009338378906e-01	8.28872323036193847656e-02	1.51497840881347656250e-01	1.56104385852813720703e-01	1.47856205701828002930e-01	2.38163590431213378906e-01	1.54386281967163085938e-01	2.51723527908325195312e-01	2.34265387058258056641e-01	1.26132428646087646484e-01	2.91428446769714355469e-01	1.81773185729980468750e-01	1.13099873065948486328e-01	2.06944346427917480469e-01	2.44475007057189941406e-01	2.33849406242370605469e-01	1.14482700824737548828e-01	2.42937326431274414062e-01	2.51829981803894042969e-01	2.51642584800720214844e-01	2.47661113739013671875e-01	2.61213183403015136719e-01	2.19778060913085937500e-01	1.77619695663452148438e-01	2.11822748184204101562e-01	1.66562199592590332031e-01	1.80132985115051269531e-01	2.19411313533782958984e-01	1.84981226921081542969e-01	1.14675283432006835938e-01	1.67059361934661865234e-01	1.79666101932525634766e-01	2.15951323509216308594e-01	1.26348078250885009766e-01	1.92067027091979980469e-01	2.65769183635711669922e-01	3.05539369583129882812e-01	2.07774996757507324219e-01	2.40864813327789306641e-01	3.00216257572174072266e-01	2.74984598159790039062e-01	
