0.00000000000000000000e+00	2.90718674659729003906e-01	2.40930885076522827148e-01	2.39645659923553466797e-01	1.31513699889183044434e-01	1.88798636198043823242e-01	1.46104037761688232422e-01	1.30728632211685180664e-01	1.96301937103271484375e-01	1.52840495109558105469e-01	2.31242060661315917969e-01	1.51313126087188720703e-01	1.58425301313400268555e-01	1.52873635292053222656e-01	1.95934861898422241211e-01	1.97437077760696411133e-01	1.02504551410675048828e-01	1.32409870624542236328e-01	1.85432910919189453125e-01	1.99755340814590454102e-01	1.66405498981475830078e-01	1.08643472194671630859e-01	2.50138580799102783203e-01	1.41565382480621337891e-01	1.84494853019714355469e-01	1.79590225219726562500e-01	1.25050067901611328125e-01	1.80552810430526733398e-01	1.66147023439407348633e-01	1.91706120967864990234e-01	1.57117605209350585938e-01	1.72921746969223022461e-01	1.77546799182891845703e-01	1.91226869821548461914e-01	1.51428192853927612305e-01	2.01185464859008789062e-01	1.69399559497833251953e-01	1.34833723306655883789e-01	1.75175607204437255859e-01	1.54552072286605834961e-01	1.62552565336227416992e-01	1.89209371805191040039e-01	1.18543893098831176758e-01	1.48230910301208496094e-01	1.32231980562210083008e-01	2.52310752868652343750e-01	1.11248165369033813477e-01	1.16438776254653930664e-01	1.68768554925918579102e-01	7.65063166618347167969e-02	1.39312952756881713867e-01	1.37454867362976074219e-01	9.59914922714233398438e-02	1.64356827735900878906e-01	9.55594480037689208984e-02	6.50637149810791015625e-02	1.99163615703582763672e-01	1.15591853857040405273e-01	1.90246045589447021484e-01	6.11714720726013183594e-02	1.59176528453826904297e-01	1.46066576242446899414e-01	1.17520660161972045898e-01	1.00595951080322265625e-01	1.37860745191574096680e-01	1.52908623218536376953e-01	1.38672381639480590820e-01	7.03661441802978515625e-02	2.28144735097885131836e-01	1.11841678619384765625e-01	9.84500646591186523438e-02	1.45231783390045166016e-01	2.27519243955612182617e-01	0.00000000000000000000e+00	1.50263637304306030273e-01	1.88151538372039794922e-01	7.05555081367492675781e-02	1.81721150875091552734e-01	4.67172265052795410156e-02	1.92326158285140991211e-01	1.79143965244293212891e-01	1.86760067939758300781e-01	2.85112619400024414062e-01	2.19516813755035400391e-01	2.46277332305908203125e-01	
2.90718555450439453125e-01	0.00000000000000000000e+00	2.33169019222259521484e-01	1.41659289598464965820e-01	1.72529146075248718262e-01	2.18644201755523681641e-01	1.34749859571456909180e-01	1.91371232271194458008e-01	2.21006691455841064453e-01	1.75835460424423217773e-01	1.98295533657073974609e-01	1.73128634691238403320e-01	2.97387003898620605469e-01	9.47489738464355468750e-02	1.76273733377456665039e-01	1.86517804861068725586e-01	1.69104337692260742188e-01	1.01250082254409790039e-01	2.27516263723373413086e-01	1.28786265850067138672e-01	1.81433826684951782227e-01	1.84798508882522583008e-01	2.01790839433670043945e-01	1.42998814582824707031e-01	2.15227514505386352539e-01	1.41984522342681884766e-01	1.17234349250793457031e-01	2.56551682949066162109e-01	1.33336216211318969727e-01	3.76654326915740966797e-01	8.01469087600708007812e-02	1.65416568517684936523e-01	2.17367023229598999023e-01	1.36160075664520263672e-01	1.55362367630004882812e-01	1.32423400878906250000e-01	2.16022729873657226562e-01	2.08926707506179809570e-01	1.39488965272903442383e-01	1.77223742008209228516e-01	1.32379233837127685547e-01	1.68918967247009277344e-01	1.70625954866409301758e-01	7.62693881988525390625e-02	1.63952678442001342773e-01	2.33776926994323730469e-01	1.16129696369171142578e-01	1.08953297138214111328e-01	2.24432498216629028320e-01	1.16614788770675659180e-01	8.88885855674743652344e-02	1.62960350513458251953e-01	9.52640473842620849609e-02	1.60976946353912353516e-01	1.02115422487258911133e-01	1.14273548126220703125e-01	3.93832325935363769531e-02	2.04371571540832519531e-01	2.78694629669189453125e-02	1.81086748838424682617e-01	1.46046102046966552734e-01	1.63019776344299316406e-01	9.56529974937438964844e-02	1.61805510520935058594e-01	1.15706950426101684570e-01	1.23011857271194458008e-01	2.00308084487915039062e-01	1.33097499608993530273e-01	1.21629774570465087891e-01	7.60231018066406250000e-02	1.18429750204086303711e-01	1.76772117614746093750e-01	1.58153206110000610352e-01	7.05462694168090820312e-03	7.03332126140594482422e-02	1.55131697654724121094e-01	1.17861390113830566406e-01	1.63877755403518676758e-01	1.66427910327911376953e-01	1.90121680498123168945e-01	1.01682662963867187500e-01	1.88766926527023315430e-01	1.90916746854782104492e-01	2.34265357255935668945e-01	1.77311152219772338867e-01	
2.40930944681167602539e-01	2.33169078826904296875e-01	0.00000000000000000000e+00	2.70150959491729736328e-01	2.32656568288803100586e-01	1.57130330801010131836e-01	2.19715923070907592773e-01	2.89101630449295043945e-01	1.63287311792373657227e-01	1.00121110677719116211e-01	1.72908693552017211914e-01	2.00668752193450927734e-01	1.26945257186889648438e-01	1.97592586278915405273e-01	1.00113987922668457031e-01	1.71840131282806396484e-01	1.15372180938720703125e-01	1.89380884170532226562e-01	1.39215737581253051758e-01	1.64347052574157714844e-01	1.80508434772491455078e-01	1.83303743600845336914e-01	1.30982726812362670898e-01	1.49779289960861206055e-01	1.59584909677505493164e-01	1.14348173141479492188e-01	1.23718231916427612305e-01	2.10033744573593139648e-01	1.27750188112258911133e-01	1.53865069150924682617e-01	1.26182854175567626953e-01	1.39340698719024658203e-01	2.14980036020278930664e-01	1.90311282873153686523e-01	1.68660104274749755859e-01	1.88782095909118652344e-01	1.92518085241317749023e-01	2.65551805496215820312e-01	2.09307879209518432617e-01	1.42351508140563964844e-01	1.48291349411010742188e-01	2.15098112821578979492e-01	1.76879286766052246094e-01	1.12475842237472534180e-01	1.48537337779998779297e-01	2.16166317462921142578e-01	1.33869439363479614258e-01	1.98518663644790649414e-01	1.84425204992294311523e-01	1.04903221130371093750e-01	1.31150275468826293945e-01	1.58226966857910156250e-01	1.20691895484924316406e-01	1.59559786319732666016e-01	1.01801455020904541016e-01	1.20335370302200317383e-01	1.44477874040603637695e-01	1.06328457593917846680e-01	1.01688176393508911133e-01	1.45236045122146606445e-01	1.33935004472732543945e-01	1.64986759424209594727e-01	1.46511822938919067383e-01	1.04408413171768188477e-01	1.15640461444854736328e-01	1.13008350133895874023e-01	2.33101040124893188477e-01	1.01672232151031494141e-01	1.43410354852676391602e-01	1.21849596500396728516e-01	1.75154119729995727539e-01	1.69818311929702758789e-01	1.11359775066375732422e-01	2.67116725444793701172e-02	1.64879232645034790039e-01	9.94183421134948730469e-02	1.65748447179794311523e-01	1.09843462705612182617e-01	5.17840981483459472656e-02	1.61675125360488891602e-01	1.47123873233795166016e-01	1.73615396022796630859e-01	2.16096758842468261719e-01	2.01222360134124755859e-01	1.90255731344223022461e-01	
2.39645928144454956055e-01	1.41659408807754516602e-01	2.70150870084762573242e-01	0.00000000000000000000e+00	1.59049689769744873047e-01	1.58359959721565246582e-01	1.00701972842216491699e-01	6.99254870414733886719e-02	2.17423796653747558594e-01	2.14265704154968261719e-01	1.79061144590377807617e-01	1.44075244665145874023e-01	1.27684354782104492188e-01	8.92073512077331542969e-02	1.34451538324356079102e-01	2.23461419343948364258e-01	2.40196526050567626953e-01	1.19304612278938293457e-01	1.64639264345169067383e-01	8.68738293647766113281e-02	8.85368436574935913086e-02	1.83349475264549255371e-01	2.23973900079727172852e-01	1.79783076047897338867e-01	2.01803565025329589844e-01	4.43164974451065063477e-01	1.03786528110504150391e-01	1.31122350692749023438e-01	1.46647393703460693359e-01	1.09482020139694213867e-01	1.13774538040161132812e-01	1.14672064781188964844e-01	2.71906256675720214844e-01	2.16544002294540405273e-01	1.11371397972106933594e-01	1.93091332912445068359e-01	2.24615842103958129883e-01	1.04879438877105712891e-01	2.14094668626785278320e-01	1.05009406805038452148e-01	1.53602808713912963867e-01	1.36831670999526977539e-01	1.32529944181442260742e-01	1.64314210414886474609e-01	1.66365623474121093750e-01	1.39097720384597778320e-01	1.75758302211761474609e-01	1.93363457918167114258e-01	2.51052588224411010742e-01	2.24677503108978271484e-01	1.57665491104125976562e-01	1.62927925586700439453e-01	1.68520450592041015625e-01	4.82989847660064697266e-02	1.04823946952819824219e-01	8.67691040039062500000e-02	8.57794880867004394531e-02	1.45764186978340148926e-01	1.42845869064331054688e-01	1.31019443273544311523e-01	8.67578089237213134766e-02	1.51503682136535644531e-01	1.10170722007751464844e-01	1.29977643489837646484e-01	2.47412890195846557617e-01	7.17028975486755371094e-02	1.14404231309890747070e-01	3.51333737373352050781e-01	1.83503687381744384766e-01	8.29493552446365356445e-02	8.54893028736114501953e-02	1.24814271926879882812e-01	2.06004381179809570312e-01	8.86810868978500366211e-02	1.76852345466613769531e-01	1.95160210132598876953e-01	9.01259779930114746094e-02	1.44841492176055908203e-01	1.11927777528762817383e-01	1.06729492545127868652e-01	5.45088350772857666016e-02	1.49706751108169555664e-01	2.16911196708679199219e-01	1.85041129589080810547e-01	1.78480476140975952148e-01	
1.31513610482215881348e-01	1.72529295086860656738e-01	2.32656568288803100586e-01	1.59049630165100097656e-01	0.00000000000000000000e+00	1.59939303994178771973e-01	2.46799632906913757324e-01	1.24626606702804565430e-01	1.76319479942321777344e-01	1.80903434753417968750e-01	1.74342080950736999512e-01	1.17807522416114807129e-01	1.19454532861709594727e-01	1.16116940975189208984e-01	1.55253618955612182617e-01	1.92330509424209594727e-01	1.74655824899673461914e-01	1.60548135638236999512e-01	1.13486185669898986816e-01	1.29106193780899047852e-01	1.28549486398696899414e-01	1.38280153274536132812e-01	1.22827976942062377930e-01	2.14433684945106506348e-01	1.24471172690391540527e-01	1.18970170617103576660e-01	1.93986207246780395508e-01	1.55763089656829833984e-01	1.19653105735778808594e-01	1.44115462899208068848e-01	1.42998248338699340820e-01	1.34813994169235229492e-01	1.28060221672058105469e-01	1.50532335042953491211e-01	1.40511065721511840820e-01	1.23154357075691223145e-01	1.61141484975814819336e-01	1.29177764058113098145e-01	1.83360695838928222656e-01	1.26587599515914916992e-01	1.96476399898529052734e-01	1.81902110576629638672e-01	1.86173349618911743164e-01	1.44019991159439086914e-01	1.72044038772583007812e-01	1.77994936704635620117e-01	1.58491373062133789062e-01	1.78761750459671020508e-01	1.41777619719505310059e-01	1.63637757301330566406e-01	1.71496391296386718750e-01	1.26223653554916381836e-01	2.30797499418258666992e-01	1.15931391716003417969e-01	1.60422682762145996094e-01	1.55348867177963256836e-01	1.23721495270729064941e-01	1.40587702393531799316e-01	1.86896651983261108398e-01	1.30144894123077392578e-01	1.52430474758148193359e-01	1.52818888425827026367e-01	1.04078814387321472168e-01	1.28027021884918212891e-01	1.51011079549789428711e-01	1.63983598351478576660e-01	1.91529035568237304688e-01	1.39066785573959350586e-01	2.37091660499572753906e-01	1.05869740247726440430e-01	1.89864248037338256836e-01	2.06121385097503662109e-01	2.34600037336349487305e-01	1.46582216024398803711e-01	1.86742171645164489746e-01	1.16297870874404907227e-01	1.28359213471412658691e-01	1.13305062055587768555e-01	1.70773088932037353516e-01	1.56490847468376159668e-01	1.68931201100349426270e-01	1.07021600008010864258e-01	1.26501366496086120605e-01	1.14939481019973754883e-01	2.29014620184898376465e-01	
1.88798606395721435547e-01	2.18644410371780395508e-01	1.57130241394042968750e-01	1.58360004425048828125e-01	1.59939363598823547363e-01	0.00000000000000000000e+00	2.15837001800537109375e-01	1.13442450761795043945e-01	5.07345199584960937500e-02	1.75134897232055664062e-01	9.64016616344451904297e-02	1.20917499065399169922e-01	8.32968801259994506836e-02	1.21622860431671142578e-01	1.78818345069885253906e-01	1.39140248298645019531e-01	1.31779044866561889648e-01	1.52133524417877197266e-01	1.67700439691543579102e-01	1.47146150469779968262e-01	9.67277884483337402344e-02	1.57889902591705322266e-01	2.22460567951202392578e-01	2.20458492636680603027e-01	9.23365056514739990234e-02	1.57324850559234619141e-01	2.46749192476272583008e-01	9.71518456935882568359e-02	2.37875252962112426758e-01	1.08500331640243530273e-01	1.50408565998077392578e-01	1.47308230400085449219e-01	2.02249139547348022461e-01	1.89179718494415283203e-01	2.55053341388702392578e-01	1.48873746395111083984e-01	1.67895495891571044922e-01	8.30723643302917480469e-02	9.30872857570648193359e-02	8.70200991630554199219e-02	1.29126727581024169922e-01	1.15481168031692504883e-01	3.24227958917617797852e-01	2.24066793918609619141e-01	1.07523471117019653320e-01	1.85581356287002563477e-01	1.39647305011749267578e-01	1.17369920015335083008e-01	1.15909069776535034180e-01	1.65153622627258300781e-01	1.41885459423065185547e-01	1.84233278036117553711e-01	1.96242630481719970703e-01	1.94725185632705688477e-01	9.64106917381286621094e-02	2.12224125862121582031e-01	1.46663963794708251953e-01	2.53557115793228149414e-01	1.37171715497970581055e-01	1.83770716190338134766e-01	1.45990848541259765625e-01	2.03686058521270751953e-01	1.38773143291473388672e-01	2.12364733219146728516e-01	7.77535438537597656250e-02	1.39477282762527465820e-01	1.91567957401275634766e-01	2.45578974485397338867e-01	1.93651169538497924805e-01	1.84863984584808349609e-01	6.62690550088882446289e-02	1.80292040109634399414e-01	1.28649204969406127930e-01	1.29056602716445922852e-01	7.93976783752441406250e-02	9.57125425338745117188e-02	1.44293516874313354492e-01	1.77637308835983276367e-01	7.72836804389953613281e-02	1.00314244627952575684e-01	1.83964699506759643555e-01	9.89496260881423950195e-02	2.92081922292709350586e-01	1.77103012800216674805e-01	2.00115561485290527344e-01	
1.46104097366333007812e-01	1.34749889373779296875e-01	2.19715893268585205078e-01	1.00701987743377685547e-01	2.46799722313880920410e-01	2.15837001800537109375e-01	0.00000000000000000000e+00	2.13967353105545043945e-01	1.35840415954589843750e-01	1.35728627443313598633e-01	1.87119662761688232422e-01	1.74392849206924438477e-01	1.15847826004028320312e-01	1.37456864118576049805e-01	1.36444330215454101562e-01	1.40697777271270751953e-01	1.74059391021728515625e-01	1.31835609674453735352e-01	1.14184141159057617188e-01	9.97052490711212158203e-02	1.40040427446365356445e-01	1.60067886114120483398e-01	1.35509252548217773438e-01	1.45792126655578613281e-01	1.69043928384780883789e-01	1.26018851995468139648e-01	2.35699653625488281250e-01	1.81876122951507568359e-01	1.37329369783401489258e-01	1.65623962879180908203e-01	2.03496903181076049805e-01	1.17301225662231445312e-01	1.31549030542373657227e-01	1.94889128208160400391e-01	1.20310425758361816406e-01	1.21190577745437622070e-01	2.32819050550460815430e-01	1.35858684778213500977e-01	1.96778118610382080078e-01	1.34397536516189575195e-01	1.36773616075515747070e-01	1.48066401481628417969e-01	2.36859291791915893555e-01	1.18779838085174560547e-01	1.24361932277679443359e-01	1.64281755685806274414e-01	1.65804326534271240234e-01	1.52517348527908325195e-01	1.63278132677078247070e-01	1.45904839038848876953e-01	1.46800130605697631836e-01	1.35780543088912963867e-01	1.35583043098449707031e-01	1.59118324518203735352e-01	2.23388850688934326172e-01	1.16328567266464233398e-01	1.74319863319396972656e-01	1.12582594156265258789e-01	1.53011709451675415039e-01	1.52731806039810180664e-01	1.92648589611053466797e-01	1.60687208175659179688e-01	1.21739864349365234375e-01	1.68854147195816040039e-01	1.42636805772781372070e-01	1.43259733915328979492e-01	1.19563728570938110352e-01	1.21365785598754882812e-01	1.38876259326934814453e-01	1.23659551143646240234e-01	1.54237329959869384766e-01	2.60739654302597045898e-01	1.38712048530578613281e-01	1.67773604393005371094e-01	2.08246886730194091797e-01	1.93387776613235473633e-01	2.88362950086593627930e-01	1.39108866453170776367e-01	1.65762484073638916016e-01	1.52744472026824951172e-01	1.92999631166458129883e-01	1.55012905597686767578e-01	1.36857122182846069336e-01	4.94251549243927001953e-02	2.10385978221893310547e-01	
1.30728662014007568359e-01	1.91371172666549682617e-01	2.89101570844650268555e-01	6.99255615472793579102e-02	1.24626561999320983887e-01	1.13442480564117431641e-01	2.13967293500900268555e-01	0.00000000000000000000e+00	1.71750485897064208984e-01	2.45289713144302368164e-01	1.19262993335723876953e-01	1.48457914590835571289e-01	1.66263729333877563477e-01	1.67316257953643798828e-01	9.50342416763305664062e-02	1.65449440479278564453e-01	1.29375040531158447266e-01	1.09213620424270629883e-01	1.46462798118591308594e-01	1.17455601692199707031e-01	1.91674709320068359375e-01	1.61498069763183593750e-01	7.16354846954345703125e-02	1.84544473886489868164e-01	2.62896716594696044922e-01	1.28632217645645141602e-01	2.11955875158309936523e-01	1.69235378503799438477e-01	1.55726015567779541016e-01	1.60276710987091064453e-01	1.65440320968627929688e-01	1.46551549434661865234e-01	1.32760107517242431641e-01	1.39479696750640869141e-01	1.25066906213760375977e-01	1.00141167640686035156e-01	1.68482869863510131836e-01	1.79120451211929321289e-01	1.82393938302993774414e-01	1.02261602878570556641e-01	1.51068150997161865234e-01	1.67339563369750976562e-01	1.61816120147705078125e-01	1.58551782369613647461e-01	1.52231603860855102539e-01	1.36091381311416625977e-01	1.14402025938034057617e-01	1.37976229190826416016e-01	1.18828028440475463867e-01	2.72278547286987304688e-01	1.60950779914855957031e-01	1.80494576692581176758e-01	1.52041107416152954102e-01	2.01740652322769165039e-01	1.72471553087234497070e-01	2.83091157674789428711e-01	1.45713001489639282227e-01	8.91123116016387939453e-02	1.29504770040512084961e-01	1.78084969520568847656e-01	1.15897595882415771484e-01	1.16223484277725219727e-01	1.29388570785522460938e-01	1.46824300289154052734e-01	1.56948328018188476562e-01	1.80034518241882324219e-01	1.55964493751525878906e-01	1.52969300746917724609e-01	1.42488330602645874023e-01	1.30572795867919921875e-01	1.89714252948760986328e-01	1.29628777503967285156e-01	1.44073188304901123047e-01	1.94769620895385742188e-01	9.67766940593719482422e-02	2.17126131057739257812e-01	1.84463173151016235352e-01	2.21298694610595703125e-01	1.74652397632598876953e-01	1.47564232349395751953e-01	2.51194536685943603516e-01	1.71644121408462524414e-01	1.91838502883911132812e-01	1.73540234565734863281e-01	1.54029816389083862305e-01	
1.96301907300949096680e-01	2.21006572246551513672e-01	1.63287550210952758789e-01	2.17423766851425170898e-01	1.76319658756256103516e-01	5.07344752550125122070e-02	1.35840445756912231445e-01	1.71750545501708984375e-01	0.00000000000000000000e+00	2.75890260934829711914e-01	2.06325799226760864258e-01	2.65031337738037109375e-01	1.11027240753173828125e-01	1.68412566184997558594e-01	1.59010052680969238281e-01	1.06700420379638671875e-01	1.71920299530029296875e-01	1.97061538696289062500e-01	1.83087468147277832031e-01	9.71028804779052734375e-02	9.86326336860656738281e-02	1.96065008640289306641e-01	1.38446509838104248047e-01	1.84911966323852539062e-01	1.49137198925018310547e-01	1.75647854804992675781e-01	2.58451879024505615234e-01	1.58333241939544677734e-01	1.47353112697601318359e-01	1.55899643898010253906e-01	1.47882848978042602539e-01	1.37677371501922607422e-01	1.41894996166229248047e-01	1.59175038337707519531e-01	1.43702864646911621094e-01	1.37412995100021362305e-01	9.36091244220733642578e-02	1.86742246150970458984e-01	1.58615171909332275391e-01	9.88584160804748535156e-02	1.99940919876098632812e-01	8.27662944793701171875e-02	1.78138375282287597656e-01	1.67568206787109375000e-01	1.63870602846145629883e-01	1.56665325164794921875e-01	1.35328829288482666016e-01	1.36328339576721191406e-01	1.61628991365432739258e-01	1.60220563411712646484e-01	2.10110008716583251953e-01	1.17644608020782470703e-01	1.87166094779968261719e-01	1.15200757980346679688e-01	2.08083689212799072266e-01	1.30183309316635131836e-01	1.71194195747375488281e-01	1.22427225112915039062e-01	1.20731353759765625000e-01	2.44103908538818359375e-01	1.83639347553253173828e-01	7.16529190540313720703e-02	1.48762822151184082031e-01	1.06160342693328857422e-01	1.80856227874755859375e-01	1.11677944660186767578e-01	1.82272672653198242188e-01	1.31905257701873779297e-01	1.58275485038757324219e-01	1.04863762855529785156e-01	1.29542976617813110352e-01	1.10795050859451293945e-01	1.85078978538513183594e-01	1.70097529888153076172e-01	2.41925954818725585938e-01	1.68701112270355224609e-01	2.00517326593399047852e-01	1.45892918109893798828e-01	1.56191229820251464844e-01	2.32957780361175537109e-01	1.48320525884628295898e-01	1.19137763977050781250e-01	1.89974844455718994141e-01	2.29813069105148315430e-01	1.30875945091247558594e-01	
1.52840465307235717773e-01	1.75835490226745605469e-01	1.00121110677719116211e-01	2.14265793561935424805e-01	1.80903524160385131836e-01	1.75135105848312377930e-01	1.35728687047958374023e-01	2.45289832353591918945e-01	2.75890439748764038086e-01	0.00000000000000000000e+00	1.54884397983551025391e-01	1.61126732826232910156e-01	9.58763957023620605469e-02	1.93178713321685791016e-01	1.59785032272338867188e-01	1.28606796264648437500e-01	1.81196331977844238281e-01	1.81651115417480468750e-01	1.77163213491439819336e-01	1.22406303882598876953e-01	1.88409358263015747070e-01	1.43809586763381958008e-01	9.65869724750518798828e-02	1.24675154685974121094e-01	1.58359289169311523438e-01	1.49032533168792724609e-01	1.47204250097274780273e-01	1.87324762344360351562e-01	2.25646555423736572266e-01	2.05797761678695678711e-01	1.33480519056320190430e-01	1.15978151559829711914e-01	1.27359509468078613281e-01	1.09762936830520629883e-01	1.61610454320907592773e-01	1.14995598793029785156e-01	1.56527042388916015625e-01	1.46130144596099853516e-01	1.43003314733505249023e-01	1.26178979873657226562e-01	1.70246273279190063477e-01	1.46454155445098876953e-01	1.81066900491714477539e-01	1.60329222679138183594e-01	2.50506997108459472656e-01	1.58882677555084228516e-01	1.38734042644500732422e-01	1.41924768686294555664e-01	1.09890013933181762695e-01	2.05093860626220703125e-01	1.69930040836334228516e-01	1.64152979850769042969e-01	1.85301542282104492188e-01	1.59905016422271728516e-01	2.59582906961441040039e-01	1.54915869235992431641e-01	2.24436223506927490234e-01	1.00797981023788452148e-01	1.40500605106353759766e-01	1.83112084865570068359e-01	1.69995665550231933594e-01	1.43325537443161010742e-01	1.02107793092727661133e-01	1.07968419790267944336e-01	2.27277040481567382812e-01	1.52495831251144409180e-01	1.25591546297073364258e-01	1.59535080194473266602e-01	9.76276993751525878906e-02	1.33611261844635009766e-01	1.01038873195648193359e-01	1.35483503341674804688e-01	1.24298900365829467773e-01	1.72720968723297119141e-01	1.28522574901580810547e-01	1.86873674392700195312e-01	1.21016174554824829102e-01	2.48549968004226684570e-01	2.62743055820465087891e-01	2.13108390569686889648e-01	2.38284140825271606445e-01	1.20779842138290405273e-01	1.82354986667633056641e-01	4.94562983512878417969e-02	1.09134137630462646484e-01	
