0.00000000000000000000e+00	5.89037060737609863281e-01	4.78665560483932495117e-01	4.27492886781692504883e-01	3.41656357049942016602e-01	3.15759301185607910156e-01	2.91356563568115234375e-01	3.10066550970077514648e-01	2.57905602455139160156e-01	3.02298843860626220703e-01	2.44348734617233276367e-01	2.84995198249816894531e-01	2.55785524845123291016e-01	2.84741193056106567383e-01	2.61706888675689697266e-01	2.37455248832702636719e-01	2.73981750011444091797e-01	2.19127222895622253418e-01	2.86822438240051269531e-01	2.85830885171890258789e-01	2.37552836537361145020e-01	2.31074452400207519531e-01	2.13886588811874389648e-01	2.79726088047027587891e-01	2.01201647520065307617e-01	2.68518835306167602539e-01	2.24798634648323059082e-01	2.48189881443977355957e-01	2.14824691414833068848e-01	2.48901367187500000000e-01	2.51077592372894287109e-01	1.94182619452476501465e-01	2.46294096112251281738e-01	2.43210405111312866211e-01	2.24669739603996276855e-01	2.37859800457954406738e-01	2.73173987865447998047e-01	2.39681720733642578125e-01	2.37613096833229064941e-01	2.05536216497421264648e-01	2.30659872293472290039e-01	2.63815224170684814453e-01	2.34647095203399658203e-01	2.17079311609268188477e-01	2.77069449424743652344e-01	2.46629923582077026367e-01	3.05923104286193847656e-01	2.06030741333961486816e-01	2.30809435248374938965e-01	2.42438212037086486816e-01	2.56717264652252197266e-01	2.78299957513809204102e-01	2.32560157775878906250e-01	2.69080996513366699219e-01	2.42948919534683227539e-01	2.28421866893768310547e-01	2.16781109571456909180e-01	1.97104185819625854492e-01	2.20974043011665344238e-01	3.03424775600433349609e-01	2.43098869919776916504e-01	1.86841934919357299805e-01	2.39547967910766601562e-01	2.43220761418342590332e-01	2.13739663362503051758e-01	2.38897293806076049805e-01	2.02316403388977050781e-01	2.54027754068374633789e-01	2.14181140065193176270e-01	2.52005904912948608398e-01	2.15866908431053161621e-01	2.30097368359565734863e-01	2.23508507013320922852e-01	1.97001099586486816406e-01	2.15580821037292480469e-01	2.06888869404792785645e-01	1.99543237686157226562e-01	1.99940502643585205078e-01	2.30406105518341064453e-01	2.25929707288742065430e-01	2.04100847244262695312e-01	2.11127847433090209961e-01	2.33802646398544311523e-01	1.97402596473693847656e-01	2.41220638155937194824e-01	2.31347486376762390137e-01	2.67613828182220458984e-01	2.09767609834671020508e-01	2.41162002086639404297e-01	2.36628711223602294922e-01	2.88527607917785644531e-01	2.87663280963897705078e-01	3.04183721542358398438e-01	
5.89037120342254638672e-01	0.00000000000000000000e+00	4.76237356662750244141e-01	4.18432950973510742188e-01	3.71825516223907470703e-01	3.43979239463806152344e-01	3.27627331018447875977e-01	3.16604614257812500000e-01	3.10917198657989501953e-01	3.02416324615478515625e-01	2.40180209279060363770e-01	2.76086479425430297852e-01	2.36584693193435668945e-01	2.79341429471969604492e-01	2.41683959960937500000e-01	2.35854968428611755371e-01	2.99585819244384765625e-01	2.65609771013259887695e-01	2.42336809635162353516e-01	3.10419917106628417969e-01	2.67848193645477294922e-01	2.65466123819351196289e-01	2.49818205833435058594e-01	4.04019355773925781250e-01	2.29551523923873901367e-01	2.82327681779861450195e-01	2.29201436042785644531e-01	2.74558037519454956055e-01	2.75749564170837402344e-01	2.37738639116287231445e-01	2.58464753627777099609e-01	2.05132424831390380859e-01	3.02008569240570068359e-01	2.67026484012603759766e-01	2.75799483060836791992e-01	2.75898098945617675781e-01	2.10463240742683410645e-01	2.39108711481094360352e-01	2.35246509313583374023e-01	2.43106603622436523438e-01	2.09516331553459167480e-01	2.57139354944229125977e-01	2.98922836780548095703e-01	2.39075720310211181641e-01	2.48904883861541748047e-01	2.33185738325119018555e-01	2.50293552875518798828e-01	2.45442658662796020508e-01	2.37882375717163085938e-01	2.44116291403770446777e-01	2.33144059777259826660e-01	2.13050067424774169922e-01	1.79013818502426147461e-01	2.18220278620719909668e-01	2.05658286809921264648e-01	1.91997855901718139648e-01	1.94566309452056884766e-01	1.94448754191398620605e-01	2.53770321607589721680e-01	2.26803556084632873535e-01	1.89468637108802795410e-01	2.29539230465888977051e-01	2.19506934285163879395e-01	2.33163356781005859375e-01	2.38492086529731750488e-01	2.08966106176376342773e-01	1.94982379674911499023e-01	2.13526934385299682617e-01	1.98162645101547241211e-01	2.34576508402824401855e-01	2.02777221798896789551e-01	2.14903742074966430664e-01	2.04151511192321777344e-01	1.68004289269447326660e-01	2.14157789945602416992e-01	1.99992805719375610352e-01	1.83961868286132812500e-01	1.97715520858764648438e-01	2.06750929355621337891e-01	2.14331895112991333008e-01	2.16259583830833435059e-01	1.97586923837661743164e-01	1.74870193004608154297e-01	2.45016336441040039062e-01	1.83108448982238769531e-01	2.19709485769271850586e-01	2.42835864424705505371e-01	2.36655503511428833008e-01	2.26800635457038879395e-01	2.83918827772140502930e-01	2.89754897356033325195e-01	3.05603623390197753906e-01	3.28142106533050537109e-01	
4.78665500879287719727e-01	4.76237356662750244141e-01	0.00000000000000000000e+00	4.78154540061950683594e-01	4.11301732063293457031e-01	3.30908119678497314453e-01	3.48594069480895996094e-01	3.19086521863937377930e-01	3.54455500841140747070e-01	3.34349215030670166016e-01	2.93745458126068115234e-01	2.58014738559722900391e-01	2.50550478696823120117e-01	3.34422856569290161133e-01	2.93972104787826538086e-01	2.71614223718643188477e-01	2.82906770706176757812e-01	2.56322562694549560547e-01	2.81788796186447143555e-01	2.28044018149375915527e-01	2.73964345455169677734e-01	3.13686907291412353516e-01	2.84548789262771606445e-01	2.83203363418579101562e-01	2.79618412256240844727e-01	2.76226282119750976562e-01	2.52190917730331420898e-01	2.74762302637100219727e-01	2.86652922630310058594e-01	2.45573699474334716797e-01	2.30541229248046875000e-01	2.42089509963989257812e-01	2.58205145597457885742e-01	2.61339306831359863281e-01	3.25980484485626220703e-01	2.57526576519012451172e-01	2.40329965949058532715e-01	2.83002138137817382812e-01	2.74502873420715332031e-01	2.54437983036041259766e-01	2.27489560842514038086e-01	2.88805216550827026367e-01	2.80800551176071166992e-01	2.39449292421340942383e-01	2.56540566682815551758e-01	2.65942215919494628906e-01	2.85204470157623291016e-01	2.93768256902694702148e-01	2.49390393495559692383e-01	2.28520154953002929688e-01	2.23977550864219665527e-01	1.98723807930946350098e-01	2.12142094969749450684e-01	2.10221141576766967773e-01	2.00483977794647216797e-01	2.18065619468688964844e-01	1.75410717725753784180e-01	2.00830966234207153320e-01	2.05656707286834716797e-01	1.98153316974639892578e-01	2.11854189634323120117e-01	1.89690992236137390137e-01	2.02701434493064880371e-01	2.15818673372268676758e-01	2.11335539817810058594e-01	1.83957487344741821289e-01	2.25660800933837890625e-01	2.19801068305969238281e-01	2.10100769996643066406e-01	2.05236092209815979004e-01	1.75264045596122741699e-01	2.17152342200279235840e-01	2.03829646110534667969e-01	1.53775036334991455078e-01	2.02676996588706970215e-01	1.74810305237770080566e-01	1.70860573649406433105e-01	1.85612648725509643555e-01	1.95572912693023681641e-01	2.03643411397933959961e-01	2.00727537274360656738e-01	1.93272128701210021973e-01	1.67932763695716857910e-01	1.90085500478744506836e-01	1.80401816964149475098e-01	2.06113502383232116699e-01	2.31181576848030090332e-01	2.40823164582252502441e-01	2.25095868110656738281e-01	2.41382762789726257324e-01	2.82573431730270385742e-01	2.92367547750473022461e-01	2.86416321992874145508e-01	
4.27492886781692504883e-01	4.18432891368865966797e-01	4.78154599666595458984e-01	0.00000000000000000000e+00	5.29362678527832031250e-01	4.94643867015838623047e-01	4.13141608238220214844e-01	3.20878118276596069336e-01	3.38863700628280639648e-01	3.17407906055450439453e-01	3.43274712562561035156e-01	3.00744205713272094727e-01	3.05015951395034790039e-01	3.62977594137191772461e-01	3.39582145214080810547e-01	2.12474241852760314941e-01	2.75922119617462158203e-01	2.90309995412826538086e-01	2.60570168495178222656e-01	2.86528438329696655273e-01	3.07952940464019775391e-01	3.82824480533599853516e-01	3.32747071981430053711e-01	3.10779154300689697266e-01	3.08009088039398193359e-01	3.02082628011703491211e-01	2.66635656356811523438e-01	3.18628430366516113281e-01	2.67665594816207885742e-01	3.05816262960433959961e-01	2.65930861234664916992e-01	2.54216313362121582031e-01	3.26301336288452148438e-01	3.25771063566207885742e-01	3.81465792655944824219e-01	2.95098483562469482422e-01	2.27470189332962036133e-01	3.58071058988571166992e-01	2.96796530485153198242e-01	2.51542717218399047852e-01	3.31074237823486328125e-01	3.65454107522964477539e-01	3.04618716239929199219e-01	2.70311087369918823242e-01	3.38506311178207397461e-01	2.46074259281158447266e-01	2.93068826198577880859e-01	2.61556297540664672852e-01	2.38922655582427978516e-01	2.21320062875747680664e-01	1.52494102716445922852e-01	1.63114547729492187500e-01	1.52435839176177978516e-01	1.77773952484130859375e-01	1.67783156037330627441e-01	2.38211244344711303711e-01	1.83889806270599365234e-01	1.91626131534576416016e-01	1.79782629013061523438e-01	2.07510516047477722168e-01	2.21004843711853027344e-01	1.89172655344009399414e-01	2.01633155345916748047e-01	2.50867396593093872070e-01	1.89922630786895751953e-01	1.65392488241195678711e-01	1.86440110206604003906e-01	2.18068346381187438965e-01	2.18415707349777221680e-01	1.81402862071990966797e-01	1.65374055504798889160e-01	1.47459104657173156738e-01	2.00320869684219360352e-01	1.30188792943954467773e-01	1.56918078660964965820e-01	1.40896052122116088867e-01	1.46799683570861816406e-01	1.23745635151863098145e-01	1.91010907292366027832e-01	1.33753925561904907227e-01	1.25481545925140380859e-01	1.42918288707733154297e-01	1.42044007778167724609e-01	1.61261379718780517578e-01	1.22585743665695190430e-01	1.61742061376571655273e-01	1.45114392042160034180e-01	1.56538352370262145996e-01	1.95466890931129455566e-01	1.84758305549621582031e-01	2.19979375600814819336e-01	2.43902713060379028320e-01	2.82402724027633666992e-01	
3.41656267642974853516e-01	3.71825397014617919922e-01	4.11301732063293457031e-01	5.29362440109252929688e-01	0.00000000000000000000e+00	6.56269431114196777344e-01	4.73937779664993286133e-01	5.28357326984405517578e-01	4.30205255746841430664e-01	3.81175726652145385742e-01	3.47303003072738647461e-01	4.42989349365234375000e-01	3.05891484022140502930e-01	4.82262700796127319336e-01	4.01153773069381713867e-01	2.00519979000091552734e-01	3.63745898008346557617e-01	3.55823725461959838867e-01	3.40412467718124389648e-01	3.04633140563964843750e-01	3.41575592756271362305e-01	3.61248344182968139648e-01	3.00769954919815063477e-01	4.29227799177169799805e-01	3.38738173246383666992e-01	3.45337659120559692383e-01	2.87637621164321899414e-01	3.09864521026611328125e-01	3.05470734834671020508e-01	3.46717685461044311523e-01	2.95305937528610229492e-01	3.01827996969223022461e-01	3.71520131826400756836e-01	3.09723675251007080078e-01	4.34924870729446411133e-01	2.50646293163299560547e-01	2.75819271802902221680e-01	3.31718474626541137695e-01	4.25284177064895629883e-01	2.82858788967132568359e-01	3.44495981931686401367e-01	4.80825334787368774414e-01	3.67198437452316284180e-01	3.31019371747970581055e-01	3.98200005292892456055e-01	3.12813609838485717773e-01	2.87607282400131225586e-01	2.80933350324630737305e-01	1.67451977729797363281e-01	1.55202955007553100586e-01	1.25364720821380615234e-01	1.09623879194259643555e-01	1.35273307561874389648e-01	1.44202679395675659180e-01	1.30647063255310058594e-01	2.28180557489395141602e-01	1.29212260246276855469e-01	1.26386374235153198242e-01	1.43750518560409545898e-01	1.77394807338714599609e-01	1.57911300659179687500e-01	1.39237761497497558594e-01	1.48211032152175903320e-01	2.40929841995239257812e-01	1.38715207576751708984e-01	1.05631142854690551758e-01	1.05415523052215576172e-01	1.56260088086128234863e-01	1.38054966926574707031e-01	1.36756688356399536133e-01	1.50254428386688232422e-01	1.22157722711563110352e-01	1.62568941712379455566e-01	5.02545982599258422852e-02	1.16024821996688842773e-01	1.09842419624328613281e-01	8.37902724742889404297e-02	1.13941848278045654297e-01	1.41182929277420043945e-01	1.07082754373550415039e-01	7.57776647806167602539e-02	1.03742972016334533691e-01	9.23591107130050659180e-02	1.23287469148635864258e-01	1.04130163788795471191e-01	1.39079108834266662598e-01	1.12122908234596252441e-01	1.27607166767120361328e-01	1.36138170957565307617e-01	1.61866456270217895508e-01	2.14383944869041442871e-01	2.54056870937347412109e-01	2.81604170799255371094e-01	
3.15759360790252685547e-01	3.43979299068450927734e-01	3.30908238887786865234e-01	4.94643867015838623047e-01	6.56269729137420654297e-01	0.00000000000000000000e+00	5.92089295387268066406e-01	5.30558943748474121094e-01	4.31132823228836059570e-01	5.08849024772644042969e-01	4.94994491338729858398e-01	3.91174465417861938477e-01	2.97660559415817260742e-01	4.77529197931289672852e-01	4.60271686315536499023e-01	3.04324597120285034180e-01	3.28368812799453735352e-01	3.56136709451675415039e-01	4.11013394594192504883e-01	3.05510699748992919922e-01	4.36993747949600219727e-01	3.53516131639480590820e-01	4.16905552148818969727e-01	4.51375514268875122070e-01	3.61732214689254760742e-01	4.17226701974868774414e-01	2.54038721323013305664e-01	3.71952146291732788086e-01	2.89297610521316528320e-01	3.47302705049514770508e-01	2.13325291872024536133e-01	3.09389322996139526367e-01	3.63843649625778198242e-01	2.92211264371871948242e-01	3.17477911710739135742e-01	3.96132498979568481445e-01	3.75608682632446289062e-01	3.79746824502944946289e-01	4.10734027624130249023e-01	3.15619081258773803711e-01	2.90916472673416137695e-01	5.25516152381896972656e-01	3.80131751298904418945e-01	3.54404479265213012695e-01	4.10061985254287719727e-01	3.79578918218612670898e-01	3.61378401517868041992e-01	3.15538018941879272461e-01	2.17856019735336303711e-01	1.64396286010742187500e-01	1.41175210475921630859e-01	1.48645132780075073242e-01	1.39506578445434570312e-01	2.17945128679275512695e-01	2.33628869056701660156e-01	2.30759322643280029297e-01	1.68560594320297241211e-01	2.04662442207336425781e-01	1.44972354173660278320e-01	1.93204700946807861328e-01	1.60756796598434448242e-01	1.35235697031021118164e-01	1.63048446178436279297e-01	2.37807631492614746094e-01	1.85718178749084472656e-01	1.47294938564300537109e-01	1.37403517961502075195e-01	2.13007330894470214844e-01	9.83541309833526611328e-02	7.94009268283843994141e-02	2.02868282794952392578e-02	9.59573388099670410156e-02	6.10142946243286132812e-02	9.93655622005462646484e-03	9.10115242004394531250e-02	3.23241502046585083008e-02	2.62881368398666381836e-02	8.28872770071029663086e-02	9.22214239835739135742e-02	4.47657257318496704102e-02	2.36692875623703002930e-02	7.44741410017013549805e-02	5.56055307388305664062e-02	3.64726781845092773438e-02	6.10017925500869750977e-02	8.00672471523284912109e-02	2.61101424694061279297e-02	8.12708288431167602539e-02	7.59346932172775268555e-02	9.37143266201019287109e-02	1.57284259796142578125e-01	1.83345794677734375000e-01	2.30916395783424377441e-01	
2.91356593370437622070e-01	3.27627331018447875977e-01	3.48594129085540771484e-01	4.13141787052154541016e-01	4.73937720060348510742e-01	5.92089533805847167969e-01	0.00000000000000000000e+00	6.32315278053283691406e-01	6.51384234428405761719e-01	5.96290111541748046875e-01	4.81534868478775024414e-01	3.78097563982009887695e-01	3.18248480558395385742e-01	4.51379090547561645508e-01	2.94414490461349487305e-01	1.98681831359863281250e-01	3.16981583833694458008e-01	3.26248377561569213867e-01	4.51162546873092651367e-01	2.54225492477416992188e-01	4.32846993207931518555e-01	2.96024054288864135742e-01	3.74966174364089965820e-01	3.81711453199386596680e-01	2.45627194643020629883e-01	3.83939474821090698242e-01	3.48795145750045776367e-01	5.16664147377014160156e-01	3.00583869218826293945e-01	3.38784366846084594727e-01	2.23978877067565917969e-01	3.56649488210678100586e-01	3.22442620992660522461e-01	2.30940520763397216797e-01	5.13265132904052734375e-01	3.70183318853378295898e-01	2.37977236509323120117e-01	4.35393303632736206055e-01	3.22378605604171752930e-01	2.73257404565811157227e-01	2.39844113588333129883e-01	5.66858530044555664062e-01	4.49456661939620971680e-01	4.52097207307815551758e-01	4.71236318349838256836e-01	3.42735618352890014648e-01	3.43586832284927368164e-01	3.55492264032363891602e-01	3.17756921052932739258e-01	2.13123053312301635742e-01	1.47184431552886962891e-01	1.53030097484588623047e-01	1.00108414888381958008e-01	1.11041188240051269531e-01	1.78208887577056884766e-01	1.82725578546524047852e-01	1.40425294637680053711e-01	1.56300902366638183594e-01	1.48778706789016723633e-01	1.29322826862335205078e-01	1.45344197750091552734e-01	1.21262133121490478516e-01	1.61040812730789184570e-01	2.58348524570465087891e-01	1.42775952816009521484e-01	1.90158665180206298828e-01	1.69620603322982788086e-01	1.65597766637802124023e-01	1.06884449720382690430e-01	7.37601220607757568359e-02	5.05173504352569580078e-02	8.93750786781311035156e-02	7.96220004558563232422e-02	4.79427576065063476562e-02	1.04762196540832519531e-01	5.02535104751586914062e-02	6.86350017786026000977e-02	7.46723562479019165039e-02	1.39486894011497497559e-01	1.03604942560195922852e-01	6.68170005083084106445e-02	8.24525058269500732422e-02	7.19875693321228027344e-02	6.84186965227127075195e-02	6.39367401599884033203e-02	7.61054456233978271484e-02	3.76439243555068969727e-02	1.04538321495056152344e-01	1.26858666539192199707e-01	7.70065039396286010742e-02	1.58766999840736389160e-01	2.15045347809791564941e-01	2.19513967633247375488e-01	
3.10066461563110351562e-01	3.16604614257812500000e-01	3.19086402654647827148e-01	3.20878118276596069336e-01	5.28357267379760742188e-01	5.30558943748474121094e-01	6.32315278053283691406e-01	0.00000000000000000000e+00	5.45749545097351074219e-01	5.56335091590881347656e-01	7.15930223464965820312e-01	2.61087208986282348633e-01	2.68383353948593139648e-01	3.19143921136856079102e-01	3.27947109937667846680e-01	3.33807855844497680664e-01	2.73811548948287963867e-01	3.33301156759262084961e-01	5.82603573799133300781e-01	5.44123530387878417969e-01	3.47921222448348999023e-01	4.30250555276870727539e-01	4.56066817045211791992e-01	3.80722492933273315430e-01	3.82620006799697875977e-01	4.76907759904861450195e-01	3.31725925207138061523e-01	2.63963788747787475586e-01	2.98953026533126831055e-01	3.85483473539352416992e-01	3.79906147718429565430e-01	2.51178532838821411133e-01	1.67796522378921508789e-01	2.52655535936355590820e-01	4.25348490476608276367e-01	2.94433444738388061523e-01	3.39994609355926513672e-01	4.02178972959518432617e-01	3.28956395387649536133e-01	2.03774720430374145508e-01	7.88305282592773437500e-01	4.94888156652450561523e-01	2.31894403696060180664e-01	2.94747799634933471680e-01	9.29345726966857910156e-01	4.77733522653579711914e-01	4.66385632753372192383e-01	3.01185339689254760742e-01	2.39901751279830932617e-01	2.17289179563522338867e-01	9.35589969158172607422e-02	1.99564367532730102539e-01	1.53922230005264282227e-01	9.00983214378356933594e-02	1.81932538747787475586e-01	1.93434596061706542969e-01	1.50989323854446411133e-01	1.52128398418426513672e-01	8.36217701435089111328e-02	1.62077486515045166016e-01	1.46063596010208129883e-01	7.22755491733551025391e-02	1.09625041484832763672e-01	1.39732480049133300781e-01	6.91058039665222167969e-02	1.05787575244903564453e-01	1.35592073202133178711e-01	1.16445690393447875977e-01	1.09718710184097290039e-01	8.31096172332763671875e-02	4.89115715026855468750e-04	8.20356607437133789062e-02	1.17097705602645874023e-01	8.37231427431106567383e-02	9.54114198684692382812e-02	6.13626390695571899414e-02	9.17323529720306396484e-02	1.01143866777420043945e-01	8.10044258832931518555e-02	3.30144017934799194336e-02	3.86646836996078491211e-02	7.33628273010253906250e-02	4.19830977916717529297e-02	4.22736555337905883789e-02	7.16622024774551391602e-02	6.43131136894226074219e-02	2.99064666032791137695e-02	4.60042208433151245117e-02	1.11355811357498168945e-01	6.39438629150390625000e-02	1.29202216863632202148e-01	1.71721220016479492188e-01	1.92225992679595947266e-01	
2.57905632257461547852e-01	3.10917258262634277344e-01	3.54455500841140747070e-01	3.38863611221313476562e-01	4.30205315351486206055e-01	4.31132823228836059570e-01	6.51384115219116210938e-01	5.45749545097351074219e-01	0.00000000000000000000e+00	5.81475734710693359375e-01	4.91664797067642211914e-01	4.78387027978897094727e-01	3.97187978029251098633e-01	5.72711944580078125000e-01	3.78564089536666870117e-01	3.36910188198089599609e-01	2.98694342374801635742e-01	4.30484205484390258789e-01	3.80263358354568481445e-01	3.11624437570571899414e-01	4.53950554132461547852e-01	3.92444640398025512695e-01	3.67378562688827514648e-01	3.83684962987899780273e-01	3.36095958948135375977e-01	3.82637232542037963867e-01	3.21019262075424194336e-01	3.21416407823562622070e-01	2.14021772146224975586e-01	3.58332842588424682617e-01	1.93377703428268432617e-01	2.83887177705764770508e-01	3.02380353212356567383e-01	2.29326218366622924805e-01	4.83007043600082397461e-01	2.20079690217971801758e-01	2.71678179502487182617e-01	5.52974820137023925781e-01	4.52604383230209350586e-01	3.06248337030410766602e-01	3.41490060091018676758e-01	7.22498774528503417969e-01	3.28591495752334594727e-01	3.60097676515579223633e-01	3.07816416025161743164e-01	3.85665923357009887695e-01	2.63183683156967163086e-01	3.31434398889541625977e-01	2.74296134710311889648e-01	2.40391880273818969727e-01	1.46261781454086303711e-01	1.31945401430130004883e-01	1.42137378454208374023e-01	1.14892631769180297852e-01	2.13913947343826293945e-01	1.33862018585205078125e-01	1.62736505270004272461e-01	1.11901193857192993164e-01	2.10518032312393188477e-01	1.05075269937515258789e-01	1.38595312833786010742e-01	2.25007802248001098633e-01	6.49942159652709960938e-02	2.44473427534103393555e-01	1.15765959024429321289e-01	8.07614624500274658203e-02	1.04317456483840942383e-01	1.53438955545425415039e-01	1.35889351367950439453e-01	6.35608732700347900391e-02	6.93854689598083496094e-02	8.32506418228149414062e-02	1.67096555233001708984e-01	8.90268385410308837891e-02	9.21558737754821777344e-02	1.21958315372467041016e-01	1.11775577068328857422e-01	1.13145440816879272461e-01	1.50612443685531616211e-01	7.74117708206176757812e-02	5.70672452449798583984e-02	1.77847236394882202148e-01	1.11038804054260253906e-01	8.18829536437988281250e-02	1.20539516210556030273e-01	1.62735670804977416992e-01	8.83786082267761230469e-02	1.24353200197219848633e-01	1.29887402057647705078e-01	1.58360838890075683594e-01	1.25328674912452697754e-01	1.57087668776512145996e-01	1.71837329864501953125e-01	
3.02298784255981445312e-01	3.02416294813156127930e-01	3.34349215030670166016e-01	3.17407757043838500977e-01	3.81175786256790161133e-01	5.08849024772644042969e-01	5.96290111541748046875e-01	5.56335330009460449219e-01	5.81475615501403808594e-01	0.00000000000000000000e+00	5.67943334579467773438e-01	4.18687194585800170898e-01	3.34627062082290649414e-01	4.06593233346939086914e-01	3.40450257062911987305e-01	2.67931610345840454102e-01	3.81708830595016479492e-01	3.83821636438369750977e-01	4.16156679391860961914e-01	4.05249863862991333008e-01	3.68821829557418823242e-01	4.05522614717483520508e-01	3.54404121637344360352e-01	4.18344110250473022461e-01	3.21774810552597045898e-01	4.28455442190170288086e-01	4.29552525281906127930e-01	3.23365658521652221680e-01	3.36762934923171997070e-01	3.69351953268051147461e-01	2.50881522893905639648e-01	2.85633176565170288086e-01	2.23977059125900268555e-01	3.45146209001541137695e-01	3.00510257482528686523e-01	2.61831134557723999023e-01	3.02313357591629028320e-01	2.85713523626327514648e-01	3.13245862722396850586e-01	2.90107458829879760742e-01	3.21747869253158569336e-01	4.36501115560531616211e-01	5.14720320701599121094e-01	3.26781481504440307617e-01	4.23149615526199340820e-01	3.47679406404495239258e-01	3.81919473409652709961e-01	2.12503999471664428711e-01	3.03828924894332885742e-01	2.07960277795791625977e-01	1.03687196969985961914e-01	5.65346181392669677734e-02	1.86891108751296997070e-01	1.22633963823318481445e-01	2.20212489366531372070e-01	1.79221957921981811523e-01	1.50664716958999633789e-01	1.36339217424392700195e-01	1.73643916845321655273e-01	2.51686781644821166992e-01	1.39156192541122436523e-01	1.08401507139205932617e-01	9.61324870586395263672e-02	1.84628903865814208984e-01	1.32649034261703491211e-01	2.00006335973739624023e-01	9.04702842235565185547e-02	2.28721529245376586914e-01	1.02425366640090942383e-01	8.51411819458007812500e-02	9.07693207263946533203e-02	1.03206276893615722656e-01	1.62893444299697875977e-01	1.48441195487976074219e-01	1.10628485679626464844e-01	9.76966023445129394531e-02	1.34980380535125732422e-01	1.71214967966079711914e-01	1.45243346691131591797e-01	1.55229479074478149414e-01	6.87682032585144042969e-02	1.79641783237457275391e-01	7.81876742839813232422e-02	1.30963802337646484375e-01	1.18199050426483154297e-01	1.11939966678619384766e-01	1.14371567964553833008e-01	1.52300059795379638672e-01	1.64008140563964843750e-01	1.06101140379905700684e-01	1.60853073000907897949e-01	1.82790577411651611328e-01	2.03830987215042114258e-01	
