0.00000000000000000000e+00	2.69527137279510498047e-01	2.12737426161766052246e-01	2.43252918124198913574e-01	1.71511456370353698730e-01	1.80291503667831420898e-01	1.78521558642387390137e-01	1.97908163070678710938e-01	1.58238679170608520508e-01	8.87789949774742126465e-02	1.78158342838287353516e-01	9.73483920097351074219e-02	1.23870089650154113770e-01	2.69018471240997314453e-01	1.41668885946273803711e-01	1.43549382686614990234e-01	1.46216735243797302246e-01	1.51965573430061340332e-01	1.34048447012901306152e-01	1.48764014244079589844e-01	1.22866600751876831055e-01	1.49140223860740661621e-01	1.18005558848381042480e-01	8.07028710842132568359e-02	1.01265504956245422363e-01	1.38357207179069519043e-01	1.34783178567886352539e-01	7.60248154401779174805e-02	1.27321630716323852539e-01	1.76732599735260009766e-01	1.28818288445472717285e-01	1.03777766227722167969e-01	1.49478748440742492676e-01	1.31653234362602233887e-01	7.74731189012527465820e-02	1.32077157497406005859e-01	1.02023772895336151123e-01	7.05318227410316467285e-02	1.39437720179557800293e-01	1.11453935503959655762e-01	1.39269784092903137207e-01	1.52654573321342468262e-01	1.15107089281082153320e-01	9.95896756649017333984e-02	1.04377463459968566895e-01	1.43383279442787170410e-01	1.34839445352554321289e-01	1.30727916955947875977e-01	1.38978183269500732422e-01	1.63777291774749755859e-01	1.50764703750610351562e-01	1.51995480060577392578e-01	1.53430253267288208008e-01	1.50028288364410400391e-01	1.59381926059722900391e-01	1.85843870043754577637e-01	2.39578694105148315430e-01	1.57857328653335571289e-01	2.15410977602005004883e-01	1.71148762106895446777e-01	1.93211972713470458984e-01	1.75748109817504882812e-01	1.61032408475875854492e-01	1.92000404000282287598e-01	1.65509894490242004395e-01	2.05024078488349914551e-01	1.67574405670166015625e-01	2.10296481847763061523e-01	1.88689067959785461426e-01	1.85990959405899047852e-01	1.63888782262802124023e-01	1.68352648615837097168e-01	2.12182641029357910156e-01	1.88390657305717468262e-01	1.71663269400596618652e-01	1.60098254680633544922e-01	1.66878759860992431641e-01	1.66878744959831237793e-01	2.67556369304656982422e-01	1.80308669805526733398e-01	2.11904764175415039062e-01	
2.69527137279510498047e-01	0.00000000000000000000e+00	3.58006536960601806641e-01	2.82796472311019897461e-01	1.49106606841087341309e-01	2.27706506848335266113e-01	1.37518957257270812988e-01	1.95013150572776794434e-01	8.37017148733139038086e-02	8.40763747692108154297e-02	2.09943518042564392090e-01	1.70244634151458740234e-01	2.26271718740463256836e-01	2.01899945735931396484e-01	1.72573566436767578125e-01	1.57908171415328979492e-01	1.25300630927085876465e-01	1.05889886617660522461e-01	1.34985029697418212891e-01	1.61236137151718139648e-01	1.30760177969932556152e-01	1.77952140569686889648e-01	1.03310391306877136230e-01	1.24692648649215698242e-01	6.19454905390739440918e-02	1.63206562399864196777e-01	1.67606025934219360352e-01	8.23137462139129638672e-02	1.37500211596488952637e-01	1.44844934344291687012e-01	1.72796875238418579102e-01	6.29429668188095092773e-02	1.21512383222579956055e-01	7.16440379619598388672e-02	9.10005569458007812500e-02	7.16821774840354919434e-02	5.48499524593353271484e-02	3.97194921970367431641e-02	1.14325642585754394531e-01	1.01990163326263427734e-01	1.38951659202575683594e-01	1.36838763952255249023e-01	1.29014045000076293945e-01	7.72683098912239074707e-02	1.35781854391098022461e-01	1.27115756273269653320e-01	1.37414813041687011719e-01	1.17082841694355010986e-01	1.23275049030780792236e-01	1.93402513861656188965e-01	1.80600300431251525879e-01	1.45441740751266479492e-01	1.46807253360748291016e-01	1.43372043967247009277e-01	1.60618156194686889648e-01	1.49218261241912841797e-01	1.58561468124389648438e-01	1.55223339796066284180e-01	2.04802542924880981445e-01	2.29811757802963256836e-01	2.09218382835388183594e-01	2.15119063854217529297e-01	1.41013041138648986816e-01	1.64859712123870849609e-01	1.56058430671691894531e-01	1.68040931224822998047e-01	1.60096764564514160156e-01	2.52493768930435180664e-01	2.47909933328628540039e-01	2.13799029588699340820e-01	1.48529797792434692383e-01	1.46822839975357055664e-01	1.65326192975044250488e-01	2.13971227407455444336e-01	1.83317884802818298340e-01	1.75727739930152893066e-01	1.63771182298660278320e-01	1.63771152496337890625e-01	2.16477364301681518555e-01	2.13673651218414306641e-01	2.45690554380416870117e-01	
2.12737455964088439941e-01	3.58006507158279418945e-01	0.00000000000000000000e+00	3.39638650417327880859e-01	2.14865416288375854492e-01	2.09916815161705017090e-01	2.19731718301773071289e-01	1.23640090227127075195e-01	1.94603860378265380859e-01	1.20128720998764038086e-01	1.30486875772476196289e-01	1.40192151069641113281e-01	2.17224419116973876953e-01	1.50383681058883666992e-01	1.44475117325782775879e-01	2.00715959072113037109e-01	1.17093026638031005859e-01	1.80607274174690246582e-01	1.36513337492942810059e-01	1.51148736476898193359e-01	1.64937004446983337402e-01	1.31925120949745178223e-01	1.13616168498992919922e-01	1.22373789548873901367e-01	7.45023041963577270508e-02	1.82374611496925354004e-01	1.30679756402969360352e-01	8.36663246154785156250e-02	1.14720255136489868164e-01	1.08726382255554199219e-01	9.19231772422790527344e-02	6.23228698968887329102e-02	1.29058748483657836914e-01	6.28580898046493530273e-02	7.16083943843841552734e-02	1.06954574584960937500e-01	7.80122578144073486328e-02	6.44208416342735290527e-02	1.01666763424873352051e-01	1.15016400814056396484e-01	1.30328014492988586426e-01	1.35360270738601684570e-01	7.80303627252578735352e-02	1.07036113739013671875e-01	1.22265577316284179688e-01	1.36201113462448120117e-01	1.78246974945068359375e-01	1.38613253831863403320e-01	1.65122717618942260742e-01	1.90112873911857604980e-01	1.82096511125564575195e-01	1.43883466720581054688e-01	1.45749092102050781250e-01	1.41287595033645629883e-01	1.58472821116447448730e-01	1.29313111305236816406e-01	1.69204682111740112305e-01	1.56647861003875732422e-01	2.03808128833770751953e-01	2.19575777649879455566e-01	2.58648902177810668945e-01	1.93073511123657226562e-01	1.45835712552070617676e-01	1.49112328886985778809e-01	1.51767075061798095703e-01	1.40581950545310974121e-01	1.55669823288917541504e-01	2.70537912845611572266e-01	2.11015731096267700195e-01	1.60539001226425170898e-01	1.61749929189682006836e-01	1.59298613667488098145e-01	2.04257667064666748047e-01	1.59143626689910888672e-01	1.75495103001594543457e-01	1.80512845516204833984e-01	1.78592428565025329590e-01	1.78592428565025329590e-01	2.11283534765243530273e-01	2.27303981781005859375e-01	2.31238573789596557617e-01	
2.43252918124198913574e-01	2.82796472311019897461e-01	3.39638769626617431641e-01	0.00000000000000000000e+00	1.28043010830879211426e-01	1.36906683444976806641e-01	1.54168352484703063965e-01	1.77363857626914978027e-01	1.74461185932159423828e-01	1.43781453371047973633e-01	1.40793681144714355469e-01	1.46293416619300842285e-01	1.55891761183738708496e-01	2.04283654689788818359e-01	1.79802209138870239258e-01	1.41602605581283569336e-01	1.35748282074928283691e-01	1.90721184015274047852e-01	1.52856618165969848633e-01	1.58575415611267089844e-01	2.00719594955444335938e-01	1.38169169425964355469e-01	1.05567693710327148438e-01	2.03803062438964843750e-01	1.81826233863830566406e-01	1.68582722544670104980e-01	1.74732506275177001953e-01	1.58655866980552673340e-01	1.23075127601623535156e-01	1.56005695462226867676e-01	6.22888356447219848633e-02	1.30929842591285705566e-01	1.09465062618255615234e-01	1.13843262195587158203e-01	1.40773534774780273438e-01	1.05872407555580139160e-01	1.48373141884803771973e-01	1.13208562135696411133e-01	1.45180732011795043945e-01	1.20674893260002136230e-01	1.32850646972656250000e-01	9.45935398340225219727e-02	8.41758251190185546875e-02	1.09106257557868957520e-01	1.67141288518905639648e-01	1.52599796652793884277e-01	1.95750683546066284180e-01	1.52450114488601684570e-01	1.70332729816436767578e-01	1.30772769451141357422e-01	1.38714849948883056641e-01	1.40566915273666381836e-01	1.43267810344696044922e-01	1.39684617519378662109e-01	1.85739606618881225586e-01	1.31040379405021667480e-01	1.83288395404815673828e-01	1.69636681675910949707e-01	1.36285334825515747070e-01	1.95575863122940063477e-01	1.50618374347686767578e-01	1.77201509475708007812e-01	1.47062152624130249023e-01	1.34328156709671020508e-01	1.55608937144279479980e-01	1.40999913215637207031e-01	1.58141434192657470703e-01	1.66492879390716552734e-01	1.42013221979141235352e-01	2.35719919204711914062e-01	1.50687068700790405273e-01	1.66677385568618774414e-01	1.86972439289093017578e-01	1.61326944828033447266e-01	1.60672694444656372070e-01	1.46812587976455688477e-01	1.53113886713981628418e-01	1.53113871812820434570e-01	1.60255074501037597656e-01	2.19553112983703613281e-01	1.93685114383697509766e-01	
1.71511545777320861816e-01	1.49106636643409729004e-01	2.14865505695343017578e-01	1.28042981028556823730e-01	0.00000000000000000000e+00	3.41436862945556640625e-01	2.73345917463302612305e-01	1.99131786823272705078e-01	2.80291914939880371094e-01	3.26826423406600952148e-01	3.04931312799453735352e-01	3.13467621803283691406e-01	1.09381437301635742188e-01	1.06451302766799926758e-01	2.62538224458694458008e-01	2.26442217826843261719e-01	2.19342529773712158203e-01	1.59585475921630859375e-01	1.66594445705413818359e-01	1.77201390266418457031e-01	1.61439955234527587891e-01	2.30719745159149169922e-01	2.24203974008560180664e-01	1.39074981212615966797e-01	2.55870819091796875000e-01	1.60683274269104003906e-01	9.32504832744598388672e-02	1.68176949024200439453e-01	1.81704550981521606445e-01	2.31964260339736938477e-01	2.57260769605636596680e-01	2.64242202043533325195e-01	1.98232769966125488281e-01	2.50160068273544311523e-01	2.69876778125762939453e-01	1.42018795013427734375e-01	1.81041508913040161133e-01	2.36587852239608764648e-01	1.94646447896957397461e-01	2.14612752199172973633e-01	1.28270268440246582031e-01	2.45350986719131469727e-01	1.24829828739166259766e-01	2.14669764041900634766e-01	1.51106089353561401367e-01	1.15678459405899047852e-01	8.12937021255493164062e-02	1.24301478266716003418e-01	1.01657614111900329590e-01	1.45168900489807128906e-01	1.29219695925712585449e-01	1.30237683653831481934e-01	9.87356454133987426758e-02	9.32010412216186523438e-02	1.23605266213417053223e-01	1.06917724013328552246e-01	7.25839287042617797852e-02	9.98948961496353149414e-02	1.24553114175796508789e-01	9.37670469284057617188e-02	9.74183082580566406250e-02	8.69212001562118530273e-02	9.05313193798065185547e-02	1.01641744375228881836e-01	8.99373292922973632812e-02	1.22387111186981201172e-01	9.34388786554336547852e-02	1.51940703392028808594e-01	1.27690538763999938965e-01	8.91832113265991210938e-02	9.52876657247543334961e-02	1.10117934644222259521e-01	1.02501764893531799316e-01	1.26827970147132873535e-01	1.28531217575073242188e-01	8.19218531250953674316e-02	8.83979424834251403809e-02	8.83979275822639465332e-02	1.28259912133216857910e-01	1.14073306322097778320e-01	1.37658163905143737793e-01	
1.80291503667831420898e-01	2.27706506848335266113e-01	2.09916785359382629395e-01	1.36906698346138000488e-01	3.41436743736267089844e-01	0.00000000000000000000e+00	2.30478584766387939453e-01	2.76866108179092407227e-01	2.74398565292358398438e-01	3.56280803680419921875e-01	4.68007087707519531250e-01	2.54028350114822387695e-01	2.80924975872039794922e-01	1.94501608610153198242e-01	2.57161110639572143555e-01	2.08569496870040893555e-01	2.36970663070678710938e-01	2.62982606887817382812e-01	1.90138220787048339844e-01	1.47576332092285156250e-01	1.92798912525177001953e-01	2.18729525804519653320e-01	2.27547854185104370117e-01	2.20378518104553222656e-01	2.23842978477478027344e-01	1.59556239843368530273e-01	1.88552349805831909180e-01	2.21223354339599609375e-01	1.84027701616287231445e-01	1.37170225381851196289e-01	2.03495353460311889648e-01	1.99867904186248779297e-01	1.28517746925354003906e-01	1.88016712665557861328e-01	2.62104690074920654297e-01	1.81206017732620239258e-01	1.99230372905731201172e-01	1.93849712610244750977e-01	1.25384718179702758789e-01	1.90671652555465698242e-01	1.16081953048706054688e-01	1.70078426599502563477e-01	2.30214387178421020508e-01	1.67625874280929565430e-01	1.63056194782257080078e-01	1.25755086541175842285e-01	1.11846581101417541504e-01	1.10034838318824768066e-01	1.24197229743003845215e-01	1.35621488094329833984e-01	1.20730265974998474121e-01	8.11080411076545715332e-02	8.27087312936782836914e-02	9.09353420138359069824e-02	9.24493968486785888672e-02	6.54701068997383117676e-02	7.12591260671615600586e-02	5.96008375287055969238e-02	1.34683072566986083984e-01	1.10647916793823242188e-01	1.75458639860153198242e-01	6.67841285467147827148e-02	6.97338506579399108887e-02	6.82625100016593933105e-02	6.64373338222503662109e-02	6.20025172829627990723e-02	6.72912970185279846191e-02	1.31495743989944458008e-01	9.55052673816680908203e-02	9.21056270599365234375e-02	8.90140533447265625000e-02	7.64864683151245117188e-02	1.07951790094375610352e-01	9.39159244298934936523e-02	8.23153331875801086426e-02	6.85447826981544494629e-02	7.52451717853546142578e-02	7.52452015876770019531e-02	1.30850747227668762207e-01	1.24215409159660339355e-01	1.63584992289543151855e-01	
1.78521588444709777832e-01	1.37519061565399169922e-01	2.19731688499450683594e-01	1.54168367385864257812e-01	2.73345917463302612305e-01	2.30478554964065551758e-01	0.00000000000000000000e+00	3.62907886505126953125e-01	4.97995972633361816406e-01	4.20632064342498779297e-01	3.61994504928588867188e-01	2.61937826871871948242e-01	2.83812850713729858398e-01	2.63093680143356323242e-01	2.20382720232009887695e-01	2.64134466648101806641e-01	1.93321913480758666992e-01	9.07585322856903076172e-02	2.68922865390777587891e-01	1.94341480731964111328e-01	1.87432050704956054688e-01	1.31420969963073730469e-01	9.07440781593322753906e-02	1.54808521270751953125e-01	1.82651460170745849609e-01	2.68775373697280883789e-01	1.35187298059463500977e-01	1.93653464317321777344e-01	1.74353361129760742188e-01	1.79183155298233032227e-01	1.93957597017288208008e-01	1.89754217863082885742e-01	1.81237280368804931641e-01	2.43177771568298339844e-01	1.88783407211303710938e-01	9.46390628814697265625e-02	2.04593122005462646484e-01	1.34129554033279418945e-01	9.79414284229278564453e-02	1.48392528295516967773e-01	7.74798393249511718750e-02	1.40849351882934570312e-01	9.52456891536712646484e-02	1.49241834878921508789e-01	8.46458971500396728516e-02	1.52164652943611145020e-01	6.67632669210433959961e-02	1.27625957131385803223e-01	1.15609824657440185547e-01	7.34628289937973022461e-02	8.50392580032348632812e-02	1.17132008075714111328e-01	1.30679592490196228027e-01	1.18512809276580810547e-01	1.15573592483997344971e-01	1.13179922103881835938e-01	9.69123393297195434570e-02	1.22891202569007873535e-01	7.78760462999343872070e-02	8.92076343297958374023e-02	8.79908651113510131836e-02	9.87489819526672363281e-02	1.34900033473968505859e-01	1.18866741657257080078e-01	1.35882556438446044922e-01	1.34899988770484924316e-01	1.37579351663589477539e-01	9.83821451663970947266e-02	1.34853452444076538086e-01	7.08642750978469848633e-02	1.28414809703826904297e-01	1.48792520165443420410e-01	1.28708973526954650879e-01	1.27873182296752929688e-01	1.44664570689201354980e-01	1.32862895727157592773e-01	1.41545742750167846680e-01	1.41545727849006652832e-01	1.02075695991516113281e-01	7.67615735530853271484e-02	8.79607647657394409180e-02	
1.97908148169517517090e-01	1.95013210177421569824e-01	1.23640120029449462891e-01	1.77363887429237365723e-01	1.99131965637207031250e-01	2.76866346597671508789e-01	3.62907707691192626953e-01	0.00000000000000000000e+00	2.79170274734497070312e-01	3.77410471439361572266e-01	4.32170897722244262695e-01	4.55980777740478515625e-01	2.89706826210021972656e-01	3.43386709690093994141e-01	3.34181666374206542969e-01	1.97540819644927978516e-01	2.59653151035308837891e-01	1.93781316280364990234e-01	2.41549849510192871094e-01	8.25918614864349365234e-02	1.70989483594894409180e-01	2.26268112659454345703e-01	1.54813081026077270508e-01	2.54073381423950195312e-01	2.02301502227783203125e-01	1.77908629179000854492e-01	1.89439207315444946289e-01	3.15324187278747558594e-01	2.37481236457824707031e-01	1.76857292652130126953e-01	3.12929987907409667969e-01	3.09389978647232055664e-01	1.88275098800659179688e-01	2.19046860933303833008e-01	2.22425282001495361328e-01	2.10545092821121215820e-01	1.93320393562316894531e-01	1.48211568593978881836e-01	1.51793390512466430664e-01	2.22419559955596923828e-01	1.54747873544692993164e-01	1.15818232297897338867e-01	1.74696505069732666016e-01	1.40548020601272583008e-01	1.72626793384552001953e-01	1.46952167153358459473e-01	9.42740738391876220703e-02	1.02563068270683288574e-01	7.67091959714889526367e-02	1.24934613704681396484e-01	1.19501814246177673340e-01	9.95722785592079162598e-02	7.79968723654747009277e-02	6.04391917586326599121e-02	7.96377807855606079102e-02	6.76182061433792114258e-02	5.50924539566040039062e-02	4.98758032917976379395e-02	6.88831061124801635742e-02	4.80593591928482055664e-02	8.44452381134033203125e-02	8.94759446382522583008e-02	6.33890405297279357910e-02	7.51002728939056396484e-02	5.99867179989814758301e-02	7.48335495591163635254e-02	6.32858201861381530762e-02	8.91389995813369750977e-02	1.34046524763107299805e-01	5.74991554021835327148e-02	8.04487839341163635254e-02	6.43151700496673583984e-02	5.87560981512069702148e-02	5.09021431207656860352e-02	8.42978432774543762207e-02	5.62474280595779418945e-02	6.42131716012954711914e-02	6.42131417989730834961e-02	1.16660684347152709961e-01	9.33613181114196777344e-02	1.37176617980003356934e-01	
1.58238545060157775879e-01	8.37016552686691284180e-02	1.94603949785232543945e-01	1.74461066722869873047e-01	2.80292093753814697266e-01	2.74398684501647949219e-01	4.97995615005493164062e-01	2.79170334339141845703e-01	0.00000000000000000000e+00	4.44542109966278076172e-01	3.78904402256011962891e-01	2.85168290138244628906e-01	4.07175183296203613281e-01	2.68455445766448974609e-01	2.36510992050170898438e-01	2.55159258842468261719e-01	2.55650699138641357422e-01	1.73567593097686767578e-01	2.16440975666046142578e-01	1.82542085647583007812e-01	1.90080881118774414062e-01	1.21729969978332519531e-01	2.05047607421875000000e-01	1.79600298404693603516e-01	2.28872239589691162109e-01	1.88411414623260498047e-01	1.90551996231079101562e-01	2.12982475757598876953e-01	2.16926932334899902344e-01	2.18766629695892333984e-01	2.22530245780944824219e-01	2.49099850654602050781e-01	1.76842629909515380859e-01	1.82771742343902587891e-01	2.15017557144165039062e-01	1.70828610658645629883e-01	2.01695322990417480469e-01	1.99448198080062866211e-01	1.68361067771911621094e-01	2.03949958086013793945e-01	7.08769261837005615234e-02	1.34468942880630493164e-01	1.34690731763839721680e-01	1.15861296653747558594e-01	1.55419886112213134766e-01	1.04482725262641906738e-01	1.01587414741516113281e-01	9.77132320404052734375e-02	1.12835079431533813477e-01	7.91358351707458496094e-02	9.24302041530609130859e-02	1.46790638566017150879e-01	1.28344029188156127930e-01	1.15718588232994079590e-01	1.14895865321159362793e-01	8.04597139358520507812e-02	1.05307921767234802246e-01	8.89094173908233642578e-02	6.98921233415603637695e-02	7.98302590847015380859e-02	1.17980465292930603027e-01	8.31819176673889160156e-02	1.28284230828285217285e-01	8.33096504211425781250e-02	9.65806394815444946289e-02	8.38602930307388305664e-02	9.39619541168212890625e-02	7.37560391426086425781e-02	9.00523513555526733398e-02	1.12019464373588562012e-01	9.74114537239074707031e-02	1.15498706698417663574e-01	8.52557122707366943359e-02	5.85802942514419555664e-02	1.05661347508430480957e-01	9.63329821825027465820e-02	9.66449081897735595703e-02	9.66449230909347534180e-02	8.37296843528747558594e-02	1.17731958627700805664e-01	9.64674949645996093750e-02	
8.87790322303771972656e-02	8.40763449668884277344e-02	1.20128586888313293457e-01	1.43781393766403198242e-01	3.26826304197311401367e-01	3.56281042098999023438e-01	4.20632123947143554688e-01	3.77410352230072021484e-01	4.44542169570922851562e-01	0.00000000000000000000e+00	4.54653620719909667969e-01	2.94698148965835571289e-01	4.26867544651031494141e-01	4.00593936443328857422e-01	3.04677128791809082031e-01	2.83846795558929443359e-01	3.28150749206542968750e-01	1.77505314350128173828e-01	2.34321653842926025391e-01	1.55462861061096191406e-01	1.92304015159606933594e-01	2.24899888038635253906e-01	4.10231620073318481445e-01	3.44477891921997070312e-01	2.45331168174743652344e-01	2.22159832715988159180e-01	3.01602423191070556641e-01	3.00596773624420166016e-01	3.12476336956024169922e-01	2.62528538703918457031e-01	3.17336261272430419922e-01	2.57583796977996826172e-01	2.29771792888641357422e-01	2.58976131677627563477e-01	2.40720450878143310547e-01	2.34763145446777343750e-01	2.08576500415802001953e-01	2.09663391113281250000e-01	1.48759841918945312500e-01	1.84250563383102416992e-01	1.31787717342376708984e-01	1.13049566745758056641e-01	1.18875861167907714844e-01	1.59778654575347900391e-01	1.92561089992523193359e-01	9.30350869894027709961e-02	4.66944128274917602539e-02	7.62980580329895019531e-02	7.55424574017524719238e-02	3.37059944868087768555e-02	2.82082259654998779297e-02	5.93896284699440002441e-02	8.28510522842407226562e-02	7.37124755978584289551e-02	7.00782835483551025391e-02	3.21633219718933105469e-02	1.80497765541076660156e-02	2.70569026470184326172e-02	0.00000000000000000000e+00	1.07824802398681640625e-02	1.81534737348556518555e-02	1.49708092212677001953e-02	1.13675154745578765869e-01	3.54063585400581359863e-02	7.47332125902175903320e-02	4.12972792983055114746e-02	5.65182566642761230469e-02	2.79560834169387817383e-02	1.40128433704376220703e-02	7.52238929271697998047e-03	1.04208394885063171387e-01	6.07238113880157470703e-02	5.02052381634712219238e-02	1.80776417255401611328e-02	5.27447834610939025879e-02	5.93524873256683349609e-02	8.26940312981605529785e-02	8.26940163969993591309e-02	1.60547196865081787109e-02	2.78049707412719726562e-02	3.52775752544403076172e-02	
