0.00000000000000000000e+00	2.92195707559585571289e-01	3.48556905984878540039e-01	2.87128090858459472656e-01	2.05007538199424743652e-01	2.57534503936767578125e-01	2.67150223255157470703e-01	2.22272485494613647461e-01	2.70388036966323852539e-01	2.70237952470779418945e-01	3.07912737131118774414e-01	3.49031865596771240234e-01	3.59266370534896850586e-01	2.47631251811981201172e-01	3.68375003337860107422e-01	2.17629939317703247070e-01	2.83839702606201171875e-01	2.17262923717498779297e-01	1.63201600313186645508e-01	1.79974973201751708984e-01	2.30752527713775634766e-01	1.74794524908065795898e-01	2.08973854780197143555e-01	1.84860378503799438477e-01	2.20202624797821044922e-01	2.22724258899688720703e-01	2.30430305004119873047e-01	2.47641593217849731445e-01	2.29558199644088745117e-01	3.12588363885879516602e-01	2.06780284643173217773e-01	1.77054256200790405273e-01	2.20750808715820312500e-01	2.01331138610839843750e-01	2.87670463323593139648e-01	1.98514193296432495117e-01	2.31917828321456909180e-01	2.85816520452499389648e-01	2.35170185565948486328e-01	2.01254010200500488281e-01	2.13734656572341918945e-01	1.84836953878402709961e-01	2.42958873510360717773e-01	2.05175548791885375977e-01	1.86687797307968139648e-01	1.70433908700942993164e-01	2.38258659839630126953e-01	1.93444550037384033203e-01	2.21311390399932861328e-01	2.46586024761199951172e-01	1.92638605833053588867e-01	2.62715488672256469727e-01	1.95870697498321533203e-01	1.54338210821151733398e-01	2.21189290285110473633e-01	1.51145309209823608398e-01	2.25028127431869506836e-01	2.22939044237136840820e-01	1.57406687736511230469e-01	2.61313140392303466797e-01	2.19024389982223510742e-01	1.77909821271896362305e-01	2.68681287765502929688e-01	2.02586382627487182617e-01	2.22869604825973510742e-01	2.15001195669174194336e-01	2.21333920955657958984e-01	1.69022709131240844727e-01	2.47365564107894897461e-01	2.09389626979827880859e-01	2.03552663326263427734e-01	2.10144609212875366211e-01	1.80565744638442993164e-01	2.13455200195312500000e-01	1.14959031343460083008e-01	1.76637113094329833984e-01	1.42496526241302490234e-01	2.25402563810348510742e-01	2.23236411809921264648e-01	1.77944242954254150391e-01	2.45111197233200073242e-01	1.31994545459747314453e-01	1.70563846826553344727e-01	1.86301782727241516113e-01	
2.92195796966552734375e-01	0.00000000000000000000e+00	4.15947973728179931641e-01	4.13526475429534912109e-01	2.23149031400680541992e-01	3.51085007190704345703e-01	1.86994969844818115234e-01	2.19512850046157836914e-01	2.89459884166717529297e-01	2.99171030521392822266e-01	2.32345104217529296875e-01	2.59114086627960205078e-01	2.21544206142425537109e-01	3.24601709842681884766e-01	3.07026624679565429688e-01	2.49206602573394775391e-01	2.99163758754730224609e-01	2.69145786762237548828e-01	2.25426971912384033203e-01	2.62414872646331787109e-01	2.51345932483673095703e-01	3.37628662586212158203e-01	2.53218591213226318359e-01	1.72480583190917968750e-01	1.77182257175445556641e-01	3.41548621654510498047e-01	1.56280815601348876953e-01	2.29334056377410888672e-01	1.45232021808624267578e-01	3.78039300441741943359e-01	2.86253511905670166016e-01	2.10510611534118652344e-01	1.66130363941192626953e-01	2.33885824680328369141e-01	1.19784057140350341797e-01	2.07528591156005859375e-01	3.03052484989166259766e-01	2.31882154941558837891e-01	1.49975657463073730469e-01	1.48492157459259033203e-01	1.69207155704498291016e-01	2.78762400150299072266e-01	1.82818710803985595703e-01	1.84899747371673583984e-01	1.59975230693817138672e-01	1.90997421741485595703e-01	1.76216289401054382324e-01	1.69730722904205322266e-01	2.01418936252593994141e-01	2.04051911830902099609e-01	1.45998597145080566406e-01	2.70619094371795654297e-01	2.27516591548919677734e-01	2.14705407619476318359e-01	1.56983435153961181641e-01	2.03113615512847900391e-01	2.33678281307220458984e-01	9.55299139022827148438e-02	1.35668933391571044922e-01	2.80593216419219970703e-01	1.00387871265411376953e-01	2.40412831306457519531e-01	2.10544884204864501953e-01	2.13816344738006591797e-01	2.77107417583465576172e-01	1.14209592342376708984e-01	1.97565972805023193359e-01	2.02758669853210449219e-01	1.69149696826934814453e-01	3.21117699146270751953e-01	1.77889883518218994141e-01	2.28423386812210083008e-01	3.45449149608612060547e-01	4.24232900142669677734e-01	2.85803735256195068359e-01	3.17601382732391357422e-01	9.42263603210449218750e-02	2.17258065938949584961e-01	2.71669566631317138672e-01	2.58823692798614501953e-01	2.94878661632537841797e-01	2.41160392761230468750e-01	2.32707202434539794922e-01	1.45374208688735961914e-01	
3.48556905984878540039e-01	4.15947496891021728516e-01	0.00000000000000000000e+00	4.99337017536163330078e-01	2.41636574268341064453e-01	3.98944914340972900391e-01	5.49858868122100830078e-01	1.73657983541488647461e-01	4.57525193691253662109e-01	3.55056703090667724609e-01	2.80937969684600830078e-01	3.19228708744049072266e-01	2.46667206287384033203e-01	4.03635799884796142578e-01	2.03209459781646728516e-01	2.32495367527008056641e-01	3.13976585865020751953e-01	2.19368398189544677734e-01	2.79303252696990966797e-01	2.12570965290069580078e-01	2.78655827045440673828e-01	2.79879868030548095703e-01	3.02895963191986083984e-01	1.83863461017608642578e-01	2.37976372241973876953e-01	2.75715172290802001953e-01	2.11015403270721435547e-01	9.60167050361633300781e-02	1.59144103527069091797e-01	1.59795343875885009766e-01	3.31500232219696044922e-01	2.70999610424041748047e-01	1.21440947055816650391e-01	2.20227658748626708984e-01	2.04276740550994873047e-01	1.98630005121231079102e-01	2.15779244899749755859e-01	2.21666872501373291016e-01	2.03984320163726806641e-01	2.65221655368804931641e-01	1.98596537113189697266e-01	2.40332663059234619141e-01	2.21521794795989990234e-01	2.64992177486419677734e-01	2.40987837314605712891e-01	2.92018711566925048828e-01	1.34952172636985778809e-01	1.49680197238922119141e-01	1.16578996181488037109e-01	2.47775137424468994141e-01	3.23364317417144775391e-01	2.94816792011260986328e-01	1.95994436740875244141e-01	4.70139384269714355469e-02	1.21852934360504150391e-01	2.14567601680755615234e-01	2.65644252300262451172e-01	2.27834761142730712891e-01	1.08521878719329833984e-01	1.69349014759063720703e-01	2.55136549472808837891e-01	1.15584433078765869141e-01	2.17948257923126220703e-01	1.67342007160186767578e-01	2.00998842716217041016e-01	1.85269892215728759766e-01	2.98508703708648681641e-01	2.21010267734527587891e-01	2.67556011676788330078e-01	2.02969372272491455078e-01	2.51779377460479736328e-01	2.10248589515686035156e-01	2.24939048290252685547e-01	2.33150303363800048828e-01	1.36031448841094970703e-01	2.90115296840667724609e-01	1.56709492206573486328e-01	1.97688013315200805664e-01	2.16397345066070556641e-01	2.19721138477325439453e-01	1.77815496921539306641e-01	1.59337460994720458984e-01	1.58426940441131591797e-01	2.15439811348915100098e-01	
2.87127912044525146484e-01	4.13526237010955810547e-01	4.99337494373321533203e-01	0.00000000000000000000e+00	2.64894545078277587891e-01	4.73001778125762939453e-01	2.93924987316131591797e-01	2.02378958463668823242e-01	2.95128285884857177734e-01	2.97032892704010009766e-01	3.76577556133270263672e-01	1.81079328060150146484e-01	2.22953855991363525391e-01	2.54544198513031005859e-01	2.18512237071990966797e-01	2.56508052349090576172e-01	2.75066912174224853516e-01	2.51768648624420166016e-01	2.13491141796112060547e-01	1.65698826313018798828e-01	1.76877200603485107422e-01	2.51185476779937744141e-01	2.92023956775665283203e-01	1.40374958515167236328e-01	2.69849717617034912109e-01	1.61153972148895263672e-01	2.03448116779327392578e-01	3.50997626781463623047e-01	1.54645264148712158203e-01	2.16015756130218505859e-01	1.81376397609710693359e-01	3.36334764957427978516e-01	2.87651836872100830078e-01	2.95509636402130126953e-01	2.34484016895294189453e-01	2.06109255552291870117e-01	1.86883866786956787109e-01	3.20758998394012451172e-01	2.24161446094512939453e-01	2.28832542896270751953e-01	2.03253567218780517578e-01	2.83883154392242431641e-01	2.70482003688812255859e-01	1.15189492702484130859e-01	2.37687289714813232422e-01	2.39305555820465087891e-01	1.69057041406631469727e-01	2.68569886684417724609e-01	2.83370196819305419922e-01	1.20528519153594970703e-01	2.18290507793426513672e-01	2.55482852458953857422e-01	9.87574458122253417969e-02	1.21647179126739501953e-01	3.47466766834259033203e-01	2.04867184162139892578e-01	3.03705871105194091797e-01	2.83261239528656005859e-01	1.00073397159576416016e-01	1.71685278415679931641e-01	2.15856850147247314453e-01	2.55216181278228759766e-01	1.11681401729583740234e-01	2.75655806064605712891e-01	1.93661272525787353516e-01	2.58351027965545654297e-01	2.92477071285247802734e-01	1.50510728359222412109e-01	1.36032998561859130859e-01	1.97354733943939208984e-01	1.86534106731414794922e-01	2.01611220836639404297e-01	2.82333314418792724609e-01	2.14172065258026123047e-01	2.38988101482391357422e-01	2.12863504886627197266e-01	3.48295509815216064453e-01	1.59713655710220336914e-01	1.81416928768157958984e-01	2.59930312633514404297e-01	2.17579424381256103516e-01	1.92944109439849853516e-01	2.09000766277313232422e-01	2.20925271511077880859e-01	
2.05007523298263549805e-01	2.23149001598358154297e-01	2.41636723279953002930e-01	2.64894545078277587891e-01	0.00000000000000000000e+00	3.03499072790145874023e-01	2.50387698411941528320e-01	9.20242011547088623047e-01	3.71195852756500244141e-01	2.20004588365554809570e-01	2.92879015207290649414e-01	2.28005796670913696289e-01	2.56375074386596679688e-01	2.28105336427688598633e-01	2.72720336914062500000e-01	1.85529917478561401367e-01	2.07215994596481323242e-01	1.78871423006057739258e-01	1.93756148219108581543e-01	1.85189366340637207031e-01	2.31796264648437500000e-01	1.38441056013107299805e-01	1.61765158176422119141e-01	2.32580095529556274414e-01	2.58361220359802246094e-01	1.58677205443382263184e-01	1.09474971890449523926e-01	2.17771515250205993652e-01	2.92652070522308349609e-01	1.47561907768249511719e-01	2.25564956665039062500e-01	2.64548480510711669922e-01	1.65791690349578857422e-01	1.89786881208419799805e-01	1.98293268680572509766e-01	3.12925487756729125977e-01	1.50137394666671752930e-01	1.81314647197723388672e-01	2.13749110698699951172e-01	2.01531231403350830078e-01	1.79600059986114501953e-01	1.23618707060813903809e-01	1.90068900585174560547e-01	1.50029003620147705078e-01	1.42030358314514160156e-01	1.64303332567214965820e-01	3.37347567081451416016e-01	1.60327434539794921875e-01	2.03549951314926147461e-01	1.83710813522338867188e-01	2.00058117508888244629e-01	2.40547090768814086914e-01	1.53145879507064819336e-01	2.51159697771072387695e-01	1.51103883981704711914e-01	1.70097395777702331543e-01	1.84706538915634155273e-01	2.27271348237991333008e-01	2.05367326736450195312e-01	1.72446131706237792969e-01	2.04392790794372558594e-01	1.96069151163101196289e-01	2.10270643234252929688e-01	1.94757550954818725586e-01	1.84874653816223144531e-01	1.84560358524322509766e-01	2.55476981401443481445e-01	2.18551859259605407715e-01	1.68950498104095458984e-01	2.27063596248626708984e-01	2.66224265098571777344e-01	2.87209689617156982422e-01	1.72362059354782104492e-01	2.14038103818893432617e-01	2.31872558593750000000e-01	1.79709374904632568359e-01	2.34930723905563354492e-01	3.95586401224136352539e-01	2.93313950300216674805e-01	1.66890323162078857422e-01	1.66242808103561401367e-01	2.53382921218872070312e-01	2.07812339067459106445e-01	2.47004240751266479492e-01	
2.57534563541412353516e-01	3.51085364818572998047e-01	3.98945391178131103516e-01	4.73002254962921142578e-01	3.03499102592468261719e-01	0.00000000000000000000e+00	4.28681910037994384766e-01	2.45080113410949707031e-01	4.98698651790618896484e-01	3.71012628078460693359e-01	3.45200717449188232422e-01	3.36105763912200927734e-01	3.75988066196441650391e-01	3.02453100681304931641e-01	2.06333577632904052734e-01	2.12992489337921142578e-01	2.94748127460479736328e-01	2.36424148082733154297e-01	2.66827642917633056641e-01	3.41867148876190185547e-01	2.86089837551116943359e-01	1.87955677509307861328e-01	2.07938134670257568359e-01	1.84344232082366943359e-01	3.18165004253387451172e-01	2.18013942241668701172e-01	1.77062213420867919922e-01	1.85977876186370849609e-01	1.92111074924468994141e-01	3.34516108036041259766e-01	2.71424353122711181641e-01	7.99215435981750488281e-02	1.13569080829620361328e-01	2.07992851734161376953e-01	2.40283429622650146484e-01	1.44567430019378662109e-01	2.04924762248992919922e-01	3.43490660190582275391e-01	2.44656860828399658203e-01	9.87253785133361816406e-02	2.10632026195526123047e-01	2.22759544849395751953e-01	3.09427917003631591797e-01	2.28206098079681396484e-01	2.29873001575469970703e-01	2.13011801242828369141e-01	1.49372011423110961914e-01	2.70124375820159912109e-01	1.36171638965606689453e-01	2.31569349765777587891e-01	1.72967493534088134766e-01	2.69603788852691650391e-01	1.78050339221954345703e-01	1.20729506015777587891e-01	1.24516546726226806641e-01	1.78673326969146728516e-01	1.86122834682464599609e-01	3.17534148693084716797e-01	1.40513598918914794922e-01	2.30012118816375732422e-01	1.25717222690582275391e-01	9.31076407432556152344e-02	2.35029041767120361328e-01	2.38198816776275634766e-01	2.32854783535003662109e-01	2.29976832866668701172e-01	2.36787855625152587891e-01	1.46101474761962890625e-01	2.99040615558624267578e-01	2.68603026866912841797e-01	5.85020184516906738281e-02	2.40104019641876220703e-01	1.86732351779937744141e-01	1.91728174686431884766e-01	3.41235697269439697266e-01	2.90363729000091552734e-01	2.59684383869171142578e-01	1.64741426706314086914e-01	2.09566414356231689453e-01	1.56520426273345947266e-01	2.44327604770660400391e-01	1.89075350761413574219e-01	1.95877403020858764648e-01	2.20342189073562622070e-01	
2.67150282859802246094e-01	1.86994969844818115234e-01	5.49858391284942626953e-01	2.93924629688262939453e-01	2.50387668609619140625e-01	4.28681910037994384766e-01	0.00000000000000000000e+00	2.48141467571258544922e-01	4.25634801387786865234e-01	4.95826542377471923828e-01	5.03873646259307861328e-01	2.35416948795318603516e-01	3.13364326953887939453e-01	3.75232398509979248047e-01	2.61477530002593994141e-01	2.77940571308135986328e-01	2.69191920757293701172e-01	2.17448294162750244141e-01	3.84445369243621826172e-01	3.07659685611724853516e-01	2.32163250446319580078e-01	2.33463346958160400391e-01	2.25045382976531982422e-01	3.21250259876251220703e-01	2.09402024745941162109e-01	2.06701338291168212891e-01	2.61808693408966064453e-01	2.68119156360626220703e-01	1.65004789829254150391e-01	3.26649844646453857422e-01	1.79586350917816162109e-01	1.10100924968719482422e-01	3.11134040355682373047e-01	2.71372377872467041016e-01	2.24985659122467041016e-01	1.91979289054870605469e-01	8.73969197273254394531e-02	3.19883167743682861328e-01	2.51102507114410400391e-01	1.86748564243316650391e-01	1.62012517452239990234e-01	1.63511216640472412109e-01	2.90118038654327392578e-01	1.09618842601776123047e-01	1.34377896785736083984e-01	3.91217291355133056641e-01	2.00958490371704101562e-01	2.96305358409881591797e-01	1.93425595760345458984e-01	2.63093531131744384766e-01	3.42737734317779541016e-01	2.10896432399749755859e-01	1.20465338230133056641e-01	1.06391131877899169922e-01	2.13004410266876220703e-01	2.78387606143951416016e-01	1.51534259319305419922e-01	2.47751176357269287109e-01	8.52671265602111816406e-02	1.66900098323822021484e-01	1.79361045360565185547e-01	2.01089024543762207031e-01	1.69894993305206298828e-01	1.32929384708404541016e-01	2.90965616703033447266e-01	2.86339700222015380859e-01	9.39437747001647949219e-02	1.04155600070953369141e-01	2.70010530948638916016e-01	1.67003691196441650391e-01	2.63587176799774169922e-01	2.39468783140182495117e-01	1.26226723194122314453e-01	1.77375495433807373047e-01	1.81672871112823486328e-01	7.78152346611022949219e-02	1.87859952449798583984e-01	1.49856179952621459961e-01	1.99601233005523681641e-01	3.26947510242462158203e-01	1.92058622837066650391e-01	1.80553972721099853516e-01	1.59030586481094360352e-01	2.20909520983695983887e-01	
2.22272485494613647461e-01	2.19512909650802612305e-01	1.73658132553100585938e-01	2.02379018068313598633e-01	9.20242011547088623047e-01	2.45080262422561645508e-01	2.48141378164291381836e-01	0.00000000000000000000e+00	3.00883740186691284180e-01	2.36026763916015625000e-01	2.64113813638687133789e-01	2.91172921657562255859e-01	2.48151391744613647461e-01	2.22684860229492187500e-01	2.30034440755844116211e-01	1.58523797988891601562e-01	2.25654542446136474609e-01	1.74324721097946166992e-01	2.44107216596603393555e-01	1.55408114194869995117e-01	2.05351591110229492188e-01	1.73312216997146606445e-01	1.79680824279785156250e-01	2.51532912254333496094e-01	3.14273148775100708008e-01	1.87617510557174682617e-01	2.15755075216293334961e-01	2.10998773574829101562e-01	1.79647088050842285156e-01	2.06618398427963256836e-01	2.27095156908035278320e-01	2.15205729007720947266e-01	1.87454819679260253906e-01	2.29367434978485107422e-01	1.48579925298690795898e-01	2.91385114192962646484e-01	1.58218413591384887695e-01	2.22328841686248779297e-01	2.48888581991195678711e-01	1.95657879114151000977e-01	1.92038863897323608398e-01	2.60035574436187744141e-01	2.20118939876556396484e-01	1.87096953392028808594e-01	1.40422001481056213379e-01	1.92548811435699462891e-01	2.82979011535644531250e-01	1.64665549993515014648e-01	2.33363956212997436523e-01	2.21192210912704467773e-01	2.02519163489341735840e-01	2.18417257070541381836e-01	1.42264828085899353027e-01	2.57882058620452880859e-01	1.55498087406158447266e-01	1.87536031007766723633e-01	1.63587152957916259766e-01	2.04823747277259826660e-01	1.92813575267791748047e-01	1.69531255960464477539e-01	1.96070313453674316406e-01	2.07117989659309387207e-01	2.36195772886276245117e-01	2.20919877290725708008e-01	1.62186563014984130859e-01	1.65764123201370239258e-01	2.57880359888076782227e-01	1.96612358093261718750e-01	1.84904307126998901367e-01	1.94180965423583984375e-01	2.13592052459716796875e-01	3.18401098251342773438e-01	2.20957428216934204102e-01	1.92619830369949340820e-01	3.05030673742294311523e-01	2.17308044433593750000e-01	1.87267482280731201172e-01	2.58728861808776855469e-01	2.54586338996887207031e-01	1.77398934960365295410e-01	1.78830608725547790527e-01	2.10371807217597961426e-01	2.06252172589302062988e-01	2.45483681559562683105e-01	
2.70388007164001464844e-01	2.89459884166717529297e-01	4.57525432109832763672e-01	2.95128166675567626953e-01	3.71195971965789794922e-01	4.98698651790618896484e-01	4.25634801387786865234e-01	3.00883948802947998047e-01	0.00000000000000000000e+00	3.77759277820587158203e-01	2.88743674755096435547e-01	2.37766683101654052734e-01	4.40880477428436279297e-01	3.54294121265411376953e-01	2.90003478527069091797e-01	1.32256209850311279297e-01	1.14259302616119384766e-01	3.46794664859771728516e-01	2.69840538501739501953e-01	1.61007344722747802734e-01	2.26543724536895751953e-01	3.26519191265106201172e-01	2.84231483936309814453e-01	2.65998303890228271484e-01	4.50347065925598144531e-02	2.82099783420562744141e-01	2.23193585872650146484e-01	2.16669440269470214844e-01	2.20958411693572998047e-01	1.89247429370880126953e-01	2.79654920101165771484e-01	2.36751735210418701172e-01	1.94149076938629150391e-01	1.67373955249786376953e-01	2.27907598018646240234e-01	2.17140406370162963867e-01	2.44304478168487548828e-01	1.92270338535308837891e-01	1.47258520126342773438e-01	2.77792036533355712891e-01	2.01759874820709228516e-01	1.78494155406951904297e-01	3.03594768047332763672e-01	2.23040759563446044922e-01	2.03472912311553955078e-01	2.11165606975555419922e-01	2.40871101617813110352e-01	1.36196911334991455078e-01	2.03579008579254150391e-01	1.60831153392791748047e-01	2.50276505947113037109e-01	3.27310383319854736328e-01	2.51246094703674316406e-02	2.65070378780364990234e-01	1.82240784168243408203e-01	2.65326201915740966797e-01	2.36177623271942138672e-01	1.65097653865814208984e-01	2.19773828983306884766e-01	2.20892012119293212891e-01	7.37387537956237792969e-02	1.16364657878875732422e-01	1.81594669818878173828e-01	2.07412779331207275391e-01	1.69509589672088623047e-01	1.93118035793304443359e-01	3.09772670269012451172e-01	2.23920702934265136719e-01	6.57038271427154541016e-01	8.99785161018371582031e-02	2.43258118629455566406e-01	2.80814081430435180664e-01	2.41136610507965087891e-01	1.63056194782257080078e-01	1.13888263702392578125e-01	1.52661621570587158203e-01	1.52311742305755615234e-01	2.28522419929504394531e-01	1.37828052043914794922e-01	2.09182083606719970703e-01	1.90712511539459228516e-01	2.04374849796295166016e-01	1.85772836208343505859e-01	1.87581434845924377441e-01	
2.70238071680068969727e-01	2.99170792102813720703e-01	3.55056703090667724609e-01	2.97033250331878662109e-01	2.20004618167877197266e-01	3.71012866497039794922e-01	4.95826184749603271484e-01	2.36026734113693237305e-01	3.77759158611297607422e-01	0.00000000000000000000e+00	4.56736862659454345703e-01	2.35798537731170654297e-01	4.53723132610321044922e-01	3.78254711627960205078e-01	3.82117092609405517578e-01	4.21637594699859619141e-01	3.61653029918670654297e-01	2.95756161212921142578e-01	3.03008139133453369141e-01	2.50697553157806396484e-01	3.88925015926361083984e-01	2.25732266902923583984e-01	2.56072342395782470703e-01	2.90929734706878662109e-01	1.42513096332550048828e-01	2.69145309925079345703e-01	3.31262886524200439453e-01	1.64911746978759765625e-01	2.29003012180328369141e-01	2.37225234508514404297e-01	3.64787995815277099609e-01	2.96263158321380615234e-01	2.66168177127838134766e-01	2.83265888690948486328e-01	2.49169528484344482422e-01	1.74627274274826049805e-01	2.15068161487579345703e-01	2.05525934696197509766e-01	3.99044692516326904297e-01	1.03748738765716552734e-01	2.02360212802886962891e-01	1.73539340496063232422e-01	1.87502205371856689453e-01	2.87347257137298583984e-01	1.77858889102935791016e-01	1.50860965251922607422e-01	2.07346558570861816406e-01	1.75913155078887939453e-01	2.16938912868499755859e-01	2.31382071971893310547e-01	1.55976355075836181641e-01	2.09044039249420166016e-01	1.72356903553009033203e-01	1.63565814495086669922e-01	2.20370113849639892578e-01	6.32562041282653808594e-02	8.08486342430114746094e-02	1.47064089775085449219e-01	1.40256106853485107422e-01	2.30828583240509033203e-01	1.89713418483734130859e-01	2.02902853488922119141e-01	1.26698315143585205078e-01	2.35618531703948974609e-01	1.46282613277435302734e-01	2.59278118610382080078e-01	1.99845731258392333984e-01	2.02349603176116943359e-01	2.05755889415740966797e-01	2.01315104961395263672e-01	2.74109661579132080078e-01	1.50298804044723510742e-01	2.06396400928497314453e-01	1.74417555332183837891e-01	5.78948259353637695312e-02	1.81560814380645751953e-01	2.06546604633331298828e-01	2.03400582075119018555e-01	2.19057500362396240234e-01	9.87401604652404785156e-02	2.69828379154205322266e-01	1.46429061889648437500e-01	2.03455716371536254883e-01	2.22603872418403625488e-01	
