0.00000000000000000000e+00	1.07026755809783935547e+00	6.24614953994750976562e-01	5.66267967224121093750e-01	4.76985812187194824219e-01	5.27596712112426757812e-01	2.82959163188934326172e-01	2.69150435924530029297e-01	3.53742182254791259766e-01	4.52082514762878417969e-01	4.26185488700866699219e-01	1.04060745239257812500e+00	4.23149943351745605469e-01	6.90925419330596923828e-01	5.19205093383789062500e-01	4.41989660263061523438e-01	4.28754210472106933594e-01	4.71194982528686523438e-01	4.08675611019134521484e-01	3.89167547225952148438e-01	3.96077036857604980469e-01	3.89823526144027709961e-01	2.82813549041748046875e-01	4.01889085769653320312e-01	4.20947372913360595703e-01	3.94575417041778564453e-01	4.60821688175201416016e-01	4.69583809375762939453e-01	4.76630568504333496094e-01	3.86102080345153808594e-01	5.02328932285308837891e-01	3.47516357898712158203e-01	2.84557402133941650391e-01	4.08746689558029174805e-01	2.82643914222717285156e-01	4.95235323905944824219e-01	4.88816380500793457031e-01	2.68386363983154296875e-01	3.29142600297927856445e-01	2.74469017982482910156e-01	2.84467995166778564453e-01	2.91176915168762207031e-01	2.66190588474273681641e-01	2.98916041851043701172e-01	2.08798348903656005859e-01	3.44997107982635498047e-01	3.33401083946228027344e-01	2.86914169788360595703e-01	3.36203277111053466797e-01	2.73011326789855957031e-01	3.11468899250030517578e-01	3.41585844755172729492e-01	2.75346636772155761719e-01	4.32751953601837158203e-01	3.54865431785583496094e-01	3.56182813644409179688e-01	3.82399022579193115234e-01	5.36252737045288085938e-01	8.04078996181488037109e-01	3.18501770496368408203e-01	4.69894945621490478516e-01	2.29074656963348388672e-01	3.38378041982650756836e-01	2.85881429910659790039e-01	4.11791473627090454102e-01	2.28265464305877685547e-01	4.33242738246917724609e-01	3.24069738388061523438e-01	2.99534380435943603516e-01	2.64632105827331542969e-01	3.27776134014129638672e-01	2.98134922981262207031e-01	1.57314777374267578125e-01	2.97385752201080322266e-01	2.47629463672637939453e-01	3.71369242668151855469e-01	3.30697059631347656250e-01	2.16462314128875732422e-01	2.92957603931427001953e-01	3.94832253456115722656e-01	2.72870600223541259766e-01	4.30032789707183837891e-01	4.18156981468200683594e-01	4.01860743761062622070e-01	3.19396674633026123047e-01	5.33189296722412109375e-01	3.77765476703643798828e-01	
1.07026743888854980469e+00	0.00000000000000000000e+00	1.02292871475219726562e+00	1.72804713249206542969e+00	4.77831542491912841797e-01	7.02524304389953613281e-01	4.10386145114898681641e-01	4.75337028503417968750e-01	4.15635913610458374023e-01	4.41126108169555664062e-01	3.41941952705383300781e-01	4.57850813865661621094e-01	5.07728040218353271484e-01	3.05963456630706787109e-01	6.18049800395965576172e-01	9.36041712760925292969e-01	4.35052752494812011719e-01	4.80476319789886474609e-01	5.68128824234008789062e-01	2.75645673274993896484e-01	3.12807977199554443359e-01	4.62059020996093750000e-01	4.29695665836334228516e-01	5.25243043899536132812e-01	4.33787167072296142578e-01	5.70114970207214355469e-01	5.05759656429290771484e-01	4.03563797473907470703e-01	4.65632319450378417969e-01	3.48789453506469726562e-01	4.02155399322509765625e-01	9.46034193038940429688e-01	2.69384384155273437500e-01	3.39318096637725830078e-01	1.82471871376037597656e-01	3.02757322788238525391e-01	2.32228428125381469727e-01	2.01590955257415771484e-01	4.38704133033752441406e-01	2.97814607620239257812e-01	2.17413544654846191406e-01	1.93542659282684326172e-01	1.54229938983917236328e-01	2.56327867507934570312e-01	1.91272020339965820312e-01	2.53330826759338378906e-01	2.26953327655792236328e-01	2.40095138549804687500e-01	4.38469588756561279297e-01	2.29044020175933837891e-01	1.67664945125579833984e-01	4.65586751699447631836e-01	1.07636630535125732422e-01	3.31246793270111083984e-01	2.63725101947784423828e-01	3.37478458881378173828e-01	2.97749698162078857422e-01	4.75249469280242919922e-01	9.54963922500610351562e-01	1.54745161533355712891e-01	3.24256837368011474609e-01	2.44718074798583984375e-01	3.53915750980377197266e-01	3.05228888988494873047e-01	4.26473140716552734375e-01	1.97547495365142822266e-01	3.75029385089874267578e-01	2.84661233425140380859e-01	3.97234261035919189453e-01	1.81101143360137939453e-01	2.29837834835052490234e-01	2.86114275455474853516e-01	1.61828219890594482422e-01	2.57178366184234619141e-01	3.08914601802825927734e-01	1.90894246101379394531e-01	3.00587415695190429688e-01	1.76245808601379394531e-01	1.27774834632873535156e-01	3.64001065492630004883e-01	2.22380936145782470703e-01	3.04964601993560791016e-01	2.79956996440887451172e-01	3.32334607839584350586e-01	4.60879802703857421875e-01	4.60242241621017456055e-01	4.65844452381134033203e-01	
6.24614834785461425781e-01	1.02292871475219726562e+00	0.00000000000000000000e+00	7.34183192253112792969e-01	3.96678566932678222656e-01	4.40006315708160400391e-01	1.15879571437835693359e+00	7.60182261466979980469e-01	2.70756930112838745117e-01	1.56465387344360351562e+00	4.35499072074890136719e-01	1.88279843330383300781e+00	5.04502058029174804688e-01	3.04091811180114746094e-01	3.77850174903869628906e-01	5.89049816131591796875e-01	2.73622274398803710938e-01	3.09036731719970703125e-01	3.80216360092163085938e-01	4.51193690299987792969e-01	2.56843924522399902344e-01	2.00269401073455810547e-01	5.97707986831665039062e-01	4.21711921691894531250e-01	2.39040732383728027344e-01	2.15793490409851074219e-01	1.93403124809265136719e-01	2.48259305953979492188e-01	2.15802550315856933594e-01	2.58629262447357177734e-01	3.06187570095062255859e-01	2.50456452369689941406e-01	2.63172340393066406250e+00	1.75463169813156127930e-01	4.02102828025817871094e-01	3.81805717945098876953e-01	3.19733381271362304688e-01	4.13127660751342773438e-01	1.85835003852844238281e-01	3.29904198646545410156e-01	1.78840398788452148438e-01	4.41149950027465820312e-01	1.95345461368560791016e-01	1.51588439941406250000e-01	1.60587787628173828125e-01	3.43020319938659667969e-01	3.19605827331542968750e-01	2.19063401222229003906e-01	2.15341985225677490234e-01	3.18755269050598144531e-01	1.22923970222473144531e-01	1.72536432743072509766e-01	3.06528687477111816406e-01	4.21726465225219726562e-01	2.46121048927307128906e-01	2.22909450531005859375e-01	1.84402346611022949219e-01	1.82974755764007568359e-01	2.32353508472442626953e-01	2.12611508369445800781e+00	1.85831606388092041016e-01	2.58370041847229003906e-01	2.75988876819610595703e-01	2.47647345066070556641e-01	3.31801205873489379883e-01	2.77563810348510742188e-01	1.42927467823028564453e-01	3.47080230712890625000e-01	2.64893531799316406250e-01	3.33401918411254882812e-01	8.07800889015197753906e-02	2.70740747451782226562e-01	1.72211766242980957031e-01	2.62026309967041015625e-01	3.04993152618408203125e-01	2.43798494338989257812e-01	3.52930247783660888672e-01	2.17202305793762207031e-01	1.90026402473449707031e-01	1.87912493944168090820e-01	2.59672641754150390625e-01	3.50987076759338378906e-01	2.24528551101684570312e-01	2.30267465114593505859e-01	2.35119313001632690430e-01	2.81821668148040771484e-01	4.00076687335968017578e-01	
5.66267848014831542969e-01	1.72804737091064453125e+00	7.34183251857757568359e-01	0.00000000000000000000e+00	7.51410126686096191406e-01	1.31635046005249023438e+00	2.79804348945617675781e-01	3.48881065845489501953e-01	1.64108216762542724609e+00	4.12543177604675292969e-01	3.24204623699188232422e-01	3.22910904884338378906e-01	7.45000481605529785156e-01	2.75433182716369628906e-01	3.03974211215972900391e-01	3.06563079357147216797e-01	2.93859839439392089844e-01	2.22844719886779785156e-01	5.78778982162475585938e-01	3.14980804920196533203e-01	2.60239660739898681641e-01	1.40580832958221435547e+00	3.01682412624359130859e-01	3.25629144906997680664e-01	2.81839787960052490234e-01	9.34247612953186035156e-01	3.62939983606338500977e-01	4.26366984844207763672e-01	3.24283272027969360352e-01	3.34762543439865112305e-01	4.36366081237792968750e-01	3.66397470235824584961e-01	1.62974834442138671875e-01	4.23750609159469604492e-01	1.46562427282333374023e-01	4.54229354858398437500e-01	3.06322664022445678711e-01	2.54303157329559326172e-01	5.35577714443206787109e-01	1.84862613677978515625e-01	2.71106451749801635742e-01	1.70217454433441162109e-01	3.21658730506896972656e-01	1.74188494682312011719e-01	2.46610343456268310547e-01	2.64619469642639160156e-01	2.18763619661331176758e-01	1.73947840929031372070e-01	3.79587024450302124023e-01	1.99461400508880615234e-01	2.10071682929992675781e-01	4.17388737201690673828e-01	1.77935808897018432617e-01	4.04937207698822021484e-01	2.94148564338684082031e-01	4.59406256675720214844e-01	3.90956819057464599609e-01	4.67930942773818969727e-01	4.94536787271499633789e-01	2.16344207525253295898e-01	3.34107577800750732422e-01	2.50685751438140869141e-01	2.95084655284881591797e-01	2.75022715330123901367e-01	3.31262886524200439453e-01	1.48052781820297241211e-01	3.75902205705642700195e-01	2.69300907850265502930e-01	2.46595233678817749023e-01	2.64261424541473388672e-01	3.79097163677215576172e-01	2.44426846504211425781e-01	2.02726632356643676758e-01	2.23592460155487060547e-01	2.49867141246795654297e-01	2.38303571939468383789e-01	3.33606541156768798828e-01	2.18732684850692749023e-01	2.13683724403381347656e-01	3.32781374454498291016e-01	1.95898026227951049805e-01	3.47558706998825073242e-01	3.35302799940109252930e-01	2.91791796684265136719e-01	4.15814399719238281250e-01	3.21050643920898437500e-01	3.94229739904403686523e-01	
4.76985752582550048828e-01	4.77831482887268066406e-01	3.96678507328033447266e-01	7.51410126686096191406e-01	0.00000000000000000000e+00	1.21290910243988037109e+00	5.06678283214569091797e-01	7.26229608058929443359e-01	3.33741962909698486328e-01	4.14835333824157714844e-01	3.65915179252624511719e-01	4.93682920932769775391e-01	2.38646477460861206055e-01	3.72062444686889648438e-01	3.70388507843017578125e-01	3.97012293338775634766e-01	3.90170693397521972656e-01	3.88267338275909423828e-01	5.18868863582611083984e-01	3.63916635513305664062e-01	4.22641098499298095703e-01	2.91286706924438476562e-01	8.99734854698181152344e-01	3.98602306842803955078e-01	4.33258712291717529297e-01	2.29209333658218383789e-01	2.93709218502044677734e-01	4.56307232379913330078e-01	3.22724819183349609375e-01	4.87079799175262451172e-01	3.49899590015411376953e-01	3.40866893529891967773e-01	4.05678510665893554688e-01	2.40391299128532409668e-01	8.54472041130065917969e-01	4.70224797725677490234e-01	3.58738631010055541992e-01	3.68928372859954833984e-01	2.58874297142028808594e-01	2.61084020137786865234e-01	3.10535430908203125000e-01	3.77533674240112304688e-01	2.01492726802825927734e-01	3.02292466163635253906e-01	3.13968718051910400391e-01	2.36200213432312011719e-01	3.00698339939117431641e-01	3.18764448165893554688e-01	2.97709256410598754883e-01	2.88463354110717773438e-01	2.64678359031677246094e-01	2.62045800685882568359e-01	3.87799561023712158203e-01	3.24495315551757812500e-01	4.31027412414550781250e-01	3.02292078733444213867e-01	3.28508436679840087891e-01	5.86989641189575195312e-01	4.56929087638854980469e-01	3.44152569770812988281e-01	2.56949335336685180664e-01	8.55404198169708251953e-01	4.16998177766799926758e-01	3.39777261018753051758e-01	3.70047748088836669922e-01	3.12151312828063964844e-01	3.08974862098693847656e-01	2.94496297836303710938e-01	2.64363169670104980469e-01	4.97347056865692138672e-01	2.37467408180236816406e-01	3.56013596057891845703e-01	2.85912096500396728516e-01	2.11488544940948486328e-01	3.80199134349822998047e-01	2.62078046798706054688e-01	3.68601441383361816406e-01	3.27470719814300537109e-01	3.37156891822814941406e-01	2.67313033342361450195e-01	2.93147981166839599609e-01	3.44374895095825195312e-01	4.21130597591400146484e-01	3.57832431793212890625e-01	3.69368404150009155273e-01	4.31936055421829223633e-01	3.81508946418762207031e-01	
5.27596831321716308594e-01	7.02524304389953613281e-01	4.40006375312805175781e-01	1.31635022163391113281e+00	1.21290886402130126953e+00	0.00000000000000000000e+00	6.12258017063140869141e-01	1.05263423919677734375e+00	4.58939850330352783203e-01	4.86187577247619628906e-01	2.85069584846496582031e-01	4.73487496376037597656e-01	4.33034896850585937500e-01	4.16221976280212402344e-01	2.96787679195404052734e-01	3.44307720661163330078e-01	4.27687883377075195312e-01	4.98906910419464111328e-01	3.23831617832183837891e-01	3.06218504905700683594e-01	4.55155611038208007812e-01	3.28985095024108886719e-01	4.92280960083007812500e-01	3.11595320701599121094e-01	4.75758314132690429688e-01	2.46547490358352661133e-01	4.10703957080841064453e-01	4.09473419189453125000e-01	4.19864535331726074219e-01	5.23872673511505126953e-01	2.49731689691543579102e-01	4.25186097621917724609e-01	2.43382871150970458984e-01	2.47209936380386352539e-01	2.71007716655731201172e-01	5.07377505302429199219e-01	4.78705883026123046875e-01	3.29210042953491210938e-01	2.59326428174972534180e-01	3.71219575405120849609e-01	2.99108207225799560547e-01	3.63937556743621826172e-01	2.40417420864105224609e-01	2.50301361083984375000e-01	3.10983419418334960938e-01	2.88200139999389648438e-01	3.65097701549530029297e-01	2.83467769622802734375e-01	2.80216246843338012695e-01	2.95215904712677001953e-01	2.13619649410247802734e-01	2.56824910640716552734e-01	2.16647028923034667969e-01	3.70591938495635986328e-01	2.83063292503356933594e-01	2.59822458028793334961e-01	4.54661548137664794922e-01	1.10524296760559082031e+00	5.31618714332580566406e-01	2.91057586669921875000e-01	3.22921365499496459961e-01	1.95514202117919921875e-01	5.07642388343811035156e-01	5.02817869186401367188e-01	3.86623352766036987305e-01	3.10550868511199951172e-01	2.67439126968383789062e-01	3.04493010044097900391e-01	2.14876323938369750977e-01	2.31909155845642089844e-01	3.65860193967819213867e-01	2.48652338981628417969e-01	2.44252264499664306641e-01	2.16894626617431640625e-01	3.71055066585540771484e-01	2.40371525287628173828e-01	3.78545045852661132812e-01	2.32897639274597167969e-01	2.33029007911682128906e-01	3.08052718639373779297e-01	2.15153217315673828125e-01	3.66733968257904052734e-01	3.81707429885864257812e-01	3.41804563999176025391e-01	3.16071212291717529297e-01	3.85305762290954589844e-01	3.65920066833496093750e-01	
2.82959282398223876953e-01	4.10386145114898681641e-01	1.15879690647125244141e+00	2.79804348945617675781e-01	5.06678164005279541016e-01	6.12258017063140869141e-01	0.00000000000000000000e+00	1.97720837593078613281e+00	3.37963819503784179688e-01	7.15447545051574707031e-01	4.28843617439270019531e-01	7.38839268684387207031e-01	2.89573967456817626953e-01	4.47736263275146484375e-01	1.76109313964843750000e-01	4.37336325645446777344e-01	2.92208313941955566406e-01	2.49297022819519042969e-01	3.80658388137817382812e-01	4.16586518287658691406e-01	3.04333806037902832031e-01	1.49117678403854370117e-01	1.72450733184814453125e+00	2.64446735382080078125e-01	2.74221301078796386719e-01	2.16091573238372802734e-01	2.53290891647338867188e-01	2.36728489398956298828e-01	1.63530588150024414062e-01	3.59179019927978515625e-01	1.19465827941894531250e-01	1.26687407493591308594e-01	4.76381897926330566406e-01	1.31542116403579711914e-01	2.71091651916503906250e+00	4.13675665855407714844e-01	1.95447254180908203125e+00	3.02182197570800781250e-01	1.56614720821380615234e-01	3.10588717460632324219e-01	1.05055749416351318359e-01	6.01296186447143554688e-01	1.68520689010620117188e-01	3.30728530883789062500e-01	1.56412005424499511719e-01	2.69390106201171875000e-01	2.20105648040771484375e-01	9.86794233322143554688e-02	1.48188233375549316406e-01	2.98732995986938476562e-01	2.46605396270751953125e-01	2.86098778247833251953e-01	4.96844410896301269531e-01	2.37208008766174316406e-01	2.08349347114562988281e-01	2.55937695503234863281e-01	1.86297178268432617188e-01	1.10657453536987304688e-01	2.01259732246398925781e-01	4.24412727355957031250e-01	7.45980143547058105469e-02	2.58588695526123046875e+00	2.78515815734863281250e-01	5.81296265125274658203e-01	3.92559528350830078125e-01	3.43620777130126953125e-01	1.38570308685302734375e-01	1.94521546363830566406e-01	1.25161767005920410156e-01	3.37408304214477539062e-01	1.82453870773315429688e-01	2.00026392936706542969e-01	2.19110012054443359375e-01	1.21434330940246582031e-01	2.12968349456787109375e-01	1.34610295295715332031e-01	1.83517158031463623047e-01	1.69718861579895019531e-01	3.02487850189208984375e-01	1.88845783472061157227e-01	2.19588398933410644531e-01	2.43129253387451171875e-01	2.78251647949218750000e-01	2.49185979366302490234e-01	2.53336846828460693359e-01	2.65485703945159912109e-01	3.42649102210998535156e-01	
2.69150435924530029297e-01	4.75336909294128417969e-01	7.60182619094848632812e-01	3.48881185054779052734e-01	7.26230204105377197266e-01	1.05263423919677734375e+00	1.97720885276794433594e+00	0.00000000000000000000e+00	4.59333658218383789062e-01	1.47220301628112792969e+00	3.58929038047790527344e-01	5.33420681953430175781e-01	4.27002549171447753906e-01	4.15101766586303710938e-01	3.63159418106079101562e-01	5.11689901351928710938e-01	3.64641070365905761719e-01	3.70781183242797851562e-01	9.36561346054077148438e-01	4.92067813873291015625e-01	1.56422853469848632812e-01	3.15506696701049804688e-01	1.59218823909759521484e+00	4.88672256469726562500e-01	4.26951408386230468750e-01	3.29987585544586181641e-01	5.18420934677124023438e-01	3.15426349639892578125e-01	2.58121252059936523438e-01	1.60462439060211181641e-01	2.08890080451965332031e-01	2.06265985965728759766e-01	4.95121717453002929688e-01	1.95156365633010864258e-01	4.55566763877868652344e-01	1.31350755691528320312e+00	4.14023518562316894531e-01	2.67566347122192382812e+00	1.43154919147491455078e-01	4.62413668632507324219e-01	2.16602087020874023438e-01	2.82269358634948730469e-01	1.85212552547454833984e-01	2.33715891838073730469e-01	1.59860491752624511719e-01	2.00936198234558105469e-01	2.15533137321472167969e-01	1.05931162834167480469e-01	2.20433771610260009766e-01	2.35580801963806152344e-01	2.04219579696655273438e-01	2.20850348472595214844e-01	2.61457800865173339844e-01	2.13443160057067871094e-01	1.49606823921203613281e-01	1.81209266185760498047e-01	1.17531538009643554688e-01	1.71530485153198242188e-01	1.19965851306915283203e-01	2.18410730361938476562e-01	6.47494196891784667969e-02	6.54134750366210937500e-02	6.77299559116363525391e-01	2.78917193412780761719e-01	3.01126718521118164062e-01	2.18648982048034667969e+00	1.63949400186538696289e-01	1.79212927818298339844e-01	2.25293636322021484375e-01	1.97994709014892578125e-03	1.28428101539611816406e-01	2.29216814041137695312e-02	6.43771886825561523438e-02	1.46054506301879882812e-01	1.43556356430053710938e-01	1.66751384735107421875e-01	2.17113435268402099609e-01	7.41566419601440429688e-02	1.79607748985290527344e-01	1.84496194124221801758e-01	3.05085539817810058594e-01	3.17134380340576171875e-01	2.26192593574523925781e-01	1.88857614994049072266e-01	2.42823302745819091797e-01	3.03063333034515380859e-01	3.07942509651184082031e-01	
3.53742122650146484375e-01	4.15635913610458374023e-01	2.70757019519805908203e-01	1.64108192920684814453e+00	3.33741962909698486328e-01	4.58939909934997558594e-01	3.37963819503784179688e-01	4.59333539009094238281e-01	0.00000000000000000000e+00	8.96947026252746582031e-01	9.24979865550994873047e-01	4.31164562702178955078e-01	1.03251910209655761719e+00	3.40079009532928466797e-01	4.60699439048767089844e-01	3.80759298801422119141e-01	3.54386925697326660156e-01	2.44409203529357910156e-01	6.43825173377990722656e-01	3.60767841339111328125e-01	3.26062858104705810547e-01	1.70740473270416259766e+00	3.98564457893371582031e-01	4.41575169563293457031e-01	3.61238002777099609375e-01	8.64413797855377197266e-01	4.00541484355926513672e-01	4.05036687850952148438e-01	3.73701125383377075195e-01	3.92916142940521240234e-01	3.98098379373550415039e-01	4.68414247035980224609e-01	1.92296743392944335938e-01	5.99554121494293212891e-01	1.61457926034927368164e-01	3.35453808307647705078e-01	3.25472950935363769531e-01	2.86808431148529052734e-01	4.96530145406723022461e-01	2.52698779106140136719e-01	3.04547071456909179688e-01	1.95429533720016479492e-01	2.38503575325012207031e-01	2.77991473674774169922e-01	3.22381973266601562500e-01	1.84815913438796997070e-01	2.80646950006484985352e-01	1.71140193939208984375e-01	2.82718002796173095703e-01	2.51477718353271484375e-01	1.79669350385665893555e-01	4.34071630239486694336e-01	3.02422821521759033203e-01	2.52074301242828369141e-01	3.95449221134185791016e-01	3.82736563682556152344e-01	3.51622253656387329102e-01	4.76239234209060668945e-01	4.34006452560424804688e-01	9.99045968055725097656e-02	5.92725634574890136719e-01	1.22277051210403442383e-01	2.43990764021873474121e-01	2.74232506752014160156e-01	3.02715808153152465820e-01	2.81626820564270019531e-01	3.00412058830261230469e-01	2.38342344760894775391e-01	4.83404994010925292969e-01	2.06429719924926757812e-01	3.54060202836990356445e-01	2.12291538715362548828e-01	2.39255011081695556641e-01	2.23216265439987182617e-01	3.29943895339965820312e-01	2.11227774620056152344e-01	4.61050957441329956055e-01	1.56494230031967163086e-01	2.25469321012496948242e-01	3.65126520395278930664e-01	1.94323390722274780273e-01	2.94707357883453369141e-01	4.34248656034469604492e-01	3.20948541164398193359e-01	2.68518507480621337891e-01	3.41562390327453613281e-01	3.65802109241485595703e-01	
4.52082872390747070312e-01	4.41126108169555664062e-01	1.56465435028076171875e+00	4.12543237209320068359e-01	4.14835155010223388672e-01	4.86187517642974853516e-01	7.15448260307312011719e-01	1.47220325469970703125e+00	8.96946907043457031250e-01	0.00000000000000000000e+00	8.91618013381958007812e-01	1.14887785911560058594e+00	4.94180977344512939453e-01	5.00208973884582519531e-01	4.33577179908752441406e-01	5.97545027732849121094e-01	3.56043457984924316406e-01	5.17941832542419433594e-01	2.90017426013946533203e-01	3.61000180244445800781e-01	3.26626777648925781250e-01	4.29939687252044677734e-01	5.48442006111145019531e-01	3.92570614814758300781e-01	3.11748027801513671875e-01	3.33264052867889404297e-01	2.40872204303741455078e-01	4.35690462589263916016e-01	3.65328073501586914062e-01	4.81315374374389648438e-01	2.96149253845214843750e-01	3.72255682945251464844e-01	5.11146306991577148438e-01	2.64853209257125854492e-01	2.29598999023437500000e-01	3.44659447669982910156e-01	2.94323623180389404297e-01	3.38926196098327636719e-01	2.28839546442031860352e-01	1.81744730472564697266e+00	2.88746416568756103516e-01	4.44681763648986816406e-01	2.54212975502014160156e-01	2.67563700675964355469e-01	8.66377353668212890625e-02	2.39086389541625976562e-01	2.59142518043518066406e-01	1.76277399063110351562e-01	3.06315720081329345703e-01	2.52129316329956054688e-01	1.69713497161865234375e-01	2.62725114822387695312e-01	3.52937817573547363281e-01	2.65266120433807373047e-01	2.74792730808258056641e-01	2.67018377780914306641e-01	1.83805525302886962891e-01	2.54175841808319091797e-01	2.11563587188720703125e-01	2.97516226768493652344e-01	1.96032106876373291016e-01	1.83862805366516113281e-01	2.99419820308685302734e-01	2.80480504035949707031e-01	3.54814231395721435547e-01	1.87948346138000488281e-01	1.91575467586517333984e-01	1.65381085872650146484e+00	2.07845032215118408203e-01	2.84185886383056640625e-01	1.94880783557891845703e-01	1.91099584102630615234e-01	1.29390418529510498047e-01	1.04052066802978515625e-01	2.17667579650878906250e-01	1.44246280193328857422e-01	1.91880941390991210938e-01	2.04732298851013183594e-01	2.24995136260986328125e-01	3.37964594364166259766e-01	3.46244931221008300781e-01	3.17623496055603027344e-01	2.66527354717254638672e-01	2.65615999698638916016e-01	3.06608408689498901367e-01	4.02695894241333007812e-01	3.45944225788116455078e-01	
