0.00000000000000000000e+00	4.21046130359172821045e-02	4.11274358630180358887e-02	4.10987101495265960693e-02	4.19005416333675384521e-02	4.11194525659084320068e-02	4.13218848407268524170e-02	4.12751659750938415527e-02	4.12279292941093444824e-02	4.15171571075916290283e-02	4.18635644018650054932e-02	4.41971607506275177002e-02	4.11672182381153106689e-02	4.05105389654636383057e-02	4.38032560050487518311e-02	4.34894822537899017334e-02	4.02030870318412780762e-02	4.08774316310882568359e-02	4.36056293547153472900e-02	4.46863323450088500977e-02	4.26286086440086364746e-02	4.26601655781269073486e-02	4.15287353098392486572e-02	4.14985604584217071533e-02	4.09587435424327850342e-02	4.05028350651264190674e-02	4.30942177772521972656e-02	4.09641973674297332764e-02	4.14247512817382812500e-02	4.38326299190521240234e-02	4.11491133272647857666e-02	4.24526594579219818115e-02	4.17695418000221252441e-02	4.17078360915184020996e-02	4.11316193640232086182e-02	3.99983637034893035889e-02	4.11321744322776794434e-02	4.12083901464939117432e-02	4.17922735214233398438e-02	4.04466763138771057129e-02	4.17190790176391601562e-02	4.32270020246505737305e-02	4.29106988012790679932e-02	4.20024544000625610352e-02	4.08158078789710998535e-02	4.28407453000545501709e-02	4.29416671395301818848e-02	4.41479645669460296631e-02	4.42220717668533325195e-02	4.38857637345790863037e-02	4.45835106074810028076e-02	4.33264598250389099121e-02	4.41891588270664215088e-02	4.52890656888484954834e-02	4.15906906127929687500e-02	4.11006137728691101074e-02	4.20018807053565979004e-02	4.23672609031200408936e-02	4.15435470640659332275e-02	4.17669862508773803711e-02	4.45859543979167938232e-02	4.30690683424472808838e-02	4.11763936281204223633e-02	4.42715249955654144287e-02	4.25899326801300048828e-02	4.09285500645637512207e-02	4.26625087857246398926e-02	4.32156287133693695068e-02	4.51425872743129730225e-02	4.40178811550140380859e-02	4.28977049887180328369e-02	4.51540388166904449463e-02	4.25068065524101257324e-02	4.02935296297073364258e-02	4.08961810171604156494e-02	4.32900935411453247070e-02	4.06990125775337219238e-02	4.10008989274501800537e-02	4.13583219051361083984e-02	4.16811890900135040283e-02	4.05347682535648345947e-02	4.34075221419334411621e-02	4.16987687349319458008e-02	4.38588708639144897461e-02	4.49490435421466827393e-02	4.17466275393962860107e-02	4.51789572834968566895e-02	4.58959527313709259033e-02	4.12797182798385620117e-02	4.05490882694721221924e-02	4.43476922810077667236e-02	4.13666889071464538574e-02	4.13969792425632476807e-02	4.47459481656551361084e-02	4.16554883122444152832e-02	4.41548414528369903564e-02	
4.21046167612075805664e-02	0.00000000000000000000e+00	5.32891675829887390137e-02	7.27961137890815734863e-02	7.65664577484130859375e-02	4.86998334527015686035e-02	6.81182816624641418457e-02	7.04706087708473205566e-02	5.73851019144058227539e-02	6.24464228749275207520e-02	4.42168116569519042969e-02	2.92074363678693771362e-02	4.57356050610542297363e-02	4.93087172508239746094e-02	3.91796156764030456543e-02	3.57039198279380798340e-02	4.57746759057044982910e-02	7.02523216605186462402e-02	4.82065528631210327148e-02	4.24992665648460388184e-02	6.37598708271980285645e-02	2.84733474254608154297e-02	4.33571189641952514648e-02	5.53724393248558044434e-02	6.47205561399459838867e-02	5.21398410201072692871e-02	4.15767729282379150391e-02	5.79275712370872497559e-02	2.54522003233432769775e-02	3.54969091713428497314e-02	5.12682124972343444824e-02	4.58376854658126831055e-02	2.56044492125511169434e-02	5.76435662806034088135e-02	3.49433720111846923828e-02	4.12038713693618774414e-02	5.46334609389305114746e-02	4.19560447335243225098e-02	4.99750152230262756348e-02	4.48335707187652587891e-02	3.92387881875038146973e-02	4.19431254267692565918e-02	6.71910196542739868164e-02	3.65650355815887451172e-02	5.32428026199340820312e-02	3.69808115065097808838e-02	3.32569256424903869629e-02	2.84578949213027954102e-02	2.33588106930255889893e-02	1.83727350085973739624e-02	4.20035570859909057617e-02	5.21591044962406158447e-02	2.16942653059959411621e-02	3.44781465828418731689e-02	3.33395600318908691406e-02	5.67925646901130676270e-02	5.40226921439170837402e-02	6.01392239332199096680e-02	3.08513492345809936523e-02	5.30720949172973632812e-02	2.58737504482269287109e-02	7.94126465916633605957e-03	4.72453385591506958008e-02	2.23343595862388610840e-02	5.86169995367527008057e-02	4.29537296295166015625e-02	4.71798591315746307373e-02	1.45319141447544097900e-02	3.63014563918113708496e-02	4.47492785751819610596e-02	3.26079577207565307617e-02	2.85961087793111801147e-02	2.65571661293506622314e-02	3.85216027498245239258e-02	3.03905904293060302734e-02	2.44960524141788482666e-02	3.22596654295921325684e-02	4.24077883362770080566e-02	2.58743315935134887695e-02	4.56680953502655029297e-02	5.99445551633834838867e-02	2.09865216165781021118e-02	3.54028940200805664062e-02	3.63228395581245422363e-02	3.42710688710212707520e-02	5.54670989513397216797e-02	3.27155254781246185303e-02	2.85483449697494506836e-02	4.41026762127876281738e-02	5.56639805436134338379e-02	1.56246125698089599609e-02	4.23305481672286987305e-02	5.94042167067527770996e-02	3.16932909190654754639e-02	4.42035980522632598877e-02	6.55025392770767211914e-02	
4.11274358630180358887e-02	5.32892048358917236328e-02	0.00000000000000000000e+00	7.10861384868621826172e-02	7.71133452653884887695e-02	5.17531409859657287598e-02	6.91267475485801696777e-02	4.44271340966224670410e-02	5.68876489996910095215e-02	3.01407203078269958496e-02	5.85297495126724243164e-02	5.75083121657371520996e-02	2.60664373636245727539e-02	2.84885764122009277344e-02	6.20382502675056457520e-02	6.47311732172966003418e-02	3.93504723906517028809e-02	4.11708205938339233398e-02	5.65401166677474975586e-02	7.39984661340713500977e-02	5.67295402288436889648e-02	4.54874709248542785645e-02	4.52705025672912597656e-02	2.83020213246345520020e-02	3.03081795573234558105e-02	2.66658216714859008789e-02	7.88285955786705017090e-02	4.72559928894042968750e-02	2.44167596101760864258e-02	4.58752661943435668945e-02	2.81226634979248046875e-02	5.86697012186050415039e-02	5.95801547169685363770e-02	4.49686497449874877930e-02	2.79429182410240173340e-02	2.90700867772102355957e-02	3.51197049021720886230e-02	3.08384224772453308105e-02	4.69433814287185668945e-02	3.30775678157806396484e-02	3.82979735732078552246e-02	5.84973394870758056641e-02	6.45058527588844299316e-02	4.80693802237510681152e-02	2.11614519357681274414e-02	5.19447103142738342285e-02	4.97686192393302917480e-02	6.76338896155357360840e-02	4.86596673727035522461e-02	6.64301216602325439453e-02	6.21245056390762329102e-02	4.21291068196296691895e-02	5.22838681936264038086e-02	5.79698309302330017090e-02	3.87117415666580200195e-02	1.95473507046699523926e-02	1.81365832686424255371e-02	2.12032869458198547363e-02	2.75744497776031494141e-02	1.94783881306648254395e-02	4.36685159802436828613e-02	2.61075422167778015137e-02	2.33407169580459594727e-02	3.74037772417068481445e-02	4.24166321754455566406e-02	2.45696753263473510742e-02	5.28999939560890197754e-02	4.73432466387748718262e-02	5.73623962700366973877e-02	5.10080680251121520996e-02	4.08248826861381530762e-02	6.03265576064586639404e-02	3.94147932529449462891e-02	3.96336317062377929688e-02	2.25226581096649169922e-02	4.16508764028549194336e-02	2.40094363689422607422e-02	3.12344431877136230469e-02	3.04550603032112121582e-02	4.45327982306480407715e-02	2.83174440264701843262e-02	3.08210216462612152100e-02	4.32504266500473022461e-02	5.38737326860427856445e-02	6.36075362563133239746e-02	4.42422330379486083984e-02	5.70560954511165618896e-02	6.07900395989418029785e-02	2.88698822259902954102e-02	1.50944814085960388184e-02	2.27937512099742889404e-02	2.56890356540679931641e-02	2.66675502061843872070e-02	5.44586852192878723145e-02	4.28915694355964660645e-02	4.28805500268936157227e-02	
4.10987101495265960693e-02	7.27961733937263488770e-02	7.10861086845397949219e-02	0.00000000000000000000e+00	8.41090455651283264160e-02	8.19690674543380737305e-02	5.65680041909217834473e-02	4.76701110601425170898e-02	6.04468956589698791504e-02	4.24743518233299255371e-02	7.45012983679771423340e-02	3.45632731914520263672e-02	3.55042740702629089355e-02	5.43317049741744995117e-02	5.40241226553916931152e-02	6.29121363162994384766e-02	5.81950321793556213379e-02	5.03314808011054992676e-02	7.64861181378364562988e-02	6.71223923563957214355e-02	4.78622764348983764648e-02	4.94653210043907165527e-02	4.84319925308227539062e-02	3.50526347756385803223e-02	3.77521142363548278809e-02	6.26444742083549499512e-02	4.89386916160583496094e-02	6.10740631818771362305e-02	3.76875028014183044434e-02	5.41661344468593597412e-02	3.62422019243240356445e-02	5.00935837626457214355e-02	3.44212204217910766602e-02	4.49026674032211303711e-02	2.70369648933410644531e-02	4.74413558840751647949e-02	4.84860688447952270508e-02	4.15958538651466369629e-02	7.85482227802276611328e-02	3.00381928682327270508e-02	1.98642164468765258789e-02	5.77748715877532958984e-02	7.26887285709381103516e-02	5.77104464173316955566e-02	2.71638035774230957031e-02	5.77915534377098083496e-02	3.84132191538810729980e-02	4.13211807608604431152e-02	2.58351825177669525146e-02	3.13898213207721710205e-02	4.52797599136829376221e-02	4.90504130721092224121e-02	5.37789128720760345459e-02	4.36541400849819183350e-02	5.81840053200721740723e-02	2.71768197417259216309e-02	3.42550128698348999023e-02	3.75781059265136718750e-02	2.31313630938529968262e-02	2.94371619820594787598e-02	3.43880392611026763916e-02	7.62445107102394104004e-03	5.24753779172897338867e-02	2.76472792029380798340e-02	5.14882579445838928223e-02	3.14363315701484680176e-02	3.84714156389236450195e-02	1.21116675436496734619e-02	4.48892004787921905518e-02	3.92445400357246398926e-02	2.40187123417854309082e-02	4.61262613534927368164e-02	4.14739400148391723633e-02	2.35942155122756958008e-02	2.64835730195045471191e-02	2.97023579478263854980e-02	4.08717021346092224121e-02	3.37480306625366210938e-02	2.69758999347686767578e-02	4.04806062579154968262e-02	3.60494032502174377441e-02	1.97582878172397613525e-02	4.82415109872817993164e-02	3.57553027570247650146e-02	5.18260002136230468750e-02	3.58958467841148376465e-02	4.59964945912361145020e-02	4.63386476039886474609e-02	3.72723117470741271973e-02	2.42859721183776855469e-02	1.95804685354232788086e-02	1.85983628034591674805e-02	3.38733121752738952637e-02	3.57493534684181213379e-02	2.24258899688720703125e-02	4.10714633762836456299e-02	
4.19005416333675384521e-02	7.65664577484130859375e-02	7.71133527159690856934e-02	8.41090157628059387207e-02	0.00000000000000000000e+00	1.17507487535476684570e-01	5.40134310722351074219e-02	5.50468415021896362305e-02	7.93209373950958251953e-02	4.87863644957542419434e-02	5.51528111100196838379e-02	3.87272350490093231201e-02	3.52528020739555358887e-02	3.45154926180839538574e-02	6.54861032962799072266e-02	6.11989200115203857422e-02	6.87900483608245849609e-02	4.11192178726196289062e-02	7.94228538870811462402e-02	7.42832720279693603516e-02	4.25747334957122802734e-02	3.94699573516845703125e-02	2.92808040976524353027e-02	2.33557969331741333008e-02	3.71970161795616149902e-02	4.21053096652030944824e-02	5.26255182921886444092e-02	3.83462831377983093262e-02	5.45710325241088867188e-02	4.65805232524871826172e-02	2.93381437659263610840e-02	4.10718396306037902832e-02	4.38491180539131164551e-02	4.98222485184669494629e-02	1.69535763561725616455e-02	4.16325703263282775879e-02	2.42126509547233581543e-02	6.60648271441459655762e-02	5.50202280282974243164e-02	3.77998799085617065430e-02	1.22869722545146942139e-02	6.53630048036575317383e-02	6.81497007608413696289e-02	5.26809692382812500000e-02	2.31356546282768249512e-02	5.09843043982982635498e-02	5.03959208726882934570e-02	3.80212105810642242432e-02	3.02699394524097442627e-02	2.74069774895906448364e-02	3.59376408159732818604e-02	2.26913206279277801514e-02	4.72321733832359313965e-02	4.01031449437141418457e-02	4.62296083569526672363e-02	2.96838358044624328613e-02	3.88221666216850280762e-02	3.10394726693630218506e-02	2.69893854856491088867e-02	3.43417339026927947998e-02	3.91471683979034423828e-02	2.07193791866302490234e-02	1.91436521708965301514e-02	3.28224562108516693115e-02	4.08150516450405120850e-02	3.33856418728828430176e-02	3.53255532681941986084e-02	2.19055712223052978516e-02	4.36706990003585815430e-02	3.14597412943840026855e-02	4.75859493017196655273e-02	3.59934829175472259521e-02	3.37228141725063323975e-02	4.62824776768684387207e-02	6.24332129955291748047e-02	3.72280105948448181152e-02	1.37709714472293853760e-02	4.48495447635650634766e-02	2.63978987932205200195e-02	4.82018217444419860840e-02	6.69240429997444152832e-02	1.47873945534229278564e-02	4.25402149558067321777e-02	1.69924460351467132568e-02	3.64748649299144744873e-02	5.69444596767425537109e-02	4.51909638941287994385e-02	3.63289564847946166992e-02	2.36543193459510803223e-02	4.59457486867904663086e-02	1.19112636893987655640e-02	4.64436337351799011230e-02	2.39208526909351348877e-02	3.05862184613943099976e-02	6.01988323032855987549e-02	3.33341583609580993652e-02	
4.11194525659084320068e-02	4.86998036503791809082e-02	5.17531931400299072266e-02	8.19690749049186706543e-02	1.17507502436637878418e-01	0.00000000000000000000e+00	3.82029637694358825684e-02	2.68826112151145935059e-02	5.50080686807632446289e-02	3.76213788986206054688e-02	4.70787957310676574707e-02	4.88082841038703918457e-02	4.66756075620651245117e-02	3.13346609473228454590e-02	5.91554045677185058594e-02	5.67211508750915527344e-02	6.65004923939704895020e-02	3.11644971370697021484e-02	6.97588697075843811035e-02	5.88613636791706085205e-02	3.88387590646743774414e-02	4.52106967568397521973e-02	3.73212248086929321289e-02	3.27725335955619812012e-02	4.37702909111976623535e-02	5.90278133749961853027e-02	5.83305209875106811523e-02	4.79786619544029235840e-02	4.38341945409774780273e-02	4.58128526806831359863e-02	4.56836819648742675781e-02	4.11446914076805114746e-02	3.89218702912330627441e-02	5.59530034661293029785e-02	3.75468954443931579590e-02	5.89439868927001953125e-02	3.74080091714859008789e-02	3.32869589328765869141e-02	5.03088161349296569824e-02	5.63166514039039611816e-02	3.00554111599922180176e-02	5.63429221510887145996e-02	5.47399446368217468262e-02	5.70727959275245666504e-02	4.56915795803070068359e-02	5.58276101946830749512e-02	5.68194016814231872559e-02	5.28461858630180358887e-02	3.92477400600910186768e-02	2.64282263815402984619e-02	4.56512905657291412354e-02	3.13910879194736480713e-02	6.45010024309158325195e-02	4.41169105470180511475e-02	6.33620619773864746094e-02	2.50237882137298583984e-02	4.48147580027580261230e-02	1.86404399573802947998e-02	3.02106067538261413574e-02	1.22986771166324615479e-02	3.23726870119571685791e-02	1.68385766446590423584e-02	2.19402834773063659668e-02	2.35732868313789367676e-02	3.14315035939216613770e-02	2.30360180139541625977e-02	2.06154659390449523926e-02	1.20348967611789703369e-02	4.27903383970260620117e-02	3.05096544325351715088e-02	3.85907292366027832031e-02	4.53546866774559020996e-02	4.51747700572013854980e-02	5.01327589154243469238e-02	3.49787548184394836426e-02	9.45024266839027404785e-02	2.95168310403823852539e-02	2.84356772899627685547e-02	3.34685519337654113770e-02	4.62345704436302185059e-02	4.08010184764862060547e-02	2.95659080147743225098e-02	4.12542149424552917480e-02	3.34889665246009826660e-02	4.66714724898338317871e-02	4.38017696142196655273e-02	4.48204539716243743896e-02	4.52871732413768768311e-02	1.93866267800331115723e-02	3.30226793885231018066e-02	1.48727223277091979980e-02	5.57582005858421325684e-02	1.86381861567497253418e-02	4.77204993367195129395e-02	4.90491688251495361328e-02	6.36817514896392822266e-02	
4.13218848407268524170e-02	6.81183114647865295410e-02	6.91267400979995727539e-02	5.65680414438247680664e-02	5.40134236216545104980e-02	3.82029488682746887207e-02	0.00000000000000000000e+00	4.92386817932128906250e-02	5.15139624476432800293e-02	3.69297862052917480469e-02	3.29233109951019287109e-02	5.32556883990764617920e-02	3.05197164416313171387e-02	2.48596221208572387695e-02	4.75424677133560180664e-02	4.12211343646049499512e-02	4.53696548938751220703e-02	5.64353466033935546875e-02	5.49291297793388366699e-02	5.23930937051773071289e-02	7.23310932517051696777e-02	3.32299247384071350098e-02	4.22115027904510498047e-02	3.10793817043304443359e-02	3.60542982816696166992e-02	6.37227371335029602051e-02	5.59868663549423217773e-02	4.59575280547142028809e-02	1.37676224112510681152e-02	4.34929355978965759277e-02	2.62717083096504211426e-02	4.66222465038299560547e-02	3.95478978753089904785e-02	5.00120967626571655273e-02	3.32197099924087524414e-02	4.92522045969963073730e-02	4.02508899569511413574e-02	4.22420650720596313477e-02	3.20992842316627502441e-02	3.02126780152320861816e-02	1.99468880891799926758e-02	4.96387183666229248047e-02	5.02270162105560302734e-02	5.83585575222969055176e-02	2.85218209028244018555e-02	4.63164299726486206055e-02	3.87406945228576660156e-02	5.48310950398445129395e-02	5.47708980739116668701e-02	4.11915108561515808105e-02	5.69177456200122833252e-02	4.50599826872348785400e-02	4.17043231427669525146e-02	5.83584383130073547363e-02	4.15550470352172851562e-02	3.67118790745735168457e-02	4.30476367473602294922e-02	2.50869728624820709229e-02	6.69549107551574707031e-02	3.25476601719856262207e-02	4.54020760953426361084e-02	2.91954725980758666992e-02	2.27617695927619934082e-02	3.74418608844280242920e-02	5.15719652175903320312e-02	4.31424304842948913574e-02	5.75269013643264770508e-02	2.54145190119743347168e-02	5.80203048884868621826e-02	5.77631779015064239502e-02	5.21297603845596313477e-02	4.15921770036220550537e-02	5.00299632549285888672e-02	3.53877991437911987305e-02	3.38409692049026489258e-02	5.50839304924011230469e-02	1.18239894509315490723e-02	3.50666865706443786621e-02	4.41106334328651428223e-02	3.53857204318046569824e-02	5.92569932341575622559e-02	3.14753726124763488770e-02	6.05182424187660217285e-02	5.00992760062217712402e-02	4.23629097640514373779e-02	3.76945361495018005371e-02	3.89260165393352508545e-02	4.16874177753925323486e-02	3.68714556097984313965e-02	4.15717139840126037598e-02	1.20395980775356292725e-02	4.81905862689018249512e-02	2.71684229373931884766e-02	5.19961640238761901855e-02	4.57796975970268249512e-02	3.93576920032501220703e-02	
4.12751659750938415527e-02	7.04706087708473205566e-02	4.44271415472030639648e-02	4.76701259613037109375e-02	5.50468713045120239258e-02	2.68825963139533996582e-02	4.92386817932128906250e-02	0.00000000000000000000e+00	7.97324851155281066895e-02	7.64256864786148071289e-02	3.13027501106262207031e-02	2.64874361455440521240e-02	5.49931079149246215820e-02	3.90721261501312255859e-02	4.88566309213638305664e-02	2.97469720244407653809e-02	3.69346439838409423828e-02	6.04510381817817687988e-02	6.67920485138893127441e-02	4.00609821081161499023e-02	6.29122331738471984863e-02	3.36335897445678710938e-02	4.55312207341194152832e-02	3.37601304054260253906e-02	5.36368712782859802246e-02	3.14831584692001342773e-02	2.65926867723464965820e-02	4.06239330768585205078e-02	4.95825335383415222168e-02	4.16846796870231628418e-02	5.04492148756980895996e-02	4.54208180308341979980e-02	3.76810133457183837891e-02	2.41052210330963134766e-02	2.88020223379135131836e-02	2.69251614809036254883e-02	6.17754235863685607910e-02	5.14213070273399353027e-02	3.69125232100486755371e-02	2.96808481216430664062e-02	2.89083719253540039062e-02	3.23856100440025329590e-02	3.97460311651229858398e-02	3.44091206789016723633e-02	9.64998453855514526367e-03	3.62843871116638183594e-02	2.63127759099006652832e-02	4.66044470667839050293e-02	3.82113046944141387939e-02	5.78667372465133666992e-02	4.13053408265113830566e-02	5.94291016459465026855e-02	5.50805181264877319336e-02	5.20215891301631927490e-02	3.55783104896545410156e-02	3.83673682808876037598e-02	4.75113317370414733887e-02	6.23093768954277038574e-02	4.08711954951286315918e-02	5.47021180391311645508e-02	5.27901500463485717773e-02	4.27666679024696350098e-02	3.33379581570625305176e-02	5.33051490783691406250e-02	5.58701679110527038574e-02	5.44463545083999633789e-02	5.23172467947006225586e-02	3.74209359288215637207e-02	5.43476268649101257324e-02	3.58753949403762817383e-02	2.87138596177101135254e-02	5.02999275922775268555e-02	4.58441078662872314453e-02	3.56784686446189880371e-02	3.96565943956375122070e-02	4.48916703462600708008e-02	2.96731889247894287109e-02	3.20903286337852478027e-02	3.56138199567794799805e-02	4.75949719548225402832e-02	4.82973456382751464844e-02	4.02509719133377075195e-02	4.64353114366531372070e-02	3.28735932707786560059e-02	5.18407076597213745117e-02	5.22347763180732727051e-02	4.47520054876804351807e-02	5.05685470998287200928e-02	4.76678311824798583984e-02	4.12579178810119628906e-02	4.87273707985877990723e-02	2.86849588155746459961e-02	5.13076782226562500000e-02	3.11902500689029693604e-02	2.93999686837196350098e-02	4.91176620125770568848e-02	
4.12279292941093444824e-02	5.73851168155670166016e-02	5.68876639008522033691e-02	6.04468956589698791504e-02	7.93209448456764221191e-02	5.50080314278602600098e-02	5.15140146017074584961e-02	7.97325447201728820801e-02	0.00000000000000000000e+00	5.51078468561172485352e-02	4.58981320261955261230e-02	3.28557007014751434326e-02	5.72243109345436096191e-02	5.31043112277984619141e-02	7.15220719575881958008e-02	3.62218618392944335938e-02	4.64463531970977783203e-02	5.51714524626731872559e-02	8.29421058297157287598e-02	5.09681291878223419189e-02	4.08131331205368041992e-02	3.74019965529441833496e-02	3.27592641115188598633e-02	3.40641438961029052734e-02	5.14142960309982299805e-02	5.49780055880546569824e-02	3.82728874683380126953e-02	3.99242714047431945801e-02	6.69251605868339538574e-02	3.43149825930595397949e-02	5.76638579368591308594e-02	6.62239938974380493164e-02	7.08356648683547973633e-02	4.23022434115409851074e-02	1.72096714377403259277e-02	4.18343842029571533203e-02	6.09283521771430969238e-02	6.69351965188980102539e-02	6.09433576464653015137e-02	3.35192084312438964844e-02	2.92416438460350036621e-02	4.78767976164817810059e-02	5.43675348162651062012e-02	8.18087384104728698730e-02	3.97868677973747253418e-02	5.01761659979820251465e-02	4.11474034190177917480e-02	5.07594123482704162598e-02	3.44126224517822265625e-02	3.63884717226028442383e-02	2.65065394341945648193e-02	4.49298694729804992676e-02	2.15939506888389587402e-02	3.18273864686489105225e-02	2.83714756369590759277e-02	1.17246732115745544434e-02	4.81994152069091796875e-02	4.90323156118392944336e-02	4.27151173353195190430e-02	4.22223880887031555176e-02	3.04858945310115814209e-02	2.28787660598754882812e-02	2.51602679491043090820e-02	4.21136394143104553223e-02	5.12521713972091674805e-02	5.72649165987968444824e-02	4.29000928997993469238e-02	3.85193005204200744629e-02	3.10714766383171081543e-02	2.24276855587959289551e-02	2.18679681420326232910e-02	3.16633768379688262939e-02	3.84174510836601257324e-02	2.23837569355964660645e-02	4.54837754368782043457e-02	3.20396497845649719238e-02	1.36881768703460693359e-02	4.55169603228569030762e-02	5.59497028589248657227e-02	4.36556711792945861816e-02	6.24541714787483215332e-02	2.93854996562004089355e-02	3.13055887818336486816e-02	1.51424854993820190430e-02	3.87738645076751708984e-02	5.23326843976974487305e-02	2.62600295245647430420e-02	3.16205322742462158203e-02	3.82490009069442749023e-02	4.87943440675735473633e-02	2.22060941159725189209e-02	1.98363214731216430664e-02	5.49121871590614318848e-02	1.51908397674560546875e-02	4.37401756644248962402e-02	5.10357469320297241211e-02	
4.15171571075916290283e-02	6.24464079737663269043e-02	3.01407203078269958496e-02	4.24743741750717163086e-02	4.87863793969154357910e-02	3.76213937997817993164e-02	3.69298160076141357422e-02	7.64257460832595825195e-02	5.51078170537948608398e-02	0.00000000000000000000e+00	3.39425578713417053223e-02	2.33578383922576904297e-02	5.04698082804679870605e-02	3.16022410988807678223e-02	3.53219807147979736328e-02	3.23692709207534790039e-02	4.45444881916046142578e-02	6.40557706356048583984e-02	6.90875425934791564941e-02	4.18907999992370605469e-02	5.54138198494911193848e-02	3.00947204232215881348e-02	3.88378053903579711914e-02	3.00070941448211669922e-02	5.70944920182228088379e-02	4.77703511714935302734e-02	4.14436012506484985352e-02	4.98753935098648071289e-02	5.00251799821853637695e-02	4.28942665457725524902e-02	4.16168868541717529297e-02	6.89371898770332336426e-02	3.87378111481666564941e-02	2.22389549016952514648e-02	2.32567638158798217773e-02	2.18068882822990417480e-02	6.51284456253051757812e-02	4.42600548267364501953e-02	4.47292774915695190430e-02	4.13024201989173889160e-02	3.83649989962577819824e-02	3.70075255632400512695e-02	4.76759895682334899902e-02	3.68464961647987365723e-02	1.67660266160964965820e-02	3.77740561962127685547e-02	3.83979082107543945312e-02	3.66835147142410278320e-02	4.16994802653789520264e-02	4.56346124410629272461e-02	4.78633157908916473389e-02	8.13259258866310119629e-02	5.45076057314872741699e-02	5.33160381019115447998e-02	3.50804179906845092773e-02	3.53810787200927734375e-02	3.42341661453247070312e-02	6.45473822951316833496e-02	5.05017489194869995117e-02	5.99138215184211730957e-02	5.66725172102451324463e-02	4.48343008756637573242e-02	2.91175842285156250000e-02	4.70436066389083862305e-02	4.63912561535835266113e-02	4.62498515844345092773e-02	4.50403168797492980957e-02	3.24754938483238220215e-02	6.04331083595752716064e-02	4.70635890960693359375e-02	4.17722910642623901367e-02	5.69694153964519500732e-02	5.02532497048377990723e-02	4.93303686380386352539e-02	4.52586412429809570312e-02	4.16305661201477050781e-02	2.60786786675453186035e-02	2.88608148694038391113e-02	4.17337864637374877930e-02	2.06208452582359313965e-02	4.20546457171440124512e-02	4.58349734544754028320e-02	4.29070740938186645508e-02	4.44222241640090942383e-02	5.88507801294326782227e-02	2.65800207853317260742e-02	4.68456931412220001221e-02	5.70704042911529541016e-02	4.88831028342247009277e-02	2.69643515348434448242e-02	6.69606775045394897461e-02	2.59264260530471801758e-02	2.88755297660827636719e-02	4.98503297567367553711e-02	2.02114097774028778076e-02	3.60286496579647064209e-02	
