0.00000000000000000000e+00	3.44019144773483276367e-01	3.19082498550415039062e-01	3.22019904851913452148e-01	3.40827971696853637695e-01	3.35688620805740356445e-01	2.93553709983825683594e-01	3.42416316270828247070e-01	2.97079235315322875977e-01	3.21233570575714111328e-01	2.78429627418518066406e-01	2.97800242900848388672e-01	2.72504299879074096680e-01	2.48218521475791931152e-01	2.78367757797241210938e-01	2.32144296169281005859e-01	2.74085223674774169922e-01	2.23866373300552368164e-01	2.33295813202857971191e-01	2.91893005371093750000e-01	2.35728099942207336426e-01	2.89248883724212646484e-01	3.03633213043212890625e-01	2.45115607976913452148e-01	2.56639659404754638672e-01	3.28359901905059814453e-01	2.60323971509933471680e-01	2.70876973867416381836e-01	2.29293510317802429199e-01	3.07895749807357788086e-01	2.44039982557296752930e-01	3.12069177627563476562e-01	2.65039443969726562500e-01	2.88599252700805664062e-01	2.64793992042541503906e-01	3.45203518867492675781e-01	3.26781064271926879883e-01	2.94583380222320556641e-01	2.84671217203140258789e-01	2.59933888912200927734e-01	2.60337352752685546875e-01	2.18568488955497741699e-01	2.05621644854545593262e-01	2.63293564319610595703e-01	2.86720037460327148438e-01	2.42192536592483520508e-01	2.96570479869842529297e-01	2.75544703006744384766e-01	2.74186044931411743164e-01	3.02897810935974121094e-01	3.39692771434783935547e-01	2.31898665428161621094e-01	2.68767714500427246094e-01	2.34705194830894470215e-01	2.71143376827239990234e-01	2.27420002222061157227e-01	2.19202250242233276367e-01	2.50009059906005859375e-01	3.48888009786605834961e-01	2.03644126653671264648e-01	1.83189913630485534668e-01	1.93102136254310607910e-01	1.57236829400062561035e-01	2.44966343045234680176e-01	2.09659188985824584961e-01	2.11289718747138977051e-01	1.87919825315475463867e-01	2.38269820809364318848e-01	1.96016982197761535645e-01	2.02605068683624267578e-01	2.25426986813545227051e-01	2.41331741213798522949e-01	2.61598259210586547852e-01	2.29520380496978759766e-01	1.95677757263183593750e-01	1.97577536106109619141e-01	2.55171954631805419922e-01	2.17551112174987792969e-01	2.71439641714096069336e-01	1.95846945047378540039e-01	2.32883423566818237305e-01	2.45766326785087585449e-01	2.15598180890083312988e-01	1.97486042976379394531e-01	1.91732436418533325195e-01	2.04400420188903808594e-01	2.05368861556053161621e-01	2.12915718555450439453e-01	1.82210147380828857422e-01	1.96961075067520141602e-01	2.17623621225357055664e-01	2.04522758722305297852e-01	2.14327096939086914062e-01	2.13786438107490539551e-01	
3.44019293785095214844e-01	0.00000000000000000000e+00	6.90292239189147949219e-01	3.34079861640930175781e-01	3.97142320871353149414e-01	2.28689014911651611328e-01	2.93599158525466918945e-01	2.96480953693389892578e-01	2.82006949186325073242e-01	3.85974615812301635742e-01	4.06775146722793579102e-01	3.63432198762893676758e-01	3.07610183954238891602e-01	3.54327172040939331055e-01	2.53127604722976684570e-01	3.38484913110733032227e-01	2.47513681650161743164e-01	2.31311231851577758789e-01	1.94056183099746704102e-01	1.59644812345504760742e-01	2.68317252397537231445e-01	3.14639598131179809570e-01	2.52883404493331909180e-01	2.90677815675735473633e-01	1.99202746152877807617e-01	4.06934171915054321289e-01	2.42021292448043823242e-01	1.59393757581710815430e-01	3.32793802022933959961e-01	2.68165081739425659180e-01	2.76804119348526000977e-01	3.22954595088958740234e-01	2.07558542490005493164e-01	2.51163095235824584961e-01	2.59143501520156860352e-01	3.26819300651550292969e-01	3.05534392595291137695e-01	2.29265302419662475586e-01	3.12730699777603149414e-01	2.60105341672897338867e-01	3.40035796165466308594e-01	2.77713924646377563477e-01	1.78056657314300537109e-01	2.74189561605453491211e-01	3.61243516206741333008e-01	2.80649095773696899414e-01	2.45411723852157592773e-01	2.49174922704696655273e-01	2.35328584909439086914e-01	2.49646335840225219727e-01	2.23183900117874145508e-01	2.39761084318161010742e-01	2.66783207654953002930e-01	2.88029521703720092773e-01	3.41526955366134643555e-01	2.34181374311447143555e-01	1.57072901725769042969e-01	1.55719876289367675781e-01	2.86146551370620727539e-01	1.54984325170516967773e-01	1.36358171701431274414e-01	1.59185737371444702148e-01	1.57161146402359008789e-01	1.88001722097396850586e-01	2.68754392862319946289e-01	1.73866719007492065430e-01	2.54625946283340454102e-01	1.69357448816299438477e-01	1.68167561292648315430e-01	2.08970695734024047852e-01	1.94247633218765258789e-01	1.05739265680313110352e-01	2.21331030130386352539e-01	1.29783093929290771484e-01	2.30780631303787231445e-01	2.09220737218856811523e-01	3.11085194349288940430e-01	2.34342545270919799805e-01	2.06633001565933227539e-01	2.21253067255020141602e-01	3.02191704511642456055e-01	2.32970446348190307617e-01	2.57253021001815795898e-01	2.47918576002120971680e-01	2.62636244297027587891e-01	2.67434746026992797852e-01	2.54153937101364135742e-01	2.06352472305297851562e-01	1.98413282632827758789e-01	1.62398099899291992188e-01	2.03902870416641235352e-01	1.92347705364227294922e-01	2.84070938825607299805e-01	3.08584302663803100586e-01	
3.19082319736480712891e-01	6.90292000770568847656e-01	0.00000000000000000000e+00	5.19674539566040039062e-01	5.51156997680664062500e-01	4.13797527551651000977e-01	2.58297950029373168945e-01	2.33362823724746704102e-01	4.22873526811599731445e-01	4.27105814218521118164e-01	3.99255007505416870117e-01	4.06322032213211059570e-01	4.10001605749130249023e-01	4.41622346639633178711e-01	3.25141042470932006836e-01	3.13446909189224243164e-01	2.71617203950881958008e-01	3.16141456365585327148e-01	1.74138635396957397461e-01	2.49366909265518188477e-01	2.60812431573867797852e-01	3.37192326784133911133e-01	2.37016588449478149414e-01	2.33541458845138549805e-01	2.22820669412612915039e-01	3.07664424180984497070e-01	1.94770246744155883789e-01	2.38470107316970825195e-01	2.19217687845230102539e-01	1.93873316049575805664e-01	2.72117823362350463867e-01	2.75866180658340454102e-01	1.84081822633743286133e-01	2.78017312288284301758e-01	2.48040050268173217773e-01	2.99985021352767944336e-01	2.68029779195785522461e-01	2.80288904905319213867e-01	3.67758899927139282227e-01	1.96191877126693725586e-01	3.25779825448989868164e-01	2.43771463632583618164e-01	1.81261450052261352539e-01	2.46081560850143432617e-01	3.49002867937088012695e-01	2.52832800149917602539e-01	2.41581290960311889648e-01	2.64940053224563598633e-01	2.15167313814163208008e-01	2.94279128313064575195e-01	1.46320730447769165039e-01	1.91487401723861694336e-01	2.81270295381546020508e-01	2.20537334680557250977e-01	2.05166846513748168945e-01	1.87382429838180541992e-01	2.57912367582321166992e-01	1.64163321256637573242e-01	2.51300662755966186523e-01	1.37923151254653930664e-01	1.78414851427078247070e-01	1.71845167875289916992e-01	1.64534419775009155273e-01	2.36104756593704223633e-01	2.94033795595169067383e-01	1.84014886617660522461e-01	2.18904942274093627930e-01	6.68853819370269775391e-02	2.20051497220993041992e-01	2.75321513414382934570e-01	1.52325242757797241211e-01	2.33617335557937622070e-01	1.53852552175521850586e-01	1.77345365285873413086e-01	1.59948796033859252930e-01	2.54914730787277221680e-01	1.47796958684921264648e-01	2.14137047529220581055e-01	3.18944722414016723633e-01	1.46695286035537719727e-01	2.58416205644607543945e-01	2.83203154802322387695e-01	2.20836311578750610352e-01	2.37124711275100708008e-01	1.89021915197372436523e-01	2.48136252164840698242e-01	3.37760835886001586914e-01	2.24285930395126342773e-01	1.86513334512710571289e-01	1.85517460107803344727e-01	1.70332521200180053711e-01	2.14500933885574340820e-01	2.42467373609542846680e-01	2.87445694208145141602e-01	
3.22019934654235839844e-01	3.34079921245574951172e-01	5.19674539566040039062e-01	0.00000000000000000000e+00	6.35025858879089355469e-01	9.33434009552001953125e-01	3.80489498376846313477e-01	3.04037421941757202148e-01	3.31430703401565551758e-01	3.72364789247512817383e-01	3.68028134107589721680e-01	3.90199631452560424805e-01	3.43062072992324829102e-01	3.09894233942031860352e-01	2.87923067808151245117e-01	3.05467277765274047852e-01	3.27184289693832397461e-01	3.31692188978195190430e-01	2.10548132658004760742e-01	2.82925456762313842773e-01	2.17160969972610473633e-01	2.47474282979965209961e-01	1.70223385095596313477e-01	2.72421151399612426758e-01	2.31353670358657836914e-01	2.77955740690231323242e-01	2.74108678102493286133e-01	2.92505711317062377930e-01	2.58930534124374389648e-01	2.69647210836410522461e-01	1.94983989000320434570e-01	3.13181430101394653320e-01	2.24980562925338745117e-01	1.85515612363815307617e-01	2.41156429052352905273e-01	3.23689907789230346680e-01	2.11475819349288940430e-01	2.13180035352706909180e-01	2.57487922906875610352e-01	2.47060209512710571289e-01	2.37808316946029663086e-01	3.05511981248855590820e-01	3.73040586709976196289e-01	1.77127629518508911133e-01	3.66734951734542846680e-01	3.00141483545303344727e-01	1.58062845468521118164e-01	3.00217658281326293945e-01	2.53634840250015258789e-01	3.14867466688156127930e-01	1.62590891122817993164e-01	2.47253447771072387695e-01	2.60859817266464233398e-01	1.69956058263778686523e-01	2.44338840246200561523e-01	1.98428720235824584961e-01	1.88740760087966918945e-01	2.40263372659683227539e-01	2.12297201156616210938e-01	2.28300303220748901367e-01	1.92670315504074096680e-01	1.15777045488357543945e-01	2.90694326162338256836e-01	1.59004598855972290039e-01	2.03194767236709594727e-01	2.02018469572067260742e-01	1.43135935068130493164e-01	1.77644640207290649414e-01	3.00145477056503295898e-01	1.56190603971481323242e-01	1.46615892648696899414e-01	1.43567591905593872070e-01	1.67471617460250854492e-01	2.74942189455032348633e-01	2.19907492399215698242e-01	1.34415119886398315430e-01	2.59834200143814086914e-01	2.79716879129409790039e-01	2.54164606332778930664e-01	2.42810517549514770508e-01	2.38742053508758544922e-01	1.32240086793899536133e-01	1.63141995668411254883e-01	1.65248364210128784180e-01	1.96767121553421020508e-01	2.44165986776351928711e-01	1.95009797811508178711e-01	2.40090578794479370117e-01	2.23966330289840698242e-01	1.55996114015579223633e-01	2.14575916528701782227e-01	1.90063029527664184570e-01	2.81246989965438842773e-01	2.54604697227478027344e-01	
3.40827941894531250000e-01	3.97142201662063598633e-01	5.51156997680664062500e-01	6.35025978088378906250e-01	0.00000000000000000000e+00	9.81099128723144531250e-01	4.24180239439010620117e-01	4.23009991645812988281e-01	4.56074804067611694336e-01	2.72276252508163452148e-01	4.63033407926559448242e-01	3.44772428274154663086e-01	3.58487933874130249023e-01	4.37292963266372680664e-01	3.54389578104019165039e-01	3.55126827955245971680e-01	3.79811793565750122070e-01	3.23076575994491577148e-01	2.93184727430343627930e-01	2.82711058855056762695e-01	1.31330281496047973633e-01	1.93766325712203979492e-01	2.93163031339645385742e-01	3.96875113248825073242e-01	3.39094251394271850586e-01	4.35832113027572631836e-01	2.52082616090774536133e-01	2.92735069990158081055e-01	2.22710043191909790039e-01	1.96893483400344848633e-01	2.53875583410263061523e-01	2.27064162492752075195e-01	1.87821179628372192383e-01	2.07821041345596313477e-01	1.33053809404373168945e-01	2.32630640268325805664e-01	1.54351979494094848633e-01	2.01023012399673461914e-01	1.72096639871597290039e-01	1.57700031995773315430e-01	2.35938340425491333008e-01	2.88728803396224975586e-01	2.87885814905166625977e-01	2.29395002126693725586e-01	2.66224950551986694336e-01	1.82331115007400512695e-01	2.25728780031204223633e-01	3.46614986658096313477e-01	1.75667732954025268555e-01	1.65046662092208862305e-01	2.35209673643112182617e-01	2.30996221303939819336e-01	2.79522210359573364258e-01	1.51533931493759155273e-01	2.87634223699569702148e-01	2.06555694341659545898e-01	2.15556114912033081055e-01	1.13945454359054565430e-01	1.94652646780014038086e-01	2.36813157796859741211e-01	1.43341392278671264648e-01	2.18314915895462036133e-01	1.74486488103866577148e-01	1.52811855077743530273e-01	2.19978541135787963867e-01	2.62787789106369018555e-01	1.32076650857925415039e-01	2.15332716703414916992e-01	1.95121735334396362305e-01	1.16604655981063842773e-01	2.79705733060836791992e-01	1.15100950002670288086e-01	1.53776019811630249023e-01	1.47078186273574829102e-01	3.57601076364517211914e-01	2.18822926282882690430e-01	2.34982043504714965820e-01	2.30030924081802368164e-01	1.93450957536697387695e-01	2.59156376123428344727e-01	2.60770767927169799805e-01	2.37186878919601440430e-01	2.26029247045516967773e-01	2.01373845338821411133e-01	2.36913174390792846680e-01	1.54803186655044555664e-01	1.75706893205642700195e-01	1.70415729284286499023e-01	1.52668625116348266602e-01	2.45907336473464965820e-01	2.58526176214218139648e-01	2.35539406538009643555e-01	2.73840934038162231445e-01	2.92001247406005859375e-01	
3.35688441991806030273e-01	2.28689104318618774414e-01	4.13797527551651000977e-01	9.33434009552001953125e-01	9.81098651885986328125e-01	0.00000000000000000000e+00	4.83237177133560180664e-01	4.61526453495025634766e-01	3.18545252084732055664e-01	3.94528657197952270508e-01	3.13265770673751831055e-01	3.62966924905776977539e-01	3.20910066366195678711e-01	2.27345436811447143555e-01	2.82737582921981811523e-01	3.66475611925125122070e-01	2.41609901189804077148e-01	1.76089495420455932617e-01	1.56850248575210571289e-01	1.46560341119766235352e-01	1.21806889772415161133e-01	2.68714874982833862305e-01	3.51897448301315307617e-01	3.24580937623977661133e-01	2.97626227140426635742e-01	2.96402186155319213867e-01	2.57558554410934448242e-01	2.72503703832626342773e-01	2.48776704072952270508e-01	3.50944727659225463867e-01	1.99562162160873413086e-01	1.07060283422470092773e-01	2.30888456106185913086e-01	2.35563069581985473633e-01	1.45566552877426147461e-01	9.17440354824066162109e-02	6.89675807952880859375e-02	1.87008708715438842773e-01	1.58213526010513305664e-01	1.38502389192581176758e-01	2.26108223199844360352e-01	3.16974788904190063477e-01	2.86247819662094116211e-01	1.74340754747390747070e-01	1.60144597291946411133e-01	2.08525329828262329102e-01	3.16655427217483520508e-01	2.13319569826126098633e-01	2.66855686902999877930e-01	1.81290596723556518555e-01	1.34072512388229370117e-01	2.58304983377456665039e-01	2.13734060525894165039e-01	1.70634001493453979492e-01	2.60472744703292846680e-01	2.53370732069015502930e-01	1.24349147081375122070e-01	2.93303459882736206055e-01	1.79886072874069213867e-01	2.03213781118392944336e-01	1.85767799615859985352e-01	2.61823624372482299805e-01	2.88547962903976440430e-01	6.90537095069885253906e-02	2.47033983469009399414e-01	1.56942039728164672852e-01	1.56563550233840942383e-01	1.74877434968948364258e-01	2.15873986482620239258e-01	2.50271469354629516602e-01	2.58696943521499633789e-01	1.61143928766250610352e-01	1.81671351194381713867e-01	2.32424646615982055664e-01	3.54091256856918334961e-01	1.38819545507431030273e-01	3.08604210615158081055e-01	2.57906883955001831055e-01	1.54855370521545410156e-01	2.20963567495346069336e-01	2.39051699638366699219e-01	2.11071401834487915039e-01	2.64096051454544067383e-01	2.04715937376022338867e-01	2.91043132543563842773e-01	1.39006108045578002930e-01	1.87922745943069458008e-01	3.59084516763687133789e-01	2.82654076814651489258e-01	3.08425754308700561523e-01	1.80436700582504272461e-01	5.37607550621032714844e-01	4.25607770681381225586e-01	2.68797099590301513672e-01	
2.93553888797760009766e-01	2.93599039316177368164e-01	2.58297652006149291992e-01	3.80489140748977661133e-01	4.24180239439010620117e-01	4.83237117528915405273e-01	0.00000000000000000000e+00	2.44705766439437866211e-01	5.55544972419738769531e-01	3.42516750097274780273e-01	4.14448350667953491211e-01	3.91818195581436157227e-01	2.82205194234848022461e-01	2.88892954587936401367e-01	4.60014015436172485352e-01	4.08156365156173706055e-01	3.71570438146591186523e-01	3.18966716527938842773e-01	3.39868992567062377930e-01	3.18763345479965209961e-01	6.66012406349182128906e-01	2.89786010980606079102e-01	9.45090174674987792969e-01	2.43681401014328002930e-01	2.17502683401107788086e-01	3.61220926046371459961e-01	1.71930044889450073242e-01	3.18439811468124389648e-01	3.13765019178390502930e-01	1.69221729040145874023e-01	3.54368180036544799805e-01	1.44169360399246215820e-01	3.48215311765670776367e-01	1.95432811975479125977e-01	1.26921385526657104492e-01	1.58821076154708862305e-01	9.87552106380462646484e-02	3.05179089307785034180e-01	1.63904994726181030273e-01	1.56348973512649536133e-01	1.56648427248001098633e-01	2.22379654645919799805e-01	1.15104109048843383789e-01	2.86204546689987182617e-01	2.60516136884689331055e-01	3.14870923757553100586e-01	2.56026476621627807617e-01	2.17596977949142456055e-01	1.89777463674545288086e-01	1.47781521081924438477e-01	2.83481925725936889648e-01	1.35377913713455200195e-01	2.46894329786300659180e-01	3.06275695562362670898e-01	2.12245196104049682617e-01	2.96401053667068481445e-01	2.73978441953659057617e-01	1.26867860555648803711e-01	1.42641693353652954102e-01	2.18823522329330444336e-01	2.65853792428970336914e-01	3.44018429517745971680e-01	1.56915694475173950195e-01	1.31633549928665161133e-01	2.39377170801162719727e-01	1.17083817720413208008e-01	1.80020958185195922852e-01	2.55051821470260620117e-01	1.74590677022933959961e-01	1.84237390756607055664e-01	2.33071297407150268555e-01	1.40862852334976196289e-01	2.02972143888473510742e-01	1.28605633974075317383e-01	2.39465087652206420898e-01	1.87490314245223999023e-01	2.17424303293228149414e-01	2.11106270551681518555e-01	1.13340348005294799805e-01	1.95713371038436889648e-01	3.05922776460647583008e-01	2.47996300458908081055e-01	2.93591707944869995117e-01	3.16467553377151489258e-01	2.29405373334884643555e-01	2.59146183729171752930e-01	2.20529526472091674805e-01	1.57627493143081665039e-01	1.60925120115280151367e-01	1.25865906476974487305e-01	2.31166750192642211914e-01	3.34412306547164916992e-01	4.53910142183303833008e-01	2.61946290731430053711e-01	
3.42416346073150634766e-01	2.96480953693389892578e-01	2.33362764120101928711e-01	3.04037392139434814453e-01	4.23010051250457763672e-01	4.61526274681091308594e-01	2.44705796241760253906e-01	0.00000000000000000000e+00	3.54081064462661743164e-01	3.27701508998870849609e-01	3.13314527273178100586e-01	3.78488212823867797852e-01	3.12527209520339965820e-01	2.49162495136260986328e-01	2.68624454736709594727e-01	2.44177043437957763672e-01	3.01441252231597900391e-01	1.96213006973266601562e-01	2.94383555650711059570e-01	4.02814000844955444336e-01	4.00275826454162597656e-01	2.93865084648132324219e-01	2.87679225206375122070e-01	2.47273087501525878906e-01	3.15403640270233154297e-01	1.92209899425506591797e-01	2.45998263359069824219e-01	2.22857117652893066406e-01	2.31093168258666992188e-01	2.34119802713394165039e-01	2.54384011030197143555e-01	1.74142122268676757812e-01	2.82883018255233764648e-01	2.26461976766586303711e-01	3.39201927185058593750e-01	3.03384959697723388672e-01	2.17382401227951049805e-01	2.07192122936248779297e-01	2.82734841108322143555e-01	1.68499827384948730469e-01	3.03388118743896484375e-01	1.82602643966674804688e-01	3.47679376602172851562e-01	2.60493934154510498047e-01	2.17987954616546630859e-01	2.73252576589584350586e-01	3.01022768020629882812e-01	1.86301261186599731445e-01	1.94154173135757446289e-01	2.58202791213989257812e-01	1.61165744066238403320e-01	3.19134294986724853516e-01	1.42800807952880859375e-01	1.80760234594345092773e-01	3.04901123046875000000e-01	2.32044309377670288086e-01	2.30916172266006469727e-01	2.63986796140670776367e-01	2.35729560256004333496e-01	3.27716171741485595703e-01	2.69967913627624511719e-01	2.07358747720718383789e-01	1.97504997253417968750e-01	1.79739415645599365234e-01	2.70686447620391845703e-01	1.85629785060882568359e-01	3.19523930549621582031e-01	2.74378210306167602539e-01	4.07303571701049804688e-01	1.58940374851226806641e-01	3.59827995300292968750e-01	1.84675395488739013672e-01	2.57779598236083984375e-01	3.25995236635208129883e-01	1.98670446872711181641e-01	1.78667575120925903320e-01	1.83571040630340576172e-01	2.60825902223587036133e-01	3.60127568244934082031e-01	1.50724560022354125977e-01	2.46908545494079589844e-01	1.74655735492706298828e-01	2.04703807830810546875e-01	2.05740153789520263672e-01	1.61549776792526245117e-01	1.49591922760009765625e-01	1.52440488338470458984e-01	3.24707806110382080078e-01	2.19250410795211791992e-01	2.38787442445755004883e-01	1.10990554094314575195e-01	2.05548942089080810547e-01	2.39145725965499877930e-01	2.14578554034233093262e-01	
2.97079294919967651367e-01	2.82006829977035522461e-01	4.22873288393020629883e-01	3.31430941820144653320e-01	4.56074923276901245117e-01	3.18545311689376831055e-01	5.55544614791870117188e-01	3.54081183671951293945e-01	0.00000000000000000000e+00	4.44970458745956420898e-01	6.36250972747802734375e-01	4.22933548688888549805e-01	4.67455655336380004883e-01	4.20627623796463012695e-01	5.28210043907165527344e-01	4.77740794420242309570e-01	3.35141569375991821289e-01	3.16662043333053588867e-01	6.40911698341369628906e-01	3.30908268690109252930e-01	3.00904840230941772461e-01	2.79520958662033081055e-01	3.05976718664169311523e-01	2.24468678236007690430e-01	2.74043768644332885742e-01	2.80727475881576538086e-01	1.64764910936355590820e-01	2.03872829675674438477e-01	1.75284832715988159180e-01	3.00582081079483032227e-01	2.43432134389877319336e-01	2.34715908765792846680e-01	2.09340542554855346680e-01	2.27923244237899780273e-01	2.78070777654647827148e-01	2.17104166746139526367e-01	1.85857921838760375977e-01	1.90731376409530639648e-01	2.07843810319900512695e-01	2.87104576826095581055e-01	2.34633117914199829102e-01	1.95801347494125366211e-01	1.33444517850875854492e-01	1.99750334024429321289e-01	2.76826947927474975586e-01	2.23068684339523315430e-01	9.26248133182525634766e-02	2.98500746488571166992e-01	1.95422261953353881836e-01	2.66947656869888305664e-01	3.01120728254318237305e-01	1.89461916685104370117e-01	2.23551601171493530273e-01	3.18141549825668334961e-01	2.42608875036239624023e-01	2.62975603342056274414e-01	8.18357169628143310547e-02	7.12933838367462158203e-02	1.63948148488998413086e-01	2.44902580976486206055e-01	2.10540860891342163086e-01	2.01377242803573608398e-01	3.01163882017135620117e-01	1.74023956060409545898e-01	1.60010784864425659180e-01	1.30563110113143920898e-01	1.97672694921493530273e-01	1.98214083909988403320e-01	1.40841335058212280273e-01	1.78567856550216674805e-01	2.96794444322586059570e-01	2.19889372587203979492e-01	1.54075950384140014648e-01	1.34053260087966918945e-01	2.23200052976608276367e-01	1.43789857625961303711e-01	2.24115282297134399414e-01	2.34135121107101440430e-01	2.37065047025680541992e-01	2.28259056806564331055e-01	2.59251445531845092773e-01	1.44121319055557250977e-01	1.72838658094406127930e-01	2.38897234201431274414e-01	1.57348603010177612305e-01	2.20739990472793579102e-01	2.14958935976028442383e-01	2.22753494977951049805e-01	2.34743505716323852539e-01	1.62009209394454956055e-01	5.69385409355163574219e-01	2.23647981882095336914e-01	4.31641608476638793945e-01	2.53484904766082763672e-01	
3.21233600378036499023e-01	3.85974675416946411133e-01	4.27105814218521118164e-01	3.72364848852157592773e-01	2.72276252508163452148e-01	3.94528537988662719727e-01	3.42516690492630004883e-01	3.27701628208160400391e-01	4.44970279932022094727e-01	0.00000000000000000000e+00	4.38232213258743286133e-01	5.69196701049804687500e-01	3.97516578435897827148e-01	4.66294974088668823242e-01	4.44734185934066772461e-01	3.86627703905105590820e-01	2.06019133329391479492e-01	2.74444133043289184570e-01	1.64814323186874389648e-01	4.52472835779190063477e-01	1.75358504056930541992e-01	3.88051718473434448242e-01	1.89189642667770385742e-01	2.41828769445419311523e-01	1.56965285539627075195e-01	2.01922863721847534180e-01	1.88239485025405883789e-01	2.15497046709060668945e-01	8.20028483867645263672e-02	2.37736016511917114258e-01	2.80084341764450073242e-01	3.77955943346023559570e-01	2.23249465227127075195e-01	3.06326121091842651367e-01	2.14976042509078979492e-01	3.27491372823715209961e-01	2.78038412332534790039e-01	1.56129747629165649414e-01	2.46367067098617553711e-01	2.47351616621017456055e-01	2.90481835603713989258e-01	2.38708227872848510742e-01	3.86863559484481811523e-01	2.60263115167617797852e-01	2.69824951887130737305e-01	2.04865545034408569336e-01	2.43196755647659301758e-01	3.27023357152938842773e-01	2.72288233041763305664e-01	2.43711441755294799805e-01	1.98065608739852905273e-01	3.00029546022415161133e-01	1.90036267042160034180e-01	2.63845771551132202148e-01	2.25897938013076782227e-01	1.60068362951278686523e-01	2.01312929391860961914e-01	1.70537918806076049805e-01	2.30299115180969238281e-01	1.86156660318374633789e-01	1.50278180837631225586e-01	1.57937258481979370117e-01	1.54995113611221313477e-01	2.07780927419662475586e-01	2.06827729940414428711e-01	2.34287470579147338867e-01	2.16522365808486938477e-01	1.02781862020492553711e-01	1.94242209196090698242e-01	2.12156862020492553711e-01	8.78773629665374755859e-02	2.05413728952407836914e-01	1.82064503431320190430e-01	2.53119260072708129883e-01	1.33011549711227416992e-01	1.09218865633010864258e-01	2.19675332307815551758e-01	2.47518032789230346680e-01	3.60052734613418579102e-01	2.92716830968856811523e-01	2.50393599271774291992e-01	1.85008317232131958008e-01	1.83976143598556518555e-01	1.69688850641250610352e-01	2.14792400598526000977e-01	1.59240752458572387695e-01	2.74906784296035766602e-01	4.36926513910293579102e-01	1.57591015100479125977e-01	8.18337202072143554688e-01	1.65070086717605590820e-01	2.54261404275894165039e-01	1.63834184408187866211e-01	2.54252403974533081055e-01	
