0.00000000000000000000e+00	1.98205351829528808594e-01	1.42632454633712768555e-01	1.35916829109191894531e-01	1.42532467842102050781e-01	1.13394334912300109863e-01	8.31738859415054321289e-02	1.09783373773097991943e-01	9.77988466620445251465e-02	9.82623174786567687988e-02	9.95802432298660278320e-02	9.41942855715751647949e-02	7.00371190905570983887e-02	8.98252129554748535156e-02	1.06260329484939575195e-01	9.89618003368377685547e-02	8.74677225947380065918e-02	8.95772203803062438965e-02	1.08560241758823394775e-01	1.12958088517189025879e-01	8.00001025199890136719e-02	9.63906347751617431641e-02	1.02221630513668060303e-01	6.79497942328453063965e-02	1.05803944170475006104e-01	1.00497879087924957275e-01	8.64500775933265686035e-02	9.17166247963905334473e-02	6.90743178129196166992e-02	7.36089274287223815918e-02	6.76373466849327087402e-02	7.37915113568305969238e-02	9.06705707311630249023e-02	1.11327074468135833740e-01	9.58357974886894226074e-02	1.10629200935363769531e-01	9.26227495074272155762e-02	9.34589430689811706543e-02	6.39662891626358032227e-02	9.77133661508560180664e-02	9.07750651240348815918e-02	1.07431128621101379395e-01	9.68032851815223693848e-02	9.06740874052047729492e-02	9.96116772294044494629e-02	8.22525694966316223145e-02	1.08511231839656829834e-01	9.89337787032127380371e-02	7.35128819942474365234e-02	9.14323329925537109375e-02	1.09168455004692077637e-01	1.26170456409454345703e-01	9.95947271585464477539e-02	1.20617181062698364258e-01	1.08822412788867950439e-01	1.00578375160694122314e-01	1.11738041043281555176e-01	1.01850949227809906006e-01	8.89653936028480529785e-02	9.63627099990844726562e-02	8.55567604303359985352e-02	9.62714776396751403809e-02	8.26320275664329528809e-02	9.37863960862159729004e-02	1.02505214512348175049e-01	7.37572163343429565430e-02	9.59985628724098205566e-02	7.39741027355194091797e-02	8.72565433382987976074e-02	8.58855992555618286133e-02	9.55620557069778442383e-02	9.51292887330055236816e-02	9.16499793529510498047e-02	8.07856023311614990234e-02	9.72448363900184631348e-02	9.21162739396095275879e-02	1.04649819433689117432e-01	9.35079455375671386719e-02	8.92157778143882751465e-02	1.03841312229633331299e-01	1.01513616740703582764e-01	1.14459507167339324951e-01	1.02079883217811584473e-01	7.71964862942695617676e-02	8.24521332979202270508e-02	9.71667394042015075684e-02	9.71667394042015075684e-02	9.71667394042015075684e-02	9.71667394042015075684e-02	9.71667394042015075684e-02	9.71667394042015075684e-02	
1.98205336928367614746e-01	0.00000000000000000000e+00	1.84921652078628540039e-01	1.35388866066932678223e-01	1.33679151535034179688e-01	1.36396542191505432129e-01	9.16197746992111206055e-02	9.47691574692726135254e-02	1.11277565360069274902e-01	8.25102776288986206055e-02	9.54509675502777099609e-02	7.24746584892272949219e-02	6.64371699094772338867e-02	6.57369866967201232910e-02	7.70772993564605712891e-02	9.40684080123901367188e-02	1.18317425251007080078e-01	1.16922333836555480957e-01	6.24911263585090637207e-02	1.08951613306999206543e-01	8.10218155384063720703e-02	8.59816595911979675293e-02	1.20455384254455566406e-01	6.49431943893432617188e-02	8.45355540513992309570e-02	7.90900290012359619141e-02	8.32223445177078247070e-02	8.53897333145141601562e-02	6.74488469958305358887e-02	7.82511904835700988770e-02	8.87824743986129760742e-02	7.45700448751449584961e-02	9.98294204473495483398e-02	9.25005525350570678711e-02	7.25058540701866149902e-02	1.03014536201953887939e-01	7.32386261224746704102e-02	1.08395874500274658203e-01	9.29009765386581420898e-02	7.45928436517715454102e-02	7.80767723917961120605e-02	1.07689842581748962402e-01	9.72139388322830200195e-02	8.09684544801712036133e-02	8.24224948883056640625e-02	9.43686813116073608398e-02	1.00214347243309020996e-01	9.84298139810562133789e-02	7.12914615869522094727e-02	8.45238938927650451660e-02	1.35623455047607421875e-01	7.81837627291679382324e-02	9.89038795232772827148e-02	1.27145469188690185547e-01	1.06843613088130950928e-01	1.08232438564300537109e-01	1.31204038858413696289e-01	8.37675184011459350586e-02	8.09344723820686340332e-02	8.78847539424896240234e-02	7.47695118188858032227e-02	1.05596646666526794434e-01	1.00604549050331115723e-01	1.25129431486129760742e-01	9.26734134554862976074e-02	9.62179973721504211426e-02	8.59061256051063537598e-02	1.20300285518169403076e-01	1.01895026862621307373e-01	1.26589894294738769531e-01	8.89981612563133239746e-02	7.63656795024871826172e-02	1.01675517857074737549e-01	8.69463160634040832520e-02	1.17835663259029388428e-01	8.73107835650444030762e-02	9.84208360314369201660e-02	7.60927051305770874023e-02	9.66693535447120666504e-02	9.67743024230003356934e-02	1.02586448192596435547e-01	1.22334390878677368164e-01	1.66976273059844970703e-01	6.93017020821571350098e-02	7.53240138292312622070e-02	9.62617844343185424805e-02	9.62617844343185424805e-02	9.62617844343185424805e-02	9.62617844343185424805e-02	9.62617844343185424805e-02	9.62617844343185424805e-02	
1.42632424831390380859e-01	1.84921592473983764648e-01	0.00000000000000000000e+00	1.96210294961929321289e-01	1.42493724822998046875e-01	1.34413778781890869141e-01	9.02642607688903808594e-02	9.97453927993774414062e-02	6.65442496538162231445e-02	7.62566477060317993164e-02	6.76883310079574584961e-02	7.25881606340408325195e-02	1.07101917266845703125e-01	9.35658663511276245117e-02	1.17197856307029724121e-01	5.87192922830581665039e-02	8.88916254043579101562e-02	8.15678834915161132812e-02	7.30175226926803588867e-02	9.26649421453475952148e-02	7.77753144502639770508e-02	9.54358801245689392090e-02	1.05526357889175415039e-01	8.39800387620925903320e-02	7.72514790296554565430e-02	9.31473523378372192383e-02	7.97835588455200195312e-02	7.19139277935028076172e-02	1.12265244126319885254e-01	5.48778027296066284180e-02	3.21487635374069213867e-02	5.58448433876037597656e-02	1.01002678275108337402e-01	1.04736894369125366211e-01	8.99206697940826416016e-02	1.23702004551887512207e-01	7.83755779266357421875e-02	8.10425132513046264648e-02	6.21802061796188354492e-02	7.14153945446014404297e-02	8.91490280628204345703e-02	9.49950963258743286133e-02	6.94595128297805786133e-02	7.97196775674819946289e-02	7.52842873334884643555e-02	1.38744503259658813477e-01	1.21461704373359680176e-01	5.41267096996307373047e-02	1.06009989976882934570e-01	1.01553171873092651367e-01	1.09564617276191711426e-01	8.73911976814270019531e-02	8.81160199642181396484e-02	1.10103577375411987305e-01	1.02534323930740356445e-01	1.00906431674957275391e-01	8.95720571279525756836e-02	6.96992129087448120117e-02	8.84630978107452392578e-02	9.42226052284240722656e-02	1.16367250680923461914e-01	9.44961607456207275391e-02	6.71371668577194213867e-02	1.39309197664260864258e-01	1.21435835957527160645e-01	1.05956196784973144531e-01	8.10427516698837280273e-02	1.28203213214874267578e-01	1.13766372203826904297e-01	1.21841013431549072266e-01	1.10554412007331848145e-01	1.16573467850685119629e-01	1.25574752688407897949e-01	1.11879721283912658691e-01	1.32310107350349426270e-01	1.08087718486785888672e-01	1.22374564409255981445e-01	1.15443319082260131836e-01	1.29492625594139099121e-01	1.26091599464416503906e-01	1.14245265722274780273e-01	1.38358607888221740723e-01	1.28736406564712524414e-01	5.07621578872203826904e-02	6.10387474298477172852e-02	9.45553258061408996582e-02	9.45553258061408996582e-02	9.45553258061408996582e-02	9.45553258061408996582e-02	9.45553258061408996582e-02	9.45553258061408996582e-02	
1.35916888713836669922e-01	1.35388851165771484375e-01	1.96210354566574096680e-01	0.00000000000000000000e+00	1.93352565169334411621e-01	1.46737575531005859375e-01	9.94626432657241821289e-02	8.17406624555587768555e-02	7.03727006912231445312e-02	8.36676508188247680664e-02	8.15127342939376831055e-02	9.96889173984527587891e-02	1.24248728156089782715e-01	7.21375793218612670898e-02	1.12598910927772521973e-01	8.82970839738845825195e-02	6.74864351749420166016e-02	7.73513764142990112305e-02	8.91416519880294799805e-02	8.14584642648696899414e-02	8.36261957883834838867e-02	7.88340568542480468750e-02	1.21717199683189392090e-01	5.99881559610366821289e-02	1.30332455039024353027e-01	1.04689866304397583008e-01	6.41719847917556762695e-02	8.57272595167160034180e-02	5.93730658292770385742e-02	5.84159791469573974609e-02	3.78418415784835815430e-02	9.73265022039413452148e-02	9.85306948423385620117e-02	7.32984691858291625977e-02	6.71959370374679565430e-02	1.09739929437637329102e-01	7.79877156019210815430e-02	8.60389322042465209961e-02	9.37780588865280151367e-02	6.97494000196456909180e-02	7.14072734117507934570e-02	9.07780379056930541992e-02	8.32165926694869995117e-02	7.43919163942337036133e-02	7.45535939931869506836e-02	7.55548030138015747070e-02	1.05004802346229553223e-01	6.82625472545623779297e-02	1.11238136887550354004e-01	9.13312137126922607422e-02	1.12789228558540344238e-01	1.05453714728355407715e-01	1.20364904403686523438e-01	8.68441909551620483398e-02	1.04648426175117492676e-01	1.10422700643539428711e-01	1.18658646941184997559e-01	1.14664033055305480957e-01	1.03757336735725402832e-01	1.20781049132347106934e-01	1.25025093555450439453e-01	1.14900246262550354004e-01	1.03062406182289123535e-01	1.08262971043586730957e-01	1.10284894704818725586e-01	9.49813723564147949219e-02	1.01881608366966247559e-01	9.47532057762145996094e-02	1.06087818741798400879e-01	1.23123258352279663086e-01	1.25756993889808654785e-01	1.14808797836303710938e-01	8.25796425342559814453e-02	1.00773572921752929688e-01	9.64486598968505859375e-02	1.01379543542861938477e-01	1.32769688963890075684e-01	1.58531650900840759277e-01	1.13310009241104125977e-01	1.67829215526580810547e-01	1.11199006438255310059e-01	1.29402980208396911621e-01	9.61127728223800659180e-02	4.40784357488155364990e-02	5.58968633413314819336e-02	9.42076519131660461426e-02	9.42076519131660461426e-02	9.42076519131660461426e-02	9.42076519131660461426e-02	9.42076519131660461426e-02	9.42076519131660461426e-02	
1.42532423138618469238e-01	1.33679211139678955078e-01	1.42493739724159240723e-01	1.93352535367012023926e-01	0.00000000000000000000e+00	1.59303337335586547852e-01	9.00389701128005981445e-02	7.31475055217742919922e-02	9.77228134870529174805e-02	7.69455134868621826172e-02	3.77927571535110473633e-02	9.10633504390716552734e-02	8.87318849563598632812e-02	7.50708729028701782227e-02	7.57213681936264038086e-02	7.71269053220748901367e-02	1.35938480496406555176e-01	6.37520104646682739258e-02	7.67142474651336669922e-02	1.01270243525505065918e-01	9.18965488672256469727e-02	7.53700211644172668457e-02	7.23696500062942504883e-02	9.91026610136032104492e-02	8.75137299299240112305e-02	7.72472470998764038086e-02	1.13253548741340637207e-01	5.84320574998855590820e-02	5.18720448017120361328e-02	1.41092076897621154785e-01	1.14997133612632751465e-01	4.82419580221176147461e-02	7.57123231887817382812e-02	9.82187986373901367188e-02	9.01881009340286254883e-02	1.08689188957214355469e-01	7.50943869352340698242e-02	6.40067011117935180664e-02	1.10995277762413024902e-01	6.61274045705795288086e-02	1.16570726037025451660e-01	1.00310280919075012207e-01	9.37697738409042358398e-02	5.01341670751571655273e-02	7.38458037376403808594e-02	6.65878206491470336914e-02	1.22821450233459472656e-01	1.01290956139564514160e-01	6.86445981264114379883e-02	9.79113876819610595703e-02	1.20973154902458190918e-01	1.02254688739776611328e-01	1.55349105596542358398e-01	1.02937698364257812500e-01	1.39296442270278930664e-01	1.60730957984924316406e-01	1.00246548652648925781e-01	1.13272488117218017578e-01	7.49757289886474609375e-02	8.65160077810287475586e-02	1.03849574923515319824e-01	1.13034203648567199707e-01	1.11890718340873718262e-01	1.16347417235374450684e-01	9.37759429216384887695e-02	6.50516748428344726562e-02	1.03281497955322265625e-01	1.70359954237937927246e-01	6.97575658559799194336e-02	1.02231889963150024414e-01	1.03909835219383239746e-01	1.12103670835494995117e-01	8.83935242891311645508e-02	1.34535387158393859863e-01	1.10966339707374572754e-01	1.32526054978370666504e-01	1.32292762398719787598e-01	1.12303525209426879883e-01	1.53768733143806457520e-01	6.65452778339385986328e-02	6.59320205450057983398e-02	1.00629672408103942871e-01	6.50516152381896972656e-02	7.17956200242042541504e-02	9.95321869850158691406e-02	9.51472446322441101074e-02	9.51472446322441101074e-02	9.51472446322441101074e-02	9.51472446322441101074e-02	9.51472446322441101074e-02	9.51472446322441101074e-02	
1.13394297659397125244e-01	1.36396482586860656738e-01	1.34413763880729675293e-01	1.46737664937973022461e-01	1.59303396940231323242e-01	0.00000000000000000000e+00	1.48600205779075622559e-01	9.58940833806991577148e-02	9.54671949148178100586e-02	1.23240962624549865723e-01	1.23930230736732482910e-01	8.46818387508392333984e-02	8.52203220129013061523e-02	8.79440158605575561523e-02	1.10350832343101501465e-01	7.32181519269943237305e-02	7.83377736806869506836e-02	8.19296985864639282227e-02	7.24722594022750854492e-02	1.01745948195457458496e-01	1.29603281617164611816e-01	1.03174254298210144043e-01	1.47502735257148742676e-01	1.01273253560066223145e-01	9.04005914926528930664e-02	1.05927810072898864746e-01	9.60184186697006225586e-02	6.28283172845840454102e-02	6.63327723741531372070e-02	6.78103417158126831055e-02	8.59350413084030151367e-02	6.16853982210159301758e-02	7.99196213483810424805e-02	8.67875963449478149414e-02	8.06616097688674926758e-02	1.08482941985130310059e-01	7.89424031972885131836e-02	5.20230084657669067383e-02	1.08350083231925964355e-01	9.21026617288589477539e-02	9.57480221986770629883e-02	1.09292969107627868652e-01	8.36820751428604125977e-02	3.35791856050491333008e-02	1.38097509741783142090e-01	4.60168272256851196289e-02	4.00832444429397583008e-02	5.56442886590957641602e-02	7.90131241083145141602e-02	8.04997533559799194336e-02	1.18902727961540222168e-01	9.67563539743423461914e-02	1.22099205851554870605e-01	7.42955505847930908203e-02	1.20129808783531188965e-01	1.06722310185432434082e-01	1.69449836015701293945e-01	1.26640692353248596191e-01	6.49324059486389160156e-02	1.24321416020393371582e-01	9.68547314405441284180e-02	1.31416812539100646973e-01	1.06972262263298034668e-01	9.47867780923843383789e-02	1.38077393174171447754e-01	1.12149432301521301270e-01	1.17975711822509765625e-01	1.01417452096939086914e-01	6.69172257184982299805e-02	1.00441589951515197754e-01	4.61165010929107666016e-02	9.97464060783386230469e-02	1.19628608226776123047e-01	1.23879924416542053223e-01	1.26851871609687805176e-01	8.49703699350357055664e-02	9.60517823696136474609e-02	1.30132332444190979004e-01	1.23679444193840026855e-01	1.30907014012336730957e-01	1.88079491257667541504e-01	6.83931559324264526367e-02	1.06636509299278259277e-01	6.43363296985626220703e-02	9.50024574995040893555e-02	9.56266149878501892090e-02	9.56266149878501892090e-02	9.56266149878501892090e-02	9.56266149878501892090e-02	9.56266149878501892090e-02	9.56266149878501892090e-02	
8.31739306449890136719e-02	9.16198343038558959961e-02	9.02642160654067993164e-02	9.94626432657241821289e-02	9.00390595197677612305e-02	1.48600205779075622559e-01	0.00000000000000000000e+00	1.48221299052238464355e-01	7.13651627302169799805e-02	2.09899201989173889160e-01	2.16047272086143493652e-01	6.23955875635147094727e-02	1.44358560442924499512e-01	8.81493240594863891602e-02	1.75902262330055236816e-01	1.22899159789085388184e-01	1.44910857081413269043e-01	2.31055453419685363770e-01	1.49836555123329162598e-01	1.78625181317329406738e-01	1.43268600106239318848e-01	1.03665724396705627441e-01	6.76734894514083862305e-02	1.41052260994911193848e-01	2.07191422581672668457e-01	1.26999005675315856934e-01	1.45253196358680725098e-01	7.46352225542068481445e-02	1.65366813540458679199e-01	7.54087418317794799805e-02	8.59961956739425659180e-02	9.90673154592514038086e-02	1.18582263588905334473e-01	6.67332559823989868164e-02	2.03321859240531921387e-01	7.05651491880416870117e-02	1.30624040961265563965e-01	1.09486594796180725098e-01	1.00177541375160217285e-01	1.42524138092994689941e-01	7.40581303834915161133e-02	6.01188093423843383789e-02	1.44919291138648986816e-01	1.84076562523841857910e-01	9.68453139066696166992e-02	1.15350738167762756348e-01	1.04888662695884704590e-01	1.05403944849967956543e-01	1.05590507388114929199e-01	9.07685011625289916992e-02	1.19931027293205261230e-01	9.56334620714187622070e-02	5.61596006155014038086e-02	8.82682353258132934570e-02	1.04170426726341247559e-01	8.44280570745468139648e-02	1.03224292397499084473e-01	6.11771494150161743164e-02	5.65141588449478149414e-02	6.75344914197921752930e-02	7.72026628255844116211e-02	7.99198001623153686523e-02	6.27172738313674926758e-02	7.14301317930221557617e-02	8.83714407682418823242e-02	8.42134505510330200195e-02	6.80180937051773071289e-02	4.64174002408981323242e-02	4.39191013574600219727e-02	5.03453761339187622070e-02	5.56803792715072631836e-02	6.55045360326766967773e-02	4.98331040143966674805e-02	1.12944290041923522949e-01	5.24263828992843627930e-02	1.11701384186744689941e-01	6.13030195236206054688e-02	4.23465222120285034180e-02	6.21220618486404418945e-02	3.16167920827865600586e-02	5.88274449110031127930e-02	7.93968886137008666992e-02	7.61784166097640991211e-02	7.43274167180061340332e-02	1.05286568403244018555e-01	9.57738235592842102051e-02	9.57738235592842102051e-02	9.57738235592842102051e-02	9.57738235592842102051e-02	9.57738235592842102051e-02	9.57738235592842102051e-02	
1.09783291816711425781e-01	9.47691276669502258301e-02	9.97454226016998291016e-02	8.17406773567199707031e-02	7.31475949287414550781e-02	9.58940833806991577148e-02	1.48221358656883239746e-01	0.00000000000000000000e+00	1.91819801926612854004e-01	1.94786384701728820801e-01	2.34867855906486511230e-01	1.20941862463951110840e-01	1.35874703526496887207e-01	1.63098052144050598145e-01	1.49184629321098327637e-01	2.17634215950965881348e-01	1.66467294096946716309e-01	1.10019281506538391113e-01	1.20309367775917053223e-01	1.03990092873573303223e-01	1.30338385701179504395e-01	1.70111939311027526855e-01	1.41642287373542785645e-01	1.56317248940467834473e-01	2.24913194775581359863e-01	1.55242726206779479980e-01	1.33572861552238464355e-01	1.59449949860572814941e-01	1.65605381131172180176e-01	1.26330479979515075684e-01	1.41377970576286315918e-01	1.26338914036750793457e-01	1.14590391516685485840e-01	8.14948529005050659180e-02	1.10027953982353210449e-01	1.40328094363212585449e-01	1.33465692400932312012e-01	7.44639784097671508789e-02	1.30052313208580017090e-01	1.88269004225730895996e-01	1.66885510087013244629e-01	8.47846716642379760742e-02	8.62700194120407104492e-02	9.70568209886550903320e-02	1.00055500864982604980e-01	1.27213224768638610840e-01	1.11716344952583312988e-01	1.03684619069099426270e-01	1.45412698388099670410e-01	1.25039383769035339355e-01	9.38110500574111938477e-02	8.12922269105911254883e-02	3.24570089578628540039e-02	6.03074431419372558594e-02	4.84745204448699951172e-02	4.39146161079406738281e-02	5.39188534021377563477e-02	8.39722007513046264648e-02	3.95335108041763305664e-02	4.45772558450698852539e-02	3.45538854598999023438e-02	9.60106998682022094727e-02	9.42442268133163452148e-02	4.12402749061584472656e-02	2.57472693920135498047e-03	4.95298653841018676758e-02	4.94948923587799072266e-02	6.64967596530914306641e-02	3.57569903135299682617e-02	4.42544370889663696289e-02	1.45175606012344360352e-02	2.27117091417312622070e-02	4.87146824598312377930e-02	4.37721908092498779297e-02	6.04399293661117553711e-02	3.33497673273086547852e-02	6.83047026395797729492e-02	3.65014821290969848633e-02	1.25151723623275756836e-02	5.30547350645065307617e-02	8.68380963802337646484e-02	3.45551073551177978516e-02	4.17517721652984619141e-02	8.50450843572616577148e-02	1.10645316541194915771e-01	9.89457815885543823242e-02	9.89457815885543823242e-02	9.89457815885543823242e-02	9.89457815885543823242e-02	9.89457815885543823242e-02	9.89457815885543823242e-02	
9.77988541126251220703e-02	1.11277610063552856445e-01	6.65442794561386108398e-02	7.03727453947067260742e-02	9.77228879928588867188e-02	9.54671949148178100586e-02	7.13652521371841430664e-02	1.91819891333580017090e-01	0.00000000000000000000e+00	9.80348140001296997070e-02	1.06977596879005432129e-01	1.46651551127433776855e-01	1.43594369292259216309e-01	1.41744986176490783691e-01	1.12030521035194396973e-01	9.81421023607254028320e-02	9.12363380193710327148e-02	1.51619806885719299316e-01	1.79078474640846252441e-01	1.66419669985771179199e-01	1.24611362814903259277e-01	1.20490342378616333008e-01	1.09452143311500549316e-01	5.50758689641952514648e-02	1.29522189497947692871e-01	1.45247384905815124512e-01	1.18224695324897766113e-01	9.43859070539474487305e-02	1.33701667189598083496e-01	1.42366990447044372559e-01	1.44291684031486511230e-01	1.54591456055641174316e-01	8.73715728521347045898e-02	8.41893404722213745117e-02	1.34217038750648498535e-01	9.97568517923355102539e-02	1.76341965794563293457e-01	1.34591475129127502441e-01	1.31445750594139099121e-01	1.01796790957450866699e-01	7.49427527189254760742e-02	1.11431762576103210449e-01	1.41297265887260437012e-01	7.49287456274032592773e-02	9.65818613767623901367e-02	1.47750332951545715332e-01	1.23348876833915710449e-01	1.62239357829093933105e-01	7.17491656541824340820e-02	1.22057661414146423340e-01	6.35898560285568237305e-02	1.40900984406471252441e-01	9.88542884588241577148e-02	7.87961333990097045898e-02	8.50421786308288574219e-02	5.78948408365249633789e-02	4.71339821815490722656e-02	7.56634920835494995117e-02	3.11551988124847412109e-02	7.67067819833755493164e-02	5.76889216899871826172e-02	9.86069291830062866211e-02	1.00883826613426208496e-01	6.22012168169021606445e-02	1.57631933689117431641e-02	6.24819248914718627930e-02	9.58933979272842407227e-02	5.09426742792129516602e-02	7.46676474809646606445e-02	8.05049240589141845703e-02	6.61076754331588745117e-02	7.12493956089019775391e-02	8.43342691659927368164e-02	1.05481132864952087402e-01	5.56957274675369262695e-02	9.27640348672866821289e-02	1.05052456259727478027e-01	7.86717087030410766602e-02	8.40304940938949584961e-02	5.57312369346618652344e-02	7.37540870904922485352e-02	8.54498594999313354492e-02	8.34557563066482543945e-02	8.96702557802200317383e-02	8.42027068138122558594e-02	1.00447900593280792236e-01	1.00447900593280792236e-01	1.00447900593280792236e-01	1.00447900593280792236e-01	1.00447900593280792236e-01	1.00447900593280792236e-01	
9.82622802257537841797e-02	8.25102478265762329102e-02	7.62566179037094116211e-02	8.36676508188247680664e-02	7.69455134868621826172e-02	1.23241052031517028809e-01	2.09899201989173889160e-01	1.94786444306373596191e-01	9.80348736047744750977e-02	0.00000000000000000000e+00	1.79520741105079650879e-01	1.19139060378074645996e-01	1.27728059887886047363e-01	1.44642516970634460449e-01	1.01310864090919494629e-01	1.19972988963127136230e-01	1.94887325167655944824e-01	1.38229414820671081543e-01	2.04370960593223571777e-01	1.63891926407814025879e-01	1.17103859782218933105e-01	8.18833857774734497070e-02	1.04854479432106018066e-01	1.31627127528190612793e-01	1.70589759945869445801e-01	1.91739872097969055176e-01	1.83712080121040344238e-01	1.72591820359230041504e-01	7.76905864477157592773e-02	9.37389284372329711914e-02	1.48062601685523986816e-01	8.28586965799331665039e-02	1.67513266205787658691e-01	4.95096594095230102539e-02	1.20725050568580627441e-01	9.19369012117385864258e-02	8.71945470571517944336e-02	8.04778784513473510742e-02	1.04356482625007629395e-01	1.30325004458427429199e-01	8.11464637517929077148e-02	1.45622894167900085449e-01	1.08663544058799743652e-01	1.01777508854866027832e-01	7.51244872808456420898e-02	9.21587198972702026367e-02	1.65867164731025695801e-01	9.42556709051132202148e-02	9.46802645921707153320e-02	9.50540155172348022461e-02	9.45231765508651733398e-02	5.70663958787918090820e-02	7.66774564981460571289e-02	1.10257044434547424316e-01	6.63952529430389404297e-02	6.04521185159683227539e-02	5.05595058202743530273e-02	9.79471057653427124023e-02	1.02555200457572937012e-01	9.20163542032241821289e-02	6.64139539003372192383e-02	4.51938956975936889648e-02	7.60173946619033813477e-02	7.13188499212265014648e-02	2.92642265558242797852e-02	4.90827411413192749023e-02	5.17016202211380004883e-02	1.12358883023262023926e-01	4.75517660379409790039e-02	5.81672489643096923828e-02	8.26591700315475463867e-02	4.86161857843399047852e-02	4.15520071983337402344e-02	7.47266858816146850586e-02	6.67364448308944702148e-02	8.71425122022628784180e-02	7.65641480684280395508e-02	7.99246579408645629883e-02	8.34659487009048461914e-02	9.37673300504684448242e-02	1.26984402537345886230e-01	4.31483983993530273438e-02	5.76725900173187255859e-02	9.32752862572669982910e-02	7.89698585867881774902e-02	9.72478389739990234375e-02	9.72478389739990234375e-02	9.72478389739990234375e-02	9.72478389739990234375e-02	9.72478389739990234375e-02	9.72478389739990234375e-02	
