0.00000000000000000000e+00	2.06518650054931640625e-01	2.05052047967910766602e-01	1.99649155139923095703e-01	1.99340820312500000000e-01	2.02097073197364807129e-01	1.99701860547065734863e-01	2.00852349400520324707e-01	1.98135808110237121582e-01	1.96898251771926879883e-01	1.97970807552337646484e-01	1.97811737656593322754e-01	1.97626039385795593262e-01	1.97021946310997009277e-01	1.95749014616012573242e-01	1.96672096848487854004e-01	1.96265622973442077637e-01	1.99655771255493164062e-01	1.95117026567459106445e-01	1.94016933441162109375e-01	2.05351114273071289062e-01	1.96255952119827270508e-01	2.04654321074485778809e-01	1.94695785641670227051e-01	2.07631036639213562012e-01	2.00600743293762207031e-01	2.01433777809143066406e-01	1.95167839527130126953e-01	1.97036296129226684570e-01	1.96215778589248657227e-01	1.97805210947990417480e-01	1.98646515607833862305e-01	2.02145829796791076660e-01	1.96871116757392883301e-01	2.04435974359512329102e-01	1.95461019873619079590e-01	2.00211971998214721680e-01	1.95940330624580383301e-01	2.00589582324028015137e-01	1.98319450020790100098e-01	1.95985481142997741699e-01	2.11534768342971801758e-01	1.96072146296501159668e-01	1.96035772562026977539e-01	1.96334585547447204590e-01	1.94495812058448791504e-01	1.94127127528190612793e-01	1.94356054067611694336e-01	1.97219774127006530762e-01	2.01266154646873474121e-01	1.94813191890716552734e-01	2.04335495829582214355e-01	1.96686655282974243164e-01	2.02774792909622192383e-01	2.03700259327888488770e-01	1.96279183030128479004e-01	1.96316912770271301270e-01	1.97315365076065063477e-01	1.94935366511344909668e-01	2.01300159096717834473e-01	1.95065364241600036621e-01	2.02258899807929992676e-01	1.95000797510147094727e-01	1.95655316114425659180e-01	1.97249546647071838379e-01	1.99404418468475341797e-01	1.96545735001564025879e-01	1.97860553860664367676e-01	2.05178663134574890137e-01	1.97816237807273864746e-01	1.99269965291023254395e-01	1.96438059210777282715e-01	2.00235664844512939453e-01	1.98550567030906677246e-01	1.95854559540748596191e-01	1.94618165493011474609e-01	2.00608879327774047852e-01	1.96625322103500366211e-01	1.99395656585693359375e-01	1.94156795740127563477e-01	1.99636653065681457520e-01	2.00562343001365661621e-01	1.98356524109840393066e-01	2.02475085854530334473e-01	1.95698767900466918945e-01	1.98278412222862243652e-01	2.00105085968971252441e-01	1.96301266551017761230e-01	1.99859306216239929199e-01	1.98310256004333496094e-01	1.99939683079719543457e-01	2.00964331626892089844e-01	
2.06518650054931640625e-01	0.00000000000000000000e+00	4.31694775819778442383e-01	3.54741394519805908203e-01	1.72462448477745056152e-01	3.26151221990585327148e-01	3.04349392652511596680e-01	3.77646446228027343750e-01	1.34717106819152832031e-01	3.36553335189819335938e-01	1.96758806705474853516e-01	2.37704783678054809570e-01	1.99837207794189453125e-01	1.72425299882888793945e-01	2.39019691944122314453e-01	2.38549649715423583984e-01	1.11314833164215087891e-01	3.12594830989837646484e-01	8.94875377416610717773e-02	1.54222413897514343262e-01	2.33905732631683349609e-01	6.88137412071228027344e-02	1.90935462713241577148e-01	4.70351129770278930664e-02	6.73934966325759887695e-02	2.09970310330390930176e-01	2.56584703922271728516e-01	2.23621144890785217285e-01	2.72455453872680664062e-01	1.92423656582832336426e-01	9.09694880247116088867e-02	2.64804244041442871094e-01	2.61854052543640136719e-01	2.50004410743713378906e-01	2.24955186247825622559e-01	1.28109037876129150391e-01	1.80166319012641906738e-01	1.57534703612327575684e-01	1.75931110978126525879e-01	1.95050135254859924316e-01	7.91809111833572387695e-02	2.03007876873016357422e-01	1.64178863167762756348e-01	3.76703292131423950195e-02	1.73564061522483825684e-01	1.02303311228752136230e-01	1.41124039888381958008e-01	9.15980786085128784180e-02	2.32161357998847961426e-01	2.45703652501106262207e-01	2.22062006592750549316e-01	1.68363213539123535156e-01	2.16986164450645446777e-01	1.68110579252243041992e-01	2.05812856554985046387e-01	0.00000000000000000000e+00	1.12256318330764770508e-01	2.42873236536979675293e-01	5.78081607818603515625e-02	2.15797275304794311523e-01	3.60957384109497070312e-02	1.99520066380500793457e-01	8.07532668113708496094e-02	1.75048097968101501465e-01	1.31767764687538146973e-01	2.73063659667968750000e-01	3.15490722656250000000e-01	1.94216698408126831055e-01	3.14081519842147827148e-01	3.13812971115112304688e-01	2.81850546598434448242e-01	1.68176442384719848633e-01	2.30964288115501403809e-01	2.51681029796600341797e-01	2.42973834276199340820e-01	1.63804814219474792480e-01	1.08622789382934570312e-01	1.66825637221336364746e-01	2.58005142211914062500e-01	1.94784179329872131348e-01	2.16740265488624572754e-01	2.35793158411979675293e-01	1.98154956102371215820e-01	2.27229759097099304199e-01	2.58342802524566650391e-01	2.14643046259880065918e-01	2.22728371620178222656e-01	2.15466827154159545898e-01	1.81865930557250976562e-01	1.26609683036804199219e-01	3.05425345897674560547e-01	3.12098205089569091797e-01	
2.05052047967910766602e-01	4.31694775819778442383e-01	0.00000000000000000000e+00	3.54594469070434570312e-01	2.27395758032798767090e-01	3.70332241058349609375e-01	2.95223355293273925781e-01	4.04819250106811523438e-01	1.65530264377593994141e-01	3.40287923812866210938e-01	2.63349354267120361328e-01	2.38572731614112854004e-01	2.48934537172317504883e-01	1.87645718455314636230e-01	2.28742316365242004395e-01	2.23517954349517822266e-01	1.58077478408813476562e-01	3.31153661012649536133e-01	5.79527914524078369141e-02	1.44204780459403991699e-01	3.07560384273529052734e-01	9.07422155141830444336e-02	1.86986178159713745117e-01	9.44604873657226562500e-02	7.73560032248497009277e-02	2.99347341060638427734e-01	2.55711615085601806641e-01	2.19350859522819519043e-01	2.14790984988212585449e-01	1.58260419964790344238e-01	4.33502197265625000000e-02	2.50952482223510742188e-01	2.31437042355537414551e-01	1.97556778788566589355e-01	2.38399758934974670410e-01	1.42579004168510437012e-01	1.80765196681022644043e-01	2.60674357414245605469e-01	1.35525733232498168945e-01	1.77755579352378845215e-01	6.99799954891204833984e-02	1.59974426031112670898e-01	1.20702639222145080566e-01	5.12682944536209106445e-02	1.20678588747978210449e-01	1.43967732787132263184e-01	1.42465457320213317871e-01	8.32247138023376464844e-02	1.74247935414314270020e-01	2.53052353858947753906e-01	1.82672306895256042480e-01	1.78808599710464477539e-01	1.97895929217338562012e-01	1.38574853539466857910e-01	2.22413524985313415527e-01	4.04705107212066650391e-02	1.30359977483749389648e-01	1.57905861735343933105e-01	7.28148669004440307617e-02	2.67439007759094238281e-01	8.04380029439926147461e-02	2.16375514864921569824e-01	1.92008927464485168457e-01	1.78429231047630310059e-01	1.30387187004089355469e-01	2.27877125144004821777e-01	2.74838268756866455078e-01	2.00841844081878662109e-01	2.87455648183822631836e-01	2.98701941967010498047e-01	3.02067756652832031250e-01	1.62997573614120483398e-01	2.45796188712120056152e-01	2.19457253813743591309e-01	2.21105799078941345215e-01	1.53470888733863830566e-01	9.70169454813003540039e-02	1.52008429169654846191e-01	2.31155857443809509277e-01	1.68546006083488464355e-01	1.74639597535133361816e-01	1.74673750996589660645e-01	1.42355263233184814453e-01	1.68741598725318908691e-01	2.15073421597480773926e-01	1.95383176207542419434e-01	3.18296551704406738281e-01	2.30842769145965576172e-01	2.63285815715789794922e-01	1.35624289512634277344e-01	2.88128823041915893555e-01	3.17715138196945190430e-01	
1.99649155139923095703e-01	3.54741573333740234375e-01	3.54594409465789794922e-01	0.00000000000000000000e+00	3.14143925905227661133e-01	4.28392201662063598633e-01	3.17153841257095336914e-01	3.84482383728027343750e-01	1.67157739400863647461e-01	3.12594890594482421875e-01	2.51161575317382812500e-01	3.25858563184738159180e-01	2.88883566856384277344e-01	1.97474271059036254883e-01	2.52050399780273437500e-01	2.71730482578277587891e-01	1.88084959983825683594e-01	3.12056362628936767578e-01	1.15810558199882507324e-01	1.53634861111640930176e-01	2.15713724493980407715e-01	9.87710505723953247070e-02	2.24535331130027770996e-01	1.53060242533683776855e-01	7.62666240334510803223e-02	2.41526886820793151855e-01	2.19231620430946350098e-01	2.10889920592308044434e-01	2.02920839190483093262e-01	1.83119639754295349121e-01	7.05028772354125976562e-02	1.95139512419700622559e-01	1.97008952498435974121e-01	1.81135728955268859863e-01	2.32315465807914733887e-01	1.46528646349906921387e-01	1.77628740668296813965e-01	2.18289658427238464355e-01	1.05172351002693176270e-01	1.84388056397438049316e-01	1.14285305142402648926e-01	1.28928571939468383789e-01	1.43575206398963928223e-01	6.46588355302810668945e-02	1.55230656266212463379e-01	1.15522697567939758301e-01	1.46953687071800231934e-01	1.09548017382621765137e-01	2.51979589462280273438e-01	2.05705568194389343262e-01	1.84953227639198303223e-01	1.94194898009300231934e-01	1.63202449679374694824e-01	2.07209125161170959473e-01	2.23306432366371154785e-01	9.63929444551467895508e-02	1.60634204745292663574e-01	1.28008738160133361816e-01	6.20031803846359252930e-02	1.91238209605216979980e-01	1.10732033848762512207e-01	1.90821573138236999512e-01	1.77731648087501525879e-01	2.15286031365394592285e-01	1.21357962489128112793e-01	2.49134704470634460449e-01	2.78839856386184692383e-01	2.73397266864776611328e-01	2.78835475444793701172e-01	2.86295890808105468750e-01	3.31694304943084716797e-01	1.73824921250343322754e-01	1.75476834177970886230e-01	2.07448199391365051270e-01	1.76969215273857116699e-01	1.74833074212074279785e-01	1.29663810133934020996e-01	1.40431985259056091309e-01	1.82586327195167541504e-01	2.17246666550636291504e-01	2.13051572442054748535e-01	1.87263056635856628418e-01	1.38370037078857421875e-01	1.52416422963142395020e-01	1.56296655535697937012e-01	2.06964626908302307129e-01	1.67955487966537475586e-01	2.01767936348915100098e-01	2.19360426068305969238e-01	1.63957193493843078613e-01	3.12962919473648071289e-01	2.71328985691070556641e-01	
1.99340820312500000000e-01	1.72462463378906250000e-01	2.27395802736282348633e-01	3.14143866300582885742e-01	0.00000000000000000000e+00	3.84965538978576660156e-01	3.14590424299240112305e-01	3.09859991073608398438e-01	2.55845189094543457031e-01	3.09622675180435180664e-01	2.81699061393737792969e-01	2.34906002879142761230e-01	2.77961909770965576172e-01	3.08870196342468261719e-01	3.43848049640655517578e-01	3.42713832855224609375e-01	3.54937732219696044922e-01	3.00567865371704101562e-01	1.93687036633491516113e-01	1.72201499342918395996e-01	1.70895606279373168945e-01	2.04069182276725769043e-01	1.53300330042839050293e-01	2.02805802226066589355e-01	1.10200770199298858643e-01	2.75548756122589111328e-01	2.41139635443687438965e-01	1.30601301789283752441e-01	2.09713533520698547363e-01	2.30160310864448547363e-01	9.05612111091613769531e-02	1.45318165421485900879e-01	2.03701183199882507324e-01	1.27389088273048400879e-01	2.77042269706726074219e-01	1.85951575636863708496e-01	1.69339939951896667480e-01	2.02642843127250671387e-01	1.86704680323600769043e-01	1.54423847794532775879e-01	2.11536303162574768066e-01	1.99866071343421936035e-01	1.42679885029792785645e-01	1.57199665904045104980e-01	1.86141178011894226074e-01	1.38554409146308898926e-01	1.55249491333961486816e-01	1.55835762619972229004e-01	1.31257817149162292480e-01	1.97507157921791076660e-01	1.95882096886634826660e-01	2.29861393570899963379e-01	2.22832933068275451660e-01	1.82423502206802368164e-01	1.83308795094490051270e-01	1.52087405323982238770e-01	1.71546146273612976074e-01	1.80759593844413757324e-01	1.88716784119606018066e-01	2.08612009882926940918e-01	2.57761061191558837891e-01	1.86566695570945739746e-01	1.57836869359016418457e-01	1.82654812932014465332e-01	1.84603735804557800293e-01	2.21718862652778625488e-01	2.06628799438476562500e-01	2.37242013216018676758e-01	2.22033277153968811035e-01	2.02694535255432128906e-01	2.62015104293823242188e-01	1.61207988858222961426e-01	1.38920605182647705078e-01	1.54131680727005004883e-01	1.54981434345245361328e-01	1.21523603796958923340e-01	1.30760475993156433105e-01	1.36102885007858276367e-01	1.92876979708671569824e-01	1.29020705819129943848e-01	1.22814133763313293457e-01	1.13066926598548889160e-01	1.46058171987533569336e-01	1.15081965923309326172e-01	1.58021628856658935547e-01	1.78617671132087707520e-01	1.86673194169998168945e-01	2.06841826438903808594e-01	1.59066915512084960938e-01	1.99759691953659057617e-01	2.23283633589744567871e-01	2.01660990715026855469e-01	
2.02097073197364807129e-01	3.26151162385940551758e-01	3.70332181453704833984e-01	4.28392201662063598633e-01	3.84965538978576660156e-01	0.00000000000000000000e+00	3.26821506023406982422e-01	3.51294338703155517578e-01	2.23506495356559753418e-01	3.08510899543762207031e-01	3.49154293537139892578e-01	3.55440020561218261719e-01	3.28628897666931152344e-01	2.14633986353874206543e-01	2.95991539955139160156e-01	2.76158273220062255859e-01	2.73065745830535888672e-01	3.65572512149810791016e-01	9.72866863012313842773e-02	1.87029018998146057129e-01	2.08064809441566467285e-01	1.42864361405372619629e-01	2.39515230059623718262e-01	1.31770089268684387207e-01	5.33950477838516235352e-02	1.75379350781440734863e-01	2.23839178681373596191e-01	1.45057007670402526855e-01	2.39854767918586730957e-01	1.40400126576423645020e-01	8.20547193288803100586e-02	2.38341435790061950684e-01	1.50710210204124450684e-01	2.30974897742271423340e-01	1.97704359889030456543e-01	2.45998159050941467285e-01	1.47119417786598205566e-01	1.48475721478462219238e-01	1.32672533392906188965e-01	1.44116118550300598145e-01	1.28393188118934631348e-01	2.01449021697044372559e-01	1.42753258347511291504e-01	1.03569909930229187012e-01	1.30558684468269348145e-01	1.31394490599632263184e-01	1.63401022553443908691e-01	9.41423922777175903320e-02	1.67263612151145935059e-01	2.74135589599609375000e-01	1.35329648852348327637e-01	1.50912418961524963379e-01	1.13666400313377380371e-01	1.48110464215278625488e-01	2.17608556151390075684e-01	8.83917957544326782227e-02	1.09328940510749816895e-01	1.83810189366340637207e-01	1.46559193730354309082e-01	2.05385103821754455566e-01	1.15050956606864929199e-01	3.11475753784179687500e-01	1.55907049775123596191e-01	1.77571251988410949707e-01	1.32393315434455871582e-01	2.35740736126899719238e-01	2.48264178633689880371e-01	2.55754113197326660156e-01	2.96837508678436279297e-01	2.58416712284088134766e-01	3.04797142744064331055e-01	1.14539578557014465332e-01	1.82684317231178283691e-01	2.03060343861579895020e-01	1.52921751141548156738e-01	1.61173447966575622559e-01	9.89818722009658813477e-02	2.22003713250160217285e-01	2.09449365735054016113e-01	1.49854853749275207520e-01	1.96182504296302795410e-01	1.92910715937614440918e-01	1.27086490392684936523e-01	1.43686339259147644043e-01	1.57914534211158752441e-01	1.68800696730613708496e-01	1.82154804468154907227e-01	1.41888350248336791992e-01	1.99263200163841247559e-01	1.66532963514328002930e-01	2.78414130210876464844e-01	2.65353977680206298828e-01	
1.99701860547065734863e-01	3.04349422454833984375e-01	2.95223355293273925781e-01	3.17153841257095336914e-01	3.14590424299240112305e-01	3.26821565628051757812e-01	0.00000000000000000000e+00	4.58487749099731445312e-01	2.45456025004386901855e-01	3.54493558406829833984e-01	3.08301270008087158203e-01	3.57448637485504150391e-01	3.35054516792297363281e-01	2.75872707366943359375e-01	3.25096964836120605469e-01	3.37970435619354248047e-01	3.26283574104309082031e-01	3.43269109725952148438e-01	1.71840682625770568848e-01	1.18076935410499572754e-01	1.89083859324455261230e-01	1.17897137999534606934e-01	1.72965660691261291504e-01	1.42062440514564514160e-01	4.88773584365844726562e-02	1.04218348860740661621e-01	2.33077213168144226074e-01	2.43560448288917541504e-01	1.93574860692024230957e-01	2.37704619765281677246e-01	7.74766057729721069336e-02	1.79387256503105163574e-01	1.19346395134925842285e-01	1.50185182690620422363e-01	3.23318302631378173828e-01	1.71664491295814514160e-01	1.80028006434440612793e-01	2.49671325087547302246e-01	1.95762977004051208496e-01	1.27697125077247619629e-01	9.84686166048049926758e-02	2.25988641381263732910e-01	1.84185162186622619629e-01	1.75121501088142395020e-01	1.07158765196800231934e-01	1.23132690787315368652e-01	1.90327242016792297363e-01	1.21250733733177185059e-01	1.86243966221809387207e-01	1.83699890971183776855e-01	1.57593294978141784668e-01	2.38644674420356750488e-01	1.27755060791969299316e-01	1.47042229771614074707e-01	1.75484046339988708496e-01	1.07171937823295593262e-01	1.34640470147132873535e-01	1.31295099854469299316e-01	1.36963412165641784668e-01	1.76686003804206848145e-01	1.51380315423011779785e-01	1.42760738730430603027e-01	1.92969068884849548340e-01	1.80851832032203674316e-01	1.34409561753273010254e-01	2.42572233080863952637e-01	2.62239336967468261719e-01	2.62075245380401611328e-01	3.10626327991485595703e-01	3.27689230442047119141e-01	2.83272504806518554688e-01	1.18149399757385253906e-01	1.95915326476097106934e-01	1.82520404458045959473e-01	1.53018251061439514160e-01	1.34870365262031555176e-01	9.06750112771987915039e-02	1.17045745253562927246e-01	2.18010023236274719238e-01	2.26414427161216735840e-01	1.59330770373344421387e-01	1.47101536393165588379e-01	1.32598072290420532227e-01	2.04274013638496398926e-01	1.28936693072319030762e-01	1.78396239876747131348e-01	1.70765087008476257324e-01	1.23331069946289062500e-01	2.01782748103141784668e-01	1.87327444553375244141e-01	2.32352316379547119141e-01	2.75033950805664062500e-01	
2.00852349400520324707e-01	3.77646386623382568359e-01	4.04819309711456298828e-01	3.84482383728027343750e-01	3.09859931468963623047e-01	3.51294338703155517578e-01	4.58487749099731445312e-01	0.00000000000000000000e+00	3.46167743206024169922e-01	3.78809988498687744141e-01	3.35266172885894775391e-01	3.00731420516967773438e-01	2.91129350662231445312e-01	3.15283477306365966797e-01	2.82345533370971679688e-01	3.40117573738098144531e-01	3.51484119892120361328e-01	4.15968239307403564453e-01	1.47760078310966491699e-01	1.30935683846473693848e-01	1.83097675442695617676e-01	1.88233211636543273926e-01	2.91472733020782470703e-01	1.63256779313087463379e-01	2.22721844911575317383e-02	1.23274639248847961426e-01	2.35964253544807434082e-01	2.51118004322052001953e-01	1.84789374470710754395e-01	2.42273822426795959473e-01	8.58759731054306030273e-02	1.76548078656196594238e-01	7.05485790967941284180e-02	1.59646883606910705566e-01	2.39513203501701354980e-01	1.68496444821357727051e-01	1.72746077179908752441e-01	9.25045162439346313477e-02	1.53374627232551574707e-01	2.46308222413063049316e-01	1.55938372015953063965e-01	2.07303658127784729004e-01	1.66515424847602844238e-01	1.07286199927330017090e-01	1.47816792130470275879e-01	1.18500843644142150879e-01	1.27558693289756774902e-01	9.57493931055068969727e-02	1.31364539265632629395e-01	1.10191032290458679199e-01	1.97595253586769104004e-01	1.06730923056602478027e-01	1.56908109784126281738e-01	8.99081379175186157227e-02	2.33098939061164855957e-01	1.19798764586448669434e-01	1.45619675517082214355e-01	1.34330049157142639160e-01	1.42870321869850158691e-01	1.46804496645927429199e-01	1.45481958985328674316e-01	1.47991076111793518066e-01	2.20890000462532043457e-01	1.48698434233665466309e-01	1.49769052863121032715e-01	2.08854123950004577637e-01	2.22716554999351501465e-01	2.44137123227119445801e-01	2.48185589909553527832e-01	2.81461119651794433594e-01	3.32732260227203369141e-01	1.46184638142585754395e-01	1.68391302227973937988e-01	2.41845354437828063965e-01	1.60735324025154113770e-01	2.09640607237815856934e-01	1.43171891570091247559e-01	1.52051344513893127441e-01	1.60275205969810485840e-01	1.88854023814201354980e-01	1.04270085692405700684e-01	3.30679714679718017578e-01	1.46254703402519226074e-01	1.40596404671669006348e-01	1.38284698128700256348e-01	1.64430186152458190918e-01	1.62273153662681579590e-01	1.49454489350318908691e-01	1.66370853781700134277e-01	1.62600368261337280273e-01	2.25664705038070678711e-01	2.38917306065559387207e-01	
1.98135808110237121582e-01	1.34717077016830444336e-01	1.65530249476432800293e-01	1.67157709598541259766e-01	2.55845099687576293945e-01	2.23506525158882141113e-01	2.45455995202064514160e-01	3.46167683601379394531e-01	0.00000000000000000000e+00	3.47068101167678833008e-01	3.89122009277343750000e-01	3.75422894954681396484e-01	2.51334190368652343750e-01	3.72656166553497314453e-01	3.17754983901977539062e-01	2.28887304663658142090e-01	3.23247671127319335938e-01	2.78624117374420166016e-01	2.37041339278221130371e-01	1.97390839457511901855e-01	1.53794810175895690918e-01	2.59054720401763916016e-01	1.92711517214775085449e-01	2.00138673186302185059e-01	2.14313089847564697266e-01	1.60550579428672790527e-01	2.12408855557441711426e-01	2.16798916459083557129e-01	1.38816967606544494629e-01	1.44606187939643859863e-01	1.37746855616569519043e-01	1.41833469271659851074e-01	1.69454500079154968262e-01	1.79245993494987487793e-01	1.67834803462028503418e-01	1.84116318821907043457e-01	1.79986551403999328613e-01	1.42949327826499938965e-01	1.48477509617805480957e-01	2.08962544798851013184e-01	2.13673070073127746582e-01	1.88229426741600036621e-01	1.89918085932731628418e-01	1.83746978640556335449e-01	1.49539455771446228027e-01	1.72408536076545715332e-01	1.14300236105918884277e-01	1.93071529269218444824e-01	1.49084076285362243652e-01	1.65591672062873840332e-01	1.93986877799034118652e-01	1.64050772786140441895e-01	1.95345535874366760254e-01	1.97273358702659606934e-01	1.49076864123344421387e-01	1.55300274491310119629e-01	1.90857335925102233887e-01	2.59622752666473388672e-01	1.42107799649238586426e-01	2.06885680556297302246e-01	1.74620077013969421387e-01	1.32554844021797180176e-01	1.79197475314140319824e-01	1.13646641373634338379e-01	1.91526278853416442871e-01	1.59764274954795837402e-01	1.49772480130195617676e-01	2.08078593015670776367e-01	1.60362839698791503906e-01	1.74223899841308593750e-01	1.74555301666259765625e-01	2.89804220199584960938e-01	2.12798163294792175293e-01	2.43817463517189025879e-01	2.88634121417999267578e-01	2.24217489361763000488e-01	2.04014226794242858887e-01	2.37344726920127868652e-01	1.90526768565177917480e-01	1.71801403164863586426e-01	2.04100534319877624512e-01	1.95256128907203674316e-01	2.33077898621559143066e-01	1.93196490406990051270e-01	1.34471058845520019531e-01	1.53390750288963317871e-01	1.71312436461448669434e-01	1.35205939412117004395e-01	1.63880124688148498535e-01	2.40885451436042785645e-01	1.74687713384628295898e-01	1.93323135375976562500e-01	
1.96898251771926879883e-01	3.36553305387496948242e-01	3.40287864208221435547e-01	3.12595009803771972656e-01	3.09622585773468017578e-01	3.08511018753051757812e-01	3.54493319988250732422e-01	3.78809988498687744141e-01	3.47068160772323608398e-01	0.00000000000000000000e+00	4.26532983779907226562e-01	4.33648407459259033203e-01	3.98860275745391845703e-01	3.26936125755310058594e-01	3.66067469120025634766e-01	3.50698590278625488281e-01	3.30091357231140136719e-01	3.93391013145446777344e-01	1.29969552159309387207e-01	1.26123145222663879395e-01	1.59732893109321594238e-01	1.53641536831855773926e-01	2.45862200856208801270e-01	1.48506566882133483887e-01	6.93942308425903320312e-02	2.35741600394248962402e-01	3.23746919631958007812e-01	1.77544310688972473145e-01	1.88534691929817199707e-01	1.24750688672065734863e-01	1.54905334115028381348e-01	1.81800797581672668457e-01	9.36076194047927856445e-02	1.66343674063682556152e-01	1.85851141810417175293e-01	8.05156677961349487305e-02	1.60269036889076232910e-01	9.92500334978103637695e-02	1.70469298958778381348e-01	1.62655755877494812012e-01	1.36469110846519470215e-01	1.90543606877326965332e-01	1.06538876891136169434e-01	8.84657055139541625977e-02	1.66424110531806945801e-01	9.24084633588790893555e-02	1.73703446984291076660e-01	8.51594060659408569336e-02	1.75872161984443664551e-01	1.97696581482887268066e-01	1.56777217984199523926e-01	1.49760738015174865723e-01	1.21263816952705383301e-01	2.09950819611549377441e-01	1.66959062218666076660e-01	5.76939433813095092773e-02	1.76939055323600769043e-01	1.31682559847831726074e-01	9.36326235532760620117e-02	1.51522502303123474121e-01	1.19800165295600891113e-01	1.88745751976966857910e-01	1.79833725094795227051e-01	1.18421182036399841309e-01	1.57104954123497009277e-01	1.77805081009864807129e-01	2.28919282555580139160e-01	2.69021093845367431641e-01	2.50768423080444335938e-01	2.44219467043876647949e-01	2.85116016864776611328e-01	1.53968945145606994629e-01	1.77306994795799255371e-01	1.75933077931404113770e-01	1.72115370631217956543e-01	1.84600844979286193848e-01	2.12095007300376892090e-01	1.48792847990989685059e-01	1.99687078595161437988e-01	2.01272770762443542480e-01	1.35324016213417053223e-01	1.96538373827934265137e-01	1.15939289331436157227e-01	1.55536130070686340332e-01	2.35156521201133728027e-01	1.82219013571739196777e-01	2.15282931923866271973e-01	2.38370165228843688965e-01	1.69766977429389953613e-01	1.53240159153938293457e-01	2.52626419067382812500e-01	2.39781007170677185059e-01	
