0.00000000000000000000e+00	7.91384220123291015625e-01	6.38925790786743164062e-01	5.34818589687347412109e-01	3.20157766342163085938e-01	3.00561755895614624023e-01	4.63969469070434570312e-01	3.05604457855224609375e-01	3.13414156436920166016e-01	3.11619222164154052734e-01	2.86784350872039794922e-01	3.21191787719726562500e-01	5.56499481201171875000e-01	4.59734797477722167969e-01	2.96685516834259033203e-01	3.88592153787612915039e-01	5.04474759101867675781e-01	3.64574015140533447266e-01	2.99453169107437133789e-01	3.05739223957061767578e-01	1.91784203052520751953e-01	2.79675245285034179688e-01	1.59850314259529113770e-01	1.04146108031272888184e-01	3.09330999851226806641e-01	1.24772191047668457031e-01	2.92697995901107788086e-01	9.76707935333251953125e-02	2.19421982765197753906e-02	2.88726091384887695312e-01	6.77418112754821777344e-02	3.49804043769836425781e-01	1.58985689282417297363e-01	3.40627551078796386719e-01	3.54052305221557617188e-01	3.37791591882705688477e-01	2.61371612548828125000e-01	1.60471111536026000977e-01	4.04279917478561401367e-01	2.79040992259979248047e-01	3.20569038391113281250e-01	1.97206854820251464844e-01	1.91160470247268676758e-01	1.61372095346450805664e-01	1.47053226828575134277e-01	2.87405669689178466797e-01	3.56391370296478271484e-01	7.10822343826293945312e-02	8.24495404958724975586e-02	3.57483774423599243164e-01	2.17327848076820373535e-01	5.38240671157836914062e-02	2.91173696517944335938e-01	1.75712525844573974609e-01	2.65361994504928588867e-01	1.15277364850044250488e-01	2.40531593561172485352e-01	2.07052379846572875977e-01	2.94598549604415893555e-01	4.57279384136199951172e-01	3.47468674182891845703e-01	5.04899442195892333984e-01	4.41471248865127563477e-01	4.67565923929214477539e-01	5.45627713203430175781e-01	5.65154373645782470703e-01	6.02112054824829101562e-01	5.36055088043212890625e-01	5.19438982009887695312e-01	5.19213318824768066406e-01	5.07200598716735839844e-01	5.11088490486145019531e-01	4.93077397346496582031e-01	4.99155163764953613281e-01	5.38554787635803222656e-01	3.87451529502868652344e-01	3.78219366073608398438e-01	3.93619120121002197266e-01	3.89384746551513671875e-01	3.77449840307235717773e-01	3.37637424468994140625e-01	3.39360088109970092773e-01	
7.91384279727935791016e-01	0.00000000000000000000e+00	5.93842327594757080078e-01	7.32061803340911865234e-01	3.96768182516098022461e-01	5.08014798164367675781e-01	3.58467906713485717773e-01	4.41103935241699218750e-01	4.08592760562896728516e-01	4.16694790124893188477e-01	3.51653814315795898438e-01	4.30345028638839721680e-01	5.07852911949157714844e-01	6.20365679264068603516e-01	3.75181943178176879883e-01	4.50567632913589477539e-01	4.46977198123931884766e-01	3.76335710287094116211e-01	3.87213706970214843750e-01	2.85644799470901489258e-01	2.04671442508697509766e-01	2.43330717086791992188e-01	1.58739924430847167969e-01	1.42693847417831420898e-01	3.04132133722305297852e-01	1.17908164858818054199e-01	3.25080871582031250000e-01	1.06189101934432983398e-01	2.64961719512939453125e-02	2.29250341653823852539e-01	1.35843783617019653320e-01	2.14091449975967407227e-01	2.48307168483734130859e-01	2.42150485515594482422e-01	3.41512441635131835938e-01	3.51123929023742675781e-01	2.21718430519104003906e-01	1.30317658185958862305e-01	4.02416348457336425781e-01	3.37046325206756591797e-01	1.91433578729629516602e-01	1.94913506507873535156e-01	2.16305941343307495117e-01	1.88087582588195800781e-01	1.54741078615188598633e-01	2.48608648777008056641e-01	3.64552617073059082031e-01	6.49427771568298339844e-02	9.63630974292755126953e-02	3.59989047050476074219e-01	1.32765755057334899902e-01	0.00000000000000000000e+00	2.86667525768280029297e-01	1.84315830469131469727e-01	2.36279994249343872070e-01	1.41366541385650634766e-01	2.45743930339813232422e-01	1.72640115022659301758e-01	2.71030545234680175781e-01	4.14735972881317138672e-01	3.25192064046859741211e-01	4.56090658903121948242e-01	3.77526342868804931641e-01	4.91224855184555053711e-01	5.01351356506347656250e-01	5.65480232238769531250e-01	5.46311378479003906250e-01	5.05381166934967041016e-01	4.92681443691253662109e-01	5.16152083873748779297e-01	4.77452814579010009766e-01	4.70467448234558105469e-01	5.29956102371215820312e-01	4.49124097824096679688e-01	4.25532996654510498047e-01	3.56694072484970092773e-01	3.50877642631530761719e-01	3.75378191471099853516e-01	3.61404001712799072266e-01	3.52019160985946655273e-01	3.27626109123229980469e-01	3.31460595130920410156e-01	
6.38925790786743164062e-01	5.93842148780822753906e-01	0.00000000000000000000e+00	6.10771894454956054688e-01	5.59557080268859863281e-01	5.01680374145507812500e-01	5.92435479164123535156e-01	5.07242619991302490234e-01	5.10881304740905761719e-01	4.01755034923553466797e-01	4.19230908155441284180e-01	5.17807126045227050781e-01	5.57877302169799804688e-01	4.86691921949386596680e-01	4.40663933753967285156e-01	4.36986863613128662109e-01	4.60580170154571533203e-01	4.14565086364746093750e-01	3.19479227066040039062e-01	2.85259783267974853516e-01	2.73307859897613525391e-01	2.74563610553741455078e-01	1.53131365776062011719e-01	2.01347231864929199219e-01	2.78696089982986450195e-01	1.46519809961318969727e-01	2.36614078283309936523e-01	3.45758795738220214844e-02	6.69772326946258544922e-02	2.84568607807159423828e-01	7.23486244678497314453e-02	1.95987462997436523438e-01	2.31145799160003662109e-01	3.00178706645965576172e-01	1.74051940441131591797e-01	2.50050425529479980469e-01	1.44617587327957153320e-01	2.78119623661041259766e-01	3.42665195465087890625e-01	4.07100796699523925781e-01	2.40283906459808349609e-01	1.97178483009338378906e-01	1.58281445503234863281e-01	3.94021689891815185547e-01	1.30485236644744873047e-01	3.81527960300445556641e-01	3.35624068975448608398e-01	1.29707008600234985352e-01	1.59046202898025512695e-01	3.35476130247116088867e-01	3.61008048057556152344e-02	1.70192122459411621094e-01	3.94340395927429199219e-01	2.05000787973403930664e-01	4.24211859703063964844e-01	2.01879680156707763672e-01	2.14311122894287109375e-01	2.03561425209045410156e-01	2.83389806747436523438e-01	2.96454846858978271484e-01	2.89649695158004760742e-01	2.06435203552246093750e-01	4.49844032526016235352e-01	4.71514165401458740234e-01	4.72678095102310180664e-01	4.45363819599151611328e-01	5.14658451080322265625e-01	4.66615527868270874023e-01	4.55544352531433105469e-01	4.83220875263214111328e-01	4.19124722480773925781e-01	4.12316083908081054688e-01	4.00373548269271850586e-01	3.94038259983062744141e-01	4.56815183162689208984e-01	3.48126292228698730469e-01	3.42887252569198608398e-01	3.66186916828155517578e-01	3.58586370944976806641e-01	3.63200485706329345703e-01	3.15514683723449707031e-01	3.21076214313507080078e-01	
5.34818649291992187500e-01	7.32061743736267089844e-01	6.10771894454956054688e-01	0.00000000000000000000e+00	5.39286971092224121094e-01	5.30132710933685302734e-01	4.54394876956939697266e-01	5.69914817810058593750e-01	4.41970229148864746094e-01	5.21398782730102539062e-01	5.43075442314147949219e-01	4.55537647008895874023e-01	4.63539183139801025391e-01	6.04360222816467285156e-01	4.82924014329910278320e-01	3.67689073085784912109e-01	4.66676086187362670898e-01	3.58065992593765258789e-01	4.51655566692352294922e-01	2.83888578414916992188e-01	2.48934954404830932617e-01	1.93289995193481445312e-01	2.82493114471435546875e-01	2.79469966888427734375e-01	2.90602087974548339844e-01	4.27530795335769653320e-01	2.75676101446151733398e-01	2.08307474851608276367e-01	2.95360207557678222656e-01	3.57154965400695800781e-01	1.92674189805984497070e-01	2.96799719333648681641e-01	2.99981445074081420898e-01	2.02787041664123535156e-01	3.62871646881103515625e-01	2.92082250118255615234e-01	2.29422479867935180664e-01	2.71529495716094970703e-01	4.25909042358398437500e-01	2.54353761672973632812e-01	2.85378277301788330078e-01	2.25403904914855957031e-01	1.60904496908187866211e-01	1.89255386590957641602e-01	2.57942616939544677734e-01	2.77763068675994873047e-01	3.71278047561645507812e-01	3.63108813762664794922e-01	3.03487598896026611328e-01	3.40937733650207519531e-01	2.82216519117355346680e-01	1.53551191091537475586e-01	3.26954483985900878906e-01	2.45183825492858886719e-01	3.04658591747283935547e-01	1.93245053291320800781e-01	2.72038221359252929688e-01	2.59169667959213256836e-01	2.54984170198440551758e-01	1.78477883338928222656e-01	1.58990621566772460938e-01	2.34374016523361206055e-01	3.43123435974121093750e-01	3.00310999155044555664e-01	2.59618461132049560547e-01	3.62444758415222167969e-01	3.23617160320281982422e-01	3.63376498222351074219e-01	3.08958351612091064453e-01	3.39557409286499023438e-01	3.33085089921951293945e-01	3.21935892105102539062e-01	3.42445522546768188477e-01	3.17578017711639404297e-01	3.08758646249771118164e-01	3.04170072078704833984e-01	3.03238213062286376953e-01	3.13968896865844726562e-01	3.10659408569335937500e-01	3.21302711963653564453e-01	3.27791601419448852539e-01	3.24887096881866455078e-01	
3.20157766342163085938e-01	3.96768212318420410156e-01	5.59556961059570312500e-01	5.39287030696868896484e-01	0.00000000000000000000e+00	6.47219300270080566406e-01	5.71061849594116210938e-01	6.65295958518981933594e-01	5.17927289009094238281e-01	5.43923497200012207031e-01	5.07676720619201660156e-01	6.66761279106140136719e-01	4.89610731601715087891e-01	5.56622028350830078125e-01	4.93598848581314086914e-01	5.12984037399291992188e-01	4.70535993576049804688e-01	2.80790835618972778320e-01	2.83113479614257812500e-01	3.57899963855743408203e-01	2.56484329700469970703e-01	2.93043315410614013672e-01	3.12244892120361328125e-01	2.51912117004394531250e-01	2.90694802999496459961e-01	3.01711678504943847656e-01	3.18856120109558105469e-01	1.24376848340034484863e-01	3.13175976276397705078e-01	3.96675288677215576172e-01	2.44104683399200439453e-01	3.93353998661041259766e-01	3.26584249734878540039e-01	2.83964931964874267578e-01	2.57344424724578857422e-01	2.78132796287536621094e-01	1.41304552555084228516e-01	3.16728770732879638672e-01	3.00864279270172119141e-01	2.75448620319366455078e-01	2.71545439958572387695e-01	2.51510500907897949219e-01	1.99939936399459838867e-01	3.45013678073883056641e-01	2.99307465553283691406e-01	2.84482181072235107422e-01	3.81226539611816406250e-01	3.31433355808258056641e-01	2.00541436672210693359e-01	3.54229062795639038086e-01	1.84922128915786743164e-01	2.15820282697677612305e-01	3.59102249145507812500e-01	2.52630501985549926758e-01	2.23239570856094360352e-01	1.82649314403533935547e-01	3.62050116062164306641e-01	3.66334974765777587891e-01	2.97947585582733154297e-01	2.53935039043426513672e-01	2.78252243995666503906e-01	2.67709940671920776367e-01	2.66553848981857299805e-01	2.88438290357589721680e-01	2.84577786922454833984e-01	2.87391096353530883789e-01	3.22778493165969848633e-01	3.22891026735305786133e-01	2.73226618766784667969e-01	2.73325502872467041016e-01	2.89835244417190551758e-01	2.88151681423187255859e-01	2.94744700193405151367e-01	2.73450493812561035156e-01	2.77647376060485839844e-01	2.96046733856201171875e-01	3.03615510463714599609e-01	3.09181869029998779297e-01	3.07465225458145141602e-01	3.23298364877700805664e-01	3.44191312789916992188e-01	3.23735117912292480469e-01	
3.00561755895614624023e-01	5.08014857769012451172e-01	5.01680493354797363281e-01	5.30132591724395751953e-01	6.47219061851501464844e-01	0.00000000000000000000e+00	4.47740703821182250977e-01	5.71421265602111816406e-01	4.79795753955841064453e-01	5.90779304504394531250e-01	4.78829592466354370117e-01	5.78363299369812011719e-01	4.86285418272018432617e-01	5.57347476482391357422e-01	4.77665394544601440430e-01	5.07857024669647216797e-01	4.11063253879547119141e-01	3.71787726879119873047e-01	4.18954670429229736328e-01	3.21487367153167724609e-01	3.56452822685241699219e-01	2.11957633495330810547e-01	2.79960215091705322266e-01	2.95637786388397216797e-01	2.75480508804321289062e-01	1.14474296569824218750e-01	2.65574812889099121094e-01	1.63381129503250122070e-01	1.83527439832687377930e-01	3.61826419830322265625e-01	2.37745761871337890625e-01	2.32703387737274169922e-01	3.31464886665344238281e-01	3.08549463748931884766e-01	2.95296132564544677734e-01	3.82408857345581054688e-01	2.48107612133026123047e-01	2.60315299034118652344e-01	2.43214607238769531250e-01	2.84604310989379882812e-01	2.62807697057723999023e-01	2.34780550003051757812e-01	3.08571994304656982422e-01	3.36347579956054687500e-01	2.47202336788177490234e-01	2.79731154441833496094e-01	3.91725867986679077148e-01	2.80388414859771728516e-01	2.69004583358764648438e-01	3.61267268657684326172e-01	2.07943826913833618164e-01	1.11375898122787475586e-01	3.22163462638854980469e-01	2.50801920890808105469e-01	4.76441442966461181641e-01	3.04326832294464111328e-01	3.90291094779968261719e-01	2.44358271360397338867e-01	3.20619463920593261719e-01	1.80253803730010986328e-01	2.48037189245223999023e-01	2.60144323110580444336e-01	2.60134130716323852539e-01	2.95061886310577392578e-01	3.34814876317977905273e-01	3.25162619352340698242e-01	3.85273724794387817383e-01	2.82452732324600219727e-01	2.97430872917175292969e-01	3.15465807914733886719e-01	3.01070809364318847656e-01	2.93989360332489013672e-01	2.94928669929504394531e-01	2.85515129566192626953e-01	2.96675086021423339844e-01	3.64702433347702026367e-01	3.79283726215362548828e-01	3.46958100795745849609e-01	3.54261159896850585938e-01	3.61033141613006591797e-01	3.18444997072219848633e-01	3.16189020872116088867e-01	
4.63969409465789794922e-01	3.58467876911163330078e-01	5.92435359954833984375e-01	4.54394817352294921875e-01	5.71061849594116210938e-01	4.47740763425827026367e-01	0.00000000000000000000e+00	5.33323705196380615234e-01	5.68549692630767822266e-01	4.81626331806182861328e-01	4.21373903751373291016e-01	5.13333797454833984375e-01	4.46738421916961669922e-01	4.13045972585678100586e-01	3.83580923080444335938e-01	5.14624595642089843750e-01	4.88956838846206665039e-01	4.03772711753845214844e-01	3.63308578729629516602e-01	2.98838555812835693359e-01	1.80521965026855468750e-01	1.41589015722274780273e-01	3.97883951663970947266e-01	3.27818453311920166016e-01	2.75928914546966552734e-01	2.66594946384429931641e-01	3.02510261535644531250e-01	2.69585877656936645508e-01	2.22338587045669555664e-01	3.78840208053588867188e-01	1.94394022226333618164e-01	2.69883871078491210938e-01	2.00184583663940429688e-01	2.63945102691650390625e-01	3.08968722820281982422e-01	2.83251971006393432617e-01	2.10154712200164794922e-01	1.82737231254577636719e-01	2.66337394714355468750e-01	2.12338298559188842773e-01	3.09978127479553222656e-01	2.46524333953857421875e-01	2.38412976264953613281e-01	1.50988996028900146484e-01	3.27545613050460815430e-01	2.34153389930725097656e-01	3.48663985729217529297e-01	3.01493734121322631836e-01	1.94227874279022216797e-01	3.43082785606384277344e-01	1.55615001916885375977e-01	2.06903189420700073242e-01	2.74824440479278564453e-01	2.88179218769073486328e-01	2.21345365047454833984e-01	1.43089771270751953125e-01	3.84834408760070800781e-01	2.23509788513183593750e-01	2.92182147502899169922e-01	2.74910092353820800781e-01	2.87572234869003295898e-01	3.15849781036376953125e-01	3.27793061733245849609e-01	2.99290120601654052734e-01	4.25844848155975341797e-01	4.51709717512130737305e-01	4.22274023294448852539e-01	3.55298519134521484375e-01	4.41852927207946777344e-01	3.42465877532958984375e-01	4.71714824438095092773e-01	5.04861831665039062500e-01	4.43292230367660522461e-01	3.23306649923324584961e-01	3.56422960758209228516e-01	3.18987965583801269531e-01	3.13535749912261962891e-01	3.31562578678131103516e-01	3.39188724756240844727e-01	3.52917790412902832031e-01	3.56613457202911376953e-01	3.20088505744934082031e-01	
3.05604547262191772461e-01	4.41103935241699218750e-01	5.07242858409881591797e-01	5.69914877414703369141e-01	6.65295958518981933594e-01	5.71421265602111816406e-01	5.33323764801025390625e-01	0.00000000000000000000e+00	8.06285619735717773438e-01	7.73308873176574707031e-01	5.51781952381134033203e-01	4.65783119201660156250e-01	5.28498053550720214844e-01	6.23723089694976806641e-01	5.18122076988220214844e-01	5.45216202735900878906e-01	4.59870249032974243164e-01	4.64320957660675048828e-01	4.35493826866149902344e-01	2.65966594219207763672e-01	3.02707016468048095703e-01	2.52207040786743164062e-01	2.92310476303100585938e-01	4.04989778995513916016e-01	2.88670510053634643555e-01	2.50969111919403076172e-01	2.94393241405487060547e-01	1.68156951665878295898e-01	1.85290336608886718750e-01	3.70794594287872314453e-01	1.18148952722549438477e-01	2.68894731998443603516e-01	3.63282680511474609375e-01	2.93798267841339111328e-01	2.97349512577056884766e-01	2.11062014102935791016e-01	1.58727020025253295898e-01	2.70441949367523193359e-01	2.60842263698577880859e-01	2.92642593383789062500e-01	2.14557647705078125000e-01	3.19814562797546386719e-01	2.14905738830566406250e-01	1.38481467962265014648e-01	2.96346127986907958984e-01	2.50660002231597900391e-01	4.35378134250640869141e-01	4.41820263862609863281e-01	2.55839526653289794922e-01	4.08050149679183959961e-01	1.69183999300003051758e-01	2.64758110046386718750e-01	1.93505883216857910156e-01	2.43907392024993896484e-01	2.25175619125366210938e-01	1.78318560123443603516e-01	3.65261495113372802734e-01	3.03984701633453369141e-01	3.22449147701263427734e-01	2.31395363807678222656e-01	2.40014284849166870117e-01	2.50769644975662231445e-01	2.57761746644973754883e-01	2.76004165410995483398e-01	2.47706800699234008789e-01	3.09457987546920776367e-01	2.81346619129180908203e-01	3.07696104049682617188e-01	2.90763199329376220703e-01	3.31014424562454223633e-01	3.13668668270111083984e-01	2.89618253707885742188e-01	2.64820516109466552734e-01	2.92385876178741455078e-01	2.76674270629882812500e-01	2.90022313594818115234e-01	2.97539412975311279297e-01	3.04061919450759887695e-01	2.97057777643203735352e-01	3.13471019268035888672e-01	3.36871683597564697266e-01	3.20695430040359497070e-01	
3.13414156436920166016e-01	4.08592760562896728516e-01	5.10881304740905761719e-01	4.41970258951187133789e-01	5.17927289009094238281e-01	4.79795753955841064453e-01	5.68549692630767822266e-01	8.06285321712493896484e-01	0.00000000000000000000e+00	6.68356299400329589844e-01	5.01195549964904785156e-01	5.52062392234802246094e-01	5.12371420860290527344e-01	5.21354794502258300781e-01	4.87070918083190917969e-01	5.05556523799896240234e-01	4.64880377054214477539e-01	2.95818835496902465820e-01	3.21558564901351928711e-01	2.39380836486816406250e-01	3.06363224983215332031e-01	2.28334426879882812500e-01	3.66490304470062255859e-01	3.94073545932769775391e-01	3.21085363626480102539e-01	2.67262279987335205078e-01	3.89565080404281616211e-01	2.14004486799240112305e-01	1.66031628847122192383e-01	3.51965308189392089844e-01	1.77413463592529296875e-01	2.64105558395385742188e-01	2.72863298654556274414e-01	3.18274676799774169922e-01	2.91806638240814208984e-01	2.16152697801589965820e-01	2.65008509159088134766e-01	2.81773984432220458984e-01	3.18869948387145996094e-01	2.42973297834396362305e-01	2.91854351758956909180e-01	2.27781653404235839844e-01	3.68863880634307861328e-01	2.66896367073059082031e-01	2.58630573749542236328e-01	3.44171762466430664062e-01	3.85047972202301025391e-01	2.32456445693969726562e-01	2.11506873369216918945e-01	3.88337850570678710938e-01	2.41142094135284423828e-01	2.21426248550415039062e-01	2.50014901161193847656e-01	3.16211909055709838867e-01	2.42937535047531127930e-01	2.11792498826980590820e-01	3.05311381816864013672e-01	2.38154113292694091797e-01	2.07953274250030517578e-01	2.14967459440231323242e-01	2.99468785524368286133e-01	3.64036560058593750000e-01	2.60470926761627197266e-01	3.23407649993896484375e-01	3.14057350158691406250e-01	3.34190219640731811523e-01	3.52352738380432128906e-01	3.29570114612579345703e-01	2.92194068431854248047e-01	3.23874533176422119141e-01	3.04047584533691406250e-01	3.23401004076004028320e-01	3.03559064865112304688e-01	2.96234071254730224609e-01	3.22192817926406860352e-01	3.05873900651931762695e-01	3.11296224594116210938e-01	3.08474540710449218750e-01	3.08786749839782714844e-01	3.18679034709930419922e-01	3.27395439147949218750e-01	3.29397708177566528320e-01	
3.11619192361831665039e-01	4.16694849729537963867e-01	4.01755124330520629883e-01	5.21398723125457763672e-01	5.43923497200012207031e-01	5.90779423713684082031e-01	4.81626510620117187500e-01	7.73308992385864257812e-01	6.68356299400329589844e-01	0.00000000000000000000e+00	6.17597639560699462891e-01	5.56993484497070312500e-01	5.84045171737670898438e-01	5.21182060241699218750e-01	4.98522222042083740234e-01	5.01813590526580810547e-01	3.95980685949325561523e-01	4.05478000640869140625e-01	4.66624855995178222656e-01	2.82142817974090576172e-01	2.97674715518951416016e-01	2.53733873367309570312e-01	2.55240082740783691406e-01	2.79351830482482910156e-01	2.71407186985015869141e-01	2.48556166887283325195e-01	2.92506963014602661133e-01	1.63342654705047607422e-01	2.87064731121063232422e-01	3.66950035095214843750e-01	1.65290355682373046875e-01	2.67121791839599609375e-01	2.67193078994750976562e-01	2.68242478370666503906e-01	3.55651736259460449219e-01	2.34512507915496826172e-01	2.23356783390045166016e-01	3.37107658386230468750e-01	3.23405683040618896484e-01	3.09065580368041992188e-01	3.60789120197296142578e-01	2.67532646656036376953e-01	2.87943482398986816406e-01	2.43583142757415771484e-01	3.90927195549011230469e-01	2.84764409065246582031e-01	3.57150435447692871094e-01	3.28044116497039794922e-01	2.75343120098114013672e-01	3.20170760154724121094e-01	1.50944739580154418945e-01	1.80268347263336181641e-01	3.60632538795471191406e-01	3.43131780624389648438e-01	2.46317207813262939453e-01	2.08836793899536132812e-01	3.07954967021942138672e-01	2.96867370605468750000e-01	3.09757709503173828125e-01	1.85403734445571899414e-01	2.36499965190887451172e-01	1.78490251302719116211e-01	2.70682305097579956055e-01	3.21178734302520751953e-01	3.36339265108108520508e-01	3.05677562952041625977e-01	3.03044766187667846680e-01	3.11150997877120971680e-01	2.62251645326614379883e-01	3.12887221574783325195e-01	3.30285668373107910156e-01	3.14418256282806396484e-01	2.84337520599365234375e-01	2.59766280651092529297e-01	2.73404717445373535156e-01	2.96257555484771728516e-01	3.03775370121002197266e-01	3.08244407176971435547e-01	3.01516741514205932617e-01	3.17534595727920532227e-01	3.40295135974884033203e-01	3.22146236896514892578e-01	
