0.00000000000000000000e+00	5.11159658432006835938e-01	4.78465557098388671875e-01	4.50685143470764160156e-01	3.52670907974243164062e-01	3.64560842514038085938e-01	2.69268631935119628906e-01	1.83856010437011718750e-01	1.81785881519317626953e-01	2.31231808662414550781e-01	1.80115759372711181641e-01	1.55467152595520019531e-01	2.82109647989273071289e-01	2.35904335975646972656e-01	2.79425084590911865234e-01	2.02501356601715087891e-01	2.80456125736236572266e-01	2.21557289361953735352e-01	3.06736558675765991211e-01	3.27498584985733032227e-01	2.94124186038970947266e-01	3.02381336688995361328e-01	2.56125807762145996094e-01	2.95047819614410400391e-01	2.71036952733993530273e-01	1.47340476512908935547e-01	2.40960925817489624023e-01	2.69838809967041015625e-01	2.46648758649826049805e-01	1.44673302769660949707e-01	1.86195164918899536133e-01	2.28016614913940429688e-01	1.71657085418701171875e-01	1.64421677589416503906e-01	2.10983991622924804688e-01	1.76885932683944702148e-01	2.04469501972198486328e-01	1.95740759372711181641e-01	3.19339871406555175781e-01	2.27695554494857788086e-01	2.23173499107360839844e-01	2.29869127273559570312e-01	1.37967526912689208984e-01	2.19711035490036010742e-01	1.70966714620590209961e-01	1.69326484203338623047e-01	1.84934288263320922852e-01	2.54483699798583984375e-01	2.19538450241088867188e-01	2.05061644315719604492e-01	1.75527632236480712891e-01	2.83864438533782958984e-01	2.10669979453086853027e-01	1.69464752078056335449e-01	2.90410041809082031250e-01	2.77639657258987426758e-01	2.76438117027282714844e-01	2.48420447111129760742e-01	2.58435904979705810547e-01	2.59358465671539306641e-01	2.95089304447174072266e-01	3.37293177843093872070e-01	2.03477025032043457031e-01	1.56567960977554321289e-01	1.74827039241790771484e-01	2.30712056159973144531e-01	2.03002065420150756836e-01	2.09188967943191528320e-01	1.54253885149955749512e-01	2.13138997554779052734e-01	2.55452424287796020508e-01	
5.11159598827362060547e-01	0.00000000000000000000e+00	5.44733047485351562500e-01	5.24965763092041015625e-01	4.12517011165618896484e-01	4.65960383415222167969e-01	2.69372761249542236328e-01	2.09915369749069213867e-01	2.72028923034667968750e-01	3.99494111537933349609e-01	2.23260104656219482422e-01	2.43834465742111206055e-01	2.86541938781738281250e-01	2.84324288368225097656e-01	2.54979729652404785156e-01	2.05404460430145263672e-01	2.87825465202331542969e-01	1.84248983860015869141e-01	2.22717165946960449219e-01	3.78389239311218261719e-01	2.64573931694030761719e-01	3.77977788448333740234e-01	3.18966507911682128906e-01	3.53118240833282470703e-01	2.52787888050079345703e-01	1.58608496189117431641e-01	3.12648534774780273438e-01	3.10413718223571777344e-01	2.06470370292663574219e-01	1.21456861495971679688e-01	1.62661075592041015625e-01	1.51005953550338745117e-01	1.41104429960250854492e-01	2.20859944820404052734e-01	1.48582130670547485352e-01	1.72248452901840209961e-01	1.10908776521682739258e-01	1.80339097976684570312e-01	2.44543671607971191406e-01	1.71177625656127929688e-01	2.17620015144348144531e-01	3.17400574684143066406e-01	1.43425703048706054688e-01	3.07577788829803466797e-01	1.69502794742584228516e-01	1.99764221906661987305e-01	2.10147261619567871094e-01	2.51519203186035156250e-01	1.10834240913391113281e-01	1.40950679779052734375e-01	2.11528062820434570312e-01	2.84237563610076904297e-01	1.20275020599365234375e-01	2.08090633153915405273e-01	2.16313123703002929688e-01	2.02679574489593505859e-01	3.14410924911499023438e-01	2.25419580936431884766e-01	2.89085090160369873047e-01	1.62275552749633789062e-01	1.22328042984008789062e-01	3.66569757461547851562e-01	1.64464652538299560547e-01	1.50702297687530517578e-01	1.17033451795578002930e-01	2.30409801006317138672e-01	1.58698290586471557617e-01	1.59901678562164306641e-01	1.15670084953308105469e-01	3.34752857685089111328e-01	3.18101614713668823242e-01	
4.78465497493743896484e-01	5.44732987880706787109e-01	0.00000000000000000000e+00	6.06290221214294433594e-01	5.12987494468688964844e-01	4.89092111587524414062e-01	3.67039799690246582031e-01	1.84018433094024658203e-01	2.65764236450195312500e-01	3.26874434947967529297e-01	1.65751755237579345703e-01	3.99096250534057617188e-01	2.32966899871826171875e-01	2.61011242866516113281e-01	1.99924558401107788086e-01	2.09827601909637451172e-01	2.58371412754058837891e-01	1.28722727298736572266e-01	2.61192202568054199219e-01	2.27364063262939453125e-01	3.53160619735717773438e-01	2.50319361686706542969e-01	2.35626578330993652344e-01	2.79520034790039062500e-01	2.01563358306884765625e-01	1.80844783782958984375e-01	2.29718446731567382812e-01	3.32918643951416015625e-01	2.03644722700119018555e-01	1.31656706333160400391e-01	2.40878045558929443359e-01	1.99690580368041992188e-01	2.21738159656524658203e-01	2.49256670475006103516e-01	2.23185837268829345703e-01	3.49994897842407226562e-01	1.59736752510070800781e-01	1.88765585422515869141e-01	1.90537929534912109375e-01	1.92776143550872802734e-01	2.08397448062896728516e-01	3.14971148967742919922e-01	2.40168750286102294922e-01	3.00101697444915771484e-01	1.42285227775573730469e-01	1.70008242130279541016e-01	2.59193003177642822266e-01	2.35512852668762207031e-01	1.55435502529144287109e-01	1.98400080204010009766e-01	2.11540699005126953125e-01	2.58431077003479003906e-01	2.12781757116317749023e-01	2.05390423536300659180e-01	1.65853559970855712891e-01	1.63235843181610107422e-01	1.89743757247924804688e-01	2.46473670005798339844e-01	1.76866352558135986328e-01	1.53787821531295776367e-01	1.63408756256103515625e-01	1.99237227439880371094e-01	1.08935058116912841797e-01	2.01018303632736206055e-01	2.46453702449798583984e-01	3.07323276996612548828e-01	9.71843004226684570312e-02	2.26921290159225463867e-01	1.34557247161865234375e-01	3.22770357131958007812e-01	2.72615432739257812500e-01	
4.50685173273086547852e-01	5.24965643882751464844e-01	6.06289982795715332031e-01	0.00000000000000000000e+00	6.36955976486206054688e-01	5.91123700141906738281e-01	3.37333023548126220703e-01	2.40117549896240234375e-01	3.98222088813781738281e-01	2.71475076675415039062e-01	2.82925724983215332031e-01	1.78121685981750488281e-01	4.47346150875091552734e-01	4.18693363666534423828e-01	2.19592750072479248047e-01	2.36980199813842773438e-01	2.26957857608795166016e-01	1.91173732280731201172e-01	2.47449934482574462891e-01	2.27914035320281982422e-01	1.99636280536651611328e-01	2.77314007282257080078e-01	2.32989192008972167969e-01	2.36299335956573486328e-01	3.58758389949798583984e-01	2.24894702434539794922e-01	2.38512635231018066406e-01	2.50559687614440917969e-01	9.83201563358306884766e-02	1.25071108341217041016e-01	2.92688190937042236328e-01	1.85938298702239990234e-01	1.43929719924926757812e-01	3.72327506542205810547e-01	2.48579323291778564453e-01	2.93146848678588867188e-01	1.38876676559448242188e-01	2.28846192359924316406e-01	1.87613725662231445312e-01	2.65485823154449462891e-01	1.96304321289062500000e-01	1.83613121509552001953e-01	2.12484598159790039062e-01	2.79388308525085449219e-01	1.20396196842193603516e-01	2.13596761226654052734e-01	1.85706377029418945312e-01	2.59369254112243652344e-01	0.00000000000000000000e+00	1.50777518749237060547e-01	2.61675477027893066406e-01	2.80562818050384521484e-01	2.37860083580017089844e-01	4.06074821949005126953e-02	2.46472060680389404297e-01	1.61072731018066406250e-01	2.40662038326263427734e-01	1.32856309413909912109e-01	1.86465263366699218750e-01	1.99457317590713500977e-01	2.41051316261291503906e-01	3.56034457683563232422e-01	1.29846096038818359375e-01	1.16423249244689941406e-01	1.57962203025817871094e-01	2.38418579101562500000e-01	2.21294403076171875000e-01	1.77621185779571533203e-01	1.13490581512451171875e-01	2.90377199649810791016e-01	2.71651446819305419922e-01	
3.52670907974243164062e-01	4.12516951560974121094e-01	5.12987434864044189453e-01	6.36955976486206054688e-01	0.00000000000000000000e+00	4.26060914993286132812e-01	3.13723325729370117188e-01	2.72766470909118652344e-01	4.81837868690490722656e-01	3.04769456386566162109e-01	2.04332649707794189453e-01	2.73217976093292236328e-01	4.82698440551757812500e-01	1.16106867790222167969e-01	2.07610547542572021484e-01	2.47303605079650878906e-01	2.77993559837341308594e-01	3.21286916732788085938e-01	3.05891871452331542969e-01	2.78975129127502441406e-01	2.66146779060363769531e-01	3.07922065258026123047e-01	2.79090225696563720703e-01	1.70997083187103271484e-01	1.45694077014923095703e-01	2.87140905857086181641e-01	3.02960574626922607422e-01	3.00785005092620849609e-01	2.63249039649963378906e-01	1.88464581966400146484e-01	2.44840443134307861328e-01	1.78972244262695312500e-01	2.45064437389373779297e-01	2.35976338386535644531e-01	1.51312291622161865234e-01	2.58130669593811035156e-01	2.05528616905212402344e-01	1.48939788341522216797e-01	2.94291257858276367188e-01	9.99515652656555175781e-02	2.32338726520538330078e-01	2.08970427513122558594e-01	2.01527833938598632812e-01	3.67931902408599853516e-01	1.68911874294281005859e-01	2.55873978137969970703e-01	2.18959033489227294922e-01	3.07721316814422607422e-01	1.99822902679443359375e-01	1.97411656379699707031e-01	1.73155963420867919922e-01	2.51707136631011962891e-01	1.67498469352722167969e-01	2.30650246143341064453e-01	1.47816002368927001953e-01	7.60739445686340332031e-02	4.87148165702819824219e-02	2.37986505031585693359e-01	1.82627081871032714844e-01	1.76736354827880859375e-01	2.73839414119720458984e-01	2.72592723369598388672e-01	1.48709833621978759766e-01	1.69823110103607177734e-01	2.54125118255615234375e-01	2.89815723896026611328e-01	1.78367078304290771484e-01	2.43774056434631347656e-01	1.51073813438415527344e-01	2.17473149299621582031e-01	2.96888232231140136719e-01	
3.64560663700103759766e-01	4.65960562229156494141e-01	4.89091932773590087891e-01	5.91123938560485839844e-01	4.26061034202575683594e-01	0.00000000000000000000e+00	4.16642248630523681641e-01	2.15438067913055419922e-01	4.91600811481475830078e-01	3.62775623798370361328e-01	2.29223847389221191406e-01	2.25887715816497802734e-01	3.28242957592010498047e-01	3.59511673450469970703e-01	2.66046941280364990234e-01	2.08003044128417968750e-01	2.65995562076568603516e-01	2.00426399707794189453e-01	1.62518203258514404297e-01	1.91253602504730224609e-01	1.83249294757843017578e-01	2.34908640384674072266e-01	2.04443991184234619141e-01	3.16171228885650634766e-01	2.66559541225433349609e-01	2.24772036075592041016e-01	2.17034161090850830078e-01	2.60828077793121337891e-01	2.85940587520599365234e-01	3.15836012363433837891e-01	3.85621726512908935547e-01	2.66077697277069091797e-01	2.06783950328826904297e-01	3.88995110988616943359e-01	2.95234501361846923828e-01	2.57589042186737060547e-01	2.34329402446746826172e-01	1.53496682643890380859e-01	3.46672475337982177734e-01	1.63410961627960205078e-01	1.22664988040924072266e-01	1.75023376941680908203e-01	1.37481510639190673828e-01	2.86235868930816650391e-01	1.66929423809051513672e-01	1.27849280834197998047e-01	2.17784464359283447266e-01	4.52292025089263916016e-01	3.73037874698638916016e-01	1.75947487354278564453e-01	1.64427697658538818359e-01	2.06312835216522216797e-01	1.20691657066345214844e-01	1.21129333972930908203e-01	2.78666555881500244141e-01	2.16548502445220947266e-01	2.27953255176544189453e-01	2.49288260936737060547e-01	2.20116674900054931641e-01	1.60603284835815429688e-01	8.23231339454650878906e-02	2.70645797252655029297e-01	1.97981774806976318359e-01	1.90280079841613769531e-02	2.56334602832794189453e-01	3.14400136470794677734e-01	1.76816344261169433594e-01	1.36368513107299804688e-01	1.50276780128479003906e-01	1.99725687503814697266e-01	3.69284033775329589844e-01	
2.69268661737442016602e-01	2.69372761249542236328e-01	3.67039680480957031250e-01	3.37333202362060546875e-01	3.13723385334014892578e-01	4.16642010211944580078e-01	0.00000000000000000000e+00	4.01368439197540283203e-01	3.34206163883209228516e-01	4.86403763294219970703e-01	3.50517809391021728516e-01	2.88337647914886474609e-01	2.62641012668609619141e-01	3.15856397151947021484e-01	2.68295228481292724609e-01	2.29024052619934082031e-01	2.37476766109466552734e-01	2.13571488857269287109e-01	2.57544875144958496094e-01	2.64278829097747802734e-01	2.19349443912506103516e-01	2.24793851375579833984e-01	2.11114227771759033203e-01	3.16283881664276123047e-01	1.35463774204254150391e-01	3.01738619804382324219e-01	2.28595793247222900391e-01	2.02666223049163818359e-01	1.77531361579895019531e-01	1.73963427543640136719e-01	1.92264378070831298828e-01	2.85058557987213134766e-01	1.09713912010192871094e-01	2.73302972316741943359e-01	2.18713223934173583984e-01	3.02715837955474853516e-01	2.85080134868621826172e-01	1.64618194103240966797e-01	3.28922331333160400391e-01	2.47152149677276611328e-01	2.60763466358184814453e-01	2.37176120281219482422e-01	2.95600950717926025391e-01	2.03793942928314208984e-01	1.74693524837493896484e-01	2.02327549457550048828e-01	2.04462826251983642578e-01	2.08960592746734619141e-01	2.28133738040924072266e-01	3.18085908889770507812e-01	2.13771402835845947266e-01	2.16538846492767333984e-01	2.24090337753295898438e-01	1.56765520572662353516e-01	2.72956192493438720703e-01	3.26749265193939208984e-01	1.87865793704986572266e-01	1.92565381526947021484e-01	2.38234698772430419922e-01	2.96894907951354980469e-01	1.65179371833801269531e-01	2.47272789478302001953e-01	2.32208549976348876953e-01	8.87149572372436523438e-02	2.78262078762054443359e-01	3.95065009593963623047e-01	1.84714138507843017578e-01	3.23968410491943359375e-01	1.76508128643035888672e-01	2.88923919200897216797e-01	2.75692999362945556641e-01	
1.83856025338172912598e-01	2.09915310144424438477e-01	1.84018492698669433594e-01	2.40117788314819335938e-01	2.72766470909118652344e-01	2.15438187122344970703e-01	4.01368439197540283203e-01	0.00000000000000000000e+00	4.03788447380065917969e-01	2.37830698490142822266e-01	4.92812156677246093750e-01	3.17448377609252929688e-01	2.02329993247985839844e-01	3.42451393604278564453e-01	2.79402136802673339844e-01	2.96814620494842529297e-01	2.01696455478668212891e-01	1.95689141750335693359e-01	2.53953039646148681641e-01	1.83616876602172851562e-01	2.11977899074554443359e-01	1.62843465805053710938e-01	3.23484420776367187500e-01	2.21764206886291503906e-01	2.11614906787872314453e-01	2.59607434272766113281e-01	1.90857291221618652344e-01	2.52792119979858398438e-01	2.96718418598175048828e-01	2.88784742355346679688e-01	2.66246736049652099609e-01	1.71252250671386718750e-01	4.71805214881896972656e-01	3.31816852092742919922e-01	2.51999974250793457031e-01	2.43074953556060791016e-01	2.60433197021484375000e-01	1.92829370498657226562e-01	9.87363457679748535156e-02	2.33834743499755859375e-01	2.41744935512542724609e-01	2.72526919841766357422e-01	1.85721874237060546875e-01	1.49635255336761474609e-01	2.14509725570678710938e-01	2.96755373477935791016e-01	2.08666801452636718750e-01	1.02416396141052246094e-01	2.67964541912078857422e-01	2.12427198886871337891e-01	1.34177684783935546875e-01	1.94118916988372802734e-01	3.03778767585754394531e-01	3.26853215694427490234e-01	2.34854757785797119141e-01	8.25178027153015136719e-02	1.77432894706726074219e-01	2.57194161415100097656e-01	2.06830799579620361328e-01	2.79925465583801269531e-01	3.31938207149505615234e-01	2.43248462677001953125e-01	2.50881612300872802734e-01	3.63257408142089843750e-01	2.63208210468292236328e-01	1.38083040714263916016e-01	5.86880207061767578125e-01	2.56368935108184814453e-01	2.76261568069458007812e-01	2.08476424217224121094e-01	1.98465168476104736328e-01	
1.81785851716995239258e-01	2.72028982639312744141e-01	2.65764117240905761719e-01	3.98222029209136962891e-01	4.81837868690490722656e-01	4.91600811481475830078e-01	3.34206283092498779297e-01	4.03788447380065917969e-01	0.00000000000000000000e+00	2.14064300060272216797e-01	1.17002427577972412109e-01	3.11070382595062255859e-01	5.59611618518829345703e-01	3.10460150241851806641e-01	2.94052958488464355469e-01	3.62589538097381591797e-01	3.14935982227325439453e-01	3.30179750919342041016e-01	1.46340966224670410156e-01	1.79036080837249755859e-01	3.20765554904937744141e-01	2.41327822208404541016e-01	3.57260882854461669922e-01	1.46711170673370361328e-01	2.62755334377288818359e-01	3.54040503501892089844e-01	2.96843230724334716797e-01	2.58135616779327392578e-01	3.50359141826629638672e-01	3.36226403713226318359e-01	1.32400095462799072266e-01	3.41124236583709716797e-01	2.48962223529815673828e-01	3.67081344127655029297e-01	2.61246502399444580078e-01	3.47055375576019287109e-01	2.78859794139862060547e-01	2.37742602825164794922e-01	3.39383542537689208984e-01	2.93912351131439208984e-01	2.40837991237640380859e-01	1.01536691188812255859e-01	3.68780672550201416016e-01	2.24504292011260986328e-01	2.25250780582427978516e-01	1.65607273578643798828e-01	2.07661211490631103516e-01	1.63031995296478271484e-01	2.20504224300384521484e-01	1.66671276092529296875e-01	1.83079302310943603516e-01	2.39310681819915771484e-01	2.56232202053070068359e-01	1.54015064239501953125e-01	2.38545536994934082031e-02	1.51846349239349365234e-01	2.48745262622833251953e-01	1.86791002750396728516e-01	2.85201609134674072266e-01	1.75852596759796142578e-01	1.11366689205169677734e-01	2.07426369190216064453e-01	2.22413003444671630859e-01	1.93428516387939453125e-01	2.97921478748321533203e-01	1.88834726810455322266e-01	1.73055410385131835938e-01	1.44822418689727783203e-01	2.19672024250030517578e-01	2.52547919750213623047e-01	2.77601361274719238281e-01	
2.31231749057769775391e-01	3.99494349956512451172e-01	3.26874375343322753906e-01	2.71475255489349365234e-01	3.04769456386566162109e-01	3.62775743007659912109e-01	4.86403763294219970703e-01	2.37830460071563720703e-01	2.14064300060272216797e-01	0.00000000000000000000e+00	3.43700945377349853516e-01	2.82333433628082275391e-01	3.45885813236236572266e-01	3.52597653865814208984e-01	9.48618650436401367188e-02	2.64965474605560302734e-01	3.19704234600067138672e-01	3.80201637744903564453e-01	3.70420575141906738281e-01	3.49329888820648193359e-01	3.29866945743560791016e-01	1.68426811695098876953e-01	2.47084319591522216797e-01	1.99175059795379638672e-01	3.27922642230987548828e-01	1.65579676628112792969e-01	1.69632256031036376953e-01	3.45831811428070068359e-01	2.77272284030914306641e-01	3.51121723651885986328e-01	2.51941025257110595703e-01	2.54665791988372802734e-01	2.56455361843109130859e-01	2.72809445858001708984e-01	1.87171995639801025391e-01	2.09751307964324951172e-01	2.34873473644256591797e-01	2.68132746219635009766e-01	1.94963753223419189453e-01	2.33511865139007568359e-01	2.86209642887115478516e-01	2.34793484210968017578e-01	2.34019696712493896484e-01	2.13711321353912353516e-01	2.35501468181610107422e-01	1.65384232997894287109e-01	2.83447086811065673828e-01	2.01641738414764404297e-01	1.61392509937286376953e-01	2.36533820629119873047e-01	2.65650689601898193359e-01	2.49553263187408447266e-01	2.25402832031250000000e-01	2.06981003284454345703e-01	1.33250892162322998047e-01	1.79792940616607666016e-01	1.99006617069244384766e-01	3.34612309932708740234e-01	2.92537987232208251953e-01	1.56385242938995361328e-01	2.28808701038360595703e-01	1.69305980205535888672e-01	2.44210302829742431641e-01	2.68937587738037109375e-01	2.69014418125152587891e-01	2.05643475055694580078e-01	1.94672465324401855469e-01	2.68028855323791503906e-01	3.08107793331146240234e-01	3.34036529064178466797e-01	2.18915283679962158203e-01	
