13,14,0.313170
16,30,0.285192
12,15,0.259543
53,55,0.243430
19,20,0.224291
20,24,0.221107
29,33,0.220700
54,55,0.214856
11,12,0.196407
55,56,0.192198
6,9,0.189113
2,3,0.187953
18,19,0.185386
48,51,0.183841
1,3,0.182399
11,15,0.176187
36,39,0.172535
23,31,0.171900
1,2,0.171765
49,51,0.169948
8,12,0.168399
23,45,0.167132
8,10,0.166626
44,45,0.166234
5,6,0.163077
53,54,0.163035
27,34,0.159967
39,41,0.158628
24,25,0.155527
8,11,0.154264
28,49,0.152097
38,40,0.151863
5,9,0.151710
34,44,0.151607
7,11,0.151273
23,24,0.150721
38,42,0.149898
24,32,0.149607
19,32,0.148455
52,56,0.145974
24,39,0.145928
51,52,0.145013
53,56,0.144220
17,28,0.144130
26,33,0.143790
38,45,0.143039
23,37,0.140936
34,41,0.140568
28,34,0.139334
30,32,0.136541
20,21,0.136404
52,55,0.134437
54,56,0.133185
7,9,0.132991
19,26,0.132598
9,11,0.131742
15,22,0.131651
4,5,0.130442
27,32,0.129916
24,42,0.128816
48,49,0.127627
16,32,0.127526
19,42,0.124152
46,50,0.123932
6,7,0.123318
49,52,0.122269
16,18,0.121341
19,21,0.121134
35,37,0.117618
21,34,0.116468
40,41,0.115755
29,41,0.115500
36,42,0.114495
36,43,0.113619
41,44,0.112718
26,31,0.112706
49,50,0.112197
25,27,0.112136
25,45,0.111929
19,31,0.110959
34,45,0.110647
27,35,0.110540
19,30,0.110336
37,39,0.109855
51,56,0.109626
26,27,0.109591
50,51,0.108739
33,39,0.108729
6,18,0.105927
9,14,0.105921
4,28,0.105760
18,27,0.104321
48,50,0.103031
35,38,0.102384
30,35,0.102378
20,23,0.102168
29,40,0.102117
52,54,0.102043
10,17,0.101898
41,52,0.101812
49,53,0.101464
10,20,0.101388
43,48,0.101221
52,53,0.101028
35,40,0.101028
13,47,0.100525
51,55,0.100210
51,53,0.100018
46,47,0.099432
47,51,0.099308
22,44,0.098911
49,56,0.098393
15,17,0.097494
11,13,0.097420
29,31,0.097243
20,37,0.097122
10,29,0.096097
25,39,0.096051
18,25,0.095913
35,44,0.095894
48,56,0.095627
35,39,0.093984
45,49,0.093535
41,42,0.092867
32,46,0.092603
7,36,0.092406
47,48,0.092145
18,21,0.092130
43,46,0.092045
17,21,0.091592
14,43,0.091087
18,23,0.090805
7,50,0.090688
16,19,0.090526
30,37,0.090392
50,55,0.090169
21,23,0.089770
3,4,0.089277
23,29,0.089026
4,47,0.088993
25,32,0.088691
2,56,0.088026
46,49,0.087820
27,41,0.087459
33,46,0.087221
43,53,0.086318
12,22,0.084827
6,17,0.084803
31,41,0.084707
22,28,0.084399
6,51,0.084390
31,33,0.084249
27,30,0.083484
19,25,0.083359
3,56,0.082894
24,29,0.082271
22,33,0.082098
8,15,0.081981
2,4,0.081932
39,44,0.081524
48,52,0.081354
34,37,0.080831
27,29,0.080812
35,42,0.080418
17,43,0.080211
13,30,0.079673
24,28,0.079200
26,42,0.079050
30,34,0.078697
32,38,0.078443
42,44,0.078277
47,49,0.078220
42,45,0.078125
1,4,0.078077
31,35,0.077934
35,41,0.077928
9,13,0.077924
13,15,0.077910
21,42,0.077697
4,21,0.077272
1,56,0.076773
49,55,0.076694
43,47,0.076653
4,8,0.076653
3,14,0.076363
27,31,0.076200
13,51,0.075865
22,32,0.075753
24,30,0.075154
37,40,0.074512
47,52,0.074223
43,50,0.073993
9,17,0.073903
43,49,0.073657
24,41,0.073513
41,45,0.073503
51,54,0.073436
22,26,0.072895
5,14,0.072844
2,14,0.072421
26,30,0.072240
23,27,0.072170
18,31,0.072112
24,26,0.071557
19,22,0.071542
45,47,0.071430
29,35,0.071168
19,35,0.070690
37,45,0.070656
13,27,0.070441
46,53,0.070414
1,14,0.069994
33,41,0.069653
4,15,0.069481
20,25,0.069424
50,53,0.068944
2,55,0.068899
43,55,0.068752
11,33,0.068379
3,5,0.068029
3,55,0.067422
10,14,0.067379
1,13,0.067263
2,13,0.067113
20,42,0.066569
7,10,0.066215
4,46,0.065469
19,24,0.065252
30,31,0.064658
22,35,0.064618
8,48,0.064484
16,26,0.064230
40,48,0.063847
48,53,0.063755
41,55,0.063648
34,36,0.063426
14,23,0.063239
16,24,0.062903
21,24,0.062693
9,51,0.062672
28,43,0.062653
16,21,0.062456
18,29,0.062102
20,29,0.061656
37,38,0.061437
31,36,0.061243
41,43,0.061043
27,33,0.060623
7,12,0.060541
38,41,0.060436
16,31,0.060317
40,42,0.060222
2,54,0.059753
3,13,0.059551
1,5,0.059307
30,44,0.058835
7,15,0.058694
2,5,0.058592
35,36,0.058337
32,40,0.058257
5,7,0.058203
33,37,0.058150
40,44,0.057933
24,44,0.057794
16,23,0.057454
26,36,0.057353
10,24,0.057135
47,54,0.057090
17,48,0.056819
5,28,0.056731
31,32,0.056628
38,44,0.056376
14,47,0.056306
36,50,0.055862
3,54,0.055774
10,23,0.055561
7,8,0.055374
20,44,0.055109
10,12,0.054912
21,26,0.054559
24,34,0.054475
5,51,0.054200
31,37,0.054116
6,14,0.053790
34,38,0.053522
20,26,0.053316
19,33,0.052759
25,31,0.052583
34,51,0.052541
4,56,0.052354
26,37,0.051936
5,52,0.051867
18,43,0.051842
40,45,0.051572
5,13,0.051466
33,35,0.051248
7,28,0.051179
39,40,0.051111
11,23,0.051074
16,36,0.050692
1,55,0.050654
39,42,0.050429
2,52,0.050244
18,32,0.050092
20,31,0.049499
4,10,0.049268
12,17,0.049147
42,48,0.049017
33,44,0.049001
31,38,0.048926
