0.00000000000000000000e+00	2.92282223701477050781e-01	3.09862703084945678711e-01	2.71288484334945678711e-01	2.77034997940063476562e-01	2.65101492404937744141e-01	2.55043923854827880859e-01	2.30542317032814025879e-01	2.44823053479194641113e-01	2.47760981321334838867e-01	2.44730323553085327148e-01	2.76943445205688476562e-01	2.67212450504302978516e-01	2.28344082832336425781e-01	2.39205569028854370117e-01	2.29165062308311462402e-01	1.95744156837463378906e-01	2.28509485721588134766e-01	2.45164006948471069336e-01	1.96878924965858459473e-01	2.10182666778564453125e-01	2.22472637891769409180e-01	2.10676491260528564453e-01	1.82055294513702392578e-01	1.90224945545196533203e-01	1.94775491952896118164e-01	1.70331656932830810547e-01	1.97348847985267639160e-01	1.93935066461563110352e-01	2.29951560497283935547e-01	1.97526693344116210938e-01	1.93745106458663940430e-01	1.93273842334747314453e-01	1.73062831163406372070e-01	1.69744208455085754395e-01	1.53429627418518066406e-01	2.02720791101455688477e-01	2.03363656997680664062e-01	2.01748251914978027344e-01	1.85570433735847473145e-01	1.67880147695541381836e-01	1.73131272196769714355e-01	2.06345736980438232422e-01	2.00840771198272705078e-01	1.90626412630081176758e-01	2.07524389028549194336e-01	1.76053911447525024414e-01	1.56682282686233520508e-01	1.95696324110031127930e-01	1.76757872104644775391e-01	1.78943902254104614258e-01	1.90988481044769287109e-01	1.91007733345031738281e-01	1.68680191040039062500e-01	1.74789994955062866211e-01	1.72539293766021728516e-01	1.89415603876113891602e-01	1.74707710742950439453e-01	1.86275586485862731934e-01	1.72271907329559326172e-01	1.99130147695541381836e-01	1.75551444292068481445e-01	1.78296506404876708984e-01	2.24942401051521301270e-01	1.87988102436065673828e-01	1.53737485408782958984e-01	1.89823716878890991211e-01	1.73131540417671203613e-01	1.94882854819297790527e-01	1.92120015621185302734e-01	2.03854560852050781250e-01	1.88695162534713745117e-01	2.26775109767913818359e-01	2.00420409440994262695e-01	1.70914649963378906250e-01	1.57094463706016540527e-01	1.75934299826622009277e-01	1.57097443938255310059e-01	1.53980180621147155762e-01	1.64424866437911987305e-01	2.26150378584861755371e-01	1.60892650485038757324e-01	2.13780254125595092773e-01	1.96310758590698242188e-01	1.59601151943206787109e-01	1.86794549226760864258e-01	1.85485675930976867676e-01	1.74638122320175170898e-01	1.77718117833137512207e-01	1.84158325195312500000e-01	1.90463304519653320312e-01	1.90563559532165527344e-01	1.93308323621749877930e-01	1.91915720701217651367e-01	2.07502782344818115234e-01	2.02392950654029846191e-01	1.97085827589035034180e-01	2.06160441040992736816e-01	2.41719692945480346680e-01	2.58176803588867187500e-01	
2.92282223701477050781e-01	0.00000000000000000000e+00	3.32440316677093505859e-01	3.13416540622711181641e-01	2.90484249591827392578e-01	3.23531299829483032227e-01	2.55170226097106933594e-01	2.50791549682617187500e-01	2.20892548561096191406e-01	2.47639358043670654297e-01	2.36932843923568725586e-01	2.40737289190292358398e-01	2.78303205966949462891e-01	2.09281846880912780762e-01	2.20338448882102966309e-01	2.16016218066215515137e-01	1.87904477119445800781e-01	2.40444570779800415039e-01	2.07730323076248168945e-01	2.01741367578506469727e-01	2.06044733524322509766e-01	1.82371824979782104492e-01	1.94139152765274047852e-01	1.91056758165359497070e-01	1.74270689487457275391e-01	1.57971173524856567383e-01	1.73365548253059387207e-01	1.95909470319747924805e-01	1.89809754490852355957e-01	2.25937873125076293945e-01	1.61967128515243530273e-01	1.89594030380249023438e-01	1.79548218846321105957e-01	2.15230166912078857422e-01	1.80022060871124267578e-01	2.18011021614074707031e-01	1.69652193784713745117e-01	1.85122370719909667969e-01	1.94967404007911682129e-01	1.93058222532272338867e-01	1.77903860807418823242e-01	1.62699967622756958008e-01	1.63495540618896484375e-01	1.84868246316909790039e-01	2.04630523920059204102e-01	1.74833685159683227539e-01	1.85435116291046142578e-01	1.69794350862503051758e-01	1.86299145221710205078e-01	2.22237929701805114746e-01	1.84771269559860229492e-01	1.72134757041931152344e-01	1.80087983608245849609e-01	1.77762091159820556641e-01	1.64959326386451721191e-01	1.55538588762283325195e-01	1.69871568679809570312e-01	1.86275482177734375000e-01	2.05481588840484619141e-01	2.10729956626892089844e-01	1.86733812093734741211e-01	1.70376151800155639648e-01	2.15653359889984130859e-01	1.58880800008773803711e-01	1.55458241701126098633e-01	1.68894827365875244141e-01	2.02768445014953613281e-01	2.15097084641456604004e-01	1.88323870301246643066e-01	1.87062680721282958984e-01	1.96180164813995361328e-01	1.78139463067054748535e-01	2.04307496547698974609e-01	1.97116076946258544922e-01	1.84696912765502929688e-01	1.93354055285453796387e-01	2.22332581877708435059e-01	1.73159688711166381836e-01	2.26352274417877197266e-01	1.59471914172172546387e-01	2.43898689746856689453e-01	1.81178078055381774902e-01	1.99399411678314208984e-01	1.62484735250473022461e-01	1.77237808704376220703e-01	1.53110265731811523438e-01	1.72608584165573120117e-01	1.79715350270271301270e-01	2.18863695859909057617e-01	1.91582590341567993164e-01	1.78986936807632446289e-01	1.76523402333259582520e-01	1.70033290982246398926e-01	2.15721666812896728516e-01	2.03336060047149658203e-01	2.18127220869064331055e-01	2.08503231406211853027e-01	2.20927298069000244141e-01	2.30578303337097167969e-01	2.25511699914932250977e-01	
3.09862673282623291016e-01	3.32440316677093505859e-01	0.00000000000000000000e+00	3.38997960090637207031e-01	3.26182365417480468750e-01	3.11100244522094726562e-01	2.99674481153488159180e-01	2.70031571388244628906e-01	2.63587176799774169922e-01	2.64826893806457519531e-01	2.25789755582809448242e-01	2.68399655818939208984e-01	2.73882359266281127930e-01	2.39181295037269592285e-01	2.51408934593200683594e-01	2.24283710122108459473e-01	1.90590098500251770020e-01	2.05682188272476196289e-01	2.20891356468200683594e-01	1.98837637901306152344e-01	2.46634408831596374512e-01	2.28849261999130249023e-01	1.86064600944519042969e-01	1.80591970682144165039e-01	1.73506513237953186035e-01	1.64916068315505981445e-01	1.63971185684204101562e-01	2.13985890150070190430e-01	1.91671416163444519043e-01	2.39541798830032348633e-01	1.73430949449539184570e-01	1.73263594508171081543e-01	2.03293442726135253906e-01	1.98499262332916259766e-01	2.05492332577705383301e-01	1.89081251621246337891e-01	1.83966264128684997559e-01	1.94234728813171386719e-01	1.73372700810432434082e-01	1.68610751628875732422e-01	1.85783892869949340820e-01	1.72097817063331604004e-01	2.02880471944808959961e-01	1.85207545757293701172e-01	1.89369589090347290039e-01	1.89575850963592529297e-01	2.05347940325736999512e-01	1.84884682297706604004e-01	1.85504496097564697266e-01	1.85320958495140075684e-01	1.83441981673240661621e-01	1.87621518969535827637e-01	2.32145994901657104492e-01	1.69888749718666076660e-01	1.78846046328544616699e-01	1.63309037685394287109e-01	1.86603784561157226562e-01	1.69050872325897216797e-01	1.58221662044525146484e-01	1.76855593919754028320e-01	1.79756447672843933105e-01	1.55976712703704833984e-01	1.94092184305191040039e-01	1.68038725852966308594e-01	1.78688228130340576172e-01	1.78901523351669311523e-01	1.63135826587677001953e-01	1.51939779520034790039e-01	1.92737087607383728027e-01	1.75928309559822082520e-01	1.89578384160995483398e-01	1.85795709490776062012e-01	1.63293898105621337891e-01	1.77195429801940917969e-01	1.79459989070892333984e-01	1.82577580213546752930e-01	1.89693152904510498047e-01	1.58862158656120300293e-01	1.67507171630859375000e-01	1.67827546596527099609e-01	2.09433645009994506836e-01	1.84143990278244018555e-01	1.88748046755790710449e-01	1.77940964698791503906e-01	1.98781073093414306641e-01	1.56190872192382812500e-01	1.66322752833366394043e-01	1.64946138858795166016e-01	1.86201304197311401367e-01	2.13909253478050231934e-01	1.89828962087631225586e-01	1.97877198457717895508e-01	1.79918840527534484863e-01	1.93055793642997741699e-01	1.81834399700164794922e-01	1.88262432813644409180e-01	1.95136338472366333008e-01	1.97226092219352722168e-01	2.28495195508003234863e-01	2.41763025522232055664e-01	
2.71288454532623291016e-01	3.13416540622711181641e-01	3.38997960090637207031e-01	0.00000000000000000000e+00	3.57148110866546630859e-01	3.33904623985290527344e-01	2.91492730379104614258e-01	3.22237312793731689453e-01	2.81859189271926879883e-01	2.85075366497039794922e-01	2.73432075977325439453e-01	2.56844580173492431641e-01	2.60995656251907348633e-01	2.54812210798263549805e-01	2.31265395879745483398e-01	2.08104774355888366699e-01	1.91405162215232849121e-01	2.10183426737785339355e-01	1.94417342543601989746e-01	1.76077440381050109863e-01	2.12084665894508361816e-01	1.98375120759010314941e-01	1.96197211742401123047e-01	1.88301011919975280762e-01	1.86188444495201110840e-01	1.64825737476348876953e-01	1.86207473278045654297e-01	1.99574649333953857422e-01	1.84495329856872558594e-01	2.48776659369468688965e-01	1.80501967668533325195e-01	1.77613645792007446289e-01	1.70782595872879028320e-01	1.71083524823188781738e-01	1.95909410715103149414e-01	1.74713492393493652344e-01	1.79510429501533508301e-01	2.12421089410781860352e-01	1.96891814470291137695e-01	1.96339249610900878906e-01	1.68799310922622680664e-01	1.72220110893249511719e-01	1.82758912444114685059e-01	1.81549742817878723145e-01	2.26519465446472167969e-01	1.76163956522941589355e-01	1.91102817654609680176e-01	1.64724305272102355957e-01	1.62963271141052246094e-01	1.92053765058517456055e-01	1.96631357073783874512e-01	1.78753525018692016602e-01	1.92400455474853515625e-01	1.63044288754463195801e-01	1.67144149541854858398e-01	1.98130235075950622559e-01	1.81709319353103637695e-01	2.09008052945137023926e-01	2.17057913541793823242e-01	1.73033908009529113770e-01	1.64188563823699951172e-01	1.64842024445533752441e-01	1.47681385278701782227e-01	1.90230563282966613770e-01	1.82038009166717529297e-01	1.99931383132934570312e-01	1.57491907477378845215e-01	1.85061082243919372559e-01	1.93506941199302673340e-01	1.84565857052803039551e-01	1.86238601803779602051e-01	2.09512412548065185547e-01	1.88295647501945495605e-01	1.78307488560676574707e-01	1.94892615079879760742e-01	1.81291118264198303223e-01	1.81034758687019348145e-01	1.57857328653335571289e-01	1.87798634171485900879e-01	1.61800697445869445801e-01	2.05535233020782470703e-01	2.20477685332298278809e-01	2.12814092636108398438e-01	1.91176325082778930664e-01	1.92372888326644897461e-01	1.58375427126884460449e-01	1.49099752306938171387e-01	1.66297659277915954590e-01	1.52079150080680847168e-01	1.79873630404472351074e-01	1.81962668895721435547e-01	1.58981457352638244629e-01	2.23299875855445861816e-01	1.82133257389068603516e-01	1.86712786555290222168e-01	1.59109383821487426758e-01	1.88180789351463317871e-01	1.85141518712043762207e-01	2.19841539859771728516e-01	2.33500152826309204102e-01	
2.77034997940063476562e-01	2.90484279394149780273e-01	3.26182425022125244141e-01	3.57148051261901855469e-01	0.00000000000000000000e+00	3.88867229223251342773e-01	3.46450597047805786133e-01	3.10894787311553955078e-01	2.96722680330276489258e-01	3.31524223089218139648e-01	2.77690351009368896484e-01	2.89903134107589721680e-01	2.85376399755477905273e-01	2.21494212746620178223e-01	2.66674816608428955078e-01	2.31953248381614685059e-01	2.06778764724731445312e-01	2.37447679042816162109e-01	2.56518602371215820312e-01	2.41184920072555541992e-01	2.09405153989791870117e-01	2.19558864831924438477e-01	1.93307250738143920898e-01	1.75536602735519409180e-01	1.82005792856216430664e-01	1.88091129064559936523e-01	1.88450470566749572754e-01	1.81719005107879638672e-01	1.83782756328582763672e-01	2.16066002845764160156e-01	2.17240750789642333984e-01	1.76232561469078063965e-01	1.77216053009033203125e-01	1.69299453496932983398e-01	2.31766626238822937012e-01	1.94653227925300598145e-01	2.13245838880538940430e-01	1.93866729736328125000e-01	2.04267710447311401367e-01	1.64211720228195190430e-01	1.61057382822036743164e-01	1.57192677259445190430e-01	1.64896026253700256348e-01	1.42599761486053466797e-01	1.68444529175758361816e-01	1.91554933786392211914e-01	1.83650657534599304199e-01	1.96075379848480224609e-01	1.69099450111389160156e-01	1.67728513479232788086e-01	2.00596958398818969727e-01	1.74519807100296020508e-01	1.76753059029579162598e-01	2.05966129899024963379e-01	1.77223995327949523926e-01	2.02322483062744140625e-01	2.18810230493545532227e-01	1.75427153706550598145e-01	1.86796635389328002930e-01	1.67066723108291625977e-01	1.91912442445755004883e-01	1.78447574377059936523e-01	1.59162551164627075195e-01	1.67409226298332214355e-01	1.97713941335678100586e-01	1.80787339806556701660e-01	1.86826080083847045898e-01	1.82515442371368408203e-01	2.06639200448989868164e-01	1.94511860609054565430e-01	1.78464993834495544434e-01	1.90480023622512817383e-01	1.89940765500068664551e-01	1.96568652987480163574e-01	1.72452256083488464355e-01	1.58232942223548889160e-01	1.69417560100555419922e-01	1.75747692584991455078e-01	1.82460576295852661133e-01	1.69978424906730651855e-01	1.80305793881416320801e-01	1.68118491768836975098e-01	1.79625526070594787598e-01	1.66477352380752563477e-01	1.44576743245124816895e-01	1.38038471341133117676e-01	1.54152885079383850098e-01	1.44978031516075134277e-01	1.35190829634666442871e-01	1.75541058182716369629e-01	1.58639281988143920898e-01	1.77564546465873718262e-01	1.75624981522560119629e-01	1.75137549638748168945e-01	1.80407166481018066406e-01	1.46500021219253540039e-01	1.69533744454383850098e-01	1.97187453508377075195e-01	2.17534825205802917480e-01	2.14945852756500244141e-01	
2.65101581811904907227e-01	3.23531210422515869141e-01	3.11100274324417114258e-01	3.33904623985290527344e-01	3.88867229223251342773e-01	0.00000000000000000000e+00	4.38456058502197265625e-01	3.81329715251922607422e-01	3.25418412685394287109e-01	3.11543047428131103516e-01	2.97409713268280029297e-01	2.93106675148010253906e-01	2.61726856231689453125e-01	2.62636661529541015625e-01	2.47067332267761230469e-01	2.52273559570312500000e-01	1.88663333654403686523e-01	2.73301273584365844727e-01	2.34623357653617858887e-01	2.08054989576339721680e-01	2.29326635599136352539e-01	2.23778069019317626953e-01	2.29450017213821411133e-01	2.05231189727783203125e-01	1.77964091300964355469e-01	1.64843201637268066406e-01	2.60911047458648681641e-01	2.11896151304244995117e-01	1.98887020349502563477e-01	1.94890573620796203613e-01	1.58466711640357971191e-01	2.03978598117828369141e-01	1.58440411090850830078e-01	1.44230499863624572754e-01	2.27417677640914916992e-01	2.31071561574935913086e-01	2.07791090011596679688e-01	1.53189629316329956055e-01	2.31539666652679443359e-01	1.63427710533142089844e-01	2.29875609278678894043e-01	1.63229525089263916016e-01	2.09102660417556762695e-01	1.56350180506706237793e-01	1.76709741353988647461e-01	1.93980246782302856445e-01	1.56701713800430297852e-01	1.78639531135559082031e-01	1.74599736928939819336e-01	1.79835855960845947266e-01	1.99734151363372802734e-01	1.61701261997222900391e-01	1.92069858312606811523e-01	2.02103972434997558594e-01	1.61468237638473510742e-01	1.47443622350692749023e-01	1.69788956642150878906e-01	1.93334192037582397461e-01	1.98009282350540161133e-01	2.03362971544265747070e-01	1.80556237697601318359e-01	1.85053557157516479492e-01	1.69602945446968078613e-01	1.49568140506744384766e-01	1.49226695299148559570e-01	1.96013420820236206055e-01	1.30402892827987670898e-01	1.82141184806823730469e-01	2.04244613647460937500e-01	1.82242691516876220703e-01	1.69373452663421630859e-01	1.36688590049743652344e-01	1.53123542666435241699e-01	1.56146854162216186523e-01	1.89884185791015625000e-01	1.34869605302810668945e-01	1.49288058280944824219e-01	1.63330614566802978516e-01	2.20597267150878906250e-01	1.29241004586219787598e-01	1.97166562080383300781e-01	1.56517177820205688477e-01	2.17646896839141845703e-01	1.81602716445922851562e-01	1.58997982740402221680e-01	1.13699629902839660645e-01	1.65361613035202026367e-01	1.32919758558273315430e-01	1.77285343408584594727e-01	2.05844566226005554199e-01	1.55356228351593017578e-01	1.35760411620140075684e-01	1.59250676631927490234e-01	1.97381705045700073242e-01	1.55199736356735229492e-01	1.16321086883544921875e-01	2.06165745854377746582e-01	1.61130368709564208984e-01	2.13153228163719177246e-01	2.04647168517112731934e-01	
2.55043894052505493164e-01	2.55170166492462158203e-01	2.99674451351165771484e-01	2.91492700576782226562e-01	3.46450597047805786133e-01	4.38455998897552490234e-01	0.00000000000000000000e+00	4.25954997539520263672e-01	3.76177489757537841797e-01	3.64287972450256347656e-01	3.14795136451721191406e-01	3.27088654041290283203e-01	3.24669122695922851562e-01	4.02935236692428588867e-01	2.57380098104476928711e-01	2.07468748092651367188e-01	2.36559987068176269531e-01	2.66865462064743041992e-01	2.80028134584426879883e-01	2.31898099184036254883e-01	2.68998265266418457031e-01	2.57003039121627807617e-01	2.18031257390975952148e-01	1.71582311391830444336e-01	2.38693833351135253906e-01	2.27881729602813720703e-01	2.52548933029174804688e-01	1.93956077098846435547e-01	1.94624871015548706055e-01	2.82621890306472778320e-01	1.32977157831192016602e-01	1.98092818260192871094e-01	2.23464816808700561523e-01	1.39171287417411804199e-01	2.14347779750823974609e-01	2.92747229337692260742e-01	2.00253725051879882812e-01	1.70265346765518188477e-01	2.01584845781326293945e-01	1.97310000658035278320e-01	1.80086195468902587891e-01	1.50825321674346923828e-01	1.97201192378997802734e-01	1.60640478134155273438e-01	2.36465156078338623047e-01	1.89600974321365356445e-01	1.48723274469375610352e-01	1.83989584445953369141e-01	1.73884123563766479492e-01	1.49806171655654907227e-01	1.98742419481277465820e-01	1.99235737323760986328e-01	1.78025841712951660156e-01	2.18800067901611328125e-01	1.48652493953704833984e-01	1.95139437913894653320e-01	1.13443553447723388672e-01	1.89522266387939453125e-01	1.36559754610061645508e-01	1.40410572290420532227e-01	1.87913507223129272461e-01	2.11020499467849731445e-01	1.67051702737808227539e-01	1.06325715780258178711e-01	1.60994738340377807617e-01	1.39312446117401123047e-01	1.42828345298767089844e-01	1.51278346776962280273e-01	1.76382660865783691406e-01	1.80644065141677856445e-01	1.73524737358093261719e-01	1.72020554542541503906e-01	1.47137194871902465820e-01	1.33750796318054199219e-01	1.66134119033813476562e-01	1.81171715259552001953e-01	1.52645274996757507324e-01	1.49381816387176513672e-01	2.34572768211364746094e-01	1.56537503004074096680e-01	1.76091700792312622070e-01	1.60523772239685058594e-01	2.37691730260848999023e-01	1.94707870483398437500e-01	1.81925445795059204102e-01	1.75339221954345703125e-01	1.71454876661300659180e-01	1.51485532522201538086e-01	1.28541678190231323242e-01	1.86501860618591308594e-01	1.40275627374649047852e-01	1.00524812936782836914e-01	1.65531575679779052734e-01	1.01526066660881042480e-01	8.94634425640106201172e-02	1.02095499634742736816e-01	9.81484502553939819336e-02	1.30524665117263793945e-01	1.88550308346748352051e-01	1.98396816849708557129e-01	
2.30542346835136413574e-01	2.50791519880294799805e-01	2.70031541585922241211e-01	3.22237342596054077148e-01	3.10894727706909179688e-01	3.81329715251922607422e-01	4.25954878330230712891e-01	0.00000000000000000000e+00	4.50497418642044067383e-01	4.88732844591140747070e-01	3.52282851934432983398e-01	3.67042124271392822266e-01	3.15072357654571533203e-01	4.03430223464965820312e-01	1.96650952100753784180e-01	2.43247449398040771484e-01	2.59512364864349365234e-01	1.88910782337188720703e-01	3.40840369462966918945e-01	1.80009067058563232422e-01	3.30751001834869384766e-01	2.05781042575836181641e-01	2.13890701532363891602e-01	2.34108746051788330078e-01	2.28412151336669921875e-01	2.11461782455444335938e-01	1.49025261402130126953e-01	1.88821017742156982422e-01	1.99854731559753417969e-01	2.77535974979400634766e-01	1.63052290678024291992e-01	2.11900711059570312500e-01	2.56155490875244140625e-01	1.00131869316101074219e-01	1.80913299322128295898e-01	2.43601620197296142578e-01	2.83952534198760986328e-01	2.35460221767425537109e-01	1.39374077320098876953e-01	1.91580414772033691406e-01	2.00171649456024169922e-01	2.01815068721771240234e-01	1.80691063404083251953e-01	1.80251777172088623047e-01	1.63192391395568847656e-01	1.83172881603240966797e-01	1.41007602214813232422e-01	1.86720371246337890625e-01	1.23465836048126220703e-01	2.83752441406250000000e-01	1.28587692975997924805e-01	2.19204246997833251953e-01	2.01627016067504882812e-01	1.96889519691467285156e-01	1.42342418432235717773e-01	1.56178116798400878906e-01	6.85942769050598144531e-02	2.18782603740692138672e-01	1.76608145236968994141e-01	2.00729697942733764648e-01	1.43428564071655273438e-01	1.97664022445678710938e-01	2.57108986377716064453e-01	1.62878632545471191406e-01	1.98784708976745605469e-01	2.17278242111206054688e-01	1.62781715393066406250e-01	1.27706438302993774414e-01	2.14663296937942504883e-01	2.13637769222259521484e-01	1.95078313350677490234e-01	1.38696908950805664062e-01	1.44492179155349731445e-01	1.08793526887893676758e-01	1.86726570129394531250e-01	1.37284696102142333984e-01	2.23441421985626220703e-01	1.91418588161468505859e-01	1.29928976297378540039e-01	2.04725742340087890625e-01	1.88514202833175659180e-01	1.40181064605712890625e-01	2.10944294929504394531e-01	1.87265396118164062500e-01	2.06887006759643554688e-01	1.40670388936996459961e-01	1.60984456539154052734e-01	1.38528794050216674805e-01	1.81531310081481933594e-01	1.90480232238769531250e-01	1.55201494693756103516e-01	9.78949964046478271484e-02	1.50105237960815429688e-01	5.97961544990539550781e-02	7.46337473392486572266e-02	2.63622403144836425781e-03	8.20843726396560668945e-02	1.35568067431449890137e-01	1.72703102231025695801e-01	1.72216176986694335938e-01	
2.44822949171066284180e-01	2.20892533659934997559e-01	2.63587325811386108398e-01	2.81859159469604492188e-01	2.96722739934921264648e-01	3.25418353080749511719e-01	3.76177489757537841797e-01	4.50497299432754516602e-01	0.00000000000000000000e+00	5.73205709457397460938e-01	4.53568607568740844727e-01	4.58455592393875122070e-01	4.07686918973922729492e-01	3.40153098106384277344e-01	3.31735491752624511719e-01	3.30610334873199462891e-01	3.10797572135925292969e-01	2.88032412528991699219e-01	2.58276551961898803711e-01	2.09117054939270019531e-01	3.58263909816741943359e-01	2.64066338539123535156e-01	1.96625053882598876953e-01	1.96461319923400878906e-01	2.02059268951416015625e-01	2.42794036865234375000e-01	1.60820662975311279297e-01	1.94931864738464355469e-01	1.71743869781494140625e-01	2.05624788999557495117e-01	1.66203260421752929688e-01	1.84427380561828613281e-01	1.82997882366180419922e-01	1.82857900857925415039e-01	3.28842580318450927734e-01	2.26400613784790039062e-01	2.40388751029968261719e-01	2.41332411766052246094e-01	1.86256468296051025391e-01	1.99642777442932128906e-01	2.00553834438323974609e-01	1.68305814266204833984e-01	1.92131936550140380859e-01	1.52572035789489746094e-01	1.25600278377532958984e-01	2.16408550739288330078e-01	2.04716503620147705078e-01	2.20253586769104003906e-01	2.07245230674743652344e-01	1.89169585704803466797e-01	2.45721161365509033203e-01	1.87790095806121826172e-01	1.73788189888000488281e-01	2.31237530708312988281e-01	1.90821468830108642578e-01	1.08398020267486572266e-01	2.00383543968200683594e-01	1.66387736797332763672e-01	1.38186872005462646484e-01	1.45113885402679443359e-01	1.64394199848175048828e-01	1.50365412235260009766e-01	1.35785400867462158203e-01	2.08735227584838867188e-01	1.31796121597290039062e-01	1.96034431457519531250e-01	1.47865295410156250000e-01	1.84250652790069580078e-01	2.02480196952819824219e-01	1.52441442012786865234e-01	1.46168410778045654297e-01	9.81982946395874023438e-02	1.43009185791015625000e-01	2.00052380561828613281e-01	1.34142458438873291016e-01	1.83008968830108642578e-01	2.21991419792175292969e-01	1.12408220767974853516e-01	1.64496243000030517578e-01	1.28415465354919433594e-01	1.58282786607742309570e-01	9.13943648338317871094e-02	1.61758661270141601562e-01	1.72663867473602294922e-01	1.88460052013397216797e-01	1.68846487998962402344e-01	1.60987913608551025391e-01	1.74391150474548339844e-01	1.16042584180831909180e-01	1.83663040399551391602e-01	1.30171835422515869141e-01	1.22362196445465087891e-01	1.62268489599227905273e-01	9.24597084522247314453e-02	4.11048233509063720703e-02	3.61135303974151611328e-02	3.26436609029769897461e-02	1.06094002723693847656e-01	1.70593589544296264648e-01	1.87086671590805053711e-01	
2.47760936617851257324e-01	2.47639417648315429688e-01	2.64826983213424682617e-01	2.85075426101684570312e-01	3.31524103879928588867e-01	3.11543107032775878906e-01	3.64288061857223510742e-01	4.88732904195785522461e-01	5.73205709457397460938e-01	0.00000000000000000000e+00	4.50023591518402099609e-01	4.45617914199829101562e-01	3.82281064987182617188e-01	4.58713054656982421875e-01	3.34745168685913085938e-01	1.99596047401428222656e-01	2.29710400104522705078e-01	3.40489923954010009766e-01	2.41866469383239746094e-01	2.16679275035858154297e-01	3.53843271732330322266e-01	2.13141560554504394531e-01	3.31401705741882324219e-01	2.65506625175476074219e-01	2.77389466762542724609e-01	1.92935705184936523438e-01	1.42444372177124023438e-01	2.34008848667144775391e-01	1.97460412979125976562e-01	2.55644142627716064453e-01	1.38903915882110595703e-01	2.05837368965148925781e-01	1.42655134201049804688e-01	1.17179483175277709961e-01	2.57203757762908935547e-01	1.52451217174530029297e-01	2.21830010414123535156e-01	2.64949381351470947266e-01	1.57568931579589843750e-01	2.45035707950592041016e-01	2.32869744300842285156e-01	2.58687853813171386719e-01	2.58431136608123779297e-01	1.20366513729095458984e-01	8.85761380195617675781e-02	2.23071336746215820312e-01	1.33032143115997314453e-01	2.00365960597991943359e-01	1.69751286506652832031e-01	1.60563886165618896484e-01	2.01369285583496093750e-01	1.67580127716064453125e-01	1.15172088146209716797e-01	2.26492166519165039062e-01	1.41357302665710449219e-01	9.86851453781127929688e-02	1.98873281478881835938e-01	2.27383196353912353516e-01	1.01203739643096923828e-01	1.35761260986328125000e-01	2.05277383327484130859e-01	1.54958665370941162109e-01	1.86071753501892089844e-01	1.25280976295471191406e-01	1.29159629344940185547e-01	1.96239888668060302734e-01	1.55984282493591308594e-01	1.49035573005676269531e-01	1.96257412433624267578e-01	1.96039080619812011719e-01	1.92920506000518798828e-01	1.55983865261077880859e-01	2.08540856838226318359e-01	1.17380499839782714844e-01	1.81071102619171142578e-01	1.39279544353485107422e-01	2.14583724737167358398e-01	1.67769253253936767578e-01	1.25932276248931884766e-01	1.86806082725524902344e-01	1.47357374429702758789e-01	1.70745909214019775391e-01	1.73067331314086914062e-01	2.00853526592254638672e-01	1.73755586147308349609e-01	1.55223488807678222656e-01	1.10926210880279541016e-01	2.18195557594299316406e-01	1.59894943237304687500e-01	1.78403079509735107422e-01	1.75705730915069580078e-01	6.85291290283203125000e-02	1.07788771390914916992e-01	6.99310004711151123047e-02	4.66295480728149414062e-02	3.17975282669067382812e-02	5.32531738281250000000e-02	1.36785015463829040527e-01	1.73001617193222045898e-01	1.95613667368888854980e-01	
